OBS_STATUS;RESITUR;TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
A;516708;2014;ES611;VIAJEROS;710.60690731;A
A;516708;2014;ES612;VIAJEROS;259.2215263;A
A;516708;2014;ES613;VIAJEROS;16.0;A
A;516708;2014;ES614;VIAJEROS;387.39593867;A
A;516708;2014;ES615;VIAJEROS;102.94985994;A
A;516708;2014;ES617;VIAJEROS;27209.073058;A
A;516708;2014;ES618;VIAJEROS;615.93239141;A
A;55568;2020;ES61;VIAJEROS;31635.803400584;A
A;55568;2020;ES611;VIAJEROS;1271.001046566;A
A;55568;2020;ES612;VIAJEROS;979.75912303;A
A;55568;2020;ES613;VIAJEROS;1170.043969718;A
A;55568;2020;ES614;VIAJEROS;2651.498585709;A
A;55568;2020;ES615;VIAJEROS;195.064452694;A
A;55568;2020;ES616;VIAJEROS;112.61092011;A
A;55568;2020;ES617;VIAJEROS;17017.497453963;A
A;55568;2020;ES618;VIAJEROS;8238.327848794;A
A;55568;2019;ES61;VIAJEROS;112859.668530819;A
A;55568;2019;ES611;VIAJEROS;4117.708903341;A
A;55568;2019;ES612;VIAJEROS;4597.667952214;A
A;55568;2019;ES613;VIAJEROS;3884.323767836;A
A;55568;2019;ES614;VIAJEROS;12777.86940507;A
A;55568;2019;ES615;VIAJEROS;454.589025335;A
A;55568;2019;ES616;VIAJEROS;681.932931733;A
A;55568;2019;ES617;VIAJEROS;53297.748220791;A
A;55568;2019;ES618;VIAJEROS;33047.828324499;A
A;55568;2018;ES61;VIAJEROS;100448.9101038;A
A;55568;2018;ES611;VIAJEROS;4332.1834526;A
A;55568;2018;ES612;VIAJEROS;5305.2411197;A
A;55568;2018;ES613;VIAJEROS;3713.5928081;A
A;55568;2018;ES614;VIAJEROS;10431.555145;A
A;55568;2018;ES615;VIAJEROS;372.11495218;A
A;55568;2018;ES616;VIAJEROS;490.12204422;A
A;55568;2018;ES617;VIAJEROS;45194.408926;A
A;55568;2018;ES618;VIAJEROS;30609.691656;A
A;55568;2017;ES61;VIAJEROS;87484.41853822;A
A;55568;2017;ES611;VIAJEROS;3463.2155502;A
A;55568;2017;ES612;VIAJEROS;3710.6815175;A
A;55568;2017;ES613;VIAJEROS;4363.1191761;A
A;55568;2017;ES614;VIAJEROS;7750.306349;A
A;55568;2017;ES615;VIAJEROS;293.31834977;A
A;55568;2017;ES616;VIAJEROS;377.62899265;A
A;55568;2017;ES617;VIAJEROS;41709.107298;A
A;55568;2017;ES618;VIAJEROS;25817.041305;A
A;55568;2016;ES61;VIAJEROS;80431.8540251;A
A;55568;2016;ES611;VIAJEROS;3134.4720205;A
A;55568;2016;ES612;VIAJEROS;3254.233884;A
A;55568;2016;ES613;VIAJEROS;3373.5791747;A
A;55568;2016;ES614;VIAJEROS;11660.71329;A
A;55568;2016;ES615;VIAJEROS;469.18877085;A
A;55568;2016;ES616;VIAJEROS;549.70002505;A
A;55568;2016;ES617;VIAJEROS;34380.99404;A
A;55568;2016;ES618;VIAJEROS;23608.97282;A
A;55568;2015;ES61;VIAJEROS;77695.68889535;A
A;55568;2015;ES611;VIAJEROS;5050.6875135;A
A;55568;2015;ES612;VIAJEROS;3016.0723765;A
A;55568;2015;ES613;VIAJEROS;2714.36579;A
A;55568;2015;ES614;VIAJEROS;11004.887592;A
A;55568;2015;ES615;VIAJEROS;324.30518852;A
A;55568;2015;ES616;VIAJEROS;400.27514283;A
A;55568;2015;ES617;VIAJEROS;32242.9629;A
A;55568;2015;ES618;VIAJEROS;22942.132392;A
A;55568;2014;ES61;VIAJEROS;65915.91054189;A
A;55568;2014;ES611;VIAJEROS;3204.2419442;A
A;55568;2014;ES612;VIAJEROS;2510.8680052;A
A;55568;2014;ES613;VIAJEROS;2461.3549866;A
A;55568;2014;ES614;VIAJEROS;7055.3422665;A
A;55568;2014;ES615;VIAJEROS;204.56051177;A
A;55568;2014;ES616;VIAJEROS;253.68780162;A
A;55568;2014;ES617;VIAJEROS;29211.865637;A
A;55568;2014;ES618;VIAJEROS;21013.989389;A
A;516709;2020;ES61;VIAJEROS;462.285466537;A
A;516709;2020;ES612;VIAJEROS;17.796568236;A
A;516709;2020;ES613;VIAJEROS;12.864661654;A
A;516709;2020;ES614;VIAJEROS;34.388151599;A
A;516709;2020;ES615;VIAJEROS;20.0;A
A;516709;2020;ES617;VIAJEROS;209.561588053;A
A;516709;2020;ES618;VIAJEROS;163.541163662;A
A;516709;2019;ES61;VIAJEROS;2134.157267643;A
A;516709;2019;ES611;VIAJEROS;55.342622951;A
A;516709;2019;ES612;VIAJEROS;104.314491717;A
A;516709;2019;ES613;VIAJEROS;137.89899972;A
A;516709;2019;ES614;VIAJEROS;164.201049135;A
A;516709;2019;ES615;VIAJEROS;39.0;A
A;516709;2019;ES617;VIAJEROS;1130.444987248;A
A;516709;2019;ES618;VIAJEROS;502.955116872;A
A;516709;2018;ES61;VIAJEROS;2607.059199448;A
A;516709;2018;ES611;VIAJEROS;16.133333333;A
A;516709;2018;ES612;VIAJEROS;132.67575876;A
A;516709;2018;ES613;VIAJEROS;68.391236715;A
A;516709;2018;ES614;VIAJEROS;322.60031674;A
A;516709;2018;ES617;VIAJEROS;1551.8254216;A
A;516709;2018;ES618;VIAJEROS;511.4331323;A
A;516709;2017;ES61;VIAJEROS;1495.379973086;A
A;516709;2017;ES611;VIAJEROS;10.868490796;A
A;516709;2017;ES612;VIAJEROS;168.11164296;A
A;516709;2017;ES613;VIAJEROS;160.87195318;A
A;516709;2017;ES614;VIAJEROS;253.26666299;A
A;516709;2017;ES615;VIAJEROS;28.0;A
A;516709;2017;ES617;VIAJEROS;566.59427516;A
A;516709;2017;ES618;VIAJEROS;307.666948;A
A;516709;2016;ES61;VIAJEROS;1377.474720111;A
A;516709;2016;ES611;VIAJEROS;34.007293946;A
A;516709;2016;ES612;VIAJEROS;83.669864831;A
A;516709;2016;ES613;VIAJEROS;96.939586288;A
A;516709;2016;ES614;VIAJEROS;354.93854;A
A;516709;2016;ES615;VIAJEROS;62.625491835;A
A;516709;2016;ES616;VIAJEROS;49.198938951;A
A;516709;2016;ES617;VIAJEROS;366.72296299;A
A;516709;2016;ES618;VIAJEROS;329.37204127;A
A;516709;2015;ES61;VIAJEROS;1050.419334644;A
A;516709;2015;ES611;VIAJEROS;30.866666667;A
A;516709;2015;ES612;VIAJEROS;28.413964435;A
A;516709;2015;ES613;VIAJEROS;17.39940048;A
A;516709;2015;ES614;VIAJEROS;235.09583022;A
A;516709;2015;ES615;VIAJEROS;59.2;A
A;516709;2015;ES616;VIAJEROS;32.932324132;A
A;516709;2015;ES617;VIAJEROS;365.44047778;A
A;516709;2015;ES618;VIAJEROS;281.07067093;A
A;516709;2014;ES61;VIAJEROS;1315.63464037;A
A;516709;2014;ES612;VIAJEROS;49.736357219;A
A;516709;2014;ES613;VIAJEROS;36.921393045;A
A;516709;2014;ES614;VIAJEROS;188.96929512;A
A;516709;2014;ES615;VIAJEROS;165.96399415;A
A;516709;2014;ES617;VIAJEROS;418.9030201;A
A;516709;2014;ES618;VIAJEROS;447.06081262;A
A;516710;2020;ES61;VIAJEROS;6794.005908016;A
A;516710;2020;ES611;VIAJEROS;258.171635895;A
A;516710;2020;ES612;VIAJEROS;30.868158284;A
A;516710;2020;ES613;VIAJEROS;38.917330827;A
A;516710;2020;ES614;VIAJEROS;210.772340219;A
A;516710;2020;ES615;VIAJEROS;23.857142857;A
A;516710;2020;ES617;VIAJEROS;5884.056805535;A
A;516710;2020;ES618;VIAJEROS;341.162494399;A
A;516710;2019;ES61;VIAJEROS;91741.371281229;A
A;516710;2019;ES611;VIAJEROS;1017.663859139;A
A;516710;2019;ES612;VIAJEROS;833.59318178;A
A;516710;2019;ES613;VIAJEROS;237.54658837;A
A;516710;2019;ES614;VIAJEROS;1435.212101053;A
A;516710;2019;ES615;VIAJEROS;88.042177869;A
A;516710;2019;ES617;VIAJEROS;85786.667783846;A
A;516710;2019;ES618;VIAJEROS;2342.645589172;A
A;516710;2018;ES61;VIAJEROS;80184.953407893;A
A;516710;2018;ES611;VIAJEROS;821.67026116;A
A;516710;2018;ES612;VIAJEROS;880.67529234;A
A;516710;2018;ES613;VIAJEROS;424.81634497;A
A;516710;2018;ES614;VIAJEROS;1685.2986942;A
A;516710;2018;ES615;VIAJEROS;101.09244539;A
A;516710;2018;ES616;VIAJEROS;81.578095033;A
A;516710;2018;ES617;VIAJEROS;73968.139631;A
A;516710;2018;ES618;VIAJEROS;2221.6826438;A
A;516710;2017;ES61;VIAJEROS;82810.833172359;A
A;516710;2017;ES611;VIAJEROS;558.73175427;A
A;516710;2017;ES612;VIAJEROS;841.58603023;A
A;516710;2017;ES613;VIAJEROS;170.87660562;A
A;516710;2017;ES614;VIAJEROS;721.1310035;A
A;516710;2017;ES615;VIAJEROS;83.151168239;A
A;516710;2017;ES616;VIAJEROS;53.2;A
A;516710;2017;ES617;VIAJEROS;78437.170726;A
A;516710;2017;ES618;VIAJEROS;1944.9858845;A
A;516710;2016;ES61;VIAJEROS;71317.220147718;A
A;516710;2016;ES611;VIAJEROS;466.93601021;A
A;516710;2016;ES612;VIAJEROS;331.82914185;A
A;516710;2016;ES613;VIAJEROS;267.46276545;A
A;516710;2016;ES614;VIAJEROS;1031.6484188;A
A;516710;2016;ES615;VIAJEROS;91.863911565;A
A;516710;2016;ES616;VIAJEROS;16.542857143;A
A;516710;2016;ES617;VIAJEROS;67896.160112;A
A;516710;2016;ES618;VIAJEROS;1214.7769307;A
A;516710;2015;ES61;VIAJEROS;59968.810075477;A
A;516710;2015;ES611;VIAJEROS;269.08510229;A
A;516710;2015;ES612;VIAJEROS;518.93333766;A
A;516710;2015;ES613;VIAJEROS;81.991793524;A
A;516710;2015;ES614;VIAJEROS;987.12648469;A
A;516710;2015;ES615;VIAJEROS;35.733333333;A
A;516710;2015;ES616;VIAJEROS;20.75345058;A
A;516710;2015;ES617;VIAJEROS;56793.151142;A
A;516710;2015;ES618;VIAJEROS;1262.0354314;A
A;516710;2014;ES61;VIAJEROS;46395.773352663;A
A;516710;2014;ES611;VIAJEROS;174.0005005;A
A;516710;2014;ES612;VIAJEROS;445.11007858;A
A;516710;2014;ES613;VIAJEROS;34.712667311;A
A;516710;2014;ES614;VIAJEROS;397.6984318;A
A;516710;2014;ES615;VIAJEROS;49.37019774;A
A;516710;2014;ES617;VIAJEROS;44295.482902;A
A;516710;2014;ES618;VIAJEROS;991.51905666;A
A;516711;2020;ES61;VIAJEROS;12596.5822883;A
A;516711;2020;ES611;VIAJEROS;280.704966856;A
A;516711;2020;ES612;VIAJEROS;776.07254696;A
A;516711;2020;ES613;VIAJEROS;243.704210578;A
A;516711;2020;ES614;VIAJEROS;867.228492483;A
A;516711;2020;ES615;VIAJEROS;173.584153726;A
A;516711;2020;ES616;VIAJEROS;57.233742584;A
A;516711;2020;ES617;VIAJEROS;5561.706922614;A
A;516711;2020;ES618;VIAJEROS;4636.347252499;A
A;516711;2019;ES61;VIAJEROS;84478.943303753;A
A;516711;2019;ES611;VIAJEROS;1154.662070762;A
A;516711;2019;ES612;VIAJEROS;5256.994676251;A
A;516711;2019;ES613;VIAJEROS;1874.373773611;A
A;516711;2019;ES614;VIAJEROS;8008.368250788;A
A;516711;2019;ES615;VIAJEROS;253.899006603;A
A;516711;2019;ES616;VIAJEROS;118.699107656;A
A;516711;2019;ES617;VIAJEROS;38750.838972923;A
A;516711;2019;ES618;VIAJEROS;29061.107445159;A
A;516711;2018;ES61;VIAJEROS;69828.68637172;A
A;516711;2018;ES611;VIAJEROS;836.16261955;A
A;516711;2018;ES612;VIAJEROS;3739.7831782;A
A;516711;2018;ES613;VIAJEROS;1791.5381138;A
A;516711;2018;ES614;VIAJEROS;7196.5390922;A
A;516711;2018;ES615;VIAJEROS;206.43615765;A
A;516711;2018;ES616;VIAJEROS;129.54619932;A
A;516711;2018;ES617;VIAJEROS;27161.520117;A
A;516711;2018;ES618;VIAJEROS;28767.160894;A
A;516711;2017;ES61;VIAJEROS;65031.30665235;A
A;516711;2017;ES611;VIAJEROS;800.31381143;A
A;516711;2017;ES612;VIAJEROS;2481.840659;A
A;516711;2017;ES613;VIAJEROS;1941.838146;A
A;516711;2017;ES614;VIAJEROS;2935.9173416;A
A;516711;2017;ES615;VIAJEROS;157.60793881;A
A;516711;2017;ES616;VIAJEROS;116.18142451;A
A;516711;2017;ES617;VIAJEROS;34341.361172;A
A;516711;2017;ES618;VIAJEROS;22256.246159;A
A;516711;2016;ES61;VIAJEROS;44224.61900192;A
A;516711;2016;ES611;VIAJEROS;739.60087886;A
A;516711;2016;ES612;VIAJEROS;2311.6061959;A
A;516711;2016;ES613;VIAJEROS;1313.3866327;A
A;516711;2016;ES614;VIAJEROS;5083.4596133;A
A;516711;2016;ES615;VIAJEROS;145.91410869;A
A;516711;2016;ES616;VIAJEROS;229.98580647;A
A;516711;2016;ES617;VIAJEROS;18949.624581;A
A;516711;2016;ES618;VIAJEROS;15451.041185;A
A;516711;2015;ES61;VIAJEROS;35929.24543189;A
A;516711;2015;ES611;VIAJEROS;556.03130429;A
A;516711;2015;ES612;VIAJEROS;2261.8354065;A
A;516711;2015;ES613;VIAJEROS;811.53008851;A
A;516711;2015;ES614;VIAJEROS;5464.9040812;A
A;516711;2015;ES615;VIAJEROS;194.70747416;A
A;516711;2015;ES616;VIAJEROS;206.17089423;A
A;516711;2015;ES617;VIAJEROS;14344.827328;A
A;516711;2015;ES618;VIAJEROS;12089.238855;A
A;516711;2014;ES61;VIAJEROS;31684.11363095;A
A;516711;2014;ES611;VIAJEROS;388.15006174;A
A;516711;2014;ES612;VIAJEROS;1573.0074848;A
A;516711;2014;ES613;VIAJEROS;746.19261897;A
A;516711;2014;ES614;VIAJEROS;3229.7035579;A
A;516711;2014;ES615;VIAJEROS;120.61868044;A
A;516711;2014;ES616;VIAJEROS;156.7340001;A
A;516711;2014;ES617;VIAJEROS;14598.850251;A
A;516711;2014;ES618;VIAJEROS;10870.856976;A
A;516712;2020;ES61;VIAJEROS;656.275205708;A
A;516712;2020;ES612;VIAJEROS;27.621252104;A
A;516712;2020;ES613;VIAJEROS;27.760870299;A
A;516712;2020;ES614;VIAJEROS;43.368421053;A
A;516712;2020;ES617;VIAJEROS;363.880845305;A
A;516712;2020;ES618;VIAJEROS;189.643816947;A
A;516712;2019;ES61;VIAJEROS;1650.464332746;A
A;516712;2019;ES611;VIAJEROS;29.946295319;A
A;516712;2019;ES612;VIAJEROS;65.581997829;A
A;516712;2019;ES613;VIAJEROS;80.095663597;A
A;516712;2019;ES614;VIAJEROS;52.118155283;A
A;516712;2019;ES615;VIAJEROS;17.286676647;A
A;516712;2019;ES617;VIAJEROS;1050.456576979;A
A;516712;2019;ES618;VIAJEROS;354.978967092;A
A;516712;2018;ES61;VIAJEROS;1656.739863975;A
A;516712;2018;ES612;VIAJEROS;226.22891412;A
A;516712;2018;ES613;VIAJEROS;66.822204405;A
A;516712;2018;ES614;VIAJEROS;183.58712556;A
A;516712;2018;ES616;VIAJEROS;30.304481033;A
A;516712;2018;ES617;VIAJEROS;710.06282138;A
A;516712;2018;ES618;VIAJEROS;424.66765081;A
A;516712;2017;ES61;VIAJEROS;2020.969322356;A
A;516712;2017;ES611;VIAJEROS;20.330717489;A
A;516712;2017;ES612;VIAJEROS;47.772291298;A
A;516712;2017;ES613;VIAJEROS;54.308819354;A
A;516712;2017;ES614;VIAJEROS;365.16611312;A
A;516712;2017;ES615;VIAJEROS;24.567056205;A
A;516712;2017;ES617;VIAJEROS;1039.1951759;A
A;516712;2017;ES618;VIAJEROS;469.62914899;A
A;516712;2016;ES61;VIAJEROS;1817.598259456;A
A;516712;2016;ES612;VIAJEROS;49.718849788;A
A;516712;2016;ES613;VIAJEROS;56.687078978;A
A;516712;2016;ES614;VIAJEROS;178.29766849;A
A;516712;2016;ES617;VIAJEROS;1078.3162817;A
A;516712;2016;ES618;VIAJEROS;447.5783805;A
A;516712;2015;ES61;VIAJEROS;1063.678500309;A
A;516712;2015;ES612;VIAJEROS;25.758333333;A
A;516712;2015;ES613;VIAJEROS;93.491885149;A
A;516712;2015;ES614;VIAJEROS;136.59188427;A
A;516712;2015;ES615;VIAJEROS;10.722844828;A
A;516712;2015;ES617;VIAJEROS;554.62681097;A
A;516712;2015;ES618;VIAJEROS;226.1731553;A
A;516712;2014;ES61;VIAJEROS;687.161170942;A
A;516712;2014;ES612;VIAJEROS;10.0;A
A;516712;2014;ES613;VIAJEROS;75.341046419;A
A;516712;2014;ES614;VIAJEROS;58.630188893;A
A;516712;2014;ES617;VIAJEROS;422.00729583;A
A;516712;2014;ES618;VIAJEROS;113.3076398;A
A;55571;2020;ES61;VIAJEROS;17276.281526008;A
A;55571;2020;ES611;VIAJEROS;438.617610303;A
A;55571;2020;ES612;VIAJEROS;423.658834958;A
A;55571;2020;ES613;VIAJEROS;273.753199308;A
A;55571;2020;ES614;VIAJEROS;855.345253318;A
A;55571;2020;ES615;VIAJEROS;647.600046246;A
A;55571;2020;ES616;VIAJEROS;72.883600122;A
A;55571;2020;ES617;VIAJEROS;12795.949202484;A
A;55571;2020;ES618;VIAJEROS;1768.473779269;A
A;55571;2019;ES61;VIAJEROS;82621.753400218;A
A;55571;2019;ES611;VIAJEROS;1732.639331208;A
A;55571;2019;ES612;VIAJEROS;2644.750039002;A
A;55571;2019;ES613;VIAJEROS;1258.045738543;A
A;55571;2019;ES614;VIAJEROS;3592.668929695;A
A;55571;2019;ES615;VIAJEROS;295.658930437;A
A;55571;2019;ES616;VIAJEROS;267.343471049;A
A;55571;2019;ES617;VIAJEROS;63347.013035256;A
A;55571;2019;ES618;VIAJEROS;9483.633925028;A
A;55571;2018;ES61;VIAJEROS;101312.79561474;A
A;55571;2018;ES611;VIAJEROS;1631.3337525;A
A;55571;2018;ES612;VIAJEROS;3079.182907;A
A;55571;2018;ES613;VIAJEROS;896.29705483;A
A;55571;2018;ES614;VIAJEROS;3734.8379245;A
A;55571;2018;ES615;VIAJEROS;307.04457117;A
A;55571;2018;ES616;VIAJEROS;248.80330374;A
A;55571;2018;ES617;VIAJEROS;80652.190549;A
A;55571;2018;ES618;VIAJEROS;10763.105552;A
A;55571;2017;ES61;VIAJEROS;107298.74740974;A
A;55571;2017;ES611;VIAJEROS;1806.6634486;A
A;55571;2017;ES612;VIAJEROS;2903.7481478;A
A;55571;2017;ES613;VIAJEROS;1040.6232313;A
A;55571;2017;ES614;VIAJEROS;3208.2010301;A
A;55571;2017;ES615;VIAJEROS;231.15803816;A
A;55571;2017;ES616;VIAJEROS;245.40550148;A
A;55571;2017;ES617;VIAJEROS;89666.117342;A
A;55571;2017;ES618;VIAJEROS;8196.8306703;A
A;55571;2016;ES61;VIAJEROS;84189.0166761;A
A;55571;2016;ES611;VIAJEROS;1463.4801287;A
A;55571;2016;ES612;VIAJEROS;1569.063453;A
A;55571;2016;ES613;VIAJEROS;1099.9985811;A
A;55571;2016;ES614;VIAJEROS;5037.4842617;A
A;55571;2016;ES615;VIAJEROS;199.66517104;A
A;55571;2016;ES616;VIAJEROS;267.22236816;A
A;55571;2016;ES617;VIAJEROS;66614.168776;A
A;55571;2016;ES618;VIAJEROS;7937.9339364;A
A;55571;2015;ES61;VIAJEROS;74632.85904239;A
A;55571;2015;ES611;VIAJEROS;658.66178854;A
A;55571;2015;ES612;VIAJEROS;1807.3637885;A
A;55571;2015;ES613;VIAJEROS;699.41649159;A
A;55571;2015;ES614;VIAJEROS;3540.3311551;A
A;55571;2015;ES615;VIAJEROS;201.50785098;A
A;55571;2015;ES616;VIAJEROS;186.13555518;A
A;55571;2015;ES617;VIAJEROS;59736.861914;A
A;55571;2015;ES618;VIAJEROS;7802.5804985;A
A;55571;2014;ES61;VIAJEROS;51909.634185271;A
A;55571;2014;ES611;VIAJEROS;684.48420488;A
A;55571;2014;ES612;VIAJEROS;1241.0547822;A
A;55571;2014;ES613;VIAJEROS;908.20067454;A
A;55571;2014;ES614;VIAJEROS;2245.2473688;A
A;55571;2014;ES615;VIAJEROS;65.651802845;A
A;55571;2014;ES616;VIAJEROS;98.785807606;A
A;55571;2014;ES617;VIAJEROS;39633.930707;A
A;55571;2014;ES618;VIAJEROS;7032.2788374;A
A;516713;2020;ES61;VIAJEROS;3901.923188389;A
A;516713;2020;ES611;VIAJEROS;140.579183081;A
A;516713;2020;ES612;VIAJEROS;266.942577948;A
A;516713;2020;ES613;VIAJEROS;100.819378382;A
A;516713;2020;ES614;VIAJEROS;172.21940791;A
A;516713;2020;ES615;VIAJEROS;46.092002516;A
A;516713;2020;ES616;VIAJEROS;12.4;A
A;516713;2020;ES617;VIAJEROS;2380.51059924;A
A;516713;2020;ES618;VIAJEROS;782.360039312;A
A;516713;2019;ES61;VIAJEROS;18799.594645568;A
A;516713;2019;ES611;VIAJEROS;1060.417529183;A
A;516713;2019;ES612;VIAJEROS;1041.261762084;A
A;516713;2019;ES613;VIAJEROS;260.884409948;A
A;516713;2019;ES614;VIAJEROS;1134.77734146;A
A;516713;2019;ES615;VIAJEROS;235.124685245;A
A;516713;2019;ES617;VIAJEROS;11324.198897048;A
A;516713;2019;ES618;VIAJEROS;3737.549178321;A
A;516713;2018;ES61;VIAJEROS;17985.401150452;A
A;516713;2018;ES611;VIAJEROS;1659.1578519;A
A;516713;2018;ES612;VIAJEROS;851.10825564;A
A;516713;2018;ES613;VIAJEROS;168.34891058;A
A;516713;2018;ES614;VIAJEROS;927.26282213;A
A;516713;2018;ES615;VIAJEROS;125.58179612;A
A;516713;2018;ES616;VIAJEROS;19.843191582;A
A;516713;2018;ES617;VIAJEROS;9906.8637673;A
A;516713;2018;ES618;VIAJEROS;4327.2345552;A
A;516713;2017;ES61;VIAJEROS;15066.970032202;A
A;516713;2017;ES611;VIAJEROS;1411.8939585;A
A;516713;2017;ES612;VIAJEROS;530.43448908;A
A;516713;2017;ES613;VIAJEROS;320.15328307;A
A;516713;2017;ES614;VIAJEROS;1011.8896735;A
A;516713;2017;ES615;VIAJEROS;163.38389932;A
A;516713;2017;ES616;VIAJEROS;84.540950832;A
A;516713;2017;ES617;VIAJEROS;8607.1658011;A
A;516713;2017;ES618;VIAJEROS;2937.5079768;A
A;516713;2016;ES61;VIAJEROS;10507.411709401;A
A;516713;2016;ES611;VIAJEROS;561.43555442;A
A;516713;2016;ES612;VIAJEROS;496.50345155;A
A;516713;2016;ES613;VIAJEROS;184.15727221;A
A;516713;2016;ES614;VIAJEROS;1440.6002575;A
A;516713;2016;ES615;VIAJEROS;66.702848566;A
A;516713;2016;ES616;VIAJEROS;19.438950555;A
A;516713;2016;ES617;VIAJEROS;5556.7871724;A
A;516713;2016;ES618;VIAJEROS;2181.7862022;A
A;516713;2015;ES61;VIAJEROS;7736.274567434;A
A;516713;2015;ES611;VIAJEROS;261.95191523;A
A;516713;2015;ES612;VIAJEROS;595.40271994;A
A;516713;2015;ES613;VIAJEROS;126.82258566;A
A;516713;2015;ES614;VIAJEROS;829.86270108;A
A;516713;2015;ES615;VIAJEROS;66.910062295;A
A;516713;2015;ES616;VIAJEROS;34.774650229;A
A;516713;2015;ES617;VIAJEROS;4526.2616097;A
A;516713;2015;ES618;VIAJEROS;1294.2883233;A
A;516713;2014;ES61;VIAJEROS;8057.584991778;A
A;516713;2014;ES611;VIAJEROS;127.61458333;A
A;516713;2014;ES612;VIAJEROS;538.35638602;A
A;516713;2014;ES613;VIAJEROS;58.361117813;A
A;516713;2014;ES614;VIAJEROS;645.12214716;A
A;516713;2014;ES615;VIAJEROS;28.827486188;A
A;516713;2014;ES616;VIAJEROS;15.566211967;A
A;516713;2014;ES617;VIAJEROS;5404.2747778;A
A;516713;2014;ES618;VIAJEROS;1239.4622815;A
A;516715;2020;ES61;VIAJEROS;8510.920547309;A
A;516715;2020;ES611;VIAJEROS;375.203684411;A
A;516715;2020;ES612;VIAJEROS;438.005907346;A
A;516715;2020;ES613;VIAJEROS;183.330746497;A
A;516715;2020;ES614;VIAJEROS;1410.740741032;A
A;516715;2020;ES615;VIAJEROS;680.605630768;A
A;516715;2020;ES616;VIAJEROS;20.135086182;A
A;516715;2020;ES617;VIAJEROS;2600.09836469;A
A;516715;2020;ES618;VIAJEROS;2802.800386383;A
A;516715;2019;ES61;VIAJEROS;36757.042800734;A
A;516715;2019;ES611;VIAJEROS;1155.243781252;A
A;516715;2019;ES612;VIAJEROS;1649.932909586;A
A;516715;2019;ES613;VIAJEROS;602.949128125;A
A;516715;2019;ES614;VIAJEROS;3478.219704615;A
A;516715;2019;ES615;VIAJEROS;5832.912001837;A
A;516715;2019;ES616;VIAJEROS;19.770931566;A
A;516715;2019;ES617;VIAJEROS;10309.199724421;A
A;516715;2019;ES618;VIAJEROS;13708.814619332;A
A;516715;2018;ES61;VIAJEROS;31677.209306619;A
A;516715;2018;ES611;VIAJEROS;939.42101635;A
A;516715;2018;ES612;VIAJEROS;1166.9466123;A
A;516715;2018;ES613;VIAJEROS;507.9347549;A
A;516715;2018;ES614;VIAJEROS;2175.9158461;A
A;516715;2018;ES615;VIAJEROS;6648.2545368;A
A;516715;2018;ES616;VIAJEROS;33.705374369;A
A;516715;2018;ES617;VIAJEROS;7443.6847058;A
A;516715;2018;ES618;VIAJEROS;12761.34646;A
A;516715;2017;ES61;VIAJEROS;25675.277482556;A
A;516715;2017;ES611;VIAJEROS;883.02233583;A
A;516715;2017;ES612;VIAJEROS;962.84581448;A
A;516715;2017;ES613;VIAJEROS;473.78890118;A
A;516715;2017;ES614;VIAJEROS;1753.9894614;A
A;516715;2017;ES615;VIAJEROS;4015.2148838;A
A;516715;2017;ES616;VIAJEROS;80.131416866;A
A;516715;2017;ES617;VIAJEROS;7698.0686786;A
A;516715;2017;ES618;VIAJEROS;9808.2159904;A
A;516715;2016;ES61;VIAJEROS;24674.7538436;A
A;516715;2016;ES611;VIAJEROS;725.13099881;A
A;516715;2016;ES612;VIAJEROS;890.76606655;A
A;516715;2016;ES613;VIAJEROS;258.92206344;A
A;516715;2016;ES614;VIAJEROS;1857.4988607;A
A;516715;2016;ES615;VIAJEROS;3785.3603897;A
A;516715;2016;ES616;VIAJEROS;100.0685527;A
A;516715;2016;ES617;VIAJEROS;8631.4387868;A
A;516715;2016;ES618;VIAJEROS;8425.5681249;A
A;516715;2015;ES61;VIAJEROS;19236.677730698;A
A;516715;2015;ES611;VIAJEROS;658.39642274;A
A;516715;2015;ES612;VIAJEROS;1428.0155778;A
A;516715;2015;ES613;VIAJEROS;180.45210355;A
A;516715;2015;ES614;VIAJEROS;1818.7737403;A
A;516715;2015;ES615;VIAJEROS;2691.9326014;A
A;516715;2015;ES616;VIAJEROS;42.117057608;A
A;516715;2015;ES617;VIAJEROS;6259.7525014;A
A;516715;2015;ES618;VIAJEROS;6157.2377259;A
A;516715;2014;ES61;VIAJEROS;18388.465629575;A
A;516715;2014;ES611;VIAJEROS;453.62624958;A
A;516715;2014;ES612;VIAJEROS;957.23722727;A
A;516715;2014;ES613;VIAJEROS;259.34723011;A
A;516715;2014;ES614;VIAJEROS;1960.7646115;A
A;516715;2014;ES615;VIAJEROS;2332.4705144;A
A;516715;2014;ES617;VIAJEROS;6065.7557879;A
A;516715;2014;ES618;VIAJEROS;6351.3743291;A
A;55574;2020;ES61;VIAJEROS;64000.980607446;A
A;55574;2020;ES611;VIAJEROS;1362.322202067;A
A;55574;2020;ES612;VIAJEROS;1922.42548408;A
A;55574;2020;ES613;VIAJEROS;353.014221088;A
A;55574;2020;ES614;VIAJEROS;3380.542463355;A
A;55574;2020;ES615;VIAJEROS;498.448181711;A
A;55574;2020;ES616;VIAJEROS;98.527575967;A
A;55574;2020;ES617;VIAJEROS;52742.831806119;A
