OBS_STATUS;PUNTOS_TURISTICOS;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;70689;516721;2018;VIAJEROS;219.72910361;A
A;70689;516721;2017;VIAJEROS;799.53374449;A
A;70689;516721;2016;VIAJEROS;677.48909826;A
A;70689;516721;2015;VIAJEROS;323.65442054;A
A;70689;516721;2014;VIAJEROS;427.50014426;A
A;70689;516722;2019;VIAJEROS;415.924140885;A
A;70689;516722;2018;VIAJEROS;253.44705034;A
A;70689;516722;2017;VIAJEROS;221.66949689;A
A;70689;516722;2016;VIAJEROS;349.69913768;A
A;70689;516722;2015;VIAJEROS;326.56719471;A
A;70689;516722;2014;VIAJEROS;282.39357075;A
A;70689;516724;2020;VIAJEROS;56.445480626;A
A;70689;516724;2019;VIAJEROS;1432.528331824;A
A;70689;516724;2018;VIAJEROS;363.20109004;A
A;70689;516724;2017;VIAJEROS;1218.4671303;A
A;70689;516724;2016;VIAJEROS;1486.1479647;A
A;70689;516724;2015;VIAJEROS;1114.5888533;A
A;70689;516724;2014;VIAJEROS;661.15064785;A
A;70689;516725;2020;VIAJEROS;126.234214878;A
A;70689;516725;2019;VIAJEROS;848.725368532;A
A;70689;516725;2018;VIAJEROS;554.76465521;A
A;70689;516725;2017;VIAJEROS;930.02461123;A
A;70689;516725;2016;VIAJEROS;790.0373347;A
A;70689;516725;2015;VIAJEROS;525.54844721;A
A;70689;516725;2014;VIAJEROS;381.61781197;A
A;70689;516726;2020;VIAJEROS;23.663730075;A
A;70689;516726;2019;VIAJEROS;244.999213177;A
A;70689;516726;2018;VIAJEROS;344.94892408;A
A;70689;516726;2016;VIAJEROS;236.1166599;A
A;70689;516726;2015;VIAJEROS;227.29403875;A
A;70689;516726;2014;VIAJEROS;99.630516985;A
A;70689;516727;2020;VIAJEROS;317.583360757;A
A;70689;516727;2019;VIAJEROS;2757.930027262;A
A;70689;516727;2018;VIAJEROS;709.76181505;A
A;70689;516727;2017;VIAJEROS;1371.6088966;A
A;70689;516727;2016;VIAJEROS;3773.9878677;A
A;70689;516727;2015;VIAJEROS;2465.9912639;A
A;70689;516727;2014;VIAJEROS;694.35994717;A
A;55122;55698;2016;VIAJEROS;25497.851318299;A
A;55122;55698;2015;VIAJEROS;29139.421889489;A
A;55122;55565;2016;VIAJEROS;15659.490386904;A
A;55122;55565;2015;VIAJEROS;19546.506628299;A
A;55122;55697;2016;VIAJEROS;9838.360931395;A
A;55122;55697;2015;VIAJEROS;9592.91526119;A
A;55122;55577;2016;VIAJEROS;4906.4769151;A
A;55122;55577;2015;VIAJEROS;3031.0003971;A
A;55122;516705;2016;VIAJEROS;177.93227931;A
A;55122;516705;2015;VIAJEROS;167.87158598;A
A;55122;516706;2016;VIAJEROS;224.2812124;A
A;55122;516706;2015;VIAJEROS;565.09813275;A
A;55122;516707;2016;VIAJEROS;131.01263248;A
A;55122;516707;2015;VIAJEROS;266.4470605;A
A;55122;516708;2016;VIAJEROS;50.3043125;A
A;55122;516708;2015;VIAJEROS;296.15226963;A
A;55122;55568;2016;VIAJEROS;307.55875299;A
A;55122;55568;2015;VIAJEROS;334.30562303;A
A;55122;516710;2016;VIAJEROS;111.40127453;A
A;55122;516710;2015;VIAJEROS;31.238095238;A
A;55122;516711;2016;VIAJEROS;200.32383676;A
A;55122;516711;2015;VIAJEROS;267.66899001;A
A;55122;516712;2015;VIAJEROS;19.015066839;A
A;55122;55571;2016;VIAJEROS;440.7885046;A
A;55122;55571;2015;VIAJEROS;815.78361181;A
A;55122;516713;2016;VIAJEROS;106.05505731;A
A;55122;516713;2015;VIAJEROS;110.2472097;A
A;55122;516715;2016;VIAJEROS;72.462930853;A
A;55122;55574;2016;VIAJEROS;1422.9617037;A
A;55122;55574;2015;VIAJEROS;1470.8621958;A
A;55122;516716;2016;VIAJEROS;102.82051282;A
A;55122;516716;2015;VIAJEROS;104.13690476;A
A;55122;516717;2016;VIAJEROS;162.47921064;A
A;55122;516717;2015;VIAJEROS;371.99054384;A
A;55122;516718;2016;VIAJEROS;129.39453898;A
A;55122;516718;2015;VIAJEROS;71.353147423;A
A;55122;516719;2016;VIAJEROS;128.85327866;A
A;55122;516719;2015;VIAJEROS;78.212085921;A
A;55122;516720;2016;VIAJEROS;109.10498442;A
A;55122;516720;2015;VIAJEROS;322.35772994;A
A;55122;516721;2016;VIAJEROS;777.59470981;A
A;55122;516721;2015;VIAJEROS;692.27028826;A
A;55122;516722;2015;VIAJEROS;161.40771771;A
A;55122;516724;2016;VIAJEROS;50.104296036;A
A;55122;516725;2016;VIAJEROS;130.00046074;A
A;55122;516725;2015;VIAJEROS;108.4804947;A
A;55122;516726;2016;VIAJEROS;29.882211538;A
A;55122;516726;2015;VIAJEROS;180.1264881;A
A;55122;516727;2016;VIAJEROS;66.567315218;A
A;55122;516727;2015;VIAJEROS;123.12694099;A
A;70690;55698;2020;VIAJEROS;23064.178506563;A
A;70690;55698;2019;VIAJEROS;93333.678102318;A
A;70690;55698;2018;VIAJEROS;115195.216103044;A
A;70690;55698;2017;VIAJEROS;131028.935646132;A
A;70690;55698;2016;VIAJEROS;119502.309658613;A
A;70690;55698;2015;VIAJEROS;112087.459901714;A
A;70690;55698;2014;VIAJEROS;114342.820485898;A
A;70690;55565;2020;VIAJEROS;9809.018782391;A
A;70690;55565;2019;VIAJEROS;21046.377865549;A
A;70690;55565;2018;VIAJEROS;24339.812354887;A
A;70690;55565;2017;VIAJEROS;26168.811371824;A
A;70690;55565;2016;VIAJEROS;28167.032337838;A
A;70690;55565;2015;VIAJEROS;35141.295145444;A
A;70690;55565;2014;VIAJEROS;42180.427116269;A
A;70690;55697;2020;VIAJEROS;13255.159724172;A
A;70690;55697;2019;VIAJEROS;72287.300236769;A
A;70690;55697;2018;VIAJEROS;90855.403748157;A
A;70690;55697;2017;VIAJEROS;104860.124274308;A
A;70690;55697;2016;VIAJEROS;91335.277320775;A
A;70690;55697;2015;VIAJEROS;76946.16475627;A
A;70690;55697;2014;VIAJEROS;72162.393369629;A
A;70690;55577;2020;VIAJEROS;364.553005752;A
A;70690;55577;2019;VIAJEROS;2173.417164503;A
A;70690;55577;2018;VIAJEROS;2303.847233;A
A;70690;55577;2017;VIAJEROS;2111.3674688;A
A;70690;55577;2016;VIAJEROS;2062.6991641;A
A;70690;55577;2015;VIAJEROS;1493.1339924;A
A;70690;55577;2014;VIAJEROS;2342.8544264;A
A;70690;516705;2020;VIAJEROS;55.335;A
A;70690;516705;2019;VIAJEROS;124.745833333;A
A;70690;516705;2018;VIAJEROS;152.7125;A
A;70690;516705;2017;VIAJEROS;142.94227901;A
A;70690;516705;2016;VIAJEROS;202.23333333;A
A;70690;516705;2015;VIAJEROS;176.66069014;A
A;70690;516705;2014;VIAJEROS;325.17468275;A
A;70690;516706;2020;VIAJEROS;510.01385278;A
A;70690;516706;2019;VIAJEROS;1051.49361569;A
A;70690;516706;2018;VIAJEROS;1228.6015956;A
A;70690;516706;2017;VIAJEROS;1352.5351998;A
A;70690;516706;2016;VIAJEROS;1141.444327;A
A;70690;516706;2015;VIAJEROS;918.17271191;A
A;70690;516706;2014;VIAJEROS;889.95027738;A
A;70690;516707;2020;VIAJEROS;178.716562925;A
A;70690;516707;2019;VIAJEROS;2759.758523592;A
A;70690;516707;2018;VIAJEROS;3138.369695;A
A;70690;516707;2017;VIAJEROS;3559.0720418;A
A;70690;516707;2016;VIAJEROS;3662.2436002;A
A;70690;516707;2015;VIAJEROS;3254.9766242;A
A;70690;516707;2014;VIAJEROS;1976.0146683;A
A;70690;516708;2020;VIAJEROS;323.171766076;A
A;70690;516708;2019;VIAJEROS;2017.286638559;A
A;70690;516708;2018;VIAJEROS;1943.2185228;A
A;70690;516708;2017;VIAJEROS;2091.3222407;A
A;70690;516708;2016;VIAJEROS;2194.9646477;A
A;70690;516708;2015;VIAJEROS;1664.1879;A
A;70690;516708;2014;VIAJEROS;2229.769813;A
A;70690;55568;2020;VIAJEROS;939.649795001;A
A;70690;55568;2019;VIAJEROS;1985.890055303;A
A;70690;55568;2018;VIAJEROS;1572.0742327;A
A;70690;55568;2017;VIAJEROS;1494.9427382;A
A;70690;55568;2016;VIAJEROS;1622.5016981;A
A;70690;55568;2015;VIAJEROS;1642.19221;A
A;70690;55568;2014;VIAJEROS;1997.5823945;A
A;70690;516709;2018;VIAJEROS;16.172631397;A
A;70690;516709;2017;VIAJEROS;12.133333333;A
A;70690;516709;2016;VIAJEROS;46.113438735;A
A;70690;516709;2015;VIAJEROS;42.0;A
A;70690;516709;2014;VIAJEROS;30.581702899;A
A;70690;516710;2020;VIAJEROS;408.947830333;A
A;70690;516710;2019;VIAJEROS;18224.420030787;A
A;70690;516710;2018;VIAJEROS;18121.752644;A
A;70690;516710;2017;VIAJEROS;17308.909589;A
A;70690;516710;2016;VIAJEROS;15297.665301;A
A;70690;516710;2015;VIAJEROS;12528.467154;A
A;70690;516710;2014;VIAJEROS;10680.797079;A
A;70690;516711;2020;VIAJEROS;455.754160128;A
A;70690;516711;2019;VIAJEROS;760.976255708;A
A;70690;516711;2018;VIAJEROS;928.61501443;A
A;70690;516711;2017;VIAJEROS;1017.4008456;A
A;70690;516711;2016;VIAJEROS;1083.2901796;A
A;70690;516711;2015;VIAJEROS;991.26412003;A
A;70690;516711;2014;VIAJEROS;2460.5803651;A
A;70690;516712;2020;VIAJEROS;36.89;A
A;70690;516712;2019;VIAJEROS;21.954166667;A
A;70690;516712;2017;VIAJEROS;24.531996855;A
A;70690;516712;2016;VIAJEROS;305.8180791;A
A;70690;516712;2014;VIAJEROS;39.75127551;A
A;70690;55571;2020;VIAJEROS;7630.71302097;A
A;70690;55571;2019;VIAJEROS;10474.043433813;A
A;70690;55571;2018;VIAJEROS;25853.640129;A
A;70690;55571;2017;VIAJEROS;38395.457725;A
A;70690;55571;2016;VIAJEROS;26860.56618;A
A;70690;55571;2015;VIAJEROS;21664.261814;A
A;70690;55571;2014;VIAJEROS;14067.620422;A
A;70690;516713;2020;VIAJEROS;59.21;A
A;70690;516713;2019;VIAJEROS;175.068181818;A
A;70690;516713;2018;VIAJEROS;436.93008477;A
A;70690;516713;2017;VIAJEROS;305.21909627;A
A;70690;516713;2016;VIAJEROS;266.82613773;A
A;70690;516713;2015;VIAJEROS;362.83869007;A
A;70690;516713;2014;VIAJEROS;479.84909152;A
A;70690;516715;2020;VIAJEROS;54.5775;A
A;70690;516715;2019;VIAJEROS;496.76706621;A
A;70690;516715;2018;VIAJEROS;517.46023889;A
A;70690;516715;2017;VIAJEROS;589.40500739;A
A;70690;516715;2016;VIAJEROS;528.95478754;A
A;70690;516715;2015;VIAJEROS;351.26946917;A
A;70690;516715;2014;VIAJEROS;912.62630814;A
A;70690;55574;2020;VIAJEROS;1164.902493614;A
A;70690;55574;2019;VIAJEROS;17734.222954516;A
A;70690;55574;2018;VIAJEROS;20318.450582;A
A;70690;55574;2017;VIAJEROS;20873.649312;A
A;70690;55574;2016;VIAJEROS;20436.670356;A
A;70690;55574;2015;VIAJEROS;18617.174604;A
A;70690;55574;2014;VIAJEROS;17794.517805;A
A;70690;516716;2020;VIAJEROS;214.645204799;A
A;70690;516716;2019;VIAJEROS;270.616988377;A
A;70690;516716;2018;VIAJEROS;279.77658958;A
A;70690;516716;2017;VIAJEROS;448.37841629;A
A;70690;516716;2016;VIAJEROS;158.71559241;A
A;70690;516716;2015;VIAJEROS;203.14395386;A
A;70690;516716;2014;VIAJEROS;264.26152441;A
A;70690;516717;2020;VIAJEROS;29.0625;A
A;70690;516717;2019;VIAJEROS;1898.637819161;A
A;70690;516717;2018;VIAJEROS;2006.8308315;A
A;70690;516717;2017;VIAJEROS;2156.2187391;A
A;70690;516717;2016;VIAJEROS;1973.6020124;A
A;70690;516717;2015;VIAJEROS;1594.9981054;A
A;70690;516717;2014;VIAJEROS;2037.5362852;A
A;70690;516718;2020;VIAJEROS;23.25;A
A;70690;516718;2019;VIAJEROS;625.360863775;A
A;70690;516718;2018;VIAJEROS;672.37597016;A
A;70690;516718;2017;VIAJEROS;955.92075801;A
A;70690;516718;2016;VIAJEROS;1078.5535866;A
A;70690;516718;2015;VIAJEROS;856.96819451;A
A;70690;516718;2014;VIAJEROS;1395.5640033;A
A;70690;516719;2020;VIAJEROS;92.225;A
A;70690;516719;2019;VIAJEROS;1624.583232196;A
A;70690;516719;2018;VIAJEROS;1843.5381467;A
A;70690;516719;2017;VIAJEROS;1897.4285185;A
A;70690;516719;2016;VIAJEROS;1938.1205586;A
A;70690;516719;2015;VIAJEROS;1628.9695009;A
A;70690;516719;2014;VIAJEROS;1867.4788734;A
A;70690;516720;2019;VIAJEROS;884.679423472;A
A;70690;516720;2018;VIAJEROS;763.40840023;A
A;70690;516720;2017;VIAJEROS;983.3275027;A
A;70690;516720;2016;VIAJEROS;817.39875421;A
A;70690;516720;2015;VIAJEROS;506.67964515;A
A;70690;516720;2014;VIAJEROS;1535.6655117;A
A;70690;516721;2020;VIAJEROS;125.730859257;A
A;70690;516721;2019;VIAJEROS;757.3;A
A;70690;516721;2018;VIAJEROS;807.1119257;A
A;70690;516721;2017;VIAJEROS;930.28351877;A
A;70690;516721;2016;VIAJEROS;855.57677418;A
A;70690;516721;2015;VIAJEROS;690.48449592;A
A;70690;516721;2014;VIAJEROS;660.68919691;A
A;70690;516722;2020;VIAJEROS;42.7025;A
A;70690;516722;2019;VIAJEROS;656.496212121;A
A;70690;516722;2018;VIAJEROS;335.87714385;A
A;70690;516722;2017;VIAJEROS;434.5724228;A
A;70690;516722;2016;VIAJEROS;357.03957829;A
A;70690;516722;2015;VIAJEROS;502.70393795;A
A;70690;516722;2014;VIAJEROS;758.96083905;A
A;70690;516724;2019;VIAJEROS;852.765530303;A
A;70690;516724;2018;VIAJEROS;624.37324724;A
A;70690;516724;2017;VIAJEROS;887.60994541;A
A;70690;516724;2016;VIAJEROS;911.90376303;A
A;70690;516724;2015;VIAJEROS;845.08746837;A
A;70690;516724;2014;VIAJEROS;629.41736746;A
A;70690;516725;2020;VIAJEROS;297.429843703;A
A;70690;516725;2019;VIAJEROS;3955.402254727;A
A;70690;516725;2018;VIAJEROS;4551.8918698;A
A;70690;516725;2017;VIAJEROS;4290.8703315;A
A;70690;516725;2016;VIAJEROS;4201.6937822;A
A;70690;516725;2015;VIAJEROS;2690.5308629;A
A;70690;516725;2014;VIAJEROS;2299.1788392;A
A;70690;516726;2020;VIAJEROS;124.42;A
A;70690;516726;2019;VIAJEROS;2292.179200731;A
A;70690;516726;2018;VIAJEROS;1931.7237224;A
A;70690;516726;2017;VIAJEROS;2100.0137038;A
A;70690;516726;2016;VIAJEROS;2694.3751109;A
A;70690;516726;2015;VIAJEROS;3063.5717894;A
A;70690;516726;2014;VIAJEROS;3350.9546441;A
A;70690;516727;2020;VIAJEROS;109.633828834;A
A;70690;516727;2019;VIAJEROS;461.226458074;A
A;70690;516727;2018;VIAJEROS;506.65079741;A
A;70690;516727;2017;VIAJEROS;496.61154367;A
A;70690;516727;2016;VIAJEROS;636.30657782;A
A;70690;516727;2015;VIAJEROS;650.22682199;A
A;70690;516727;2014;VIAJEROS;1135.0159734;A
A;70691;55698;2020;VIAJEROS;94279.357866008;A
A;70691;55698;2019;VIAJEROS;338923.864053115;A
A;70691;55698;2018;VIAJEROS;328992.7606742;A
A;70691;55698;2017;VIAJEROS;285530.46463897;A
A;70691;55698;2016;VIAJEROS;207260.80022646;A
A;70691;55698;2015;VIAJEROS;159582.95450073;A
A;70691;55698;2014;VIAJEROS;153847.16041818;A
A;70691;55565;2020;VIAJEROS;54492.006859375;A
A;70691;55565;2019;VIAJEROS;132143.725160454;A
A;70691;55565;2018;VIAJEROS;137433.98922435;A
A;70691;55565;2017;VIAJEROS;117210.33114266;A
A;70691;55565;2016;VIAJEROS;89627.92903434;A
A;70691;55565;2015;VIAJEROS;64880.03354812;A
A;70691;55565;2014;VIAJEROS;60299.157221384;A
A;70691;55697;2020;VIAJEROS;39787.351006633;A
A;70691;55697;2019;VIAJEROS;206780.138892661;A
A;70691;55697;2018;VIAJEROS;191558.77144985;A
A;70691;55697;2017;VIAJEROS;168320.13349631;A
A;70691;55697;2016;VIAJEROS;117632.87119212;A
A;70691;55697;2015;VIAJEROS;94702.92095261;A
A;70691;55697;2014;VIAJEROS;93548.003196796;A
A;70691;55577;2020;VIAJEROS;1193.335272917;A
A;70691;55577;2019;VIAJEROS;10152.886131364;A
A;70691;55577;2018;VIAJEROS;10523.167828;A
A;70691;55577;2017;VIAJEROS;7546.7430951;A
A;70691;55577;2016;VIAJEROS;5470.8832945;A
A;70691;55577;2015;VIAJEROS;5165.063877;A
A;70691;55577;2014;VIAJEROS;4089.4532719;A
A;70691;516705;2020;VIAJEROS;211.75833319;A
A;70691;516705;2019;VIAJEROS;1177.767408599;A
A;70691;516705;2018;VIAJEROS;1238.0265185;A
A;70691;516705;2017;VIAJEROS;966.74462733;A
A;70691;516705;2016;VIAJEROS;586.88802425;A
A;70691;516705;2015;VIAJEROS;469.81621446;A
A;70691;516705;2014;VIAJEROS;519.59930257;A
A;70691;516706;2020;VIAJEROS;1130.314443776;A
A;70691;516706;2019;VIAJEROS;3607.285671185;A
A;70691;516706;2018;VIAJEROS;3133.5499966;A
A;70691;516706;2017;VIAJEROS;2936.1950496;A
A;70691;516706;2016;VIAJEROS;2272.6909039;A
A;70691;516706;2015;VIAJEROS;2063.0892961;A
A;70691;516706;2014;VIAJEROS;2851.9221526;A
A;70691;516707;2020;VIAJEROS;220.205689707;A
A;70691;516707;2019;VIAJEROS;1097.170568071;A
A;70691;516707;2018;VIAJEROS;893.50786456;A
A;70691;516707;2017;VIAJEROS;1073.8559285;A
A;70691;516707;2016;VIAJEROS;581.00158636;A
A;70691;516707;2015;VIAJEROS;326.35573582;A
A;70691;516707;2014;VIAJEROS;460.54982508;A
A;70691;516708;2020;VIAJEROS;143.540600952;A
A;70691;516708;2019;VIAJEROS;580.296559549;A
A;70691;516708;2018;VIAJEROS;515.70922631;A
A;70691;516708;2017;VIAJEROS;450.31344728;A
A;70691;516708;2016;VIAJEROS;480.72085715;A
A;70691;516708;2015;VIAJEROS;223.88137422;A
A;70691;516708;2014;VIAJEROS;561.27733893;A
A;70691;55568;2020;VIAJEROS;8334.234603733;A
A;70691;55568;2019;VIAJEROS;31658.476569728;A
A;70691;55568;2018;VIAJEROS;28593.633304;A
A;70691;55568;2017;VIAJEROS;23970.857509;A
A;70691;55568;2016;VIAJEROS;20277.541641;A
A;70691;55568;2015;VIAJEROS;18788.258444;A
A;70691;55568;2014;VIAJEROS;18337.866203;A
A;70691;516709;2020;VIAJEROS;164.594213283;A
A;70691;516709;2019;VIAJEROS;464.374500068;A
A;70691;516709;2018;VIAJEROS;488.61945996;A
A;70691;516709;2017;VIAJEROS;289.62808438;A
A;70691;516709;2016;VIAJEROS;288.8218052;A
A;70691;516709;2015;VIAJEROS;239.44299176;A
A;70691;516709;2014;VIAJEROS;287.2549009;A
A;70691;516710;2020;VIAJEROS;348.55168424;A
A;70691;516710;2019;VIAJEROS;2152.847994136;A
A;70691;516710;2018;VIAJEROS;1811.7883917;A
A;70691;516710;2017;VIAJEROS;1689.7766536;A
A;70691;516710;2016;VIAJEROS;845.00742042;A
A;70691;516710;2015;VIAJEROS;975.53328507;A
A;70691;516710;2014;VIAJEROS;832.51559941;A
A;70691;516711;2020;VIAJEROS;4438.409153313;A
A;70691;516711;2019;VIAJEROS;27646.583234777;A
A;70691;516711;2018;VIAJEROS;27052.601158;A
A;70691;516711;2017;VIAJEROS;21358.488965;A
A;70691;516711;2016;VIAJEROS;13234.828922;A
A;70691;516711;2015;VIAJEROS;9981.8100139;A
A;70691;516711;2014;VIAJEROS;9296.5769875;A
A;70691;516712;2020;VIAJEROS;192.768889887;A
A;70691;516712;2019;VIAJEROS;339.376045341;A
A;70691;516712;2018;VIAJEROS;254.25699519;A
A;70691;516712;2017;VIAJEROS;444.21651716;A
A;70691;516712;2016;VIAJEROS;345.88942114;A
A;70691;516712;2015;VIAJEROS;164.64788105;A
A;70691;516712;2014;VIAJEROS;80.621516146;A
A;70691;55571;2020;VIAJEROS;1796.426428945;A
A;70691;55571;2019;VIAJEROS;8994.928444792;A
A;70691;55571;2018;VIAJEROS;10044.860926;A
A;70691;55571;2017;VIAJEROS;7368.1123543;A
A;70691;55571;2016;VIAJEROS;6704.4489288;A
A;70691;55571;2015;VIAJEROS;6212.9911235;A
A;70691;55571;2014;VIAJEROS;6104.0427479;A
A;70691;516713;2020;VIAJEROS;790.47079603;A
A;70691;516713;2019;VIAJEROS;2616.215329296;A
A;70691;516713;2018;VIAJEROS;3301.9306184;A
A;70691;516713;2017;VIAJEROS;1820.9772291;A
A;70691;516713;2016;VIAJEROS;1128.1553455;A
A;70691;516713;2015;VIAJEROS;891.2608633;A
A;70691;516713;2014;VIAJEROS;841.61655523;A
A;70691;516715;2020;VIAJEROS;2359.913888844;A
A;70691;516715;2019;VIAJEROS;10643.322110983;A
A;70691;516715;2018;VIAJEROS;9820.6963742;A
A;70691;516715;2017;VIAJEROS;7267.3495362;A
A;70691;516715;2016;VIAJEROS;5335.6876536;A
A;70691;516715;2015;VIAJEROS;3574.3738987;A
A;70691;516715;2014;VIAJEROS;4016.6953515;A
A;70691;55574;2020;VIAJEROS;3717.591862906;A
A;70691;55574;2019;VIAJEROS;19805.498277767;A
A;70691;55574;2018;VIAJEROS;18172.432054;A
A;70691;55574;2017;VIAJEROS;14626.716372;A
A;70691;55574;2016;VIAJEROS;10008.268716;A
A;70691;55574;2015;VIAJEROS;8338.5844116;A
A;70691;55574;2014;VIAJEROS;7525.4763891;A
A;70691;516716;2020;VIAJEROS;142.145368195;A
A;70691;516716;2019;VIAJEROS;807.108473636;A
A;70691;516716;2018;VIAJEROS;488.02651957;A
A;70691;516716;2017;VIAJEROS;459.71072701;A
A;70691;516716;2016;VIAJEROS;301.12556253;A
A;70691;516716;2015;VIAJEROS;330.11127919;A
A;70691;516716;2014;VIAJEROS;214.84270399;A
A;70691;516717;2020;VIAJEROS;247.268300069;A
A;70691;516717;2019;VIAJEROS;997.162914366;A
A;70691;516717;2018;VIAJEROS;671.30322247;A
A;70691;516717;2017;VIAJEROS;744.55782677;A
A;70691;516717;2016;VIAJEROS;665.05752146;A
A;70691;516717;2015;VIAJEROS;372.6596993;A
A;70691;516717;2014;VIAJEROS;384.07642224;A
A;70691;516718;2020;VIAJEROS;777.691363941;A
A;70691;516718;2019;VIAJEROS;3802.324883216;A
A;70691;516718;2018;VIAJEROS;2967.8282854;A
A;70691;516718;2017;VIAJEROS;3079.7986701;A
A;70691;516718;2016;VIAJEROS;2602.024579;A
A;70691;516718;2015;VIAJEROS;1637.6723955;A
A;70691;516718;2014;VIAJEROS;1349.6418279;A
A;70691;516719;2020;VIAJEROS;250.388747897;A
A;70691;516719;2019;VIAJEROS;614.362135585;A
A;70691;516719;2018;VIAJEROS;492.40884549;A
A;70691;516719;2017;VIAJEROS;471.78208968;A
A;70691;516719;2016;VIAJEROS;311.93176261;A
A;70691;516719;2015;VIAJEROS;327.31620184;A
A;70691;516719;2014;VIAJEROS;375.4878817;A
A;70691;516720;2020;VIAJEROS;642.296257674;A
A;70691;516720;2019;VIAJEROS;2507.519642052;A
A;70691;516720;2018;VIAJEROS;2987.256174;A
A;70691;516720;2017;VIAJEROS;3026.9487582;A
A;70691;516720;2016;VIAJEROS;1875.2523544;A
A;70691;516720;2015;VIAJEROS;1856.212609;A
A;70691;516720;2014;VIAJEROS;3129.3921403;A
A;70691;516721;2020;VIAJEROS;343.711932886;A
A;70691;516721;2019;VIAJEROS;3123.970804974;A
A;70691;516721;2018;VIAJEROS;2318.9894333;A
A;70691;516721;2017;VIAJEROS;2223.6969452;A
A;70691;516721;2016;VIAJEROS;1545.2351541;A
A;70691;516721;2015;VIAJEROS;1398.8441846;A
A;70691;516721;2014;VIAJEROS;1764.0862229;A
A;70691;516722;2020;VIAJEROS;711.442029065;A
A;70691;516722;2019;VIAJEROS;2955.513974327;A
A;70691;516722;2018;VIAJEROS;1807.4029795;A
A;70691;516722;2017;VIAJEROS;5721.4622195;A
A;70691;516722;2016;VIAJEROS;2010.5248448;A
A;70691;516722;2015;VIAJEROS;1453.2749282;A
A;70691;516722;2014;VIAJEROS;1165.3712938;A
A;70691;516724;2020;VIAJEROS;1847.843755751;A
A;70691;516724;2019;VIAJEROS;16969.279567062;A
A;70691;516724;2018;VIAJEROS;13539.878067;A
A;70691;516724;2017;VIAJEROS;13161.763138;A
A;70691;516724;2016;VIAJEROS;9554.2835971;A
A;70691;516724;2015;VIAJEROS;7027.1625863;A
A;70691;516724;2014;VIAJEROS;6175.1163552;A
A;70691;516725;2020;VIAJEROS;3359.467633166;A
A;70691;516725;2019;VIAJEROS;17689.90141652;A
A;70691;516725;2018;VIAJEROS;15760.530633;A
A;70691;516725;2017;VIAJEROS;12572.743007;A
A;70691;516725;2016;VIAJEROS;8224.5359512;A
A;70691;516725;2015;VIAJEROS;5074.3835103;A
A;70691;516725;2014;VIAJEROS;6391.2435786;A
A;70691;516726;2020;VIAJEROS;1021.438961211;A
A;70691;516726;2019;VIAJEROS;6146.807138477;A
A;70691;516726;2018;VIAJEROS;5887.7644567;A
A;70691;516726;2017;VIAJEROS;3903.8693043;A
A;70691;516726;2016;VIAJEROS;3046.7105991;A
A;70691;516726;2015;VIAJEROS;2368.1094229;A
A;70691;516726;2014;VIAJEROS;1776.0972384;A
A;70691;516727;2020;VIAJEROS;5401.540795055;A
A;70691;516727;2019;VIAJEROS;30229.15909679;A
A;70691;516727;2018;VIAJEROS;28792.602118;A
A;70691;516727;2017;VIAJEROS;31143.825442;A
A;70691;516727;2016;VIAJEROS;19935.354746;A
A;70691;516727;2015;VIAJEROS;15442.064725;A
A;70691;516727;2014;VIAJEROS;15017.17939;A
P;70666;55698;2021;VIAJEROS;4704.702193428;A
P;70666;55565;2021;VIAJEROS;4246.99004065;A
P;70666;55697;2021;VIAJEROS;457.712152778;A
P;70666;55577;2021;VIAJEROS;69.15625;A
P;70666;516706;2021;VIAJEROS;98.1875;A
P;70666;55568;2021;VIAJEROS;75.6875;A
P;70666;516710;2021;VIAJEROS;13.888888889;A
P;70666;516711;2021;VIAJEROS;39.525;A
P;70666;55571;2021;VIAJEROS;14.0;A
P;70666;516713;2021;VIAJEROS;34.713541667;A
P;70666;516716;2021;VIAJEROS;27.125;A
P;70666;516721;2021;VIAJEROS;16.925;A
P;70666;516724;2021;VIAJEROS;13.5625;A
P;70666;516725;2021;VIAJEROS;40.940972222;A
P;55107;55698;2021;VIAJEROS;44535.115514579;A
P;55107;55565;2021;VIAJEROS;42102.850733842;A
P;55107;55697;2021;VIAJEROS;2432.264780737;A
P;55107;55577;2021;VIAJEROS;66.414847953;A
P;55107;516705;2021;VIAJEROS;10.0;A
P;55107;516706;2021;VIAJEROS;54.06047088;A
P;55107;516707;2021;VIAJEROS;41.612595537;A
P;55107;55568;2021;VIAJEROS;562.801692831;A
P;55107;516710;2021;VIAJEROS;106.656171127;A
P;55107;516711;2021;VIAJEROS;178.453903346;A
P;55107;55571;2021;VIAJEROS;95.930806959;A
P;55107;516713;2021;VIAJEROS;57.656340355;A
P;55107;516715;2021;VIAJEROS;69.478923358;A
P;55107;55574;2021;VIAJEROS;636.448520134;A
P;55107;516716;2021;VIAJEROS;120.68715702;A
P;55107;516717;2021;VIAJEROS;44.666666667;A
P;55107;516718;2021;VIAJEROS;133.931268071;A
P;55107;516719;2021;VIAJEROS;18.0;A
P;55107;516721;2021;VIAJEROS;26.34535316;A
P;55107;516722;2021;VIAJEROS;127.843067842;A
P;55107;516724;2021;VIAJEROS;27.25;A
P;55107;516725;2021;VIAJEROS;41.948072139;A
