OBS_STATUS;RESITUR;TEMPORAL;PARQUES_TURISMO;INDICATOR;OBS_VALUE;FREQ
A;516717;2018;55537;ESTANCIA_MEDIA;24.909827343199694;A
A;516717;2018;55538;ESTANCIA_MEDIA;5.568445680231939;A
A;516717;2018;55539;ESTANCIA_MEDIA;10.293943137209203;A
A;516717;2018;55540;ESTANCIA_MEDIA;15.520912373573521;A
A;516717;2018;55541;ESTANCIA_MEDIA;6.450549368615676;A
A;516717;2019;55537;ESTANCIA_MEDIA;72.12819479954968;A
A;516717;2019;55538;ESTANCIA_MEDIA;5.547631268117694;A
A;516717;2019;55539;ESTANCIA_MEDIA;13.608529276864582;A
A;516717;2019;55540;ESTANCIA_MEDIA;4.806477301234646;A
A;516717;2019;55541;ESTANCIA_MEDIA;6.93591374532246;A
A;516717;2020;55537;ESTANCIA_MEDIA;217.8234181911043;A
A;516717;2020;55538;ESTANCIA_MEDIA;7.164883436369855;A
A;516717;2020;55539;ESTANCIA_MEDIA;13.358477257445942;A
A;516717;2020;55540;ESTANCIA_MEDIA;16.393808875684435;A
A;516717;2020;55541;ESTANCIA_MEDIA;8.161645686601894;A
A;516718;2014;55537;ESTANCIA_MEDIA;3.265814130473014;A
A;516718;2014;55538;ESTANCIA_MEDIA;3.7528989090081795;A
A;516718;2014;55539;ESTANCIA_MEDIA;2.960842266656539;A
A;516718;2014;55540;ESTANCIA_MEDIA;2.4069117823236232;A
A;516718;2014;55541;ESTANCIA_MEDIA;5.430350151736736;A
A;516718;2015;55537;ESTANCIA_MEDIA;4.379361690439663;A
A;516718;2015;55538;ESTANCIA_MEDIA;3.4486421668045484;A
A;516718;2015;55539;ESTANCIA_MEDIA;4.659102225983576;A
A;516718;2015;55540;ESTANCIA_MEDIA;3.341897928305193;A
A;516718;2015;55541;ESTANCIA_MEDIA;6.617076168666809;A
A;516718;2016;55537;ESTANCIA_MEDIA;4.351642939951449;A
A;516718;2016;55538;ESTANCIA_MEDIA;3.825531583767982;A
A;516718;2016;55539;ESTANCIA_MEDIA;5.706840390856242;A
A;516718;2016;55540;ESTANCIA_MEDIA;3.274746705951684;A
A;516718;2016;55541;ESTANCIA_MEDIA;5.079826179845397;A
A;516718;2017;55537;ESTANCIA_MEDIA;5.698050705381155;A
A;516718;2017;55538;ESTANCIA_MEDIA;2.6495873045936302;A
A;516718;2017;55539;ESTANCIA_MEDIA;1.4973624717728058;A
A;516718;2017;55540;ESTANCIA_MEDIA;2.6250257881835832;A
A;516718;2017;55541;ESTANCIA_MEDIA;4.6674860013740025;A
A;516718;2018;55537;ESTANCIA_MEDIA;5.4074781457540615;A
A;516718;2018;55538;ESTANCIA_MEDIA;2.1722526732363603;A
A;516718;2018;55539;ESTANCIA_MEDIA;21.64638554121547;A
A;516718;2018;55540;ESTANCIA_MEDIA;3.3335123473350152;A
A;516718;2018;55541;ESTANCIA_MEDIA;4.443556718280212;A
A;516718;2019;55537;ESTANCIA_MEDIA;4.341682056901214;A
A;516718;2019;55538;ESTANCIA_MEDIA;2.138957030443852;A
A;516718;2019;55539;ESTANCIA_MEDIA;7.023468057405628;A
A;516718;2019;55540;ESTANCIA_MEDIA;2.867874831724263;A
A;516718;2019;55541;ESTANCIA_MEDIA;4.350572718387564;A
A;516718;2020;55537;ESTANCIA_MEDIA;3.7232960495918146;A
A;516718;2020;55538;ESTANCIA_MEDIA;2.5528791219759306;A
A;516718;2020;55540;ESTANCIA_MEDIA;2.254711929968561;A
A;516718;2020;55541;ESTANCIA_MEDIA;5.479289386025431;A
A;516719;2014;55537;ESTANCIA_MEDIA;9.064431729460095;A
A;516719;2014;55538;ESTANCIA_MEDIA;3.350057864634078;A
A;516719;2014;55539;ESTANCIA_MEDIA;7.90929314037142;A
A;516719;2014;55540;ESTANCIA_MEDIA;2.6389318762855;A
A;516719;2014;55541;ESTANCIA_MEDIA;6.8919313341937185;A
A;516719;2015;55537;ESTANCIA_MEDIA;5.617499561117954;A
A;516719;2015;55538;ESTANCIA_MEDIA;3.010968226391084;A
A;516719;2015;55539;ESTANCIA_MEDIA;7.046803994460481;A
A;516719;2015;55540;ESTANCIA_MEDIA;3.710036917817397;A
A;516719;2015;55541;ESTANCIA_MEDIA;7.138245916515849;A
A;516719;2016;55537;ESTANCIA_MEDIA;8.647210175742568;A
A;516719;2016;55538;ESTANCIA_MEDIA;6.550219006461516;A
A;516719;2016;55539;ESTANCIA_MEDIA;4.587646459551549;A
A;516719;2016;55540;ESTANCIA_MEDIA;9.382341792984292;A
A;516719;2016;55541;ESTANCIA_MEDIA;7.118371948446703;A
A;516719;2017;55537;ESTANCIA_MEDIA;14.100199779531344;A
A;516719;2017;55538;ESTANCIA_MEDIA;4.54767039065146;A
A;516719;2017;55539;ESTANCIA_MEDIA;4.796247140735133;A
A;516719;2017;55540;ESTANCIA_MEDIA;8.153846153846153;A
A;516719;2017;55541;ESTANCIA_MEDIA;6.2667898630877685;A
A;516719;2018;55537;ESTANCIA_MEDIA;6.899120893256022;A
A;516719;2018;55538;ESTANCIA_MEDIA;5.611750947551517;A
A;516719;2018;55539;ESTANCIA_MEDIA;11.351517546340677;A
A;516719;2018;55540;ESTANCIA_MEDIA;5.142530082361251;A
A;516719;2018;55541;ESTANCIA_MEDIA;6.250521204386477;A
A;516719;2019;55537;ESTANCIA_MEDIA;9.195397892979452;A
A;516719;2019;55538;ESTANCIA_MEDIA;4.577260944866721;A
A;516719;2019;55539;ESTANCIA_MEDIA;7.898410064975571;A
A;516719;2019;55540;ESTANCIA_MEDIA;9.811174579019104;A
A;516719;2019;55541;ESTANCIA_MEDIA;6.427481789522656;A
A;516719;2020;55538;ESTANCIA_MEDIA;1.6009326575614657;A
A;516719;2020;55540;ESTANCIA_MEDIA;2.4545454545454546;A
A;516719;2020;55541;ESTANCIA_MEDIA;8.955553945067315;A
A;516720;2014;55537;ESTANCIA_MEDIA;4.014333464104235;A
A;516720;2014;55538;ESTANCIA_MEDIA;3.6525966311477274;A
A;516720;2014;55539;ESTANCIA_MEDIA;7.023733446574894;A
A;516720;2014;55540;ESTANCIA_MEDIA;5.2489149208422985;A
A;516720;2014;55541;ESTANCIA_MEDIA;6.771163867791872;A
A;516720;2015;55537;ESTANCIA_MEDIA;5.217307545223815;A
A;516720;2015;55538;ESTANCIA_MEDIA;2.415279392688119;A
A;516720;2015;55539;ESTANCIA_MEDIA;15.847617329944546;A
A;516720;2015;55540;ESTANCIA_MEDIA;4.597686029256593;A
A;516720;2015;55541;ESTANCIA_MEDIA;6.833438443857978;A
A;516720;2016;55537;ESTANCIA_MEDIA;4.008415237678346;A
A;516720;2016;55538;ESTANCIA_MEDIA;3.2464612228747836;A
A;516720;2016;55539;ESTANCIA_MEDIA;4.970502849234324;A
A;516720;2016;55540;ESTANCIA_MEDIA;6.3352041956154;A
A;516720;2016;55541;ESTANCIA_MEDIA;6.125759527670234;A
A;516720;2017;55537;ESTANCIA_MEDIA;4.849203544252667;A
A;516720;2017;55538;ESTANCIA_MEDIA;2.8492999040721605;A
A;516720;2017;55539;ESTANCIA_MEDIA;6.510366554669889;A
A;516720;2017;55540;ESTANCIA_MEDIA;4.431184922217541;A
A;516720;2017;55541;ESTANCIA_MEDIA;6.089081441066457;A
A;516720;2018;55537;ESTANCIA_MEDIA;5.131899952067823;A
A;516720;2018;55538;ESTANCIA_MEDIA;2.6330352269178054;A
A;516720;2018;55539;ESTANCIA_MEDIA;8.878248974137334;A
A;516720;2018;55540;ESTANCIA_MEDIA;5.625519103537052;A
A;516720;2018;55541;ESTANCIA_MEDIA;6.465561505993463;A
A;516720;2019;55537;ESTANCIA_MEDIA;3.630471792101176;A
A;516720;2019;55538;ESTANCIA_MEDIA;2.65719478315604;A
A;516720;2019;55539;ESTANCIA_MEDIA;7.338904363976322;A
A;516720;2019;55540;ESTANCIA_MEDIA;4.047828224936085;A
A;516720;2019;55541;ESTANCIA_MEDIA;6.097695081737438;A
A;516720;2020;55537;ESTANCIA_MEDIA;1.6916608460359468;A
A;516720;2020;55538;ESTANCIA_MEDIA;3.3044585508706827;A
A;516720;2020;55539;ESTANCIA_MEDIA;6.72826086935521;A
A;516720;2020;55540;ESTANCIA_MEDIA;2.407894736921312;A
A;516720;2020;55541;ESTANCIA_MEDIA;5.732513224608321;A
A;516721;2014;55537;ESTANCIA_MEDIA;5.3232292590291;A
A;516721;2014;55538;ESTANCIA_MEDIA;4.967451463041668;A
A;516721;2014;55539;ESTANCIA_MEDIA;9.764266267639139;A
A;516721;2014;55540;ESTANCIA_MEDIA;2.009771986970684;A
A;516721;2014;55541;ESTANCIA_MEDIA;7.355259868893692;A
A;516721;2015;55537;ESTANCIA_MEDIA;6.097998259741642;A
A;516721;2015;55538;ESTANCIA_MEDIA;2.643116818980014;A
A;516721;2015;55539;ESTANCIA_MEDIA;5.120937956229196;A
A;516721;2015;55540;ESTANCIA_MEDIA;4.351913147538442;A
A;516721;2015;55541;ESTANCIA_MEDIA;6.9584688695763175;A
A;516721;2016;55537;ESTANCIA_MEDIA;4.686656929550444;A
A;516721;2016;55538;ESTANCIA_MEDIA;3.5016924141914245;A
A;516721;2016;55539;ESTANCIA_MEDIA;3.9278445883722113;A
A;516721;2016;55540;ESTANCIA_MEDIA;6.002667086258232;A
A;516721;2016;55541;ESTANCIA_MEDIA;6.108838965694845;A
A;516721;2017;55537;ESTANCIA_MEDIA;5.142860911341851;A
A;516721;2017;55538;ESTANCIA_MEDIA;3.6360047432497096;A
A;516721;2017;55539;ESTANCIA_MEDIA;4.008823529367712;A
A;516721;2017;55540;ESTANCIA_MEDIA;6.335665582307154;A
A;516721;2017;55541;ESTANCIA_MEDIA;5.843043773850736;A
A;516721;2018;55537;ESTANCIA_MEDIA;6.017376823296097;A
A;516721;2018;55538;ESTANCIA_MEDIA;3.0597264727397833;A
A;516721;2018;55539;ESTANCIA_MEDIA;9.86057918640981;A
A;516721;2018;55540;ESTANCIA_MEDIA;3.5078021838179154;A
A;516721;2018;55541;ESTANCIA_MEDIA;5.938514930096822;A
A;516721;2019;55537;ESTANCIA_MEDIA;5.832201696806535;A
A;516721;2019;55538;ESTANCIA_MEDIA;4.290185053125147;A
A;516721;2019;55539;ESTANCIA_MEDIA;4.313653136556665;A
A;516721;2019;55540;ESTANCIA_MEDIA;2.958194450663068;A
A;516721;2019;55541;ESTANCIA_MEDIA;5.444398359415718;A
A;516721;2020;55537;ESTANCIA_MEDIA;3.3500333245393663;A
A;516721;2020;55538;ESTANCIA_MEDIA;3.653830261499293;A
A;516721;2020;55539;ESTANCIA_MEDIA;35.13179737826711;A
A;516721;2020;55540;ESTANCIA_MEDIA;3.090909090909091;A
A;516721;2020;55541;ESTANCIA_MEDIA;7.5341051606330485;A
A;516722;2014;55537;ESTANCIA_MEDIA;6.419635225603996;A
A;516722;2014;55538;ESTANCIA_MEDIA;3.340177696195279;A
A;516722;2014;55539;ESTANCIA_MEDIA;2.2640949554708594;A
A;516722;2014;55540;ESTANCIA_MEDIA;3.2872456015928164;A
A;516722;2014;55541;ESTANCIA_MEDIA;5.352137470158448;A
A;516722;2015;55537;ESTANCIA_MEDIA;5.567100030363445;A
A;516722;2015;55538;ESTANCIA_MEDIA;2.777943402131131;A
A;516722;2015;55539;ESTANCIA_MEDIA;5.803489754197009;A
A;516722;2015;55540;ESTANCIA_MEDIA;2.1467780898972637;A
A;516722;2015;55541;ESTANCIA_MEDIA;4.978783038077357;A
A;516722;2016;55537;ESTANCIA_MEDIA;7.035411852047485;A
A;516722;2016;55538;ESTANCIA_MEDIA;4.726966382782274;A
A;516722;2016;55539;ESTANCIA_MEDIA;2.8220354984206177;A
A;516722;2016;55540;ESTANCIA_MEDIA;7.051735576455416;A
A;516722;2016;55541;ESTANCIA_MEDIA;4.591418356851659;A
A;516722;2017;55537;ESTANCIA_MEDIA;4.854846566265934;A
A;516722;2017;55538;ESTANCIA_MEDIA;3.335608813602016;A
A;516722;2017;55539;ESTANCIA_MEDIA;3.4951456310891698;A
A;516722;2017;55540;ESTANCIA_MEDIA;2.638346298976517;A
A;516722;2017;55541;ESTANCIA_MEDIA;4.441352233723001;A
A;516722;2018;55537;ESTANCIA_MEDIA;6.137374086272846;A
A;516722;2018;55538;ESTANCIA_MEDIA;3.7174791813019854;A
A;516722;2018;55539;ESTANCIA_MEDIA;7.564186297358179;A
A;516722;2018;55540;ESTANCIA_MEDIA;3.7083333333333335;A
A;516722;2018;55541;ESTANCIA_MEDIA;4.200012351371735;A
A;516722;2019;55537;ESTANCIA_MEDIA;6.312129967316988;A
A;516722;2019;55538;ESTANCIA_MEDIA;1.761838979648888;A
A;516722;2019;55539;ESTANCIA_MEDIA;3.1304415182050405;A
A;516722;2019;55540;ESTANCIA_MEDIA;4.1844558027544645;A
A;516722;2019;55541;ESTANCIA_MEDIA;4.108004960848809;A
A;516722;2020;55537;ESTANCIA_MEDIA;2.733703320674739;A
A;516722;2020;55538;ESTANCIA_MEDIA;3.5885278074390627;A
A;516722;2020;55539;ESTANCIA_MEDIA;4.333333333333333;A
A;516722;2020;55540;ESTANCIA_MEDIA;3.0684103160313985;A
A;516722;2020;55541;ESTANCIA_MEDIA;6.932973543874607;A
A;516724;2014;55537;ESTANCIA_MEDIA;4.8292921303447365;A
A;516724;2014;55538;ESTANCIA_MEDIA;2.5491342898184888;A
A;516724;2014;55539;ESTANCIA_MEDIA;3.139815054804852;A
A;516724;2014;55540;ESTANCIA_MEDIA;3.5122776722376936;A
A;516724;2014;55541;ESTANCIA_MEDIA;6.15592365053664;A
A;516724;2015;55537;ESTANCIA_MEDIA;3.7826356052756545;A
A;516724;2015;55538;ESTANCIA_MEDIA;2.7564761793216292;A
A;516724;2015;55539;ESTANCIA_MEDIA;5.403748744629058;A
A;516724;2015;55540;ESTANCIA_MEDIA;3.7168845390499152;A
A;516724;2015;55541;ESTANCIA_MEDIA;6.227574906466019;A
A;516724;2016;55537;ESTANCIA_MEDIA;3.257985728930958;A
A;516724;2016;55538;ESTANCIA_MEDIA;3.58994316497828;A
A;516724;2016;55539;ESTANCIA_MEDIA;118.46153418219963;A
A;516724;2016;55540;ESTANCIA_MEDIA;3.236462319672688;A
A;516724;2016;55541;ESTANCIA_MEDIA;5.831797164656252;A
A;516724;2017;55537;ESTANCIA_MEDIA;4.590149213469111;A
A;516724;2017;55538;ESTANCIA_MEDIA;2.431978995584879;A
A;516724;2017;55539;ESTANCIA_MEDIA;2.4394366198059116;A
A;516724;2017;55540;ESTANCIA_MEDIA;2.9549956503898973;A
A;516724;2017;55541;ESTANCIA_MEDIA;5.13091505622229;A
A;516724;2018;55537;ESTANCIA_MEDIA;3.1072465087886743;A
A;516724;2018;55538;ESTANCIA_MEDIA;2.275525551513734;A
A;516724;2018;55539;ESTANCIA_MEDIA;3.4049217001677854;A
A;516724;2018;55540;ESTANCIA_MEDIA;5.050171822420258;A
A;516724;2018;55541;ESTANCIA_MEDIA;5.057938597263637;A
A;516724;2019;55537;ESTANCIA_MEDIA;3.6606220812630696;A
A;516724;2019;55538;ESTANCIA_MEDIA;2.5038891349550134;A
A;516724;2019;55539;ESTANCIA_MEDIA;15.014289640140268;A
A;516724;2019;55540;ESTANCIA_MEDIA;3.7062315575208276;A
A;516724;2019;55541;ESTANCIA_MEDIA;5.319654639372121;A
A;516724;2020;55537;ESTANCIA_MEDIA;6.071701018662149;A
A;516724;2020;55538;ESTANCIA_MEDIA;3.8260299124709483;A
A;516724;2020;55541;ESTANCIA_MEDIA;4.391981370736237;A
A;516725;2014;55537;ESTANCIA_MEDIA;2.8935175154600317;A
A;516725;2014;55538;ESTANCIA_MEDIA;2.6933512616580044;A
A;516725;2014;55539;ESTANCIA_MEDIA;12.620693460597872;A
A;516725;2014;55540;ESTANCIA_MEDIA;3.6770185466816376;A
A;516725;2014;55541;ESTANCIA_MEDIA;8.9748836974014;A
A;516725;2015;55537;ESTANCIA_MEDIA;2.9572693395348466;A
A;516725;2015;55538;ESTANCIA_MEDIA;2.0228656467663546;A
A;516725;2015;55539;ESTANCIA_MEDIA;3.652850927331962;A
A;516725;2015;55540;ESTANCIA_MEDIA;4.046154914858557;A
A;516725;2015;55541;ESTANCIA_MEDIA;9.372460258689514;A
A;516725;2016;55537;ESTANCIA_MEDIA;2.5267221053888984;A
A;516725;2016;55538;ESTANCIA_MEDIA;2.2430099383100854;A
A;516725;2016;55539;ESTANCIA_MEDIA;7.654923187932535;A
A;516725;2016;55540;ESTANCIA_MEDIA;3.953802375895073;A
A;516725;2016;55541;ESTANCIA_MEDIA;8.46836381022815;A
A;516725;2017;55537;ESTANCIA_MEDIA;3.6813702976508424;A
A;516725;2017;55538;ESTANCIA_MEDIA;2.0823411725524292;A
A;516725;2017;55539;ESTANCIA_MEDIA;3.295595863074093;A
A;516725;2017;55540;ESTANCIA_MEDIA;3.3785011933800804;A
A;516725;2017;55541;ESTANCIA_MEDIA;7.238559746516562;A
A;516725;2018;55537;ESTANCIA_MEDIA;4.156994669196383;A
A;516725;2018;55538;ESTANCIA_MEDIA;2.004995495877477;A
A;516725;2018;55539;ESTANCIA_MEDIA;1.8585858585858588;A
A;516725;2018;55540;ESTANCIA_MEDIA;3.718151543065452;A
A;516725;2018;55541;ESTANCIA_MEDIA;7.173279190926254;A
A;516725;2019;55537;ESTANCIA_MEDIA;3.2693110255985536;A
A;516725;2019;55538;ESTANCIA_MEDIA;2.2074449660180373;A
A;516725;2019;55539;ESTANCIA_MEDIA;2.89918732340666;A
A;516725;2019;55540;ESTANCIA_MEDIA;2.8590263557648004;A
A;516725;2019;55541;ESTANCIA_MEDIA;7.717237484331659;A
A;516725;2020;55537;ESTANCIA_MEDIA;2.6501693158399804;A
A;516725;2020;55538;ESTANCIA_MEDIA;2.036536724303456;A
A;516725;2020;55539;ESTANCIA_MEDIA;2.0000000000604836;A
A;516725;2020;55540;ESTANCIA_MEDIA;3.6947601032511375;A
A;516725;2020;55541;ESTANCIA_MEDIA;9.09282454587181;A
A;516726;2014;55537;ESTANCIA_MEDIA;2.0193169145430874;A
A;516726;2014;55538;ESTANCIA_MEDIA;2.674847654928167;A
A;516726;2014;55539;ESTANCIA_MEDIA;2.849226643761353;A
A;516726;2014;55540;ESTANCIA_MEDIA;4.694143445707761;A
A;516726;2014;55541;ESTANCIA_MEDIA;5.23246154749677;A
A;516726;2015;55537;ESTANCIA_MEDIA;2.602650263102038;A
A;516726;2015;55538;ESTANCIA_MEDIA;1.7623145380922536;A
A;516726;2015;55539;ESTANCIA_MEDIA;3.941605839436609;A
A;516726;2015;55540;ESTANCIA_MEDIA;2.5728788789671047;A
A;516726;2015;55541;ESTANCIA_MEDIA;5.348040578650395;A
A;516726;2016;55537;ESTANCIA_MEDIA;2.538037431798477;A
A;516726;2016;55538;ESTANCIA_MEDIA;1.7350284693628673;A
A;516726;2016;55539;ESTANCIA_MEDIA;6.413058028358337;A
A;516726;2016;55540;ESTANCIA_MEDIA;1.495216879177649;A
A;516726;2016;55541;ESTANCIA_MEDIA;4.693193398288094;A
A;516726;2017;55537;ESTANCIA_MEDIA;4.365266034863083;A
A;516726;2017;55538;ESTANCIA_MEDIA;1.4473935214440488;A
A;516726;2017;55539;ESTANCIA_MEDIA;4.133852777385192;A
A;516726;2017;55540;ESTANCIA_MEDIA;2.0509035116103074;A
A;516726;2017;55541;ESTANCIA_MEDIA;4.384024752136821;A
A;516726;2018;55537;ESTANCIA_MEDIA;3.1499467916380994;A
A;516726;2018;55538;ESTANCIA_MEDIA;2.5667520391929597;A
A;516726;2018;55539;ESTANCIA_MEDIA;4.947391116882277;A
A;516726;2018;55540;ESTANCIA_MEDIA;4.385498362327909;A
A;516726;2018;55541;ESTANCIA_MEDIA;4.636214055600025;A
A;516726;2019;55537;ESTANCIA_MEDIA;3.863343767762762;A
A;516726;2019;55538;ESTANCIA_MEDIA;2.8630211663091965;A
A;516726;2019;55539;ESTANCIA_MEDIA;3.833333333333333;A
A;516726;2019;55540;ESTANCIA_MEDIA;2.9730600247556156;A
A;516726;2019;55541;ESTANCIA_MEDIA;4.65492274265228;A
A;516726;2020;55537;ESTANCIA_MEDIA;2.615227200687656;A
A;516726;2020;55538;ESTANCIA_MEDIA;1.137916115419693;A
A;516726;2020;55539;ESTANCIA_MEDIA;1.1666666666532257;A
A;516726;2020;55540;ESTANCIA_MEDIA;3.4122402142058275;A
A;516726;2020;55541;ESTANCIA_MEDIA;4.535608104652131;A
A;516727;2014;55537;ESTANCIA_MEDIA;5.891526459488387;A
A;516727;2014;55538;ESTANCIA_MEDIA;3.3185537597687476;A
A;516727;2014;55540;ESTANCIA_MEDIA;3.6148649925398213;A
A;516727;2014;55541;ESTANCIA_MEDIA;4.925544032934904;A
A;516727;2015;55537;ESTANCIA_MEDIA;3.4976911560300543;A
A;516727;2015;55538;ESTANCIA_MEDIA;3.2100546876092633;A
A;516727;2015;55539;ESTANCIA_MEDIA;5.551942186043361;A
A;516727;2015;55540;ESTANCIA_MEDIA;4.380246583695661;A
A;516727;2015;55541;ESTANCIA_MEDIA;4.534391984299126;A
A;516727;2016;55537;ESTANCIA_MEDIA;4.996381730275188;A
A;516727;2016;55538;ESTANCIA_MEDIA;2.6694074942478268;A
A;516727;2016;55539;ESTANCIA_MEDIA;2.953947368363108;A
A;516727;2016;55540;ESTANCIA_MEDIA;2.136050274793283;A
A;516727;2016;55541;ESTANCIA_MEDIA;3.891695306973608;A
A;516727;2017;55537;ESTANCIA_MEDIA;4.5011732683803904;A
A;516727;2017;55538;ESTANCIA_MEDIA;3.3421902016598977;A
A;516727;2017;55539;ESTANCIA_MEDIA;5.1250697933835845;A
A;516727;2017;55540;ESTANCIA_MEDIA;1.484666481025455;A
A;516727;2017;55541;ESTANCIA_MEDIA;3.6791590315426634;A
A;516727;2018;55537;ESTANCIA_MEDIA;3.4729025852926236;A
A;516727;2018;55538;ESTANCIA_MEDIA;3.6484058226705303;A
A;516727;2018;55539;ESTANCIA_MEDIA;6.414634146341464;A
A;516727;2018;55540;ESTANCIA_MEDIA;2.098783659101191;A
A;516727;2018;55541;ESTANCIA_MEDIA;4.474320496219608;A
A;516727;2019;55537;ESTANCIA_MEDIA;3.4232782291230794;A
A;516727;2019;55538;ESTANCIA_MEDIA;2.9418650677104887;A
A;516727;2019;55540;ESTANCIA_MEDIA;2.7686703552408747;A
A;516727;2019;55541;ESTANCIA_MEDIA;4.248915978643224;A
A;516727;2020;55537;ESTANCIA_MEDIA;2.634328637788535;A
A;516727;2020;55538;ESTANCIA_MEDIA;2.2824767778251704;A
A;516727;2020;55539;ESTANCIA_MEDIA;1.6593406593587732;A
A;516727;2020;55541;ESTANCIA_MEDIA;4.085635670867967;A
P;55698;2021;55537;ESTANCIA_MEDIA;4.90724984879246;A
P;55698;2021;55538;ESTANCIA_MEDIA;3.8417650118328255;A
P;55698;2021;55539;ESTANCIA_MEDIA;4.08504360565278;A
P;55698;2021;55540;ESTANCIA_MEDIA;4.898091155688266;A
P;55698;2021;55541;ESTANCIA_MEDIA;4.858127474479856;A
P;55565;2021;55537;ESTANCIA_MEDIA;4.82778165083155;A
P;55565;2021;55538;ESTANCIA_MEDIA;3.929873449286974;A
P;55565;2021;55539;ESTANCIA_MEDIA;3.5880651301019326;A
P;55565;2021;55540;ESTANCIA_MEDIA;4.873358057767054;A
P;55565;2021;55541;ESTANCIA_MEDIA;3.9515484718794376;A
P;55697;2021;55537;ESTANCIA_MEDIA;5.891597051033036;A
P;55697;2021;55538;ESTANCIA_MEDIA;3.525936852664514;A
P;55697;2021;55539;ESTANCIA_MEDIA;10.754650935413633;A
P;55697;2021;55540;ESTANCIA_MEDIA;5.440268796680089;A
P;55697;2021;55541;ESTANCIA_MEDIA;5.966561573706807;A
P;55577;2021;55537;ESTANCIA_MEDIA;9.053117344455668;A
P;55577;2021;55538;ESTANCIA_MEDIA;4.27989855915564;A
P;55577;2021;55539;ESTANCIA_MEDIA;4.608857206568783;A
P;55577;2021;55540;ESTANCIA_MEDIA;6.9056198289547925;A
P;55577;2021;55541;ESTANCIA_MEDIA;6.455392940759214;A
P;516705;2021;55537;ESTANCIA_MEDIA;4.706456152152275;A
P;516705;2021;55538;ESTANCIA_MEDIA;4.933675402233545;A
P;516705;2021;55541;ESTANCIA_MEDIA;5.4183523437218275;A
P;516706;2021;55537;ESTANCIA_MEDIA;5.986827223050484;A
P;516706;2021;55538;ESTANCIA_MEDIA;5.997389107752639;A
P;516706;2021;55539;ESTANCIA_MEDIA;13.12041664325512;A
P;516706;2021;55540;ESTANCIA_MEDIA;6.191833439715228;A
P;516706;2021;55541;ESTANCIA_MEDIA;6.281723910810011;A
P;516707;2021;55537;ESTANCIA_MEDIA;5.174538770872463;A
P;516707;2021;55538;ESTANCIA_MEDIA;2.747573705292995;A
P;516707;2021;55539;ESTANCIA_MEDIA;12.613075545567625;A
P;516707;2021;55540;ESTANCIA_MEDIA;13.75316351654718;A
P;516707;2021;55541;ESTANCIA_MEDIA;6.3417226795325785;A
P;516708;2021;55537;ESTANCIA_MEDIA;3.122204362647847;A
P;516708;2021;55538;ESTANCIA_MEDIA;1.2809132865253918;A
P;516708;2021;55539;ESTANCIA_MEDIA;4.0108695651084005;A
P;516708;2021;55540;ESTANCIA_MEDIA;43.616424869385;A
P;516708;2021;55541;ESTANCIA_MEDIA;7.754435607913637;A
P;55568;2021;55537;ESTANCIA_MEDIA;7.162916674032751;A
P;55568;2021;55538;ESTANCIA_MEDIA;3.392232575698515;A
P;55568;2021;55539;ESTANCIA_MEDIA;7.551408914969247;A
P;55568;2021;55540;ESTANCIA_MEDIA;4.73701820251051;A
P;55568;2021;55541;ESTANCIA_MEDIA;5.215799843210283;A
P;516709;2021;55537;ESTANCIA_MEDIA;17.81584013687088;A
P;516709;2021;55538;ESTANCIA_MEDIA;2.19716242935246;A
P;516709;2021;55541;ESTANCIA_MEDIA;5.922100285166605;A
P;516710;2021;55537;ESTANCIA_MEDIA;4.491643082779086;A
P;516710;2021;55538;ESTANCIA_MEDIA;2.31630756773475;A
P;516710;2021;55539;ESTANCIA_MEDIA;3.9739170720561625;A
P;516710;2021;55541;ESTANCIA_MEDIA;6.433789374798608;A
P;516711;2021;55537;ESTANCIA_MEDIA;3.8955114141024927;A
P;516711;2021;55538;ESTANCIA_MEDIA;4.0257300895238135;A
P;516711;2021;55539;ESTANCIA_MEDIA;8.754361220320643;A
P;516711;2021;55540;ESTANCIA_MEDIA;3.0713008499913124;A
P;516711;2021;55541;ESTANCIA_MEDIA;5.620734271022275;A
P;516712;2021;55537;ESTANCIA_MEDIA;8.216612333247959;A
P;516712;2021;55538;ESTANCIA_MEDIA;4.676324264223638;A
P;516712;2021;55540;ESTANCIA_MEDIA;13.159801690858345;A
P;516712;2021;55541;ESTANCIA_MEDIA;8.171819488704536;A
P;55571;2021;55537;ESTANCIA_MEDIA;8.177990908098748;A
P;55571;2021;55538;ESTANCIA_MEDIA;3.3959557628645554;A
P;55571;2021;55539;ESTANCIA_MEDIA;14.108509514550802;A
P;55571;2021;55540;ESTANCIA_MEDIA;5.30742120227674;A
P;55571;2021;55541;ESTANCIA_MEDIA;5.847748181168062;A
P;516713;2021;55537;ESTANCIA_MEDIA;6.518241040600942;A
P;516713;2021;55538;ESTANCIA_MEDIA;2.1433751834147055;A
P;516713;2021;55540;ESTANCIA_MEDIA;3.6726570188684495;A
P;516713;2021;55541;ESTANCIA_MEDIA;4.712070543958532;A
P;516715;2021;55537;ESTANCIA_MEDIA;4.205752075264216;A
P;516715;2021;55538;ESTANCIA_MEDIA;3.9950056720694023;A
P;516715;2021;55539;ESTANCIA_MEDIA;8.930232558269335;A
P;516715;2021;55540;ESTANCIA_MEDIA;4.385202591531305;A
P;516715;2021;55541;ESTANCIA_MEDIA;5.379211092825085;A
