ESTADO_DATO;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO;PUNTOS_TURISTICOS
P;ES616;55564;2021;VIAJEROS;51484.615338002;A;_Z;_Z
P;ES616;55543;2021;VIAJEROS;31183.531111993;A;_Z;_Z
P;ES616;55563;2021;VIAJEROS;20301.084226009;A;_Z;_Z
P;ES616;55545;2021;VIAJEROS;27.744263408;A;_Z;_Z
P;ES616;55546;2021;VIAJEROS;190.981570606;A;_Z;_Z
P;ES616;55547;2021;VIAJEROS;44.633040951;A;_Z;_Z
P;ES616;55548;2021;VIAJEROS;86.175525226;A;_Z;_Z
P;ES616;55549;2021;VIAJEROS;473.1090621;A;_Z;_Z
P;ES616;55550;2021;VIAJEROS;1907.138923726;A;_Z;_Z
P;ES616;55551;2021;VIAJEROS;2068.50457391;A;_Z;_Z
P;ES616;55552;2021;VIAJEROS;4036.651967348;A;_Z;_Z
P;ES616;55553;2021;VIAJEROS;161.9360042;A;_Z;_Z
P;ES616;55554;2021;VIAJEROS;66.286774179;A;_Z;_Z
P;ES616;55555;2021;VIAJEROS;6686.503488131;A;_Z;_Z
P;ES616;55556;2021;VIAJEROS;3703.559836673;A;_Z;_Z
P;ES616;55557;2021;VIAJEROS;60.18531468;A;_Z;_Z
P;ES616;55558;2021;VIAJEROS;522.507250791;A;_Z;_Z
P;ES616;55559;2021;VIAJEROS;42.771760168;A;_Z;_Z
P;ES616;55544;2021;VIAJEROS;210.899654601;A;_Z;_Z
P;ES616;55561;2021;VIAJEROS;11.495215311;A;_Z;_Z
P;ES617;55564;2021;VIAJEROS;390396.617677534;A;_Z;_Z
P;ES617;55543;2021;VIAJEROS;206482.53766612;A;_Z;_Z
P;ES617;55563;2021;VIAJEROS;183914.080011414;A;_Z;_Z
P;ES617;55545;2021;VIAJEROS;3387.429487394;A;_Z;_Z
P;ES617;55546;2021;VIAJEROS;1854.097415252;A;_Z;_Z
P;ES617;55547;2021;VIAJEROS;2804.745940634;A;_Z;_Z
P;ES617;55548;2021;VIAJEROS;3355.61379936;A;_Z;_Z
P;ES617;55549;2021;VIAJEROS;8706.773914704;A;_Z;_Z
P;ES617;55550;2021;VIAJEROS;11558.349866384;A;_Z;_Z
P;ES617;55551;2021;VIAJEROS;13183.006981179;A;_Z;_Z
P;ES617;55552;2021;VIAJEROS;8200.830462948;A;_Z;_Z
P;ES617;55553;2021;VIAJEROS;8050.402016485;A;_Z;_Z
P;ES617;55554;2021;VIAJEROS;27050.007070402;A;_Z;_Z
P;ES617;55555;2021;VIAJEROS;63022.035990324;A;_Z;_Z
P;ES617;55556;2021;VIAJEROS;4189.553363173;A;_Z;_Z
P;ES617;55557;2021;VIAJEROS;2022.738015448;A;_Z;_Z
P;ES617;55558;2021;VIAJEROS;15483.485719439;A;_Z;_Z
P;ES617;55559;2021;VIAJEROS;1101.351733447;A;_Z;_Z
P;ES617;55544;2021;VIAJEROS;4061.399441458;A;_Z;_Z
P;ES617;55561;2021;VIAJEROS;4363.026404959;A;_Z;_Z
P;ES617;55562;2021;VIAJEROS;1519.232388424;A;_Z;_Z
P;ES618;55564;2021;VIAJEROS;155743.694854078;A;_Z;_Z
P;ES618;55543;2021;VIAJEROS;83305.236305355;A;_Z;_Z
P;ES618;55563;2021;VIAJEROS;72438.458548723;A;_Z;_Z
P;ES618;55545;2021;VIAJEROS;1883.882802196;A;_Z;_Z
P;ES618;55546;2021;VIAJEROS;1810.799736359;A;_Z;_Z
P;ES618;55547;2021;VIAJEROS;2487.906660884;A;_Z;_Z
P;ES618;55548;2021;VIAJEROS;1008.800041002;A;_Z;_Z
P;ES618;55549;2021;VIAJEROS;3956.340653796;A;_Z;_Z
P;ES618;55550;2021;VIAJEROS;4268.383791211;A;_Z;_Z
P;ES618;55551;2021;VIAJEROS;9762.762158858;A;_Z;_Z
P;ES618;55552;2021;VIAJEROS;7015.855191322;A;_Z;_Z
P;ES618;55553;2021;VIAJEROS;6532.294665144;A;_Z;_Z
P;ES618;55554;2021;VIAJEROS;3560.826052952;A;_Z;_Z
P;ES618;55555;2021;VIAJEROS;19414.540056175;A;_Z;_Z
P;ES618;55556;2021;VIAJEROS;2977.551420244;A;_Z;_Z
P;ES618;55557;2021;VIAJEROS;789.162307803;A;_Z;_Z
P;ES618;55558;2021;VIAJEROS;3937.919384534;A;_Z;_Z
P;ES618;55559;2021;VIAJEROS;457.319596283;A;_Z;_Z
P;ES618;55544;2021;VIAJEROS;1816.725826191;A;_Z;_Z
P;ES618;55561;2021;VIAJEROS;595.995146238;A;_Z;_Z
P;ES618;55562;2021;VIAJEROS;161.393057531;A;_Z;_Z
A;ES61;55564;2014;PERNOCTACIONES;2701686.646382254;A;_Z;_Z
A;ES61;55564;2015;PERNOCTACIONES;2980635.069606948;A;_Z;_Z
A;ES61;55564;2016;PERNOCTACIONES;3202231.176225344;A;_Z;_Z
A;ES61;55564;2017;PERNOCTACIONES;3664214.997562519;A;_Z;_Z
A;ES61;55564;2018;PERNOCTACIONES;3607508.52920128;A;_Z;_Z
A;ES61;55564;2019;PERNOCTACIONES;4006280.202531649;A;_Z;_Z
A;ES61;55564;2020;PERNOCTACIONES;2297618.552417355;A;_Z;_Z
A;ES61;55543;2014;PERNOCTACIONES;1284735.144487;A;_Z;_Z
A;ES61;55543;2015;PERNOCTACIONES;1416284.663368;A;_Z;_Z
A;ES61;55543;2016;PERNOCTACIONES;1505201.453263;A;_Z;_Z
A;ES61;55543;2017;PERNOCTACIONES;1740282.10981;A;_Z;_Z
A;ES61;55543;2018;PERNOCTACIONES;1661094.418827;A;_Z;_Z
A;ES61;55543;2019;PERNOCTACIONES;1809317.552714628;A;_Z;_Z
A;ES61;55543;2020;PERNOCTACIONES;1185225.977844017;A;_Z;_Z
A;ES61;55563;2014;PERNOCTACIONES;1416951.501895254;A;_Z;_Z
A;ES61;55563;2015;PERNOCTACIONES;1564350.406238948;A;_Z;_Z
A;ES61;55563;2016;PERNOCTACIONES;1697029.722962344;A;_Z;_Z
A;ES61;55563;2017;PERNOCTACIONES;1923932.887752519;A;_Z;_Z
A;ES61;55563;2018;PERNOCTACIONES;1946414.11037428;A;_Z;_Z
A;ES61;55563;2019;PERNOCTACIONES;2196962.649817021;A;_Z;_Z
A;ES61;55563;2020;PERNOCTACIONES;1112392.574573338;A;_Z;_Z
A;ES61;55545;2014;PERNOCTACIONES;45809.26134723;A;_Z;_Z
A;ES61;55545;2015;PERNOCTACIONES;50553.692565273;A;_Z;_Z
A;ES61;55545;2016;PERNOCTACIONES;53078.1403677;A;_Z;_Z
A;ES61;55545;2017;PERNOCTACIONES;56829.11491545;A;_Z;_Z
A;ES61;55545;2018;PERNOCTACIONES;58180.81167752;A;_Z;_Z
A;ES61;55545;2019;PERNOCTACIONES;58127.360801709;A;_Z;_Z
A;ES61;55545;2020;PERNOCTACIONES;21344.031000991;A;_Z;_Z
A;ES61;55546;2014;PERNOCTACIONES;10107.569895129;A;_Z;_Z
A;ES61;55546;2015;PERNOCTACIONES;14775.991267205;A;_Z;_Z
A;ES61;55546;2016;PERNOCTACIONES;23507.19285036;A;_Z;_Z
A;ES61;55546;2017;PERNOCTACIONES;20877.22004064;A;_Z;_Z
A;ES61;55546;2018;PERNOCTACIONES;22843.86650463;A;_Z;_Z
A;ES61;55546;2019;PERNOCTACIONES;25274.546087604;A;_Z;_Z
A;ES61;55546;2020;PERNOCTACIONES;8318.618819354;A;_Z;_Z
A;ES61;55547;2014;PERNOCTACIONES;20062.20478637;A;_Z;_Z
A;ES61;55547;2015;PERNOCTACIONES;20959.43866711;A;_Z;_Z
A;ES61;55547;2016;PERNOCTACIONES;24468.1334071;A;_Z;_Z
A;ES61;55547;2017;PERNOCTACIONES;31728.90707947;A;_Z;_Z
A;ES61;55547;2018;PERNOCTACIONES;36099.81820437;A;_Z;_Z
A;ES61;55547;2019;PERNOCTACIONES;41900.362231591;A;_Z;_Z
A;ES61;55547;2020;PERNOCTACIONES;14357.481570288;A;_Z;_Z
A;ES61;55548;2014;PERNOCTACIONES;18507.79892212;A;_Z;_Z
A;ES61;55548;2015;PERNOCTACIONES;15706.70953579;A;_Z;_Z
A;ES61;55548;2016;PERNOCTACIONES;18395.40918635;A;_Z;_Z
A;ES61;55548;2017;PERNOCTACIONES;21352.76156053;A;_Z;_Z
A;ES61;55548;2018;PERNOCTACIONES;24833.50737556;A;_Z;_Z
A;ES61;55548;2019;PERNOCTACIONES;31003.664376182;A;_Z;_Z
A;ES61;55548;2020;PERNOCTACIONES;11780.126807702;A;_Z;_Z
A;ES61;55549;2014;PERNOCTACIONES;96567.91875234;A;_Z;_Z
A;ES61;55549;2015;PERNOCTACIONES;92526.63431167;A;_Z;_Z
A;ES61;55549;2016;PERNOCTACIONES;105590.6977855;A;_Z;_Z
A;ES61;55549;2017;PERNOCTACIONES;120284.37313859;A;_Z;_Z
A;ES61;55549;2018;PERNOCTACIONES;125587.2789981;A;_Z;_Z
A;ES61;55549;2019;PERNOCTACIONES;134912.520378916;A;_Z;_Z
A;ES61;55549;2020;PERNOCTACIONES;59449.710795708;A;_Z;_Z
A;ES61;55550;2014;PERNOCTACIONES;85131.946692;A;_Z;_Z
A;ES61;55550;2015;PERNOCTACIONES;89921.9463703;A;_Z;_Z
A;ES61;55550;2016;PERNOCTACIONES;99767.0652499;A;_Z;_Z
A;ES61;55550;2017;PERNOCTACIONES;118293.5988783;A;_Z;_Z
A;ES61;55550;2018;PERNOCTACIONES;122903.1152929;A;_Z;_Z
A;ES61;55550;2019;PERNOCTACIONES;139837.358386547;A;_Z;_Z
A;ES61;55550;2020;PERNOCTACIONES;66123.632865574;A;_Z;_Z
A;ES61;55551;2014;PERNOCTACIONES;111644.7837017;A;_Z;_Z
A;ES61;55551;2015;PERNOCTACIONES;124851.3308312;A;_Z;_Z
A;ES61;55551;2016;PERNOCTACIONES;145291.2925998;A;_Z;_Z
A;ES61;55551;2017;PERNOCTACIONES;160249.723832;A;_Z;_Z
A;ES61;55551;2018;PERNOCTACIONES;172241.391276;A;_Z;_Z
A;ES61;55551;2019;PERNOCTACIONES;192357.439179702;A;_Z;_Z
A;ES61;55551;2020;PERNOCTACIONES;76968.125986486;A;_Z;_Z
A;ES61;55552;2014;PERNOCTACIONES;98831.6213597;A;_Z;_Z
A;ES61;55552;2015;PERNOCTACIONES;111914.0557405;A;_Z;_Z
A;ES61;55552;2016;PERNOCTACIONES;128671.5560182;A;_Z;_Z
A;ES61;55552;2017;PERNOCTACIONES;146501.267113;A;_Z;_Z
A;ES61;55552;2018;PERNOCTACIONES;157266.5090626;A;_Z;_Z
A;ES61;55552;2019;PERNOCTACIONES;169575.713631604;A;_Z;_Z
A;ES61;55552;2020;PERNOCTACIONES;78519.953019276;A;_Z;_Z
A;ES61;55553;2014;PERNOCTACIONES;88543.23241027;A;_Z;_Z
A;ES61;55553;2015;PERNOCTACIONES;109105.8379617;A;_Z;_Z
A;ES61;55553;2016;PERNOCTACIONES;119066.068651;A;_Z;_Z
A;ES61;55553;2017;PERNOCTACIONES;134149.98429208;A;_Z;_Z
A;ES61;55553;2018;PERNOCTACIONES;136288.22144484;A;_Z;_Z
A;ES61;55553;2019;PERNOCTACIONES;147824.244479469;A;_Z;_Z
A;ES61;55553;2020;PERNOCTACIONES;72118.911272165;A;_Z;_Z
A;ES61;55554;2014;PERNOCTACIONES;35024.44666564;A;_Z;_Z
A;ES61;55554;2015;PERNOCTACIONES;36449.35572071;A;_Z;_Z
A;ES61;55554;2016;PERNOCTACIONES;50400.54102335;A;_Z;_Z
A;ES61;55554;2017;PERNOCTACIONES;60010.17008837;A;_Z;_Z
A;ES61;55554;2018;PERNOCTACIONES;53640.11850307;A;_Z;_Z
A;ES61;55554;2019;PERNOCTACIONES;64491.55422469;A;_Z;_Z
A;ES61;55554;2020;PERNOCTACIONES;34795.006378027;A;_Z;_Z
A;ES61;55555;2014;PERNOCTACIONES;604772.2006043;A;_Z;_Z
A;ES61;55555;2015;PERNOCTACIONES;641599.5173061;A;_Z;_Z
A;ES61;55555;2016;PERNOCTACIONES;652592.264577;A;_Z;_Z
A;ES61;55555;2017;PERNOCTACIONES;765028.970796;A;_Z;_Z
A;ES61;55555;2018;PERNOCTACIONES;727687.326848;A;_Z;_Z
A;ES61;55555;2019;PERNOCTACIONES;845000.297875218;A;_Z;_Z
A;ES61;55555;2020;PERNOCTACIONES;481085.284857646;A;_Z;_Z
A;ES61;55556;2014;PERNOCTACIONES;59250.47340731;A;_Z;_Z
A;ES61;55556;2015;PERNOCTACIONES;73533.06073184;A;_Z;_Z
A;ES61;55556;2016;PERNOCTACIONES;85209.06124455;A;_Z;_Z
A;ES61;55556;2017;PERNOCTACIONES;101554.2530191;A;_Z;_Z
A;ES61;55556;2018;PERNOCTACIONES;105349.3137849;A;_Z;_Z
A;ES61;55556;2019;PERNOCTACIONES;124515.794311909;A;_Z;_Z
A;ES61;55556;2020;PERNOCTACIONES;63549.052639835;A;_Z;_Z
A;ES61;55557;2014;PERNOCTACIONES;18462.60241911;A;_Z;_Z
A;ES61;55557;2015;PERNOCTACIONES;21008.790509242;A;_Z;_Z
A;ES61;55557;2016;PERNOCTACIONES;21393.23185689;A;_Z;_Z
A;ES61;55557;2017;PERNOCTACIONES;24438.42537731;A;_Z;_Z
A;ES61;55557;2018;PERNOCTACIONES;27693.68018481;A;_Z;_Z
A;ES61;55557;2019;PERNOCTACIONES;24827.179087674;A;_Z;_Z
A;ES61;55557;2020;PERNOCTACIONES;16306.81576224;A;_Z;_Z
A;ES61;55558;2014;PERNOCTACIONES;72085.42291011;A;_Z;_Z
A;ES61;55558;2015;PERNOCTACIONES;101207.65653363;A;_Z;_Z
A;ES61;55558;2016;PERNOCTACIONES;105585.4063854;A;_Z;_Z
A;ES61;55558;2017;PERNOCTACIONES;95726.8941986;A;_Z;_Z
A;ES61;55558;2018;PERNOCTACIONES;105250.7379829;A;_Z;_Z
A;ES61;55558;2019;PERNOCTACIONES;120638.447710377;A;_Z;_Z
A;ES61;55558;2020;PERNOCTACIONES;66951.408124477;A;_Z;_Z
A;ES61;55559;2014;PERNOCTACIONES;10736.661666808;A;_Z;_Z
A;ES61;55559;2015;PERNOCTACIONES;10334.45518791;A;_Z;_Z
A;ES61;55559;2016;PERNOCTACIONES;11615.347674799;A;_Z;_Z
A;ES61;55559;2017;PERNOCTACIONES;10592.39524176;A;_Z;_Z
A;ES61;55559;2018;PERNOCTACIONES;10092.77998487;A;_Z;_Z
A;ES61;55559;2019;PERNOCTACIONES;12354.657238929;A;_Z;_Z
A;ES61;55559;2020;PERNOCTACIONES;6316.429872185;A;_Z;_Z
A;ES61;55544;2014;PERNOCTACIONES;26728.53131881;A;_Z;_Z
A;ES61;55544;2015;PERNOCTACIONES;32732.18096844;A;_Z;_Z
A;ES61;55544;2016;PERNOCTACIONES;30889.06904414;A;_Z;_Z
A;ES61;55544;2017;PERNOCTACIONES;35133.87858292;A;_Z;_Z
A;ES61;55544;2018;PERNOCTACIONES;37757.2416151;A;_Z;_Z
A;ES61;55544;2019;PERNOCTACIONES;41673.759794614;A;_Z;_Z
A;ES61;55544;2020;PERNOCTACIONES;23118.193490694;A;_Z;_Z
A;ES61;55561;2014;PERNOCTACIONES;8584.300998235;A;_Z;_Z
A;ES61;55561;2015;PERNOCTACIONES;10273.91140009;A;_Z;_Z
A;ES61;55561;2016;PERNOCTACIONES;14007.86403329;A;_Z;_Z
A;ES61;55561;2017;PERNOCTACIONES;13503.659958609;A;_Z;_Z
A;ES61;55561;2018;PERNOCTACIONES;13963.81742331;A;_Z;_Z
A;ES61;55561;2019;PERNOCTACIONES;14148.348774794;A;_Z;_Z
A;ES61;55561;2020;PERNOCTACIONES;6362.92810979;A;_Z;_Z
A;ES61;55562;2014;PERNOCTACIONES;6100.524038072;A;_Z;_Z
A;ES61;55562;2015;PERNOCTACIONES;6895.840630238;A;_Z;_Z
A;ES61;55562;2016;PERNOCTACIONES;7501.381007015;A;_Z;_Z
A;ES61;55562;2017;PERNOCTACIONES;7677.28963979;A;_Z;_Z
A;ES61;55562;2018;PERNOCTACIONES;8734.5742108;A;_Z;_Z
A;ES61;55562;2019;PERNOCTACIONES;8499.401245492;A;_Z;_Z
A;ES61;55562;2020;PERNOCTACIONES;4926.8632009;A;_Z;_Z
A;ES611;55564;2014;PERNOCTACIONES;499866.829612756;A;_Z;_Z
A;ES611;55564;2015;PERNOCTACIONES;584065.54008616;A;_Z;_Z
A;ES611;55564;2016;PERNOCTACIONES;602400.98965254;A;_Z;_Z
A;ES611;55564;2017;PERNOCTACIONES;709478.55246297;A;_Z;_Z
A;ES611;55564;2018;PERNOCTACIONES;689762.68530943;A;_Z;_Z
A;ES611;55564;2019;PERNOCTACIONES;772025.464031395;A;_Z;_Z
A;ES611;55564;2020;PERNOCTACIONES;363668.058470392;A;_Z;_Z
A;ES611;55543;2014;PERNOCTACIONES;177217.93506;A;_Z;_Z
A;ES611;55543;2015;PERNOCTACIONES;196144.25414;A;_Z;_Z
A;ES611;55543;2016;PERNOCTACIONES;220279.51022;A;_Z;_Z
A;ES611;55543;2017;PERNOCTACIONES;263520.27598;A;_Z;_Z
A;ES611;55543;2018;PERNOCTACIONES;240763.28756;A;_Z;_Z
A;ES611;55543;2019;PERNOCTACIONES;271225.206769001;A;_Z;_Z
A;ES611;55543;2020;PERNOCTACIONES;152292.289999095;A;_Z;_Z
A;ES611;55563;2014;PERNOCTACIONES;322648.894552756;A;_Z;_Z
A;ES611;55563;2015;PERNOCTACIONES;387921.28594616;A;_Z;_Z
A;ES611;55563;2016;PERNOCTACIONES;382121.47943254;A;_Z;_Z
A;ES611;55563;2017;PERNOCTACIONES;445958.27648297;A;_Z;_Z
A;ES611;55563;2018;PERNOCTACIONES;448999.39774943;A;_Z;_Z
A;ES611;55563;2019;PERNOCTACIONES;500800.257262394;A;_Z;_Z
A;ES611;55563;2020;PERNOCTACIONES;211375.768471297;A;_Z;_Z
A;ES611;55545;2014;PERNOCTACIONES;20658.968357;A;_Z;_Z
A;ES611;55545;2015;PERNOCTACIONES;22190.225408;A;_Z;_Z
A;ES611;55545;2016;PERNOCTACIONES;21559.268997;A;_Z;_Z
A;ES611;55545;2017;PERNOCTACIONES;20681.568832;A;_Z;_Z
A;ES611;55545;2018;PERNOCTACIONES;24440.05294;A;_Z;_Z
A;ES611;55545;2019;PERNOCTACIONES;17514.050283568;A;_Z;_Z
A;ES611;55545;2020;PERNOCTACIONES;5949.180179826;A;_Z;_Z
A;ES611;55546;2014;PERNOCTACIONES;73.887903226;A;_Z;_Z
A;ES611;55546;2015;PERNOCTACIONES;288.23333333;A;_Z;_Z
A;ES611;55546;2016;PERNOCTACIONES;6349.2195816;A;_Z;_Z
A;ES611;55546;2017;PERNOCTACIONES;5207.1567631;A;_Z;_Z
A;ES611;55546;2018;PERNOCTACIONES;5947.910608;A;_Z;_Z
A;ES611;55546;2019;PERNOCTACIONES;4557.325765356;A;_Z;_Z
A;ES611;55546;2020;PERNOCTACIONES;226.752236309;A;_Z;_Z
A;ES611;55547;2014;PERNOCTACIONES;913.86351351;A;_Z;_Z
A;ES611;55547;2015;PERNOCTACIONES;745.73041343;A;_Z;_Z
A;ES611;55547;2016;PERNOCTACIONES;1212.5719545;A;_Z;_Z
A;ES611;55547;2017;PERNOCTACIONES;1173.7810756;A;_Z;_Z
A;ES611;55547;2018;PERNOCTACIONES;1043.5259841;A;_Z;_Z
A;ES611;55547;2019;PERNOCTACIONES;1625.870411295;A;_Z;_Z
A;ES611;55547;2020;PERNOCTACIONES;840.21372178;A;_Z;_Z
A;ES611;55548;2014;PERNOCTACIONES;1514.6833333;A;_Z;_Z
A;ES611;55548;2015;PERNOCTACIONES;1470.8185891;A;_Z;_Z
A;ES611;55548;2016;PERNOCTACIONES;1582.8594075;A;_Z;_Z
A;ES611;55548;2017;PERNOCTACIONES;2519.0127065;A;_Z;_Z
A;ES611;55548;2018;PERNOCTACIONES;3365.6549675;A;_Z;_Z
A;ES611;55548;2019;PERNOCTACIONES;3651.628151778;A;_Z;_Z
A;ES611;55548;2020;PERNOCTACIONES;1409.378009054;A;_Z;_Z
A;ES611;55549;2014;PERNOCTACIONES;17344.602121;A;_Z;_Z
A;ES611;55549;2015;PERNOCTACIONES;16340.902812;A;_Z;_Z
A;ES611;55549;2016;PERNOCTACIONES;20863.901663;A;_Z;_Z
A;ES611;55549;2017;PERNOCTACIONES;24505.310131;A;_Z;_Z
A;ES611;55549;2018;PERNOCTACIONES;29032.688098;A;_Z;_Z
A;ES611;55549;2019;PERNOCTACIONES;31105.922869492;A;_Z;_Z
A;ES611;55549;2020;PERNOCTACIONES;11048.081378912;A;_Z;_Z
A;ES611;55550;2014;PERNOCTACIONES;22597.29973;A;_Z;_Z
A;ES611;55550;2015;PERNOCTACIONES;28889.638506;A;_Z;_Z
A;ES611;55550;2016;PERNOCTACIONES;25895.69628;A;_Z;_Z
A;ES611;55550;2017;PERNOCTACIONES;32975.34893;A;_Z;_Z
A;ES611;55550;2018;PERNOCTACIONES;33936.745706;A;_Z;_Z
A;ES611;55550;2019;PERNOCTACIONES;44100.138576999;A;_Z;_Z
A;ES611;55550;2020;PERNOCTACIONES;14781.887786815;A;_Z;_Z
A;ES611;55551;2014;PERNOCTACIONES;19447.951684;A;_Z;_Z
A;ES611;55551;2015;PERNOCTACIONES;25460.777687;A;_Z;_Z
A;ES611;55551;2016;PERNOCTACIONES;32477.610607;A;_Z;_Z
A;ES611;55551;2017;PERNOCTACIONES;32473.87741;A;_Z;_Z
A;ES611;55551;2018;PERNOCTACIONES;36701.517654;A;_Z;_Z
A;ES611;55551;2019;PERNOCTACIONES;35686.588218637;A;_Z;_Z
A;ES611;55551;2020;PERNOCTACIONES;16189.6430726;A;_Z;_Z
A;ES611;55552;2014;PERNOCTACIONES;29078.543635;A;_Z;_Z
A;ES611;55552;2015;PERNOCTACIONES;34754.497037;A;_Z;_Z
A;ES611;55552;2016;PERNOCTACIONES;40954.499183;A;_Z;_Z
A;ES611;55552;2017;PERNOCTACIONES;47086.070677;A;_Z;_Z
A;ES611;55552;2018;PERNOCTACIONES;43817.840221;A;_Z;_Z
A;ES611;55552;2019;PERNOCTACIONES;48756.146367063;A;_Z;_Z
A;ES611;55552;2020;PERNOCTACIONES;19089.585387531;A;_Z;_Z
A;ES611;55553;2014;PERNOCTACIONES;2183.2316899;A;_Z;_Z
A;ES611;55553;2015;PERNOCTACIONES;4160.0770062;A;_Z;_Z
A;ES611;55553;2016;PERNOCTACIONES;8165.1035064;A;_Z;_Z
A;ES611;55553;2017;PERNOCTACIONES;7092.0765289;A;_Z;_Z
A;ES611;55553;2018;PERNOCTACIONES;7731.8282034;A;_Z;_Z
A;ES611;55553;2019;PERNOCTACIONES;9368.907927309;A;_Z;_Z
A;ES611;55553;2020;PERNOCTACIONES;3803.759173888;A;_Z;_Z
A;ES611;55554;2014;PERNOCTACIONES;3620.836709;A;_Z;_Z
A;ES611;55554;2015;PERNOCTACIONES;3882.3251736;A;_Z;_Z
A;ES611;55554;2016;PERNOCTACIONES;6469.2200344;A;_Z;_Z
A;ES611;55554;2017;PERNOCTACIONES;7179.4296839;A;_Z;_Z
A;ES611;55554;2018;PERNOCTACIONES;6990.0845808;A;_Z;_Z
A;ES611;55554;2019;PERNOCTACIONES;6813.485877854;A;_Z;_Z
A;ES611;55554;2020;PERNOCTACIONES;1955.137781306;A;_Z;_Z
A;ES611;55555;2014;PERNOCTACIONES;158565.90028;A;_Z;_Z
A;ES611;55555;2015;PERNOCTACIONES;188290.5485;A;_Z;_Z
A;ES611;55555;2016;PERNOCTACIONES;151239.00438;A;_Z;_Z
A;ES611;55555;2017;PERNOCTACIONES;187994.17785;A;_Z;_Z
A;ES611;55555;2018;PERNOCTACIONES;171530.73985;A;_Z;_Z
A;ES611;55555;2019;PERNOCTACIONES;204969.064480935;A;_Z;_Z
A;ES611;55555;2020;PERNOCTACIONES;93539.564804813;A;_Z;_Z
A;ES611;55556;2014;PERNOCTACIONES;27792.017051;A;_Z;_Z
A;ES611;55556;2015;PERNOCTACIONES;34800.971613;A;_Z;_Z
A;ES611;55556;2016;PERNOCTACIONES;38385.352759;A;_Z;_Z
A;ES611;55556;2017;PERNOCTACIONES;44025.49851;A;_Z;_Z
A;ES611;55556;2018;PERNOCTACIONES;45296.708055;A;_Z;_Z
A;ES611;55556;2019;PERNOCTACIONES;50825.969903373;A;_Z;_Z
A;ES611;55556;2020;PERNOCTACIONES;24163.306282828;A;_Z;_Z
A;ES611;55557;2014;PERNOCTACIONES;3009.9956636;A;_Z;_Z
A;ES611;55557;2015;PERNOCTACIONES;4682.3290009;A;_Z;_Z
A;ES611;55557;2016;PERNOCTACIONES;3813.1915726;A;_Z;_Z
A;ES611;55557;2017;PERNOCTACIONES;6596.7931733;A;_Z;_Z
A;ES611;55557;2018;PERNOCTACIONES;9571.474263;A;_Z;_Z
A;ES611;55557;2019;PERNOCTACIONES;6186.573386273;A;_Z;_Z
A;ES611;55557;2020;PERNOCTACIONES;3399.52363263;A;_Z;_Z
A;ES611;55558;2014;PERNOCTACIONES;8599.8549298;A;_Z;_Z
A;ES611;55558;2015;PERNOCTACIONES;11734.266915;A;_Z;_Z
A;ES611;55558;2016;PERNOCTACIONES;13444.961;A;_Z;_Z
A;ES611;55558;2017;PERNOCTACIONES;19681.148673;A;_Z;_Z
A;ES611;55558;2018;PERNOCTACIONES;20356.935952;A;_Z;_Z
A;ES611;55558;2019;PERNOCTACIONES;24204.474760577;A;_Z;_Z
A;ES611;55558;2020;PERNOCTACIONES;9599.005853798;A;_Z;_Z
A;ES611;55559;2014;PERNOCTACIONES;1637.2083333;A;_Z;_Z
A;ES611;55559;2015;PERNOCTACIONES;1568.9722783;A;_Z;_Z
A;ES611;55559;2016;PERNOCTACIONES;1684.3708577;A;_Z;_Z
A;ES611;55559;2017;PERNOCTACIONES;1589.211332;A;_Z;_Z
A;ES611;55559;2018;PERNOCTACIONES;1414.6348879;A;_Z;_Z
A;ES611;55559;2019;PERNOCTACIONES;2464.809853374;A;_Z;_Z
A;ES611;55559;2020;PERNOCTACIONES;782.839379971;A;_Z;_Z
A;ES611;55544;2014;PERNOCTACIONES;4801.8149807;A;_Z;_Z
A;ES611;55544;2015;PERNOCTACIONES;7728.7486127;A;_Z;_Z
A;ES611;55544;2016;PERNOCTACIONES;6882.7019094;A;_Z;_Z
A;ES611;55544;2017;PERNOCTACIONES;4142.1573234;A;_Z;_Z
A;ES611;55544;2018;PERNOCTACIONES;6608.660955;A;_Z;_Z
A;ES611;55544;2019;PERNOCTACIONES;7815.094520711;A;_Z;_Z
A;ES611;55544;2020;PERNOCTACIONES;3783.179437959;A;_Z;_Z
A;ES611;55561;2014;PERNOCTACIONES;276.875;A;_Z;_Z
A;ES611;55561;2015;PERNOCTACIONES;375.63591046;A;_Z;_Z
A;ES611;55561;2016;PERNOCTACIONES;487.89875756;A;_Z;_Z
A;ES611;55561;2017;PERNOCTACIONES;383.38308943;A;_Z;_Z
A;ES611;55561;2018;PERNOCTACIONES;361.26577889;A;_Z;_Z
A;ES611;55561;2019;PERNOCTACIONES;380.580890943;A;_Z;_Z
A;ES611;55561;2020;PERNOCTACIONES;160.426699561;A;_Z;_Z
A;ES611;55562;2014;PERNOCTACIONES;531.35963842;A;_Z;_Z
A;ES611;55562;2015;PERNOCTACIONES;556.58715014;A;_Z;_Z
A;ES611;55562;2016;PERNOCTACIONES;654.04698188;A;_Z;_Z
A;ES611;55562;2017;PERNOCTACIONES;652.27379384;A;_Z;_Z
A;ES611;55562;2018;PERNOCTACIONES;851.12904484;A;_Z;_Z
