D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2021;3690;272251;48934;46593;3143;Población;45.43056;M
2021;3690;272251;48936;46593;3143;Población;370.6689825;M
2021;3690;272251;48937;46593;3143;Población;2.4363075;M
2021;3690;272251;48939;46593;3143;Población;131.54222;M
2021;3690;272251;48940;46593;3143;Población;502.2112025;M
2021;3690;272251;48946;46593;3143;Población;176.675085;M
2021;3690;4235;48952;46593;3143;Población;593.1297475;M
2021;3690;4235;48934;46593;3143;Población;18.7871225;M
2021;3690;4235;48936;46593;3143;Población;218.4704625;M
2021;3690;4235;48937;46593;3143;Población;1.6952175;M
2021;3690;4235;48939;46593;3143;Población;71.25336;M
2021;3690;4235;48940;46593;3143;Población;289.7238225;M
2021;3690;4235;48946;46593;3143;Población;303.405925;M
2021;3690;4305;48952;46593;3143;Población;824.25614;M
2021;3690;4305;48934;46593;3143;Población;0.60804;M
2021;3690;4305;48936;46593;3143;Población;18.5013675;M
2021;3690;4305;48937;46593;3143;Población;;M
2021;3690;4305;48939;46593;3143;Población;1.4188275;M
2021;3690;4305;48940;46593;3143;Población;19.920195;M
2021;3690;4305;48946;46593;3143;Población;804.335945;M
2021;3690;4306;48952;46593;3143;Población;3607.6123725;M
2021;3690;4306;48934;46593;3143;Población;193.31318;M
2021;3690;4306;48936;46593;3143;Población;1368.6467025;M
2021;3690;4306;48937;46593;3143;Población;42.3686475;M
2021;3690;4306;48939;46593;3143;Población;467.0975175;M
2021;3690;4306;48940;46593;3143;Población;1835.74422;M
2021;3690;4306;48946;46593;3143;Población;1771.8681525;M
2021;3691;4191;48952;46593;3143;Población;822.57486;M
2021;3691;4191;48934;46593;3143;Población;28.8775775;M
2021;3691;4191;48936;46593;3143;Población;151.12686;M
2021;3691;4191;48937;46593;3143;Población;49.067175;M
2021;3691;4191;48939;46593;3143;Población;121.1430175;M
2021;3691;4191;48940;46593;3143;Población;272.2698775;M
2021;3691;4191;48946;46593;3143;Población;550.3049825;M
2021;3691;272250;48952;46593;3143;Población;970.9983425;M
2021;3691;272250;48934;46593;3143;Población;97.419685;M
2021;3691;272250;48936;46593;3143;Población;620.11626;M
2021;3691;272250;48937;46593;3143;Población;25.325775;M
2021;3691;272250;48939;46593;3143;Población;200.16893;M
2021;3691;272250;48940;46593;3143;Población;820.28519;M
2021;3691;272250;48946;46593;3143;Población;150.7131525;M
2021;3691;4210;48952;46593;3143;Población;1259.2629275;M
2021;3691;4210;48934;46593;3143;Población;87.8887725;M
2021;3691;4210;48936;46593;3143;Población;901.9726125;M
2021;3691;4210;48937;46593;3143;Población;3.390165;M
2021;3691;4210;48939;46593;3143;Población;193.0537325;M
2021;3691;4210;48940;46593;3143;Población;1095.026345;M
2021;3691;4210;48946;46593;3143;Población;164.2365825;M
2021;3691;272251;48952;46593;3143;Población;1356.2336425;M
2021;3691;272251;48934;46593;3143;Población;76.6113;M
2021;3691;272251;48936;46593;3143;Población;895.690565;M
2021;3691;272251;48937;46593;3143;Población;2.6500975;M
2021;3691;272251;48939;46593;3143;Población;212.6879525;M
2021;3691;272251;48940;46593;3143;Población;1108.3785175;M
2021;3691;272251;48946;46593;3143;Población;247.855125;M
2021;3691;4235;48952;46593;3143;Población;1163.182335;M
2021;3691;4235;48934;46593;3143;Población;33.91052;M
2021;3691;4235;48936;46593;3143;Población;540.51781;M
2021;3691;4235;48937;46593;3143;Población;1.9483225;M
2021;3691;4235;48939;46593;3143;Población;142.4227325;M
2021;3691;4235;48940;46593;3143;Población;682.9405425;M
2021;3691;4235;48946;46593;3143;Población;480.2417925;M
2021;3691;4305;48952;46593;3143;Población;1482.1663975;M
2021;3691;4305;48934;46593;3143;Población;1.0523725;M
2021;3691;4305;48936;46593;3143;Población;41.6614525;M
2021;3691;4305;48937;46593;3143;Población;;M
2021;3691;4305;48939;46593;3143;Población;2.3071625;M
2021;3691;4305;48940;46593;3143;Población;43.968615;M
2021;3691;4305;48946;46593;3143;Población;1438.1977825;M
2021;3691;4306;48952;46593;3143;Población;7054.418505;M
2021;3691;4306;48934;46593;3143;Población;325.7602275;M
2021;3691;4306;48936;46593;3143;Población;3151.08556;M
2021;3691;4306;48937;46593;3143;Población;82.381535;M
2021;3691;4306;48939;46593;3143;Población;871.7835275;M
2021;3691;4306;48940;46593;3143;Población;4022.8690875;M
2021;3691;4306;48946;46593;3143;Población;3031.5494175;M
