D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;INDICATOR;OBS_VALUE;FREQ
2014;2402;3690;48934;46593;Población;31.219615;M
2014;2402;3690;48939;46593;Población;117.5364575;M
2014;2402;3690;48937;46593;Población;17.0382225;M
2014;2402;3690;48946;46593;Población;251.69955;M
2014;2402;3691;48952;46593;Población;1014.0689875;M
2014;2402;3691;48940;46593;Población;587.55844;M
2014;2402;3691;48936;46593;Población;338.993405;M
2014;2402;3691;48934;46593;Población;50.40791;M
2014;2402;3691;48939;46593;Población;248.565035;M
2014;2402;3691;48937;46593;Población;27.2221075;M
2014;2402;3691;48946;46593;Población;426.5105475;M
2014;2482;3689;48952;46593;Población;319.213655;M
2014;2482;3689;48940;46593;Población;208.2858425;M
2014;2482;3689;48936;46593;Población;143.8575225;M
2014;2482;3689;48934;46593;Población;19.8637125;M
2014;2482;3689;48939;46593;Población;64.42832;M
2014;2482;3689;48937;46593;Población;6.4762;M
2014;2482;3689;48946;46593;Población;110.9278125;M
2014;2482;3690;48952;46593;Población;337.6012975;M
2014;2482;3690;48940;46593;Población;164.647185;M
2014;2482;3690;48936;46593;Población;103.6569375;M
2014;2482;3690;48934;46593;Población;23.3300475;M
2014;2482;3690;48939;46593;Población;60.9902475;M
2014;2482;3690;48937;46593;Población;7.38312;M
2014;2482;3690;48946;46593;Población;172.9541125;M
2014;2482;3691;48952;46593;Población;656.8149525;M
2014;2482;3691;48940;46593;Población;372.9330275;M
2014;2482;3691;48936;46593;Población;247.51446;M
2014;2482;3691;48934;46593;Población;43.19376;M
2014;2482;3691;48939;46593;Población;125.4185675;M
2014;2482;3691;48937;46593;Población;13.85932;M
2014;2482;3691;48946;46593;Población;283.881925;M
2014;2713;3689;48952;46593;Población;371.7487575;M
2014;2713;3689;48940;46593;Población;245.2601575;M
2014;2713;3689;48936;46593;Población;163.2577775;M
2014;2713;3689;48934;46593;Población;18.5767625;M
2014;2713;3689;48939;46593;Población;82.00238;M
2014;2713;3689;48937;46593;Población;6.0666725;M
2014;2713;3689;48946;46593;Población;126.4886;M
2014;2713;3690;48952;46593;Población;384.61743;M
2014;2713;3690;48940;46593;Población;200.032325;M
2014;2713;3690;48936;46593;Población;122.107735;M
2014;2713;3690;48934;46593;Población;21.9979775;M
2014;2713;3690;48939;46593;Población;77.92459;M
2014;2713;3690;48937;46593;Población;8.2027475;M
2014;2713;3690;48946;46593;Población;184.585105;M
2014;2713;3691;48952;46593;Población;756.3661875;M
2014;2713;3691;48940;46593;Población;445.2924825;M
2014;2713;3691;48936;46593;Población;285.3655125;M
2014;2713;3691;48934;46593;Población;40.57474;M
2014;2713;3691;48939;46593;Población;159.92697;M
2014;2713;3691;48937;46593;Población;14.26942;M
2014;2713;3691;48946;46593;Población;311.073705;M
2014;2797;3689;48952;46593;Población;209.917435;M
2014;2797;3689;48940;46593;Población;137.02066;M
2014;2797;3689;48936;46593;Población;97.52568;M
2014;2797;3689;48934;46593;Población;11.758875;M
2014;2797;3689;48939;46593;Población;39.49498;M
2014;2797;3689;48937;46593;Población;3.01239;M
2014;2797;3689;48946;46593;Población;72.896775;M
2014;2797;3690;48952;46593;Población;218.0189175;M
2014;2797;3690;48940;46593;Población;111.18416;M
2014;2797;3690;48936;46593;Población;71.40087;M
2014;2797;3690;48934;46593;Población;13.7596925;M
2014;2797;3690;48939;46593;Población;39.78329;M
2014;2797;3690;48937;46593;Población;3.0748375;M
2014;2797;3690;48946;46593;Población;106.8347575;M
2014;2797;3691;48952;46593;Población;427.9363525;M
2014;2797;3691;48940;46593;Población;248.20482;M
2014;2797;3691;48936;46593;Población;168.92655;M
2014;2797;3691;48934;46593;Población;25.5185675;M
2014;2797;3691;48939;46593;Población;79.27827;M
2014;2797;3691;48937;46593;Población;6.0872275;M
2014;2797;3691;48946;46593;Población;179.7315325;M
2014;2911;3689;48952;46593;Población;267.9507025;M
2014;2911;3689;48940;46593;Población;167.49946;M
2014;2911;3689;48936;46593;Población;119.6039025;M
2014;2911;3689;48934;46593;Población;11.48493;M
2014;2911;3689;48939;46593;Población;47.8955575;M
2014;2911;3689;48937;46593;Población;4.1901225;M
2014;2911;3689;48946;46593;Población;100.4512425;M
2014;2911;3690;48952;46593;Población;275.116355;M
2014;2911;3690;48940;46593;Población;128.67183;M
2014;2911;3690;48936;46593;Población;78.0839075;M
2014;2911;3690;48934;46593;Población;13.4628275;M
2014;2911;3690;48939;46593;Población;50.5879225;M
2014;2911;3690;48937;46593;Población;4.8668775;M
2014;2911;3690;48946;46593;Población;146.444525;M
2014;2911;3691;48952;46593;Población;543.0670575;M
2014;2911;3691;48940;46593;Población;296.17129;M
2014;2911;3691;48936;46593;Población;197.68781;M
2014;2911;3691;48934;46593;Población;24.9477575;M
2014;2911;3691;48939;46593;Población;98.48348;M
2014;2911;3691;48937;46593;Población;9.057;M
2014;2911;3691;48946;46593;Población;246.8957675;M
2014;3023;3689;48952;46593;Población;653.904805;M
2014;3023;3689;48940;46593;Población;430.7426225;M
2014;3023;3689;48936;46593;Población;292.68804;M
2014;3023;3689;48934;46593;Población;36.84296;M
2014;3023;3689;48939;46593;Población;138.0545825;M
2014;3023;3689;48937;46593;Población;7.0958325;M
2014;3023;3689;48946;46593;Población;223.1621825;M
2014;3023;3690;48952;46593;Población;684.3118575;M
2014;3023;3690;48940;46593;Población;368.1174425;M
2014;3023;3690;48936;46593;Población;245.761465;M
2014;3023;3690;48934;46593;Población;49.166955;M
2014;3023;3690;48939;46593;Población;122.3559775;M
2014;3023;3690;48937;46593;Población;10.22965;M
2014;3023;3690;48946;46593;Población;316.194415;M
2014;3023;3691;48952;46593;Población;1338.2166625;M
2014;3023;3691;48940;46593;Población;798.860065;M
2014;3023;3691;48936;46593;Población;538.449505;M
2014;3023;3691;48934;46593;Población;86.009915;M
2014;3023;3691;48939;46593;Población;260.41056;M
2014;3023;3691;48937;46593;Población;17.3254825;M
2014;3023;3691;48946;46593;Población;539.3565975;M
2014;3142;3689;48952;46593;Población;760.9048725;M
2014;3142;3689;48940;46593;Población;499.532015;M
2014;3142;3689;48936;46593;Población;344.7855575;M
2014;3142;3689;48934;46593;Población;49.8963475;M
2014;3142;3689;48939;46593;Población;154.7464575;M
2014;3142;3689;48937;46593;Población;14.1424375;M
2014;3142;3689;48946;46593;Población;261.3728575;M
2014;3142;3690;48952;46593;Población;810.1120775;M
2014;3142;3690;48940;46593;Población;435.691925;M
2014;3142;3690;48936;46593;Población;283.98742;M
2014;3142;3690;48934;46593;Población;64.1791175;M
2014;3142;3690;48939;46593;Población;151.704505;M
2014;3142;3690;48937;46593;Población;13.4351725;M
2014;3142;3690;48946;46593;Población;374.4201525;M
2014;3142;3691;48952;46593;Población;1571.01695;M
2014;3142;3691;48940;46593;Población;935.22394;M
2014;3142;3691;48936;46593;Población;628.7729775;M
2014;3142;3691;48934;46593;Población;114.075465;M
2014;3142;3691;48939;46593;Población;306.4509625;M
2014;3142;3691;48937;46593;Población;27.57761;M
2014;3142;3691;48946;46593;Población;635.79301;M
2014;3143;3689;48952;46593;Población;3363.82038;M
2014;3143;3689;48940;46593;Población;2215.3999075;M
2014;3143;3689;48936;46593;Población;1490.8804125;M
2014;3143;3689;48934;46593;Población;179.75341;M
2014;3143;3689;48939;46593;Población;724.519495;M
2014;3143;3689;48937;46593;Población;56.9199175;M
2014;3143;3689;48946;46593;Población;1148.4204725;M
2014;3143;3690;48952;46593;Población;3501.04414;M
2014;3143;3690;48940;46593;Población;1823.269105;M
2014;3143;3690;48936;46593;Población;1143.1626725;M
2014;3143;3690;48934;46593;Población;231.5571775;M
2014;3143;3690;48939;46593;Población;680.1064325;M
2014;3143;3690;48937;46593;Población;71.1140625;M
2014;3143;3690;48946;46593;Población;1677.775035;M
2014;3143;3691;48952;46593;Población;6864.86452;M
2014;3143;3691;48940;46593;Población;4038.6690125;M
2014;3143;3691;48936;46593;Población;2634.043085;M
2014;3143;3691;48934;46593;Población;411.3105875;M
2014;3143;3691;48939;46593;Población;1404.6259275;M
2014;3143;3691;48937;46593;Población;128.03398;M
2014;3143;3691;48946;46593;Población;2826.1955075;M
2015;2352;3689;48952;46593;Población;281.52996;M
2015;2352;3689;48940;46593;Población;188.8500825;M
2015;2352;3689;48936;46593;Población;139.728075;M
2015;2352;3689;48934;46593;Población;16.2440325;M
2015;2352;3689;48939;46593;Población;49.1220075;M
2015;2352;3689;48937;46593;Población;2.872245;M
2015;2352;3689;48946;46593;Población;92.6798775;M
2015;2352;3690;48952;46593;Población;278.716645;M
2015;2352;3690;48940;46593;Población;150.1970075;M
2015;2352;3690;48936;46593;Población;100.92171;M
2015;2352;3690;48934;46593;Población;16.351845;M
2015;2352;3690;48939;46593;Población;49.2752975;M
2015;2352;3690;48937;46593;Población;6.7700925;M
2015;2352;3690;48946;46593;Población;128.5196375;M
2015;2352;3691;48952;46593;Población;560.246605;M
2015;2352;3691;48940;46593;Población;339.04709;M
2015;2352;3691;48936;46593;Población;240.649785;M
2015;2352;3691;48934;46593;Población;32.5958775;M
2015;2352;3691;48939;46593;Población;98.397305;M
2015;2352;3691;48937;46593;Población;9.6423375;M
2015;2352;3691;48946;46593;Población;221.199515;M
2015;2402;3689;48952;46593;Población;500.7125475;M
2015;2402;3689;48940;46593;Población;324.726775;M
2015;2402;3689;48936;46593;Población;208.7903025;M
2015;2402;3689;48934;46593;Población;17.4532575;M
2015;2402;3689;48939;46593;Población;115.9364725;M
2015;2402;3689;48937;46593;Población;10.4752375;M
2015;2402;3689;48946;46593;Población;175.9857725;M
2015;2402;3690;48952;46593;Población;515.30325;M
2015;2402;3690;48940;46593;Población;260.24163;M
2015;2402;3690;48936;46593;Población;152.0256075;M
2015;2402;3690;48934;46593;Población;32.7206575;M
2015;2402;3690;48939;46593;Población;108.2160225;M
2015;2402;3690;48937;46593;Población;16.1618475;M
2015;2402;3690;48946;46593;Población;255.06162;M
2015;2402;3691;48952;46593;Población;1016.0157975;M
2015;2402;3691;48940;46593;Población;584.968405;M
2015;2402;3691;48936;46593;Población;360.81591;M
2015;2402;3691;48934;46593;Población;50.173915;M
2015;2402;3691;48939;46593;Población;224.152495;M
2015;2402;3691;48937;46593;Población;26.637085;M
2015;2402;3691;48946;46593;Población;431.0473925;M
2015;2482;3689;48952;46593;Población;318.806075;M
2015;2482;3689;48940;46593;Población;204.123985;M
2015;2482;3689;48936;46593;Población;149.41499;M
2015;2482;3689;48934;46593;Población;18.7287675;M
2015;2482;3689;48939;46593;Población;54.708995;M
2015;2482;3689;48937;46593;Población;4.2456825;M
2015;2482;3689;48946;46593;Población;114.68209;M
2015;2482;3690;48952;46593;Población;336.943625;M
2015;2482;3690;48940;46593;Población;168.59776;M
2015;2482;3690;48936;46593;Población;111.553335;M
2015;2482;3690;48934;46593;Población;24.84349;M
2015;2482;3690;48939;46593;Población;57.044425;M
2015;2482;3690;48937;46593;Población;5.4418175;M
2015;2482;3690;48946;46593;Población;168.345865;M
2015;2482;3691;48952;46593;Población;655.7497;M
2015;2482;3691;48940;46593;Población;372.721745;M
2015;2482;3691;48936;46593;Población;260.968325;M
2015;2482;3691;48934;46593;Población;43.5722575;M
2015;2482;3691;48939;46593;Población;111.75342;M
2015;2482;3691;48937;46593;Población;9.6875;M
2015;2482;3691;48946;46593;Población;283.027955;M
2015;2713;3689;48952;46593;Población;371.2939675;M
2015;2713;3689;48940;46593;Población;244.9085325;M
2015;2713;3689;48936;46593;Población;176.4327675;M
2015;2713;3689;48934;46593;Población;14.750045;M
2015;2713;3689;48939;46593;Población;68.475765;M
2015;2713;3689;48937;46593;Población;7.032635;M
2015;2713;3689;48946;46593;Población;126.385435;M
2015;2713;3690;48952;46593;Población;384.88149;M
2015;2713;3690;48940;46593;Población;196.99752;M
2015;2713;3690;48936;46593;Población;128.687615;M
2015;2713;3690;48934;46593;Población;19.89233;M
2015;2713;3690;48939;46593;Población;68.309905;M
2015;2713;3690;48937;46593;Población;7.9310525;M
2015;2713;3690;48946;46593;Población;187.88397;M
2015;2713;3691;48952;46593;Población;756.1754575;M
2015;2713;3691;48940;46593;Población;441.9060525;M
2015;2713;3691;48936;46593;Población;305.1203825;M
2015;2713;3691;48934;46593;Población;34.642375;M
2015;2713;3691;48939;46593;Población;136.78567;M
2015;2713;3691;48937;46593;Población;14.9636875;M
2015;2713;3691;48946;46593;Población;314.269405;M
2015;2797;3689;48952;46593;Población;209.748975;M
2015;2797;3689;48940;46593;Población;134.187835;M
2015;2797;3689;48936;46593;Población;99.32218;M
2015;2797;3689;48934;46593;Población;12.2745925;M
2015;2797;3689;48939;46593;Población;34.865655;M
2015;2797;3689;48937;46593;Población;2.901025;M
2015;2797;3689;48946;46593;Población;75.56114;M
2015;2797;3690;48952;46593;Población;218.32599;M
2015;2797;3690;48940;46593;Población;112.2856575;M
2015;2797;3690;48936;46593;Población;73.871905;M
2015;2797;3690;48934;46593;Población;13.8699825;M
2015;2797;3690;48939;46593;Población;38.4137525;M
2015;2797;3690;48937;46593;Población;3.36093;M
2015;2797;3690;48946;46593;Población;106.0403325;M
2015;2797;3691;48952;46593;Población;428.074965;M
2015;2797;3691;48940;46593;Población;246.4734925;M
2015;2797;3691;48936;46593;Población;173.194085;M
2015;2797;3691;48934;46593;Población;26.144575;M
2015;2797;3691;48939;46593;Población;73.2794075;M
2015;2797;3691;48937;46593;Población;6.261955;M
2015;2797;3691;48946;46593;Población;181.6014725;M
2015;2911;3689;48952;46593;Población;267.2741525;M
2015;2911;3689;48940;46593;Población;165.4098125;M
2015;2911;3689;48936;46593;Población;115.396625;M
2015;2911;3689;48934;46593;Población;7.26427;M
2015;2911;3689;48939;46593;Población;50.0131875;M
2015;2911;3689;48937;46593;Población;4.033365;M
2015;2911;3689;48946;46593;Población;101.86434;M
2015;2911;3690;48952;46593;Población;274.220045;M
2015;2911;3690;48940;46593;Población;133.394495;M
2015;2911;3690;48936;46593;Población;81.67178;M
2015;2911;3690;48934;46593;Población;11.824145;M
2015;2911;3690;48939;46593;Población;51.722715;M
2015;2911;3690;48937;46593;Población;5.9481775;M
2015;2911;3690;48946;46593;Población;140.82555;M
2015;2911;3691;48952;46593;Población;541.4941975;M
2015;2911;3691;48940;46593;Población;298.8043075;M
2015;2911;3691;48936;46593;Población;197.068405;M
2015;2911;3691;48934;46593;Población;19.088415;M
2015;2911;3691;48939;46593;Población;101.7359025;M
2015;2911;3691;48937;46593;Población;9.9815425;M
2015;2911;3691;48946;46593;Población;242.68989;M
2015;3023;3689;48952;46593;Población;658.4355475;M
2015;3023;3689;48940;46593;Población;435.91844;M
2015;3023;3689;48936;46593;Población;312.8822225;M
2015;3023;3689;48934;46593;Población;36.7255;M
2015;3023;3689;48939;46593;Población;123.0362175;M
2015;3023;3689;48937;46593;Población;4.7328775;M
2015;3023;3689;48946;46593;Población;222.5171075;M
2015;3023;3690;48952;46593;Población;689.5394075;M
2015;3023;3690;48940;46593;Población;374.6829225;M
2015;3023;3690;48936;46593;Población;257.915925;M
2015;3023;3690;48934;46593;Población;50.7430825;M
2015;3023;3690;48939;46593;Población;116.7669975;M
2015;3023;3690;48937;46593;Población;10.428315;M
2015;3023;3690;48946;46593;Población;314.856485;M
2015;3023;3691;48952;46593;Población;1347.974955;M
2015;3023;3691;48940;46593;Población;810.6013625;M
2015;3023;3691;48936;46593;Población;570.7981475;M
2015;3023;3691;48934;46593;Población;87.4685825;M
2015;3023;3691;48939;46593;Población;239.803215;M
2015;3023;3691;48937;46593;Población;15.1611925;M
2015;3023;3691;48946;46593;Población;537.3735925;M
2015;3142;3689;48952;46593;Población;762.0595175;M
2015;3142;3689;48940;46593;Población;509.291555;M
2015;3142;3689;48936;46593;Población;363.426015;M
2015;3142;3689;48934;46593;Población;52.62662;M
2015;3142;3689;48939;46593;Población;145.86554;M
2015;3142;3689;48937;46593;Población;12.5614725;M
2015;3142;3689;48946;46593;Población;252.7679625;M
2015;3142;3690;48952;46593;Población;811.451535;M
2015;3142;3690;48940;46593;Población;438.556935;M
2015;3142;3690;48936;46593;Población;295.371625;M
2015;3142;3690;48934;46593;Población;61.0127375;M
2015;3142;3690;48939;46593;Población;143.18531;M
2015;3142;3690;48937;46593;Población;14.64243;M
2015;3142;3690;48946;46593;Población;372.8946;M
2015;3142;3691;48952;46593;Población;1573.5110525;M
2015;3142;3691;48940;46593;Población;947.84849;M
2015;3142;3691;48936;46593;Población;658.79764;M
2015;3142;3691;48934;46593;Población;113.6393575;M
2015;3142;3691;48939;46593;Población;289.05085;M
2015;3142;3691;48937;46593;Población;27.2039025;M
2015;3142;3691;48946;46593;Población;625.6625625;M
2015;3143;3689;48952;46593;Población;3369.8607425;M
2015;3143;3689;48940;46593;Población;2207.4170175;M
2015;3143;3689;48936;46593;Población;1565.3931775;M
2015;3143;3689;48934;46593;Población;176.067085;M
2015;3143;3689;48939;46593;Población;642.02384;M
2015;3143;3689;48937;46593;Población;48.85454;M
2015;3143;3689;48946;46593;Población;1162.443725;M
2015;3143;3690;48952;46593;Población;3509.3819875;M
2015;3143;3690;48940;46593;Población;1834.9539275;M
2015;3143;3690;48936;46593;Población;1202.0195025;M
2015;3143;3690;48934;46593;Población;231.25827;M
2015;3143;3690;48939;46593;Población;632.934425;M
2015;3143;3690;48937;46593;Población;70.6846625;M
2015;3143;3690;48946;46593;Población;1674.42806;M
2015;3143;3691;48952;46593;Población;6879.24273;M
2015;3143;3691;48940;46593;Población;4042.370945;M
2015;3143;3691;48936;46593;Población;2767.41268;M
2015;3143;3691;48934;46593;Población;407.325355;M
2015;3143;3691;48939;46593;Población;1274.958265;M
2015;3143;3691;48937;46593;Población;119.5392025;M
2015;3143;3691;48946;46593;Población;2836.871785;M
2016;2352;3689;48952;46593;Población;284.058885;M
2016;2352;3689;48940;46593;Población;190.493005;M
2016;2352;3689;48936;46593;Población;147.1457175;M
2016;2352;3689;48934;46593;Población;10.9222;M
2016;2352;3689;48939;46593;Población;43.3472875;M
2016;2352;3689;48937;46593;Población;3.33252;M
2016;2352;3689;48946;46593;Población;93.56588;M
2016;2352;3690;48952;46593;Población;280.9146425;M
2016;2352;3690;48940;46593;Población;148.8460975;M
2016;2352;3690;48936;46593;Población;112.1272025;M
2016;2352;3690;48934;46593;Población;14.8054175;M
2016;2352;3690;48939;46593;Población;36.718895;M
2016;2352;3690;48937;46593;Población;2.9400075;M
2016;2352;3690;48946;46593;Población;132.068545;M
2016;2352;3691;48952;46593;Población;564.9735275;M
2016;2352;3691;48940;46593;Población;339.3391025;M
2016;2352;3691;48936;46593;Población;259.27292;M
2016;2352;3691;48934;46593;Población;25.7276175;M
2016;2352;3691;48939;46593;Población;80.0661825;M
2016;2352;3691;48937;46593;Población;6.2725275;M
2016;2352;3691;48946;46593;Población;225.634425;M
2016;2402;3689;48952;46593;Población;501.8520925;M
2016;2402;3689;48940;46593;Población;330.1269675;M
2016;2402;3689;48936;46593;Población;232.8632725;M
2016;2402;3689;48934;46593;Población;21.54489;M
2016;2402;3689;48939;46593;Población;97.263695;M
2016;2402;3689;48937;46593;Población;9.5724225;M
2016;2402;3689;48946;46593;Población;171.725125;M
2016;2402;3690;48952;46593;Población;516.5538475;M
2016;2402;3690;48940;46593;Población;249.82932;M
2016;2402;3690;48936;46593;Población;147.674845;M
2016;2402;3690;48934;46593;Población;23.4800625;M
2016;2402;3690;48939;46593;Población;102.154475;M
2016;2402;3690;48937;46593;Población;13.790295;M
2016;2402;3690;48946;46593;Población;266.7245275;M
2016;2402;3691;48952;46593;Población;1018.40594;M
2016;2402;3691;48940;46593;Población;579.9562875;M
2016;2402;3691;48936;46593;Población;380.5381175;M
2016;2402;3691;48934;46593;Población;45.0249525;M
2016;2402;3691;48939;46593;Población;199.41817;M
2016;2402;3691;48937;46593;Población;23.3627175;M
2016;2402;3691;48946;46593;Población;438.4496525;M
2016;2482;3689;48952;46593;Población;318.3480575;M
2016;2482;3689;48940;46593;Población;211.1439125;M
2016;2482;3689;48936;46593;Población;151.78915;M
2016;2482;3689;48934;46593;Población;17.014815;M
2016;2482;3689;48939;46593;Población;59.3547625;M
2016;2482;3689;48937;46593;Población;4.905;M
2016;2482;3689;48946;46593;Población;107.204145;M
2016;2482;3690;48952;46593;Población;336.42631;M
2016;2482;3690;48940;46593;Población;170.162295;M
2016;2482;3690;48936;46593;Población;114.1565125;M
2016;2482;3690;48934;46593;Población;19.8625175;M
2016;2482;3690;48939;46593;Población;56.0057825;M
2016;2482;3690;48937;46593;Población;5.45121;M
2016;2482;3690;48946;46593;Población;166.264015;M
2016;2482;3691;48952;46593;Población;654.7743675;M
2016;2482;3691;48940;46593;Población;381.3062075;M
2016;2482;3691;48936;46593;Población;265.9456625;M
2016;2482;3691;48934;46593;Población;36.8773325;M
2016;2482;3691;48939;46593;Población;115.360545;M
2016;2482;3691;48937;46593;Población;10.35621;M
2016;2482;3691;48946;46593;Población;273.46816;M
2016;2713;3689;48952;46593;Población;370.889215;M
2016;2713;3689;48940;46593;Población;239.536745;M
2016;2713;3689;48936;46593;Población;174.1063125;M
2016;2713;3689;48934;46593;Población;13.4772025;M
2016;2713;3689;48939;46593;Población;65.4304325;M
2016;2713;3689;48937;46593;Población;4.8323675;M
2016;2713;3689;48946;46593;Población;131.35247;M
2016;2713;3690;48952;46593;Población;384.6740075;M
2016;2713;3690;48940;46593;Población;203.7509275;M
2016;2713;3690;48936;46593;Población;136.414435;M
2016;2713;3690;48934;46593;Población;22.080325;M
2016;2713;3690;48939;46593;Población;67.3364925;M
2016;2713;3690;48937;46593;Población;8.6350175;M
2016;2713;3690;48946;46593;Población;180.92308;M
2016;2713;3691;48952;46593;Población;755.5632225;M
2016;2713;3691;48940;46593;Población;443.2876725;M
2016;2713;3691;48936;46593;Población;310.5207475;M
2016;2713;3691;48934;46593;Población;35.5575275;M
2016;2713;3691;48939;46593;Población;132.766925;M
2016;2713;3691;48937;46593;Población;13.467385;M
2016;2713;3691;48946;46593;Población;312.27555;M
2016;2797;3689;48952;46593;Población;209.6647875;M
2016;2797;3689;48940;46593;Población;132.8860375;M
2016;2797;3689;48936;46593;Población;97.5202675;M
2016;2797;3689;48934;46593;Población;11.04864;M
2016;2797;3689;48939;46593;Población;35.36577;M
2016;2797;3689;48937;46593;Población;2.48863;M
2016;2797;3689;48946;46593;Población;76.77875;M
2016;2797;3690;48952;46593;Población;218.2607275;M
2016;2797;3690;48940;46593;Población;107.69827;M
2016;2797;3690;48936;46593;Población;73.206155;M
2016;2797;3690;48934;46593;Población;14.0178975;M
2016;2797;3690;48939;46593;Población;34.492115;M
2016;2797;3690;48937;46593;Población;2.603435;M
2016;2797;3690;48946;46593;Población;110.5624575;M
2016;2797;3691;48952;46593;Población;427.925515;M
2016;2797;3691;48940;46593;Población;240.5843075;M
2016;2797;3691;48936;46593;Población;170.7264225;M
2016;2797;3691;48934;46593;Población;25.0665375;M
2016;2797;3691;48939;46593;Población;69.857885;M
2016;2797;3691;48937;46593;Población;5.092065;M
2016;2797;3691;48946;46593;Población;187.3412075;M
2016;2911;3689;48952;46593;Población;266.1536525;M
2016;2911;3689;48940;46593;Población;165.2245925;M
2016;2911;3689;48936;46593;Población;119.0643225;M
2016;2911;3689;48934;46593;Población;7.9854975;M
2016;2911;3689;48939;46593;Población;46.16027;M
2016;2911;3689;48937;46593;Población;2.72084;M
2016;2911;3689;48946;46593;Población;100.92906;M
2016;2911;3690;48952;46593;Población;273.129395;M
2016;2911;3690;48940;46593;Población;128.0614625;M
2016;2911;3690;48936;46593;Población;80.1407125;M
2016;2911;3690;48934;46593;Población;9.6016175;M
2016;2911;3690;48939;46593;Población;47.92075;M
2016;2911;3690;48937;46593;Población;6.35325;M
2016;2911;3690;48946;46593;Población;145.0679325;M
2016;2911;3691;48952;46593;Población;539.2830475;M
2016;2911;3691;48940;46593;Población;293.286055;M
2016;2911;3691;48936;46593;Población;199.205035;M
2016;2911;3691;48934;46593;Población;17.587115;M
2016;2911;3691;48939;46593;Población;94.08102;M
2016;2911;3691;48937;46593;Población;9.07409;M
2016;2911;3691;48946;46593;Población;245.9969925;M
2016;3023;3689;48952;46593;Población;660.3553325;M
2016;3023;3689;48940;46593;Población;416.5247125;M
2016;3023;3689;48936;46593;Población;318.4004375;M
2016;3023;3689;48934;46593;Población;30.382005;M
2016;3023;3689;48939;46593;Población;98.124275;M
2016;3023;3689;48937;46593;Población;6.4728975;M
2016;3023;3689;48946;46593;Población;243.83062;M
2016;3023;3690;48952;46593;Población;692.2725725;M
2016;3023;3690;48940;46593;Población;364.5515075;M
2016;3023;3690;48936;46593;Población;258.963795;M
2016;3023;3690;48934;46593;Población;47.13591;M
2016;3023;3690;48939;46593;Población;105.5877125;M
2016;3023;3690;48937;46593;Población;8.193785;M
2016;3023;3690;48946;46593;Población;327.721065;M
2016;3023;3691;48952;46593;Población;1352.627905;M
2016;3023;3691;48940;46593;Población;781.07622;M
2016;3023;3691;48936;46593;Población;577.3642325;M
2016;3023;3691;48934;46593;Población;77.517915;M
2016;3023;3691;48939;46593;Población;203.7119875;M
2016;3023;3691;48937;46593;Población;14.6666825;M
2016;3023;3691;48946;46593;Población;571.551685;M
2016;3142;3689;48952;46593;Población;764.0365;M
2016;3142;3689;48940;46593;Población;495.8693;M
2016;3142;3689;48936;46593;Población;369.2555;M
2016;3142;3689;48934;46593;Población;40.0930175;M
2016;3142;3689;48939;46593;Población;126.6138;M
2016;3142;3689;48937;46593;Población;9.6176875;M
2016;3142;3689;48946;46593;Población;268.1672;M
2016;3142;3690;48952;46593;Población;813.4309425;M
2016;3142;3690;48940;46593;Población;429.738415;M
2016;3142;3690;48936;46593;Población;300.5350575;M
2016;3142;3690;48934;46593;Población;55.5250775;M
2016;3142;3690;48939;46593;Población;129.2033575;M
2016;3142;3690;48937;46593;Población;13.47877;M
2016;3142;3690;48946;46593;Población;383.6925275;M
2016;3142;3691;48952;46593;Población;1577.4674425;M
2016;3142;3691;48940;46593;Población;925.607715;M
2016;3142;3691;48936;46593;Población;669.7905575;M
2016;3142;3691;48934;46593;Población;95.618095;M
2016;3142;3691;48939;46593;Población;255.8171575;M
2016;3142;3691;48937;46593;Población;23.0964575;M
2016;3142;3691;48946;46593;Población;651.8597275;M
2016;3143;3689;48952;46593;Población;3375.3585225;M
2016;3143;3689;48940;46593;Población;2181.8052725;M
2016;3143;3689;48936;46593;Población;1610.14498;M
2016;3143;3689;48934;46593;Población;152.4682675;M
2016;3143;3689;48939;46593;Población;571.6602925;M
2016;3143;3689;48937;46593;Población;43.942365;M
2016;3143;3689;48946;46593;Población;1193.55325;M
2016;3143;3690;48952;46593;Población;3515.662445;M
2016;3143;3690;48940;46593;Población;1802.638295;M
2016;3143;3690;48936;46593;Población;1223.218715;M
2016;3143;3690;48934;46593;Población;206.508825;M
2016;3143;3690;48939;46593;Población;579.41958;M
2016;3143;3690;48937;46593;Población;61.44577;M
2016;3143;3690;48946;46593;Población;1713.02415;M
2016;3143;3691;48952;46593;Población;6891.0209675;M
2016;3143;3691;48940;46593;Población;3984.4435675;M
2016;3143;3691;48936;46593;Población;2833.363695;M
2016;3143;3691;48934;46593;Población;358.9770925;M
2016;3143;3691;48939;46593;Población;1151.0798725;M
2016;3143;3691;48937;46593;Población;105.388135;M
2016;3143;3691;48946;46593;Población;2906.5774;M
2017;2352;3689;48952;46593;Población;286.3045775;M
2017;2352;3689;48940;46593;Población;199.7121225;M
2017;2352;3689;48936;46593;Población;156.16179;M
2017;2352;3689;48934;46593;Población;11.0567325;M
2017;2352;3689;48939;46593;Población;43.5503325;M
2017;2352;3689;48937;46593;Población;5.40326;M
2017;2352;3689;48946;46593;Población;86.592455;M
2017;2352;3690;48952;46593;Población;282.5136075;M
