TIME_PERIOD,REF_AREA,D_REL_RESIDENANT_0,INDICATOR,OBS_VALUE,FREQ
2020,2441,61635,MARRIAGE,1.0,A
2020,2441,61634,MARRIAGE,1.0,A
2020,2441,61636,MARRIAGE,4.0,A
2020,2442,61638,MARRIAGE,2.0,A
2020,2442,61635,MARRIAGE,1.0,A
2020,2442,61633,MARRIAGE,1.0,A
2020,2442,61636,MARRIAGE,1.0,A
2020,2443,61638,MARRIAGE,2.0,A
2020,2443,61636,MARRIAGE,2.0,A
2020,2444,61638,MARRIAGE,44.0,A
2020,2444,61631,MARRIAGE,1.0,A
2020,2444,61635,MARRIAGE,4.0,A
2020,2444,61633,MARRIAGE,2.0,A
2020,2444,61634,MARRIAGE,2.0,A
2020,2444,61636,MARRIAGE,39.0,A
2020,2445,61638,MARRIAGE,6.0,A
2020,2445,61635,MARRIAGE,1.0,A
2020,2445,61633,MARRIAGE,1.0,A
2020,2445,61636,MARRIAGE,5.0,A
2020,2447,61638,MARRIAGE,2.0,A
2020,2447,61635,MARRIAGE,1.0,A
2020,2447,61633,MARRIAGE,1.0,A
2020,2447,61636,MARRIAGE,1.0,A
2020,2448,61638,MARRIAGE,7.0,A
2020,2448,61635,MARRIAGE,2.0,A
2020,2448,61633,MARRIAGE,2.0,A
2020,2448,61636,MARRIAGE,5.0,A
2020,2449,61638,MARRIAGE,4.0,A
2020,2449,61631,MARRIAGE,1.0,A
2020,2449,61636,MARRIAGE,3.0,A
2020,2450,61638,MARRIAGE,2.0,A
2020,2450,61636,MARRIAGE,2.0,A
2020,2451,61638,MARRIAGE,34.0,A
2020,2451,61635,MARRIAGE,2.0,A
2020,2451,61633,MARRIAGE,1.0,A
2020,2451,61634,MARRIAGE,1.0,A
2020,2451,61636,MARRIAGE,32.0,A
2020,2452,61638,MARRIAGE,2.0,A
2020,2452,61635,MARRIAGE,1.0,A
2020,2452,61633,MARRIAGE,1.0,A
2020,2452,61636,MARRIAGE,1.0,A
2020,2453,61638,MARRIAGE,1.0,A
2020,2453,61635,MARRIAGE,1.0,A
2020,2453,61634,MARRIAGE,1.0,A
2020,2454,61638,MARRIAGE,21.0,A
2020,2454,61635,MARRIAGE,4.0,A
2020,2454,61633,MARRIAGE,2.0,A
2020,2454,61634,MARRIAGE,2.0,A
2020,2454,61636,MARRIAGE,17.0,A
2020,2455,61638,MARRIAGE,14.0,A
2020,2455,61631,MARRIAGE,1.0,A
2020,2455,61635,MARRIAGE,2.0,A
2020,2455,61634,MARRIAGE,2.0,A
2020,2455,61636,MARRIAGE,11.0,A
2020,2456,61638,MARRIAGE,33.0,A
2020,2456,61631,MARRIAGE,2.0,A
2020,2456,61635,MARRIAGE,4.0,A
2020,2456,61633,MARRIAGE,3.0,A
2020,2456,61634,MARRIAGE,1.0,A
2020,2456,61636,MARRIAGE,27.0,A
2020,2457,61638,MARRIAGE,31.0,A
2020,2457,61631,MARRIAGE,2.0,A
2020,2457,61635,MARRIAGE,4.0,A
2020,2457,61633,MARRIAGE,3.0,A
2020,2457,61634,MARRIAGE,1.0,A
2020,2457,61636,MARRIAGE,25.0,A
2020,2458,61638,MARRIAGE,30.0,A
2020,2458,61635,MARRIAGE,6.0,A
2020,2458,61633,MARRIAGE,4.0,A
2020,2458,61634,MARRIAGE,2.0,A
2020,2458,61636,MARRIAGE,24.0,A
2020,2459,61638,MARRIAGE,19.0,A
2020,2459,61635,MARRIAGE,7.0,A
2020,2459,61633,MARRIAGE,3.0,A
2020,2459,61634,MARRIAGE,4.0,A
2020,2459,61636,MARRIAGE,12.0,A
2020,2460,61638,MARRIAGE,8.0,A
2020,2460,61635,MARRIAGE,3.0,A
2020,2460,61633,MARRIAGE,1.0,A
2020,2460,61634,MARRIAGE,2.0,A
2020,2460,61636,MARRIAGE,5.0,A
2020,2461,61638,MARRIAGE,6.0,A
2020,2461,61631,MARRIAGE,1.0,A
2020,2461,61635,MARRIAGE,1.0,A
2020,2461,61634,MARRIAGE,1.0,A
2020,2461,61636,MARRIAGE,4.0,A
2020,2462,61638,MARRIAGE,3.0,A
2020,2462,61636,MARRIAGE,3.0,A
2020,2467,61638,MARRIAGE,5.0,A
2020,2467,61631,MARRIAGE,1.0,A
2020,2467,61636,MARRIAGE,4.0,A
2020,2468,61638,MARRIAGE,6.0,A
2020,2468,61635,MARRIAGE,2.0,A
2020,2468,61633,MARRIAGE,2.0,A
2020,2468,61636,MARRIAGE,4.0,A
2020,2469,61638,MARRIAGE,9.0,A
2020,2469,61635,MARRIAGE,2.0,A
2020,2469,61634,MARRIAGE,2.0,A
2020,2469,61636,MARRIAGE,7.0,A
2020,2470,61638,MARRIAGE,2.0,A
2020,2470,61631,MARRIAGE,1.0,A
2020,2470,61636,MARRIAGE,1.0,A
2020,2471,61638,MARRIAGE,15.0,A
2020,2471,61635,MARRIAGE,1.0,A
2020,2471,61633,MARRIAGE,1.0,A
2020,2471,61636,MARRIAGE,14.0,A
2020,2472,61638,MARRIAGE,2.0,A
2020,2472,61631,MARRIAGE,1.0,A
2020,2472,61635,MARRIAGE,1.0,A
2020,2472,61634,MARRIAGE,1.0,A
2020,2473,61638,MARRIAGE,3.0,A
2020,2473,61635,MARRIAGE,1.0,A
2020,2473,61634,MARRIAGE,1.0,A
2020,2473,61636,MARRIAGE,2.0,A
2020,2474,61638,MARRIAGE,1.0,A
2020,2474,61635,MARRIAGE,1.0,A
2020,2474,61633,MARRIAGE,1.0,A
2020,2475,61638,MARRIAGE,6.0,A
2020,2475,61635,MARRIAGE,2.0,A
2020,2475,61633,MARRIAGE,1.0,A
2020,2475,61634,MARRIAGE,1.0,A
2020,2475,61636,MARRIAGE,4.0,A
2020,2476,61638,MARRIAGE,1.0,A
2020,2476,61636,MARRIAGE,1.0,A
2020,2477,61638,MARRIAGE,1.0,A
2020,2477,61636,MARRIAGE,1.0,A
2020,ES614,61638,MARRIAGE,1503.0,A
2020,ES614,61631,MARRIAGE,103.0,A
2020,ES614,61635,MARRIAGE,258.0,A
2020,ES614,61633,MARRIAGE,145.0,A
2020,ES614,61634,MARRIAGE,113.0,A
2020,ES614,61636,MARRIAGE,1142.0,A
2020,2485,61638,MARRIAGE,43.0,A
2020,2485,61631,MARRIAGE,2.0,A
2020,2485,61635,MARRIAGE,10.0,A
2020,2485,61633,MARRIAGE,6.0,A
2020,2485,61634,MARRIAGE,4.0,A
2020,2485,61636,MARRIAGE,31.0,A
2020,2486,61638,MARRIAGE,1.0,A
2020,2486,61636,MARRIAGE,1.0,A
2020,2487,61638,MARRIAGE,1.0,A
2020,2487,61636,MARRIAGE,1.0,A
2020,2488,61638,MARRIAGE,10.0,A
2020,2488,61635,MARRIAGE,1.0,A
2020,2488,61634,MARRIAGE,1.0,A
2020,2488,61636,MARRIAGE,9.0,A
2020,2489,61638,MARRIAGE,1.0,A
2020,2489,61636,MARRIAGE,1.0,A
2020,2494,61638,MARRIAGE,4.0,A
2020,2494,61631,MARRIAGE,2.0,A
2020,2494,61636,MARRIAGE,2.0,A
2020,2495,61638,MARRIAGE,2.0,A
2020,2495,61636,MARRIAGE,2.0,A
2020,2496,61638,MARRIAGE,6.0,A
2020,2496,61635,MARRIAGE,2.0,A
2020,2496,61633,MARRIAGE,2.0,A
2020,2496,61636,MARRIAGE,4.0,A
2020,2497,61638,MARRIAGE,33.0,A
2020,2497,61635,MARRIAGE,5.0,A
2020,2497,61633,MARRIAGE,1.0,A
2020,2497,61634,MARRIAGE,4.0,A
2020,2497,61636,MARRIAGE,28.0,A
2020,2499,61638,MARRIAGE,1.0,A
2020,2499,61631,MARRIAGE,1.0,A
2020,2500,61638,MARRIAGE,35.0,A
2020,2500,61635,MARRIAGE,7.0,A
2020,2500,61633,MARRIAGE,6.0,A
2020,2500,61634,MARRIAGE,1.0,A
2020,2500,61636,MARRIAGE,28.0,A
2020,2699,61638,MARRIAGE,1.0,A
2020,2699,61636,MARRIAGE,1.0,A
2020,2504,61638,MARRIAGE,56.0,A
2020,2504,61631,MARRIAGE,10.0,A
2020,2504,61635,MARRIAGE,6.0,A
2020,2504,61633,MARRIAGE,3.0,A
2020,2504,61634,MARRIAGE,3.0,A
2020,2504,61636,MARRIAGE,40.0,A
2020,2505,61638,MARRIAGE,48.0,A
2020,2505,61631,MARRIAGE,2.0,A
2020,2505,61635,MARRIAGE,8.0,A
2020,2505,61633,MARRIAGE,6.0,A
2020,2505,61634,MARRIAGE,2.0,A
2020,2505,61636,MARRIAGE,38.0,A
2020,2506,61638,MARRIAGE,29.0,A
2020,2506,61635,MARRIAGE,5.0,A
2020,2506,61633,MARRIAGE,4.0,A
2020,2506,61634,MARRIAGE,1.0,A
2020,2506,61636,MARRIAGE,24.0,A
2020,2507,61638,MARRIAGE,2.0,A
2020,2507,61635,MARRIAGE,1.0,A
2020,2507,61634,MARRIAGE,1.0,A
2020,2507,61636,MARRIAGE,1.0,A
2020,2511,61638,MARRIAGE,5.0,A
2020,2511,61635,MARRIAGE,2.0,A
2020,2511,61634,MARRIAGE,2.0,A
2020,2511,61636,MARRIAGE,3.0,A
2020,2513,61638,MARRIAGE,3.0,A
2020,2513,61635,MARRIAGE,1.0,A
2020,2513,61633,MARRIAGE,1.0,A
2020,2513,61636,MARRIAGE,2.0,A
2020,2514,61638,MARRIAGE,1.0,A
2020,2514,61631,MARRIAGE,1.0,A
2020,2516,61638,MARRIAGE,1.0,A
2020,2516,61636,MARRIAGE,1.0,A
2020,2519,61638,MARRIAGE,1.0,A
2020,2519,61636,MARRIAGE,1.0,A
2020,2520,61638,MARRIAGE,10.0,A
2020,2520,61631,MARRIAGE,2.0,A
2020,2520,61635,MARRIAGE,1.0,A
2020,2520,61633,MARRIAGE,1.0,A
2020,2520,61636,MARRIAGE,7.0,A
2020,2602,61638,MARRIAGE,2.0,A
2020,2602,61635,MARRIAGE,1.0,A
2020,2602,61633,MARRIAGE,1.0,A
2020,2602,61636,MARRIAGE,1.0,A
2020,2521,61638,MARRIAGE,2.0,A
2020,2521,61636,MARRIAGE,2.0,A
2020,2522,61638,MARRIAGE,2.0,A
2020,2522,61636,MARRIAGE,2.0,A
2020,2523,61638,MARRIAGE,3.0,A
2020,2523,61636,MARRIAGE,3.0,A
2020,2524,61638,MARRIAGE,1.0,A
2020,2524,61636,MARRIAGE,1.0,A
2020,2528,61638,MARRIAGE,1.0,A
2020,2528,61635,MARRIAGE,1.0,A
2020,2528,61634,MARRIAGE,1.0,A
2020,2529,61638,MARRIAGE,3.0,A
2020,2529,61636,MARRIAGE,3.0,A
2020,2531,61638,MARRIAGE,18.0,A
2020,2531,61631,MARRIAGE,2.0,A
2020,2531,61635,MARRIAGE,3.0,A
2020,2531,61633,MARRIAGE,2.0,A
2020,2531,61634,MARRIAGE,1.0,A
2020,2531,61636,MARRIAGE,13.0,A
2020,2544,61638,MARRIAGE,7.0,A
2020,2544,61631,MARRIAGE,1.0,A
2020,2544,61635,MARRIAGE,2.0,A
2020,2544,61633,MARRIAGE,1.0,A
2020,2544,61634,MARRIAGE,1.0,A
2020,2544,61636,MARRIAGE,4.0,A
2020,2548,61638,MARRIAGE,34.0,A
2020,2548,61631,MARRIAGE,6.0,A
2020,2548,61635,MARRIAGE,6.0,A
2020,2548,61633,MARRIAGE,3.0,A
2020,2548,61634,MARRIAGE,3.0,A
2020,2548,61636,MARRIAGE,22.0,A
2020,2532,61638,MARRIAGE,4.0,A
2020,2532,61636,MARRIAGE,4.0,A
2020,2533,61638,MARRIAGE,1.0,A
2020,2533,61635,MARRIAGE,1.0,A
2020,2533,61634,MARRIAGE,1.0,A
2020,2534,61638,MARRIAGE,2.0,A
2020,2534,61636,MARRIAGE,2.0,A
2020,2535,61638,MARRIAGE,1.0,A
2020,2535,61636,MARRIAGE,1.0,A
2020,2537,61638,MARRIAGE,3.0,A
2020,2537,61635,MARRIAGE,1.0,A
2020,2537,61634,MARRIAGE,1.0,A
2020,2537,61636,MARRIAGE,2.0,A
2020,2538,61638,MARRIAGE,1.0,A
2020,2538,61636,MARRIAGE,1.0,A
2020,2707,61638,MARRIAGE,2.0,A
2020,2707,61636,MARRIAGE,2.0,A
2020,2541,61638,MARRIAGE,4.0,A
2020,2541,61635,MARRIAGE,1.0,A
2020,2541,61633,MARRIAGE,1.0,A
2020,2541,61636,MARRIAGE,3.0,A
2020,2542,61638,MARRIAGE,13.0,A
2020,2542,61635,MARRIAGE,2.0,A
2020,2542,61633,MARRIAGE,1.0,A
2020,2542,61634,MARRIAGE,1.0,A
2020,2542,61636,MARRIAGE,11.0,A
2020,2549,61638,MARRIAGE,3.0,A
2020,2549,61636,MARRIAGE,3.0,A
2020,2551,61638,MARRIAGE,1.0,A
2020,2551,61636,MARRIAGE,1.0,A
2020,2553,61638,MARRIAGE,5.0,A
2020,2553,61631,MARRIAGE,1.0,A
2020,2553,61636,MARRIAGE,4.0,A
2020,2554,61638,MARRIAGE,1.0,A
2020,2554,61636,MARRIAGE,1.0,A
2020,2555,61638,MARRIAGE,5.0,A
2020,2555,61635,MARRIAGE,1.0,A
2020,2555,61633,MARRIAGE,1.0,A
2020,2555,61636,MARRIAGE,4.0,A
2020,2558,61638,MARRIAGE,13.0,A
2020,2558,61635,MARRIAGE,3.0,A
2020,2558,61633,MARRIAGE,3.0,A
2020,2558,61636,MARRIAGE,10.0,A
2020,2559,61638,MARRIAGE,2.0,A
2020,2559,61636,MARRIAGE,2.0,A
2020,2566,61638,MARRIAGE,6.0,A
2020,2566,61631,MARRIAGE,3.0,A
2020,2566,61635,MARRIAGE,1.0,A
2020,2566,61634,MARRIAGE,1.0,A
2020,2566,61636,MARRIAGE,2.0,A
2020,2700,61638,MARRIAGE,57.0,A
2020,2700,61631,MARRIAGE,5.0,A
2020,2700,61635,MARRIAGE,6.0,A
2020,2700,61633,MARRIAGE,4.0,A
2020,2700,61634,MARRIAGE,2.0,A
2020,2700,61636,MARRIAGE,46.0,A
2020,2569,61638,MARRIAGE,2.0,A
2020,2569,61631,MARRIAGE,1.0,A
2020,2569,61636,MARRIAGE,1.0,A
2020,2571,61638,MARRIAGE,3.0,A
2020,2571,61636,MARRIAGE,3.0,A
2020,2573,61638,MARRIAGE,1.0,A
2020,2573,61636,MARRIAGE,1.0,A
2020,2574,61638,MARRIAGE,410.0,A
2020,2574,61631,MARRIAGE,24.0,A
2020,2574,61635,MARRIAGE,67.0,A
2020,2574,61633,MARRIAGE,39.0,A
2020,2574,61634,MARRIAGE,28.0,A
2020,2574,61636,MARRIAGE,319.0,A
2020,2575,61638,MARRIAGE,3.0,A
2020,2575,61636,MARRIAGE,3.0,A
2020,2576,61638,MARRIAGE,22.0,A
2020,2576,61631,MARRIAGE,1.0,A
2020,2576,61635,MARRIAGE,4.0,A
2020,2576,61633,MARRIAGE,3.0,A
2020,2576,61634,MARRIAGE,1.0,A
2020,2576,61636,MARRIAGE,17.0,A
2020,2701,61638,MARRIAGE,2.0,A
2020,2701,61635,MARRIAGE,1.0,A
2020,2701,61634,MARRIAGE,1.0,A
2020,2701,61636,MARRIAGE,1.0,A
2020,2580,61638,MARRIAGE,5.0,A
2020,2580,61631,MARRIAGE,1.0,A
2020,2580,61635,MARRIAGE,1.0,A
2020,2580,61634,MARRIAGE,1.0,A
2020,2580,61636,MARRIAGE,3.0,A
2020,2581,61638,MARRIAGE,9.0,A
2020,2581,61631,MARRIAGE,1.0,A
2020,2581,61635,MARRIAGE,1.0,A
2020,2581,61634,MARRIAGE,1.0,A
2020,2581,61636,MARRIAGE,7.0,A
2020,2582,61638,MARRIAGE,6.0,A
2020,2582,61635,MARRIAGE,1.0,A
2020,2582,61634,MARRIAGE,1.0,A
2020,2582,61636,MARRIAGE,5.0,A
2020,2584,61638,MARRIAGE,2.0,A
2020,2584,61636,MARRIAGE,2.0,A
2020,2585,61638,MARRIAGE,9.0,A
2020,2585,61631,MARRIAGE,1.0,A
2020,2585,61635,MARRIAGE,2.0,A
2020,2585,61633,MARRIAGE,1.0,A
2020,2585,61634,MARRIAGE,1.0,A
2020,2585,61636,MARRIAGE,6.0,A
2020,2586,61638,MARRIAGE,5.0,A
2020,2586,61635,MARRIAGE,2.0,A
2020,2586,61633,MARRIAGE,1.0,A
2020,2586,61634,MARRIAGE,1.0,A
2020,2586,61636,MARRIAGE,3.0,A
2020,2587,61638,MARRIAGE,10.0,A
2020,2587,61631,MARRIAGE,1.0,A
2020,2587,61635,MARRIAGE,3.0,A
2020,2587,61633,MARRIAGE,2.0,A
2020,2587,61634,MARRIAGE,1.0,A
2020,2587,61636,MARRIAGE,6.0,A
2020,2588,61638,MARRIAGE,28.0,A
2020,2588,61631,MARRIAGE,2.0,A
2020,2588,61635,MARRIAGE,3.0,A
2020,2588,61633,MARRIAGE,1.0,A
2020,2588,61634,MARRIAGE,2.0,A
2020,2588,61636,MARRIAGE,23.0,A
2020,2589,61638,MARRIAGE,6.0,A
2020,2589,61635,MARRIAGE,2.0,A
2020,2589,61634,MARRIAGE,2.0,A
2020,2589,61636,MARRIAGE,4.0,A
2020,2592,61638,MARRIAGE,6.0,A
2020,2592,61635,MARRIAGE,1.0,A
2020,2592,61633,MARRIAGE,1.0,A
2020,2592,61636,MARRIAGE,5.0,A
2020,2594,61638,MARRIAGE,1.0,A
2020,2594,61636,MARRIAGE,1.0,A
2020,2595,61638,MARRIAGE,3.0,A
2020,2595,61636,MARRIAGE,3.0,A
2020,2596,61638,MARRIAGE,3.0,A
2020,2596,61636,MARRIAGE,3.0,A
2020,2598,61638,MARRIAGE,12.0,A
2020,2598,61631,MARRIAGE,2.0,A
2020,2598,61635,MARRIAGE,2.0,A
2020,2598,61633,MARRIAGE,1.0,A
2020,2598,61634,MARRIAGE,1.0,A
2020,2598,61636,MARRIAGE,8.0,A
2020,2603,61638,MARRIAGE,5.0,A
2020,2603,61631,MARRIAGE,1.0,A
2020,2603,61636,MARRIAGE,4.0,A
2020,2604,61638,MARRIAGE,13.0,A
2020,2604,61635,MARRIAGE,4.0,A
2020,2604,61633,MARRIAGE,2.0,A
2020,2604,61634,MARRIAGE,2.0,A
2020,2604,61636,MARRIAGE,9.0,A
2020,2607,61638,MARRIAGE,3.0,A
2020,2607,61631,MARRIAGE,1.0,A
2020,2607,61635,MARRIAGE,1.0,A
2020,2607,61633,MARRIAGE,1.0,A
2020,2607,61636,MARRIAGE,1.0,A
2020,2610,61638,MARRIAGE,18.0,A
2020,2610,61631,MARRIAGE,1.0,A
2020,2610,61635,MARRIAGE,2.0,A
2020,2610,61633,MARRIAGE,1.0,A
2020,2610,61634,MARRIAGE,1.0,A
2020,2610,61636,MARRIAGE,15.0,A
2020,2612,61638,MARRIAGE,1.0,A
2020,2612,61636,MARRIAGE,1.0,A
2020,2614,61638,MARRIAGE,1.0,A
2020,2614,61636,MARRIAGE,1.0,A
2020,2616,61638,MARRIAGE,44.0,A
2020,2616,61631,MARRIAGE,2.0,A
2020,2616,61635,MARRIAGE,7.0,A
2020,2616,61633,MARRIAGE,5.0,A
2020,2616,61634,MARRIAGE,2.0,A
2020,2616,61636,MARRIAGE,35.0,A
2020,2617,61638,MARRIAGE,1.0,A
2020,2617,61636,MARRIAGE,1.0,A
2020,2622,61638,MARRIAGE,5.0,A
2020,2622,61635,MARRIAGE,2.0,A
2020,2622,61634,MARRIAGE,2.0,A
2020,2622,61636,MARRIAGE,3.0,A
2020,2623,61638,MARRIAGE,18.0,A
2020,2623,61635,MARRIAGE,6.0,A
2020,2623,61633,MARRIAGE,2.0,A
2020,2623,61634,MARRIAGE,4.0,A
2020,2623,61636,MARRIAGE,12.0,A
2020,2624,61638,MARRIAGE,5.0,A
2020,2624,61636,MARRIAGE,5.0,A
2020,2625,61638,MARRIAGE,2.0,A
2020,2625,61631,MARRIAGE,1.0,A
2020,2625,61636,MARRIAGE,1.0,A
2020,2704,61638,MARRIAGE,1.0,A
2020,2704,61636,MARRIAGE,1.0,A
2020,2629,61638,MARRIAGE,73.0,A
2020,2629,61631,MARRIAGE,4.0,A
2020,2629,61635,MARRIAGE,8.0,A
2020,2629,61633,MARRIAGE,6.0,A
2020,2629,61634,MARRIAGE,2.0,A
2020,2629,61636,MARRIAGE,61.0,A
2020,2630,61638,MARRIAGE,1.0,A
2020,2630,61636,MARRIAGE,1.0,A
2020,2632,61638,MARRIAGE,1.0,A
2020,2632,61635,MARRIAGE,1.0,A
2020,2632,61633,MARRIAGE,1.0,A
2020,2633,61638,MARRIAGE,3.0,A
2020,2633,61631,MARRIAGE,3.0,A
2020,2634,61638,MARRIAGE,25.0,A
2020,2634,61631,MARRIAGE,2.0,A
2020,2634,61635,MARRIAGE,7.0,A
2020,2634,61633,MARRIAGE,5.0,A
2020,2634,61634,MARRIAGE,2.0,A
2020,2634,61636,MARRIAGE,16.0,A
2020,2635,61638,MARRIAGE,1.0,A
2020,2635,61636,MARRIAGE,1.0,A
2020,2636,61638,MARRIAGE,8.0,A
2020,2636,61635,MARRIAGE,1.0,A
2020,2636,61634,MARRIAGE,1.0,A
2020,2636,61636,MARRIAGE,7.0,A
2020,2637,61638,MARRIAGE,1.0,A
2020,2637,61636,MARRIAGE,1.0,A
2020,2639,61638,MARRIAGE,17.0,A
2020,2639,61635,MARRIAGE,2.0,A
2020,2639,61633,MARRIAGE,1.0,A
2020,2639,61634,MARRIAGE,1.0,A
2020,2639,61636,MARRIAGE,15.0,A
2020,2640,61638,MARRIAGE,1.0,A
2020,2640,61635,MARRIAGE,1.0,A
2020,2640,61633,MARRIAGE,1.0,A
2020,2642,61638,MARRIAGE,25.0,A
2020,2642,61635,MARRIAGE,8.0,A
2020,2642,61633,MARRIAGE,2.0,A
2020,2642,61634,MARRIAGE,6.0,A
2020,2642,61636,MARRIAGE,17.0,A
2020,2643,61638,MARRIAGE,3.0,A
2020,2643,61635,MARRIAGE,1.0,A
2020,2643,61633,MARRIAGE,1.0,A
2020,2643,61636,MARRIAGE,2.0,A
2020,2646,61638,MARRIAGE,1.0,A
2020,2646,61636,MARRIAGE,1.0,A
2020,2647,61638,MARRIAGE,21.0,A
2020,2647,61631,MARRIAGE,2.0,A
2020,2647,61635,MARRIAGE,3.0,A
2020,2647,61633,MARRIAGE,1.0,A
2020,2647,61634,MARRIAGE,2.0,A
2020,2647,61636,MARRIAGE,16.0,A
2020,2648,61638,MARRIAGE,1.0,A
2020,2648,61636,MARRIAGE,1.0,A
2020,2651,61638,MARRIAGE,4.0,A
2020,2651,61631,MARRIAGE,1.0,A
2020,2651,61635,MARRIAGE,2.0,A
2020,2651,61633,MARRIAGE,2.0,A
2020,2651,61636,MARRIAGE,1.0,A
2020,2653,61638,MARRIAGE,1.0,A
2020,2653,61636,MARRIAGE,1.0,A
2020,2654,61638,MARRIAGE,7.0,A
2020,2654,61635,MARRIAGE,1.0,A
2020,2654,61634,MARRIAGE,1.0,A
2020,2654,61636,MARRIAGE,6.0,A
2020,2656,61638,MARRIAGE,5.0,A
2020,2656,61635,MARRIAGE,1.0,A
2020,2656,61633,MARRIAGE,1.0,A
2020,2656,61636,MARRIAGE,4.0,A
2020,2660,61638,MARRIAGE,2.0,A
2020,2660,61635,MARRIAGE,1.0,A
2020,2660,61633,MARRIAGE,1.0,A
2020,2660,61636,MARRIAGE,1.0,A
2020,2662,61638,MARRIAGE,14.0,A
2020,2662,61635,MARRIAGE,2.0,A
2020,2662,61633,MARRIAGE,1.0,A
2020,2662,61634,MARRIAGE,1.0,A
2020,2662,61636,MARRIAGE,12.0,A
2020,2663,61638,MARRIAGE,1.0,A
2020,2663,61636,MARRIAGE,1.0,A
2020,2664,61638,MARRIAGE,20.0,A
2020,2664,61631,MARRIAGE,2.0,A
2020,2664,61635,MARRIAGE,5.0,A
2020,2664,61633,MARRIAGE,2.0,A
2020,2664,61634,MARRIAGE,3.0,A
2020,2664,61636,MARRIAGE,13.0,A
2020,2696,61638,MARRIAGE,2.0,A
2020,2696,61636,MARRIAGE,2.0,A
2020,280350,61638,MARRIAGE,2.0,A
2020,280350,61631,MARRIAGE,1.0,A
2020,280350,61636,MARRIAGE,1.0,A
2020,2669,61638,MARRIAGE,3.0,A
2020,2669,61635,MARRIAGE,1.0,A
2020,2669,61633,MARRIAGE,1.0,A
2020,2669,61636,MARRIAGE,2.0,A
2020,2671,61638,MARRIAGE,6.0,A
2020,2671,61635,MARRIAGE,2.0,A
2020,2671,61633,MARRIAGE,1.0,A
2020,2671,61634,MARRIAGE,1.0,A
2020,2671,61636,MARRIAGE,4.0,A
2020,2709,61638,MARRIAGE,2.0,A
2020,2709,61631,MARRIAGE,1.0,A
2020,2709,61635,MARRIAGE,1.0,A
2020,2709,61634,MARRIAGE,1.0,A
2020,2697,61638,MARRIAGE,4.0,A
2020,2697,61631,MARRIAGE,1.0,A
2020,2697,61635,MARRIAGE,1.0,A
2020,2697,61634,MARRIAGE,1.0,A
2020,2697,61636,MARRIAGE,2.0,A
2020,2702,61638,MARRIAGE,3.0,A
2020,2702,61635,MARRIAGE,2.0,A
2020,2702,61633,MARRIAGE,1.0,A
2020,2702,61634,MARRIAGE,1.0,A
2020,2702,61636,MARRIAGE,1.0,A
2020,2706,61638,MARRIAGE,23.0,A
2020,2706,61631,MARRIAGE,2.0,A
2020,2706,61635,MARRIAGE,4.0,A
2020,2706,61633,MARRIAGE,2.0,A
2020,2706,61634,MARRIAGE,2.0,A
2020,2706,61636,MARRIAGE,17.0,A
2020,2673,61638,MARRIAGE,5.0,A
2020,2673,61636,MARRIAGE,5.0,A
2020,2674,61638,MARRIAGE,2.0,A
2020,2674,61631,MARRIAGE,1.0,A
2020,2674,61636,MARRIAGE,1.0,A
2020,2638,61638,MARRIAGE,12.0,A
2020,2638,61635,MARRIAGE,4.0,A
2020,2638,61633,MARRIAGE,2.0,A
2020,2638,61634,MARRIAGE,2.0,A
2020,2638,61636,MARRIAGE,8.0,A
2020,2703,61638,MARRIAGE,2.0,A
2020,2703,61631,MARRIAGE,1.0,A
2020,2703,61635,MARRIAGE,1.0,A
2020,2703,61633,MARRIAGE,1.0,A
2020,2677,61638,MARRIAGE,2.0,A
2020,2677,61636,MARRIAGE,2.0,A
2020,2678,61638,MARRIAGE,1.0,A
2020,2678,61635,MARRIAGE,1.0,A
2020,2678,61634,MARRIAGE,1.0,A
2020,2681,61638,MARRIAGE,4.0,A
2020,2681,61636,MARRIAGE,4.0,A
2020,2708,61638,MARRIAGE,3.0,A
2020,2708,61631,MARRIAGE,1.0,A
2020,2708,61636,MARRIAGE,2.0,A
2020,2682,61638,MARRIAGE,33.0,A
2020,2682,61631,MARRIAGE,2.0,A
2020,2682,61635,MARRIAGE,7.0,A
2020,2682,61633,MARRIAGE,5.0,A
2020,2682,61634,MARRIAGE,2.0,A
2020,2682,61636,MARRIAGE,24.0,A
2020,2683,61638,MARRIAGE,1.0,A
2020,2683,61636,MARRIAGE,1.0,A
2020,ES615,61638,MARRIAGE,1024.0,A
2020,ES615,61631,MARRIAGE,42.0,A
2020,ES615,61635,MARRIAGE,163.0,A
2020,ES615,61633,MARRIAGE,91.0,A
2020,ES615,61634,MARRIAGE,72.0,A
2020,ES615,61636,MARRIAGE,819.0,A
2020,2715,61638,MARRIAGE,52.0,A
2020,2715,61631,MARRIAGE,6.0,A
2020,2715,61635,MARRIAGE,10.0,A
2020,2715,61633,MARRIAGE,5.0,A
2020,2715,61634,MARRIAGE,5.0,A
2020,2715,61636,MARRIAGE,36.0,A
2020,2716,61638,MARRIAGE,4.0,A
2020,2716,61631,MARRIAGE,1.0,A
2020,2716,61635,MARRIAGE,2.0,A
2020,2716,61633,MARRIAGE,2.0,A
2020,2716,61636,MARRIAGE,1.0,A
2020,2717,61638,MARRIAGE,2.0,A
2020,2717,61635,MARRIAGE,1.0,A
2020,2717,61633,MARRIAGE,1.0,A
