D_TEMPORAL_0;D_TIPO_PERSONAL_0;D_TIPO_EMPRESA_0;D_DISCIPLINA_0;D_SEXO_0;D_TERRITORIO_0;D_TIPO_ESTAB_0;D_ESTUDIOS_0;INDICATOR;OBS_VALUE;FREQ
2018;215154;215120;215128;3689;3143;213227;215166;Personas;2307.095611805;A
2018;215154;215120;215128;3690;3143;213227;215166;Personas;1775.904388195;A
2018;215154;215120;215129;3691;3143;213227;215166;Personas;463.0;A
2018;215154;215120;215129;3689;3143;213227;215166;Personas;270.805450062;A
2018;215154;215120;215129;3690;3143;213227;215166;Personas;192.194549938;A
2018;215154;215120;215130;3691;3143;213227;215166;Personas;6934.999999999;A
2018;215154;215120;215130;3689;3143;213227;215166;Personas;3946.328423383;A
2018;215154;215120;215130;3690;3143;213227;215166;Personas;2988.671576616;A
2018;215154;215120;215131;3691;3143;213227;215166;Personas;3647.000000001;A
2018;215154;215120;215131;3689;3143;213227;215166;Personas;2069.68077301;A
2018;215154;215120;215131;3690;3143;213227;215166;Personas;1577.319226991;A
2018;215154;215122;215132;3691;3143;213227;215166;Personas;75.0;A
2018;215154;215122;215132;3689;3143;213227;215166;Personas;53.0;A
2018;215154;215122;215132;3690;3143;213227;215166;Personas;22.0;A
2018;215154;215122;215126;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215126;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215126;3690;3143;213227;215166;Personas;;A
2018;215154;215122;215127;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215127;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215127;3690;3143;213227;215166;Personas;;A
2018;215154;215122;215128;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215128;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215128;3690;3143;213227;215166;Personas;;A
2018;215154;215122;215129;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215129;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215129;3690;3143;213227;215166;Personas;;A
2018;215154;215122;215130;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215130;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215130;3690;3143;213227;215166;Personas;;A
2018;215154;215122;215131;3691;3143;213227;215166;Personas;;A
2018;215154;215122;215131;3689;3143;213227;215166;Personas;;A
2018;215154;215122;215131;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215132;3691;3143;213227;215166;Personas;9088.464052965;A
2018;215154;215124;215132;3689;3143;213227;215166;Personas;6364.783100928;A
2018;215154;215124;215132;3690;3143;213227;215166;Personas;2723.680952037;A
2018;215154;215124;215126;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215126;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215126;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215127;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215127;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215127;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215128;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215128;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215128;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215129;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215129;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215129;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215130;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215130;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215130;3690;3143;213227;215166;Personas;;A
2018;215154;215124;215131;3691;3143;213227;215166;Personas;;A
2018;215154;215124;215131;3689;3143;213227;215166;Personas;;A
2018;215154;215124;215131;3690;3143;213227;215166;Personas;;A
2018;215155;215117;215132;3691;3143;213227;215166;Personas;3729.000000003;A
2018;215155;215117;215132;3689;3143;213227;215166;Personas;1770.000000001;A
2018;215155;215117;215132;3690;3143;213227;215166;Personas;1959.000000002;A
2018;215155;215117;215126;3691;3143;213227;215166;Personas;280.853263603;A
2018;215155;215117;215126;3689;3143;213227;215166;Personas;144.226421227;A
2018;215155;215117;215126;3690;3143;213227;215166;Personas;136.626842376;A
2018;215155;215117;215127;3691;3143;213227;215166;Personas;90.851854977;A
2018;215155;215117;215127;3689;3143;213227;215166;Personas;57.533985214;A
2018;215155;215117;215127;3690;3143;213227;215166;Personas;33.317869763;A
2018;215155;215117;215128;3691;3143;213227;215166;Personas;2862.12065449;A
2018;215155;215117;215128;3689;3143;213227;215166;Personas;1310.51813472;A
2018;215155;215117;215128;3690;3143;213227;215166;Personas;1551.60251977;A
2018;215155;215117;215129;3691;3143;213227;215166;Personas;180.783941473;A
2018;215155;215117;215129;3689;3143;213227;215166;Personas;88.662856774;A
2018;215155;215117;215129;3690;3143;213227;215166;Personas;92.121084699;A
2018;215155;215117;215130;3691;3143;213227;215166;Personas;282.524382641;A
2018;215155;215117;215130;3689;3143;213227;215166;Personas;155.76427588;A
2018;215155;215117;215130;3690;3143;213227;215166;Personas;126.760106761;A
2018;215155;215117;215131;3691;3143;213227;215166;Personas;31.865902819;A
2018;215155;215117;215131;3689;3143;213227;215166;Personas;13.294326186;A
2018;215155;215117;215131;3690;3143;213227;215166;Personas;18.571576633;A
2018;215155;215120;215132;3691;3143;213227;215166;Personas;19403.000000002;A
2018;215155;215120;215132;3689;3143;213227;215166;Personas;11482.0;A
2018;215155;215120;215132;3690;3143;213227;215166;Personas;7921.000000002;A
2018;215155;215120;215126;3691;3143;213227;215166;Personas;4083.10160391;A
2018;215155;215120;215126;3689;3143;213227;215166;Personas;2431.621714954;A
2018;215155;215120;215126;3690;3143;213227;215166;Personas;1651.479888956;A
2018;215155;215120;215127;3691;3143;213227;215166;Personas;3713.057064855;A
2018;215155;215120;215127;3689;3143;213227;215166;Personas;2211.467549661;A
2018;215155;215120;215127;3690;3143;213227;215166;Personas;1501.589515194;A
2018;215155;215120;215128;3691;3143;213227;215166;Personas;3042.044911684;A
2018;215155;215120;215128;3689;3143;213227;215166;Personas;1800.987779898;A
2018;215155;215120;215128;3690;3143;213227;215166;Personas;1241.057131786;A
2018;215155;215120;215129;3691;3143;213227;215166;Personas;350.355253438;A
2018;215155;215120;215129;3689;3143;213227;215166;Personas;209.690098887;A
2018;215155;215120;215129;3690;3143;213227;215166;Personas;140.665154551;A
2018;215155;215120;215130;3691;3143;213227;215166;Personas;5451.950449691;A
2018;215155;215120;215130;3689;3143;213227;215166;Personas;3203.467297858;A
2018;215155;215120;215130;3690;3143;213227;215166;Personas;2248.483151833;A
2018;215155;215120;215131;3691;3143;213227;215166;Personas;2762.490716424;A
2018;215155;215120;215131;3689;3143;213227;215166;Personas;1624.765558742;A
2018;215155;215120;215131;3690;3143;213227;215166;Personas;1137.725157682;A
2018;215155;215122;215132;3691;3143;213227;215166;Personas;15.0;A
2018;215155;215122;215132;3689;3143;213227;215166;Personas;5.0;A
2018;215155;215122;215132;3690;3143;213227;215166;Personas;10.0;A
2018;215155;215122;215126;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215126;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215126;3690;3143;213227;215166;Personas;;A
2018;215155;215122;215127;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215127;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215127;3690;3143;213227;215166;Personas;;A
2018;215155;215122;215128;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215128;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215128;3690;3143;213227;215166;Personas;;A
2018;215155;215122;215129;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215129;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215129;3690;3143;213227;215166;Personas;;A
2018;215155;215122;215130;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215130;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215130;3690;3143;213227;215166;Personas;;A
2018;215155;215122;215131;3691;3143;213227;215166;Personas;;A
2018;215155;215122;215131;3689;3143;213227;215166;Personas;;A
2018;215155;215122;215131;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215132;3691;3143;213227;215166;Personas;3914.95967079;A
2018;215155;215124;215132;3689;3143;213227;215166;Personas;2742.00059906;A
2018;215155;215124;215132;3690;3143;213227;215166;Personas;1172.95907173;A
2018;215155;215124;215126;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215126;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215126;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215127;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215127;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215127;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215128;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215128;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215128;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215129;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215129;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215129;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215130;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215130;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215130;3690;3143;213227;215166;Personas;;A
2018;215155;215124;215131;3691;3143;213227;215166;Personas;;A
2018;215155;215124;215131;3689;3143;213227;215166;Personas;;A
2018;215155;215124;215131;3690;3143;213227;215166;Personas;;A
2018;215156;215117;215132;3691;3143;213227;215166;Personas;1227.999999997;A
2018;215156;215117;215132;3689;3143;213227;215166;Personas;419.999999998;A
2018;215156;215117;215132;3690;3143;213227;215166;Personas;807.999999999;A
2018;215156;215117;215126;3691;3143;213227;215166;Personas;83.714725425;A
2018;215156;215117;215126;3689;3143;213227;215166;Personas;42.417903303;A
2018;215156;215117;215126;3690;3143;213227;215166;Personas;41.296822122;A
2018;215156;215117;215127;3691;3143;213227;215166;Personas;64.662267364;A
2018;215156;215117;215127;3689;3143;213227;215166;Personas;47.432809392;A
2018;215156;215117;215127;3690;3143;213227;215166;Personas;17.229457972;A
2018;215156;215117;215128;3691;3143;213227;215166;Personas;931.558242925;A
2018;215156;215117;215128;3689;3143;213227;215166;Personas;253.752168982;A
2018;215156;215117;215128;3690;3143;213227;215166;Personas;677.806073943;A
2018;215156;215117;215129;3691;3143;213227;215166;Personas;100.141319294;A
2018;215156;215117;215129;3689;3143;213227;215166;Personas;51.897930579;A
2018;215156;215117;215129;3690;3143;213227;215166;Personas;48.243388715;A
2018;215156;215117;215130;3691;3143;213227;215166;Personas;33.005432306;A
2018;215156;215117;215130;3689;3143;213227;215166;Personas;18.025244523;A
2018;215156;215117;215130;3690;3143;213227;215166;Personas;14.980187783;A
2018;215156;215117;215131;3691;3143;213227;215166;Personas;14.918012683;A
2018;215156;215117;215131;3689;3143;213227;215166;Personas;6.473943219;A
2018;215156;215117;215131;3690;3143;213227;215166;Personas;8.444069464;A
2018;215156;215120;215132;3691;3143;213227;215166;Personas;2706.0;A
2018;215156;215120;215132;3689;3143;213227;215166;Personas;1419.0;A
2018;215156;215120;215132;3690;3143;213227;215166;Personas;1287.0;A
2018;215156;215120;215126;3691;3143;213227;215166;Personas;571.30091255;A
2018;215156;215120;215126;3689;3143;213227;215166;Personas;307.524994018;A
2018;215156;215120;215126;3690;3143;213227;215166;Personas;263.775918532;A
2018;215156;215120;215127;3691;3143;213227;215166;Personas;605.377334712;A
2018;215156;215120;215127;3689;3143;213227;215166;Personas;319.095053326;A
2018;215156;215120;215127;3690;3143;213227;215166;Personas;286.282281386;A
2018;215156;215120;215128;3691;3143;213227;215166;Personas;421.701664292;A
2018;215156;215120;215128;3689;3143;213227;215166;Personas;220.523903268;A
2018;215156;215120;215128;3690;3143;213227;215166;Personas;201.177761024;A
2018;215156;215120;215129;3691;3143;213227;215166;Personas;80.709855352;A
2018;215156;215120;215129;3689;3143;213227;215166;Personas;41.276003457;A
2018;215156;215120;215129;3690;3143;213227;215166;Personas;39.433851895;A
2018;215156;215120;215130;3691;3143;213227;215166;Personas;663.862884972;A
2018;215156;215120;215130;3689;3143;213227;215166;Personas;340.930321463;A
2018;215156;215120;215130;3690;3143;213227;215166;Personas;322.932563509;A
2018;215156;215120;215131;3691;3143;213227;215166;Personas;363.047348122;A
2018;215156;215120;215131;3689;3143;213227;215166;Personas;189.649724468;A
2018;215156;215120;215131;3690;3143;213227;215166;Personas;173.397623654;A
2018;215156;215122;215132;3691;3143;213227;215166;Personas;54.0;A
2018;215156;215122;215132;3689;3143;213227;215166;Personas;45.0;A
2018;215156;215122;215132;3690;3143;213227;215166;Personas;9.0;A
2018;215156;215122;215126;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215126;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215126;3690;3143;213227;215166;Personas;;A
2018;215156;215122;215127;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215127;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215127;3690;3143;213227;215166;Personas;;A
2018;215156;215122;215128;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215128;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215128;3690;3143;213227;215166;Personas;;A
2018;215156;215122;215129;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215129;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215129;3690;3143;213227;215166;Personas;;A
2018;215156;215122;215130;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215130;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215130;3690;3143;213227;215166;Personas;;A
2018;215156;215122;215131;3691;3143;213227;215166;Personas;;A
2018;215156;215122;215131;3689;3143;213227;215166;Personas;;A
2018;215156;215122;215131;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215132;3691;3143;213227;215166;Personas;3209.165904628;A
2018;215156;215124;215132;3689;3143;213227;215166;Personas;2325.813230736;A
2018;215156;215124;215132;3690;3143;213227;215166;Personas;883.352673892;A
2018;215156;215124;215126;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215126;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215126;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215127;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215127;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215127;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215128;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215128;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215128;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215129;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215129;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215129;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215130;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215130;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215130;3690;3143;213227;215166;Personas;;A
2018;215156;215124;215131;3691;3143;213227;215166;Personas;;A
2018;215156;215124;215131;3689;3143;213227;215166;Personas;;A
2018;215156;215124;215131;3690;3143;213227;215166;Personas;;A
2018;215157;215117;215132;3691;3143;213227;215166;Personas;934.000000001;A
2018;215157;215117;215132;3689;3143;213227;215166;Personas;445.0;A
2018;215157;215117;215132;3690;3143;213227;215166;Personas;489.000000001;A
2018;215157;215117;215126;3691;3143;213227;215166;Personas;30.432010973;A
2018;215157;215117;215126;3689;3143;213227;215166;Personas;14.596490026;A
2018;215157;215117;215126;3690;3143;213227;215166;Personas;15.835520947;A
2018;215157;215117;215127;3691;3143;213227;215166;Personas;16.485877661;A
2018;215157;215117;215127;3689;3143;213227;215166;Personas;8.258666175;A
2018;215157;215117;215127;3690;3143;213227;215166;Personas;8.227211486;A
2018;215157;215117;215128;3691;3143;213227;215166;Personas;336.321102585;A
2018;215157;215117;215128;3689;3143;213227;215166;Personas;92.921802956;A
2018;215157;215117;215128;3690;3143;213227;215166;Personas;243.399299629;A
2018;215157;215117;215129;3691;3143;213227;215166;Personas;532.074739233;A
2018;215157;215117;215129;3689;3143;213227;215166;Personas;322.010141988;A
2018;215157;215117;215129;3690;3143;213227;215166;Personas;210.064597245;A
2018;215157;215117;215130;3691;3143;213227;215166;Personas;15.470185052;A
2018;215157;215117;215130;3689;3143;213227;215166;Personas;5.688530735;A
2018;215157;215117;215130;3690;3143;213227;215166;Personas;9.781654317;A
2018;215157;215117;215131;3691;3143;213227;215166;Personas;3.216084497;A
2018;215157;215117;215131;3689;3143;213227;215166;Personas;1.52436812;A
2018;215157;215117;215131;3690;3143;213227;215166;Personas;1.691716377;A
2018;215157;215120;215132;3691;3143;213227;215166;Personas;3379.999999999;A
2018;215157;215120;215132;3689;3143;213227;215166;Personas;1634.0;A
2018;215157;215120;215132;3690;3143;213227;215166;Personas;1745.999999999;A
2018;215157;215120;215126;3691;3143;213227;215166;Personas;601.59748354;A
2018;215157;215120;215126;3689;3143;213227;215166;Personas;290.719050971;A
2018;215157;215120;215126;3690;3143;213227;215166;Personas;310.878432569;A
2018;215157;215120;215127;3691;3143;213227;215166;Personas;786.565600434;A
2018;215157;215120;215127;3689;3143;213227;215166;Personas;380.66137881;A
2018;215157;215120;215127;3690;3143;213227;215166;Personas;405.904221624;A
2018;215157;215120;215128;3691;3143;213227;215166;Personas;619.253424024;A
2018;215157;215120;215128;3689;3143;213227;215166;Personas;285.583928639;A
2018;215157;215120;215128;3690;3143;213227;215166;Personas;333.669495385;A
2018;215157;215120;215129;3691;3143;213227;215166;Personas;31.93489121;A
2018;215157;215120;215129;3689;3143;213227;215166;Personas;19.839347718;A
2018;215157;215120;215129;3690;3143;213227;215166;Personas;12.095543492;A
2018;215157;215120;215130;3691;3143;213227;215166;Personas;819.186665336;A
2018;215157;215120;215130;3689;3143;213227;215166;Personas;401.930804062;A
2018;215157;215120;215130;3690;3143;213227;215166;Personas;417.255861274;A
2018;215157;215120;215131;3691;3143;213227;215166;Personas;521.461935455;A
2018;215157;215120;215131;3689;3143;213227;215166;Personas;255.2654898;A
2018;215157;215120;215131;3690;3143;213227;215166;Personas;266.196445655;A
2018;215157;215122;215132;3691;3143;213227;215166;Personas;6.0;A
2018;215157;215122;215132;3689;3143;213227;215166;Personas;3.0;A
2018;215157;215122;215132;3690;3143;213227;215166;Personas;3.0;A
2018;215157;215122;215126;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215126;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215126;3690;3143;213227;215166;Personas;;A
2018;215157;215122;215127;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215127;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215127;3690;3143;213227;215166;Personas;;A
2018;215157;215122;215128;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215128;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215128;3690;3143;213227;215166;Personas;;A
2018;215157;215122;215129;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215129;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215129;3690;3143;213227;215166;Personas;;A
2018;215157;215122;215130;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215130;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215130;3690;3143;213227;215166;Personas;;A
2018;215157;215122;215131;3691;3143;213227;215166;Personas;;A
2018;215157;215122;215131;3689;3143;213227;215166;Personas;;A
2018;215157;215122;215131;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215132;3691;3143;213227;215166;Personas;1964.338477547;A
2018;215157;215124;215132;3689;3143;213227;215166;Personas;1296.969271132;A
2018;215157;215124;215132;3690;3143;213227;215166;Personas;667.369206415;A
2018;215157;215124;215126;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215126;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215126;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215127;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215127;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215127;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215128;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215128;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215128;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215129;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215129;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215129;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215130;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215130;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215130;3690;3143;213227;215166;Personas;;A
2018;215157;215124;215131;3691;3143;213227;215166;Personas;;A
2018;215157;215124;215131;3689;3143;213227;215166;Personas;;A
2018;215157;215124;215131;3690;3143;213227;215166;Personas;;A
2019;215154;215117;215132;3691;3143;213227;215166;Personas;6228.000000004;A
2019;215154;215117;215132;3689;3143;213227;215166;Personas;2701.000000003;A
2019;215154;215117;215132;3690;3143;213227;215166;Personas;3527.000000001;A
2019;215154;215117;215126;3691;3143;213227;215166;Personas;439.0;A
2019;215154;215117;215126;3689;3143;213227;215166;Personas;226.415145747;A
2019;215154;215117;215126;3690;3143;213227;215166;Personas;212.584854253;A
2019;215154;215117;215127;3691;3143;213227;215166;Personas;295.000000001;A
2019;215154;215117;215127;3689;3143;213227;215166;Personas;187.341783001;A
2019;215154;215117;215127;3690;3143;213227;215166;Personas;107.658217;A
2019;215154;215117;215128;3691;3143;213227;215166;Personas;4205.0;A
2019;215154;215117;215128;3689;3143;213227;215166;Personas;1634.419735488;A
2019;215154;215117;215128;3690;3143;213227;215166;Personas;2570.580264512;A
2019;215154;215117;215129;3691;3143;213227;215166;Personas;823.000000001;A
2019;215154;215117;215129;3689;3143;213227;215166;Personas;463.000288534;A
2019;215154;215117;215129;3690;3143;213227;215166;Personas;359.999711467;A
2019;215154;215117;215130;3691;3143;213227;215166;Personas;389.000000001;A
2019;215154;215117;215130;3689;3143;213227;215166;Personas;160.558757792;A
2019;215154;215117;215130;3690;3143;213227;215166;Personas;228.441242209;A
2019;215154;215117;215131;3691;3143;213227;215166;Personas;77.000000001;A
2019;215154;215117;215131;3689;3143;213227;215166;Personas;29.264289441;A
2019;215154;215117;215131;3690;3143;213227;215166;Personas;47.73571056;A
2019;215154;215120;215132;3691;3143;213227;215166;Personas;25661.0;A
2019;215154;215120;215132;3689;3143;213227;215166;Personas;14648.000000001;A
2019;215154;215120;215132;3690;3143;213227;215166;Personas;11012.999999999;A
2019;215154;215120;215126;3691;3143;213227;215166;Personas;5014.000000001;A
2019;215154;215120;215126;3689;3143;213227;215166;Personas;2869.733987983;A
2019;215154;215120;215126;3690;3143;213227;215166;Personas;2144.266012018;A
2019;215154;215120;215127;3691;3143;213227;215166;Personas;5287.999999999;A
2019;215154;215120;215127;3689;3143;213227;215166;Personas;3040.647954503;A
2019;215154;215120;215127;3690;3143;213227;215166;Personas;2247.352045496;A
2019;215154;215120;215128;3691;3143;213227;215166;Personas;4147.0;A
2019;215154;215120;215128;3689;3143;213227;215166;Personas;2341.541433897;A
2019;215154;215120;215128;3690;3143;213227;215166;Personas;1805.458566103;A
2019;215154;215120;215129;3691;3143;213227;215166;Personas;490.999999999;A
2019;215154;215120;215129;3689;3143;213227;215166;Personas;288.930394338;A
2019;215154;215120;215129;3690;3143;213227;215166;Personas;202.069605661;A
2019;215154;215120;215130;3691;3143;213227;215166;Personas;7141.000000001;A
2019;215154;215120;215130;3689;3143;213227;215166;Personas;4072.161465161;A
2019;215154;215120;215130;3690;3143;213227;215166;Personas;3068.83853484;A
2019;215154;215120;215131;3691;3143;213227;215166;Personas;3580.0;A
2019;215154;215120;215131;3689;3143;213227;215166;Personas;2034.984764119;A
2019;215154;215120;215131;3690;3143;213227;215166;Personas;1545.015235881;A
2019;215154;215122;215132;3691;3143;213227;215166;Personas;84.0;A
2019;215154;215122;215132;3689;3143;213227;215166;Personas;61.0;A
2019;215154;215122;215132;3690;3143;213227;215166;Personas;23.0;A
2019;215154;215122;215126;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215126;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215126;3690;3143;213227;215166;Personas;;A
2019;215154;215122;215127;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215127;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215127;3690;3143;213227;215166;Personas;;A
2019;215154;215122;215128;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215128;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215128;3690;3143;213227;215166;Personas;;A
2019;215154;215122;215129;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215129;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215129;3690;3143;213227;215166;Personas;;A
2019;215154;215122;215130;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215130;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215130;3690;3143;213227;215166;Personas;;A
2019;215154;215122;215131;3691;3143;213227;215166;Personas;;A
2019;215154;215122;215131;3689;3143;213227;215166;Personas;;A
2019;215154;215122;215131;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215132;3691;3143;213227;215166;Personas;9410.691104935;A
2019;215154;215124;215132;3689;3143;213227;215166;Personas;6576.83744257;A
2019;215154;215124;215132;3690;3143;213227;215166;Personas;2833.853662365;A
2019;215154;215124;215126;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215126;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215126;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215127;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215127;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215127;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215128;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215128;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215128;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215129;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215129;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215129;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215130;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215130;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215130;3690;3143;213227;215166;Personas;;A
2019;215154;215124;215131;3691;3143;213227;215166;Personas;;A
2019;215154;215124;215131;3689;3143;213227;215166;Personas;;A
2019;215154;215124;215131;3690;3143;213227;215166;Personas;;A
2019;215155;215117;215132;3691;3143;213227;215166;Personas;3869.999999998;A
2019;215155;215117;215132;3689;3143;213227;215166;Personas;1780.0;A
2019;215155;215117;215132;3690;3143;213227;215166;Personas;2089.999999998;A
2019;215155;215117;215126;3691;3143;213227;215166;Personas;311.768294272;A
2019;215155;215117;215126;3689;3143;213227;215166;Personas;163.597150628;A
2019;215155;215117;215126;3690;3143;213227;215166;Personas;148.171143644;A
2019;215155;215117;215127;3691;3143;213227;215166;Personas;171.324731312;A
2019;215155;215117;215127;3689;3143;213227;215166;Personas;108.406394119;A
2019;215155;215117;215127;3690;3143;213227;215166;Personas;62.918337193;A
2019;215155;215117;215128;3691;3143;213227;215166;Personas;2811.061553933;A
2019;215155;215117;215128;3689;3143;213227;215166;Personas;1263.0705419;A
2019;215155;215117;215128;3690;3143;213227;215166;Personas;1547.991012033;A
2019;215155;215117;215129;3691;3143;213227;215166;Personas;197.073480315;A
2019;215155;215117;215129;3689;3143;213227;215166;Personas;98.645634383;A
2019;215155;215117;215129;3690;3143;213227;215166;Personas;98.427845932;A
2019;215155;215117;215130;3691;3143;213227;215166;Personas;322.590957656;A
2019;215155;215117;215130;3689;3143;213227;215166;Personas;125.964087453;A
2019;215155;215117;215130;3690;3143;213227;215166;Personas;196.626870203;A
2019;215155;215117;215131;3691;3143;213227;215166;Personas;56.18098251;A
2019;215155;215117;215131;3689;3143;213227;215166;Personas;20.316191517;A
