TEMPORAL;TERRITORIO;CUSTODIA;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;NACIONACONYUGES;TIPOMATRIMONIO
2008;ES614;5102;DIV;1206.507152348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5103;DIV;52.448435888;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5107;DIV;883.302283714;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5105;DIV;1165.944181717;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5101;DIV;28.438287078;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5102;DIV;662.717932961;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5103;DIV;26.215797122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5104;DIV;2.348804785;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5107;DIV;446.223359771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5105;DIV;1297.204501345;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5101;DIV;25.109269545;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5102;DIV;731.197936725;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5103;DIV;52.176384876;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5104;DIV;1.961722253;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5107;DIV;486.759187946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5105;DIV;4187.089941605;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5101;DIV;77.400223322;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5102;DIV;1809.381368403;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5103;DIV;402.899733874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5104;DIV;5.347419469;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5107;DIV;1892.061196537;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5105;DIV;4876.788948975;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5101;DIV;113.500681726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5102;DIV;2566.593949493;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5103;DIV;206.06668119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5104;DIV;6.743234286;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5107;DIV;1983.88440228;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5105;DIV;21609.099999161;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5101;DIV;444.181021319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5102;DIV;10742.986272112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5103;DIV;1186.75006864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5107;DIV;9235.18263709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5105;DIV;1642.139999901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5101;DIV;32.586410958;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5102;DIV;655.795232841;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5103;DIV;217.599287653;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5107;DIV;736.159068449;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5105;DIV;3287.229999146;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5101;DIV;66.605413954;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5102;DIV;1736.049845787;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5103;DIV;146.554178309;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5107;DIV;1338.020561096;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5105;DIV;1853.999999925;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5101;DIV;45.639999997;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5102;DIV;963.954285677;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5103;DIV;48.759999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5107;DIV;795.645714253;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5105;DIV;2389.41000052;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5101;DIV;35.945742212;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5102;DIV;1313.551494169;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5103;DIV;53.92360262;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5107;DIV;985.989161519;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5105;DIV;1393.309999774;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5101;DIV;40.69352957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5102;DIV;793.356058184;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5103;DIV;50.830961584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5107;DIV;508.429450436;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5105;DIV;1422.190000204;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5101;DIV;31.601676269;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5102;DIV;667.589842029;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5103;DIV;100.326833896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5107;DIV;622.67164801;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5105;DIV;4555.859999734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5101;DIV;76.38158771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5102;DIV;2041.51269925;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5103;DIV;338.808433392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5107;DIV;2099.157279382;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5105;DIV;5064.959999957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5101;DIV;114.726660649;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5102;DIV;2571.176814175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5103;DIV;229.946771188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5107;DIV;2149.109753945;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES61;5105;DIV;21218.50087;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES61;5106;DIV;21218.50087;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES611;5105;DIV;1595.879802;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES611;5106;DIV;1595.879802;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES612;5105;DIV;3145.260002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES612;5106;DIV;3145.260002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES613;5105;DIV;1834.890112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES613;5106;DIV;1834.890112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES614;5105;DIV;2080.80049;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES614;5106;DIV;2080.80049;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES615;5105;DIV;1332.84986;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES615;5106;DIV;1332.84986;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES616;5105;DIV;1309.440144;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES616;5106;DIV;1309.440144;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES617;5105;DIV;4712.309813;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES617;5106;DIV;4712.309813;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES618;5105;DIV;5207.070647;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES618;5106;DIV;5207.070647;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES61;5105;DIV;10748.000406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES61;5106;DIV;10748.000406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES611;5105;DIV;833.000224;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES611;5106;DIV;833.000224;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES612;5105;DIV;1642.999986;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES612;5106;DIV;1642.999986;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES613;5105;DIV;939.000159;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES613;5106;DIV;939.000159;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES614;5105;DIV;959.000189;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES614;5106;DIV;959.000189;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES615;5105;DIV;726.999975;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES615;5106;DIV;726.999975;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES616;5105;DIV;636.999935;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES616;5106;DIV;636.999935;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES617;5105;DIV;2312.000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES617;5106;DIV;2312.000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES618;5105;DIV;2697.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES618;5106;DIV;2697.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES61;5105;DIV;7744.999297;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES61;5106;DIV;7744.999297;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES611;5105;DIV;623.000146;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES611;5106;DIV;623.000146;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES612;5105;DIV;1177.000044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES612;5106;DIV;1177.000044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES613;5105;DIV;607.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES613;5106;DIV;607.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES614;5105;DIV;873.000025;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES614;5106;DIV;873.000025;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES615;5105;DIV;473.000077;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES615;5106;DIV;473.000077;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES616;5105;DIV;411.9999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES616;5106;DIV;411.9999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES617;5105;DIV;1704.999483;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES617;5106;DIV;1704.999483;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES618;5105;DIV;1874.999382;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES618;5106;DIV;1874.999382;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES61;5105;DIV;6791.000174;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES61;5106;DIV;6791.000174;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES611;5105;DIV;513.000075;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES611;5106;DIV;513.000075;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES612;5105;DIV;1006.00038;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES612;5106;DIV;1006.00038;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES613;5105;DIV;567.99999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES613;5106;DIV;567.99999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES614;5105;DIV;787.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES614;5106;DIV;787.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES615;5105;DIV;439.999954;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES615;5106;DIV;439.999954;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES616;5105;DIV;408.000085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES616;5106;DIV;408.000085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES617;5105;DIV;1500.999744;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES617;5106;DIV;1500.999744;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES618;5105;DIV;1567.000092;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES618;5106;DIV;1567.000092;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;5105;DIV;6363.999709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;5106;DIV;6363.999709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;5105;DIV;462.9999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;5106;DIV;462.9999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;5105;DIV;957.999859;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;5106;DIV;957.999859;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES613;5105;DIV;493.999804;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES613;5106;DIV;493.999804;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES614;5105;DIV;746.999952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES614;5106;DIV;746.999952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES615;5105;DIV;333.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES615;5106;DIV;333.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES616;5105;DIV;356.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES616;5106;DIV;356.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES617;5105;DIV;1505.000544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES617;5106;DIV;1505.000544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES618;5105;DIV;1506.999714;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES618;5106;DIV;1506.999714;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES61;5105;DIV;5750.999337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES61;5106;DIV;5750.999337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES611;5105;DIV;423.999939;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES611;5106;DIV;423.999939;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES612;5105;DIV;862.99983;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES612;5106;DIV;862.99983;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES613;5105;DIV;500.000085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES613;5106;DIV;500.000085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES614;5105;DIV;630.000204;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES614;5106;DIV;630.000204;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES615;5105;DIV;327.999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES615;5106;DIV;327.999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES616;5105;DIV;297.999919;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES616;5106;DIV;297.999919;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES617;5105;DIV;1340.999712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES617;5106;DIV;1340.999712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES618;5105;DIV;1366.99965;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES618;5106;DIV;1366.99965;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;5105;DIV;5740.00032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;5106;DIV;5740.00032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;5105;DIV;411.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;5106;DIV;411.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;5105;DIV;936.000311;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;5106;DIV;936.000311;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;5105;DIV;464.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;5106;DIV;464.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;5105;DIV;665.999884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;5106;DIV;665.999884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;5105;DIV;376.999989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;5106;DIV;376.999989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;5105;DIV;255.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;5106;DIV;255.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;5105;DIV;1409.0005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;5106;DIV;1409.0005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;5105;DIV;1220.999598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;5106;DIV;1220.999598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;5105;DIV;5117.000106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;5106;DIV;5117.000106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;5105;DIV;386.000076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;5106;DIV;386.000076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;5105;DIV;839.999809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;5106;DIV;839.999809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;5105;DIV;382.999968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;5106;DIV;382.999968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;5105;DIV;575.999946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;5106;DIV;575.999946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;5105;DIV;300.00003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;5106;DIV;300.00003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;5105;DIV;301.999996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;5106;DIV;301.999996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES617;5105;DIV;1150.000369;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES617;5106;DIV;1150.000369;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES618;5105;DIV;1179.999912;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES618;5106;DIV;1179.999912;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES61;5105;DIV;5076.99993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES61;5106;DIV;5076.99993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES611;5105;DIV;367.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES611;5106;DIV;367.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES612;5105;DIV;769.999972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES612;5106;DIV;769.999972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES613;5105;DIV;430.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES613;5106;DIV;430.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
