D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_G102_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2020;2402;61619;838410;3691;Defunciones;116.0;A
2020;2402;61619;838411;3689;Defunciones;5.0;A
2020;2402;61619;838411;3690;Defunciones;8.0;A
2020;2402;61619;838411;3691;Defunciones;13.0;A
2020;2402;61619;57731;3689;Defunciones;888.0;A
2020;2402;61619;57731;3690;Defunciones;840.0;A
2020;2402;61619;57731;3691;Defunciones;1728.0;A
2020;2402;61619;583;3689;Defunciones;957.0;A
2020;2402;61619;583;3690;Defunciones;900.0;A
2020;2402;61619;583;3691;Defunciones;1857.0;A
2020;2402;61620;838410;3689;Defunciones;66.0;A
2020;2402;61620;838410;3690;Defunciones;65.0;A
2020;2402;61620;838410;3691;Defunciones;131.0;A
2020;2402;61620;838411;3689;Defunciones;6.0;A
2020;2402;61620;838411;3690;Defunciones;11.0;A
2020;2402;61620;838411;3691;Defunciones;17.0;A
2020;2402;61620;57731;3689;Defunciones;853.0;A
2020;2402;61620;57731;3690;Defunciones;1161.0;A
2020;2402;61620;57731;3691;Defunciones;2014.0;A
2020;2402;61620;583;3689;Defunciones;925.0;A
2020;2402;61620;583;3690;Defunciones;1237.0;A
2020;2402;61620;583;3691;Defunciones;2162.0;A
2020;2402;61621;838410;3689;Defunciones;30.0;A
2020;2402;61621;838410;3690;Defunciones;42.0;A
2020;2402;61621;838410;3691;Defunciones;72.0;A
2020;2402;61621;838411;3689;Defunciones;2.0;A
2020;2402;61621;838411;3690;Defunciones;8.0;A
2020;2402;61621;838411;3691;Defunciones;10.0;A
2020;2402;61621;57731;3689;Defunciones;411.0;A
2020;2402;61621;57731;3690;Defunciones;886.0;A
2020;2402;61621;57731;3691;Defunciones;1297.0;A
2020;2402;61621;583;3689;Defunciones;443.0;A
2020;2402;61621;583;3690;Defunciones;936.0;A
2020;2402;61621;583;3691;Defunciones;1379.0;A
2020;2402;61622;838410;3689;Defunciones;4.0;A
2020;2402;61622;838410;3690;Defunciones;15.0;A
2020;2402;61622;838410;3691;Defunciones;19.0;A
2020;2402;61622;838411;3689;Defunciones;2.0;A
2020;2402;61622;838411;3690;Defunciones;3.0;A
2020;2402;61622;838411;3691;Defunciones;5.0;A
2020;2402;61622;57731;3689;Defunciones;100.0;A
2020;2402;61622;57731;3690;Defunciones;337.0;A
2020;2402;61622;57731;3691;Defunciones;437.0;A
2020;2402;61622;583;3689;Defunciones;106.0;A
2020;2402;61622;583;3690;Defunciones;355.0;A
2020;2402;61622;583;3691;Defunciones;461.0;A
2020;2402;61623;838410;3690;Defunciones;1.0;A
2020;2402;61623;838410;3691;Defunciones;1.0;A
2020;2402;61623;838411;3690;Defunciones;1.0;A
2020;2402;61623;838411;3691;Defunciones;1.0;A
2020;2402;61623;57731;3689;Defunciones;8.0;A
2020;2402;61623;57731;3690;Defunciones;46.0;A
2020;2402;61623;57731;3691;Defunciones;54.0;A
2020;2402;61623;583;3689;Defunciones;8.0;A
2020;2402;61623;583;3690;Defunciones;48.0;A
2020;2402;61623;583;3691;Defunciones;56.0;A
2020;2402;4306;838410;3689;Defunciones;374.0;A
2020;2402;4306;838410;3690;Defunciones;266.0;A
2020;2402;4306;838410;3691;Defunciones;640.0;A
2020;2402;4306;838411;3689;Defunciones;29.0;A
2020;2402;4306;838411;3690;Defunciones;38.0;A
2020;2402;4306;838411;3691;Defunciones;67.0;A
2020;2402;4306;57731;3689;Defunciones;5511.0;A
2020;2402;4306;57731;3690;Defunciones;5006.0;A
2020;2402;4306;57731;3691;Defunciones;10517.0;A
2020;2402;4306;583;3689;Defunciones;5914.0;A
2020;2402;4306;583;3690;Defunciones;5310.0;A
2020;2402;4306;583;3691;Defunciones;11224.0;A
2020;2482;61611;57731;3689;Defunciones;8.0;A
2020;2482;61611;57731;3690;Defunciones;10.0;A
2020;2482;61611;57731;3691;Defunciones;18.0;A
2020;2482;61611;583;3689;Defunciones;8.0;A
2020;2482;61611;583;3690;Defunciones;10.0;A
2020;2482;61611;583;3691;Defunciones;18.0;A
2020;2482;4172;838411;3689;Defunciones;1.0;A
2020;2482;4172;838411;3691;Defunciones;1.0;A
2020;2482;4172;57731;3689;Defunciones;6.0;A
2020;2482;4172;57731;3690;Defunciones;4.0;A
2020;2482;4172;57731;3691;Defunciones;10.0;A
2020;2482;4172;583;3689;Defunciones;7.0;A
2020;2482;4172;583;3690;Defunciones;4.0;A
2020;2482;4172;583;3691;Defunciones;11.0;A
2020;2482;4191;57731;3689;Defunciones;16.0;A
2020;2482;4191;57731;3690;Defunciones;15.0;A
2020;2482;4191;57731;3691;Defunciones;31.0;A
2020;2482;4191;583;3689;Defunciones;16.0;A
2020;2482;4191;583;3690;Defunciones;15.0;A
2020;2482;4191;583;3691;Defunciones;31.0;A
2020;2482;4210;57731;3689;Defunciones;29.0;A
2020;2482;4210;57731;3690;Defunciones;12.0;A
2020;2482;4210;57731;3691;Defunciones;41.0;A
2020;2482;4210;583;3689;Defunciones;29.0;A
2020;2482;4210;583;3690;Defunciones;12.0;A
2020;2482;4210;583;3691;Defunciones;41.0;A
2020;2482;4235;57731;3689;Defunciones;33.0;A
2020;2482;4235;57731;3690;Defunciones;21.0;A
2020;2482;4235;57731;3691;Defunciones;54.0;A
2020;2482;4235;583;3689;Defunciones;33.0;A
2020;2482;4235;583;3690;Defunciones;21.0;A
2020;2482;4235;583;3691;Defunciones;54.0;A
2020;2482;4305;838410;3689;Defunciones;4.0;A
2020;2482;4305;838410;3690;Defunciones;2.0;A
2020;2482;4305;838410;3691;Defunciones;6.0;A
2020;2482;4305;57731;3689;Defunciones;66.0;A
2020;2482;4305;57731;3690;Defunciones;31.0;A
2020;2482;4305;57731;3691;Defunciones;97.0;A
2020;2482;4305;583;3689;Defunciones;70.0;A
2020;2482;4305;583;3690;Defunciones;33.0;A
2020;2482;4305;583;3691;Defunciones;103.0;A
2020;2482;61613;838410;3689;Defunciones;7.0;A
2020;2482;61613;838410;3691;Defunciones;7.0;A
2020;2482;61613;57731;3689;Defunciones;119.0;A
2020;2482;61613;57731;3690;Defunciones;67.0;A
2020;2482;61613;57731;3691;Defunciones;186.0;A
2020;2482;61613;583;3689;Defunciones;126.0;A
2020;2482;61613;583;3690;Defunciones;67.0;A
2020;2482;61613;583;3691;Defunciones;193.0;A
2020;2482;61614;838410;3689;Defunciones;9.0;A
2020;2482;61614;838410;3690;Defunciones;4.0;A
2020;2482;61614;838410;3691;Defunciones;13.0;A
2020;2482;61614;57731;3689;Defunciones;173.0;A
2020;2482;61614;57731;3690;Defunciones;75.0;A
2020;2482;61614;57731;3691;Defunciones;248.0;A
2020;2482;61614;583;3689;Defunciones;182.0;A
2020;2482;61614;583;3690;Defunciones;79.0;A
2020;2482;61614;583;3691;Defunciones;261.0;A
2020;2482;61615;838410;3689;Defunciones;14.0;A
2020;2482;61615;838410;3690;Defunciones;5.0;A
2020;2482;61615;838410;3691;Defunciones;19.0;A
2020;2482;61615;838411;3689;Defunciones;2.0;A
2020;2482;61615;838411;3691;Defunciones;2.0;A
2020;2482;61615;57731;3689;Defunciones;224.0;A
2020;2482;61615;57731;3690;Defunciones;105.0;A
2020;2482;61615;57731;3691;Defunciones;329.0;A
2020;2482;61615;583;3689;Defunciones;240.0;A
2020;2482;61615;583;3690;Defunciones;110.0;A
2020;2482;61615;583;3691;Defunciones;350.0;A
2020;2482;61616;838410;3689;Defunciones;13.0;A
2020;2482;61616;838410;3690;Defunciones;10.0;A
2020;2482;61616;838410;3691;Defunciones;23.0;A
2020;2482;61616;838411;3689;Defunciones;2.0;A
2020;2482;61616;838411;3691;Defunciones;2.0;A
2020;2482;61616;57731;3689;Defunciones;291.0;A
2020;2482;61616;57731;3690;Defunciones;125.0;A
2020;2482;61616;57731;3691;Defunciones;416.0;A
2020;2482;61616;583;3689;Defunciones;306.0;A
2020;2482;61616;583;3690;Defunciones;135.0;A
2020;2482;61616;583;3691;Defunciones;441.0;A
2020;2482;61617;838410;3689;Defunciones;25.0;A
2020;2482;61617;838410;3690;Defunciones;11.0;A
2020;2482;61617;838410;3691;Defunciones;36.0;A
2020;2482;61617;838411;3689;Defunciones;3.0;A
2020;2482;61617;838411;3690;Defunciones;4.0;A
2020;2482;61617;838411;3691;Defunciones;7.0;A
2020;2482;61617;57731;3689;Defunciones;357.0;A
2020;2482;61617;57731;3690;Defunciones;188.0;A
2020;2482;61617;57731;3691;Defunciones;545.0;A
2020;2482;61617;583;3689;Defunciones;385.0;A
2020;2482;61617;583;3690;Defunciones;203.0;A
2020;2482;61617;583;3691;Defunciones;588.0;A
2020;2482;61618;838410;3689;Defunciones;56.0;A
2020;2482;61618;838410;3690;Defunciones;23.0;A
2020;2482;61618;838410;3691;Defunciones;79.0;A
2020;2482;61618;838411;3689;Defunciones;4.0;A
2020;2482;61618;838411;3690;Defunciones;1.0;A
2020;2482;61618;838411;3691;Defunciones;5.0;A
2020;2482;61618;57731;3689;Defunciones;471.0;A
2020;2482;61618;57731;3690;Defunciones;305.0;A
2020;2482;61618;57731;3691;Defunciones;776.0;A
2020;2482;61618;583;3689;Defunciones;531.0;A
2020;2482;61618;583;3690;Defunciones;329.0;A
2020;2482;61618;583;3691;Defunciones;860.0;A
2020;2482;61619;838410;3689;Defunciones;46.0;A
2020;2482;61619;838410;3690;Defunciones;42.0;A
2020;2482;61619;838410;3691;Defunciones;88.0;A
2020;2482;61619;838411;3689;Defunciones;12.0;A
2020;2482;61619;838411;3690;Defunciones;3.0;A
2020;2482;61619;838411;3691;Defunciones;15.0;A
2020;2482;61619;57731;3689;Defunciones;609.0;A
2020;2482;61619;57731;3690;Defunciones;587.0;A
2020;2482;61619;57731;3691;Defunciones;1196.0;A
2020;2482;61619;583;3689;Defunciones;667.0;A
2020;2482;61619;583;3690;Defunciones;632.0;A
2020;2482;61619;583;3691;Defunciones;1299.0;A
2020;2482;61620;838410;3689;Defunciones;87.0;A
2020;2482;61620;838410;3690;Defunciones;64.0;A
2020;2482;61620;838410;3691;Defunciones;151.0;A
2020;2482;61620;838411;3689;Defunciones;7.0;A
2020;2482;61620;838411;3690;Defunciones;9.0;A
2020;2482;61620;838411;3691;Defunciones;16.0;A
2020;2482;61620;57731;3689;Defunciones;729.0;A
2020;2482;61620;57731;3690;Defunciones;999.0;A
2020;2482;61620;57731;3691;Defunciones;1728.0;A
2020;2482;61620;583;3689;Defunciones;823.0;A
2020;2482;61620;583;3690;Defunciones;1072.0;A
2020;2482;61620;583;3691;Defunciones;1895.0;A
2020;2482;61621;838410;3689;Defunciones;32.0;A
2020;2482;61621;838410;3690;Defunciones;79.0;A
2020;2482;61621;838410;3691;Defunciones;111.0;A
2020;2482;61621;838411;3689;Defunciones;9.0;A
2020;2482;61621;838411;3690;Defunciones;10.0;A
2020;2482;61621;838411;3691;Defunciones;19.0;A
2020;2482;61621;57731;3689;Defunciones;485.0;A
2020;2482;61621;57731;3690;Defunciones;902.0;A
2020;2482;61621;57731;3691;Defunciones;1387.0;A
2020;2482;61621;583;3689;Defunciones;526.0;A
2020;2482;61621;583;3690;Defunciones;991.0;A
2020;2482;61621;583;3691;Defunciones;1517.0;A
2020;2482;61622;838410;3689;Defunciones;11.0;A
2020;2482;61622;838410;3690;Defunciones;29.0;A
2020;2482;61622;838410;3691;Defunciones;40.0;A
2020;2482;61622;838411;3689;Defunciones;3.0;A
2020;2482;61622;838411;3690;Defunciones;2.0;A
2020;2482;61622;838411;3691;Defunciones;5.0;A
2020;2482;61622;57731;3689;Defunciones;152.0;A
2020;2482;61622;57731;3690;Defunciones;351.0;A
2020;2482;61622;57731;3691;Defunciones;503.0;A
2020;2482;61622;583;3689;Defunciones;166.0;A
2020;2482;61622;583;3690;Defunciones;382.0;A
2020;2482;61622;583;3691;Defunciones;548.0;A
2020;2482;61623;838410;3689;Defunciones;1.0;A
2020;2482;61623;838410;3690;Defunciones;5.0;A
2020;2482;61623;838410;3691;Defunciones;6.0;A
2020;2482;61623;838411;3690;Defunciones;1.0;A
2020;2482;61623;838411;3691;Defunciones;1.0;A
2020;2482;61623;57731;3689;Defunciones;16.0;A
2020;2482;61623;57731;3690;Defunciones;66.0;A
2020;2482;61623;57731;3691;Defunciones;82.0;A
2020;2482;61623;583;3689;Defunciones;17.0;A
2020;2482;61623;583;3690;Defunciones;72.0;A
2020;2482;61623;583;3691;Defunciones;89.0;A
2020;2482;4306;838410;3689;Defunciones;305.0;A
2020;2482;4306;838410;3690;Defunciones;274.0;A
2020;2482;4306;838410;3691;Defunciones;579.0;A
2020;2482;4306;838411;3689;Defunciones;43.0;A
2020;2482;4306;838411;3690;Defunciones;30.0;A
2020;2482;4306;838411;3691;Defunciones;73.0;A
2020;2482;4306;57731;3689;Defunciones;3784.0;A
2020;2482;4306;57731;3690;Defunciones;3863.0;A
2020;2482;4306;57731;3691;Defunciones;7647.0;A
2020;2482;4306;583;3689;Defunciones;4132.0;A
2020;2482;4306;583;3690;Defunciones;4167.0;A
2020;2482;4306;583;3691;Defunciones;8299.0;A
2020;2713;61611;57731;3689;Defunciones;9.0;A
2020;2713;61611;57731;3690;Defunciones;6.0;A
2020;2713;61611;57731;3691;Defunciones;15.0;A
2020;2713;61611;583;3689;Defunciones;9.0;A
2020;2713;61611;583;3690;Defunciones;6.0;A
2020;2713;61611;583;3691;Defunciones;15.0;A
2020;2713;4172;57731;3689;Defunciones;7.0;A
2020;2713;4172;57731;3690;Defunciones;7.0;A
2020;2713;4172;57731;3691;Defunciones;14.0;A
2020;2713;4172;583;3689;Defunciones;7.0;A
2020;2713;4172;583;3690;Defunciones;7.0;A
2020;2713;4172;583;3691;Defunciones;14.0;A
2020;2713;4191;838410;3689;Defunciones;2.0;A
2020;2713;4191;838410;3690;Defunciones;1.0;A
2020;2713;4191;838410;3691;Defunciones;3.0;A
2020;2713;4191;57731;3689;Defunciones;25.0;A
2020;2713;4191;57731;3690;Defunciones;18.0;A
2020;2713;4191;57731;3691;Defunciones;43.0;A
2020;2713;4191;583;3689;Defunciones;27.0;A
2020;2713;4191;583;3690;Defunciones;19.0;A
2020;2713;4191;583;3691;Defunciones;46.0;A
2020;2713;4210;838410;3689;Defunciones;1.0;A
2020;2713;4210;838410;3690;Defunciones;1.0;A
2020;2713;4210;838410;3691;Defunciones;2.0;A
2020;2713;4210;838411;3689;Defunciones;1.0;A
2020;2713;4210;838411;3691;Defunciones;1.0;A
2020;2713;4210;57731;3689;Defunciones;35.0;A
2020;2713;4210;57731;3690;Defunciones;18.0;A
2020;2713;4210;57731;3691;Defunciones;53.0;A
2020;2713;4210;583;3689;Defunciones;37.0;A
2020;2713;4210;583;3690;Defunciones;19.0;A
2020;2713;4210;583;3691;Defunciones;56.0;A
2020;2713;4235;838410;3689;Defunciones;2.0;A
2020;2713;4235;838410;3691;Defunciones;2.0;A
2020;2713;4235;57731;3689;Defunciones;55.0;A
2020;2713;4235;57731;3690;Defunciones;26.0;A
2020;2713;4235;57731;3691;Defunciones;81.0;A
2020;2713;4235;583;3689;Defunciones;57.0;A
2020;2713;4235;583;3690;Defunciones;26.0;A
2020;2713;4235;583;3691;Defunciones;83.0;A
2020;2713;4305;838410;3689;Defunciones;7.0;A
2020;2713;4305;838410;3690;Defunciones;3.0;A
2020;2713;4305;838410;3691;Defunciones;10.0;A
2020;2713;4305;57731;3689;Defunciones;80.0;A
2020;2713;4305;57731;3690;Defunciones;43.0;A
2020;2713;4305;57731;3691;Defunciones;123.0;A
2020;2713;4305;583;3689;Defunciones;87.0;A
2020;2713;4305;583;3690;Defunciones;46.0;A
2020;2713;4305;583;3691;Defunciones;133.0;A
2020;2713;61613;838410;3689;Defunciones;10.0;A
2020;2713;61613;838410;3690;Defunciones;1.0;A
2020;2713;61613;838410;3691;Defunciones;11.0;A
2020;2713;61613;838411;3689;Defunciones;4.0;A
2020;2713;61613;838411;3691;Defunciones;4.0;A
2020;2713;61613;57731;3689;Defunciones;132.0;A
2020;2713;61613;57731;3690;Defunciones;70.0;A
2020;2713;61613;57731;3691;Defunciones;202.0;A
2020;2713;61613;583;3689;Defunciones;146.0;A
2020;2713;61613;583;3690;Defunciones;71.0;A
2020;2713;61613;583;3691;Defunciones;217.0;A
2020;2713;61614;838410;3689;Defunciones;21.0;A
2020;2713;61614;838410;3690;Defunciones;7.0;A
2020;2713;61614;838410;3691;Defunciones;28.0;A
2020;2713;61614;838411;3689;Defunciones;2.0;A
2020;2713;61614;838411;3690;Defunciones;2.0;A
2020;2713;61614;838411;3691;Defunciones;4.0;A
2020;2713;61614;57731;3689;Defunciones;199.0;A
2020;2713;61614;57731;3690;Defunciones;117.0;A
2020;2713;61614;57731;3691;Defunciones;316.0;A
2020;2713;61614;583;3689;Defunciones;222.0;A
2020;2713;61614;583;3690;Defunciones;126.0;A
2020;2713;61614;583;3691;Defunciones;348.0;A
2020;2713;61615;838410;3689;Defunciones;29.0;A
2020;2713;61615;838410;3690;Defunciones;20.0;A
2020;2713;61615;838410;3691;Defunciones;49.0;A
2020;2713;61615;838411;3689;Defunciones;2.0;A
2020;2713;61615;838411;3691;Defunciones;2.0;A
2020;2713;61615;57731;3689;Defunciones;258.0;A
2020;2713;61615;57731;3690;Defunciones;134.0;A
2020;2713;61615;57731;3691;Defunciones;392.0;A
2020;2713;61615;583;3689;Defunciones;289.0;A
2020;2713;61615;583;3690;Defunciones;154.0;A
2020;2713;61615;583;3691;Defunciones;443.0;A
2020;2713;61616;838410;3689;Defunciones;39.0;A
2020;2713;61616;838410;3690;Defunciones;16.0;A
2020;2713;61616;838410;3691;Defunciones;55.0;A
2020;2713;61616;838411;3689;Defunciones;1.0;A
2020;2713;61616;838411;3691;Defunciones;1.0;A
2020;2713;61616;57731;3689;Defunciones;297.0;A
2020;2713;61616;57731;3690;Defunciones;131.0;A
2020;2713;61616;57731;3691;Defunciones;428.0;A
2020;2713;61616;583;3689;Defunciones;337.0;A
2020;2713;61616;583;3690;Defunciones;147.0;A
2020;2713;61616;583;3691;Defunciones;484.0;A
2020;2713;61617;838410;3689;Defunciones;65.0;A
2020;2713;61617;838410;3690;Defunciones;33.0;A
2020;2713;61617;838410;3691;Defunciones;98.0;A
2020;2713;61617;838411;3689;Defunciones;4.0;A
2020;2713;61617;838411;3690;Defunciones;3.0;A
2020;2713;61617;838411;3691;Defunciones;7.0;A
2020;2713;61617;57731;3689;Defunciones;381.0;A
2020;2713;61617;57731;3690;Defunciones;236.0;A
2020;2713;61617;57731;3691;Defunciones;617.0;A
2020;2713;61617;583;3689;Defunciones;450.0;A
2020;2713;61617;583;3690;Defunciones;272.0;A
2020;2713;61617;583;3691;Defunciones;722.0;A
2020;2713;61618;838410;3689;Defunciones;108.0;A
2020;2713;61618;838410;3690;Defunciones;71.0;A
2020;2713;61618;838410;3691;Defunciones;179.0;A
2020;2713;61618;838411;3689;Defunciones;4.0;A
2020;2713;61618;838411;3690;Defunciones;4.0;A
2020;2713;61618;838411;3691;Defunciones;8.0;A
2020;2713;61618;57731;3689;Defunciones;537.0;A
2020;2713;61618;57731;3690;Defunciones;389.0;A
2020;2713;61618;57731;3691;Defunciones;926.0;A
2020;2713;61618;583;3689;Defunciones;649.0;A
2020;2713;61618;583;3690;Defunciones;464.0;A
2020;2713;61618;583;3691;Defunciones;1113.0;A
2020;2713;61619;838410;3689;Defunciones;111.0;A
2020;2713;61619;838410;3690;Defunciones;101.0;A
2020;2713;61619;838410;3691;Defunciones;212.0;A
2020;2713;61619;838411;3689;Defunciones;18.0;A
2020;2713;61619;838411;3690;Defunciones;12.0;A
2020;2713;61619;838411;3691;Defunciones;30.0;A
2020;2713;61619;57731;3689;Defunciones;658.0;A
2020;2713;61619;57731;3690;Defunciones;670.0;A
2020;2713;61619;57731;3691;Defunciones;1328.0;A
2020;2713;61619;583;3689;Defunciones;787.0;A
2020;2713;61619;583;3690;Defunciones;783.0;A
2020;2713;61619;583;3691;Defunciones;1570.0;A
2020;2713;61620;838410;3689;Defunciones;145.0;A
2020;2713;61620;838410;3690;Defunciones;167.0;A
2020;2713;61620;838410;3691;Defunciones;312.0;A
2020;2713;61620;838411;3689;Defunciones;16.0;A
2020;2713;61620;838411;3690;Defunciones;20.0;A
2020;2713;61620;838411;3691;Defunciones;36.0;A
2020;2713;61620;57731;3689;Defunciones;821.0;A
2020;2713;61620;57731;3690;Defunciones;1048.0;A
2020;2713;61620;57731;3691;Defunciones;1869.0;A
2020;2713;61620;583;3689;Defunciones;982.0;A
2020;2713;61620;583;3690;Defunciones;1235.0;A
2020;2713;61620;583;3691;Defunciones;2217.0;A
2020;2713;61621;838410;3689;Defunciones;73.0;A
2020;2713;61621;838410;3690;Defunciones;108.0;A
2020;2713;61621;838410;3691;Defunciones;181.0;A
2020;2713;61621;838411;3689;Defunciones;8.0;A
2020;2713;61621;838411;3690;Defunciones;15.0;A
2020;2713;61621;838411;3691;Defunciones;23.0;A
2020;2713;61621;57731;3689;Defunciones;482.0;A
2020;2713;61621;57731;3690;Defunciones;858.0;A
2020;2713;61621;57731;3691;Defunciones;1340.0;A
2020;2713;61621;583;3689;Defunciones;563.0;A
2020;2713;61621;583;3690;Defunciones;981.0;A
2020;2713;61621;583;3691;Defunciones;1544.0;A
2020;2713;61622;838410;3689;Defunciones;33.0;A
2020;2713;61622;838410;3690;Defunciones;45.0;A
2020;2713;61622;838410;3691;Defunciones;78.0;A
2020;2713;61622;838411;3689;Defunciones;4.0;A
2020;2713;61622;838411;3690;Defunciones;4.0;A
2020;2713;61622;838411;3691;Defunciones;8.0;A
2020;2713;61622;57731;3689;Defunciones;120.0;A
2020;2713;61622;57731;3690;Defunciones;325.0;A
2020;2713;61622;57731;3691;Defunciones;445.0;A
2020;2713;61622;583;3689;Defunciones;157.0;A
2020;2713;61622;583;3690;Defunciones;374.0;A
2020;2713;61622;583;3691;Defunciones;531.0;A
2020;2713;61623;838410;3689;Defunciones;1.0;A
2020;2713;61623;838410;3690;Defunciones;7.0;A
2020;2713;61623;838410;3691;Defunciones;8.0;A
2020;2713;61623;838411;3690;Defunciones;1.0;A
2020;2713;61623;838411;3691;Defunciones;1.0;A
2020;2713;61623;57731;3689;Defunciones;12.0;A
2020;2713;61623;57731;3690;Defunciones;42.0;A
2020;2713;61623;57731;3691;Defunciones;54.0;A
2020;2713;61623;583;3689;Defunciones;13.0;A
2020;2713;61623;583;3690;Defunciones;50.0;A
2020;2713;61623;583;3691;Defunciones;63.0;A
2020;2713;4306;838410;3689;Defunciones;647.0;A
2020;2713;4306;838410;3690;Defunciones;581.0;A
2020;2713;4306;838410;3691;Defunciones;1228.0;A
2020;2713;4306;838411;3689;Defunciones;64.0;A
2020;2713;4306;838411;3690;Defunciones;61.0;A
2020;2713;4306;838411;3691;Defunciones;125.0;A
2020;2713;4306;57731;3689;Defunciones;4108.0;A
2020;2713;4306;57731;3690;Defunciones;4138.0;A
2020;2713;4306;57731;3691;Defunciones;8246.0;A
2020;2713;4306;583;3689;Defunciones;4819.0;A
2020;2713;4306;583;3690;Defunciones;4780.0;A
2020;2713;4306;583;3691;Defunciones;9599.0;A
2020;2797;61611;57731;3689;Defunciones;10.0;A
2020;2797;61611;57731;3690;Defunciones;3.0;A
2020;2797;61611;57731;3691;Defunciones;13.0;A
2020;2797;61611;583;3689;Defunciones;10.0;A
2020;2797;61611;583;3690;Defunciones;3.0;A
2020;2797;61611;583;3691;Defunciones;13.0;A
2020;2797;4172;57731;3689;Defunciones;3.0;A
2020;2797;4172;57731;3690;Defunciones;5.0;A
2020;2797;4172;57731;3691;Defunciones;8.0;A
2020;2797;4172;583;3689;Defunciones;3.0;A
2020;2797;4172;583;3690;Defunciones;5.0;A
2020;2797;4172;583;3691;Defunciones;8.0;A
2020;2797;4191;838411;3690;Defunciones;1.0;A
2020;2797;4191;838411;3691;Defunciones;1.0;A
2020;2797;4191;57731;3689;Defunciones;18.0;A
2020;2797;4191;57731;3690;Defunciones;10.0;A
2020;2797;4191;57731;3691;Defunciones;28.0;A
2020;2797;4191;583;3689;Defunciones;18.0;A
2020;2797;4191;583;3690;Defunciones;11.0;A
2020;2797;4191;583;3691;Defunciones;29.0;A
2020;2797;4210;57731;3689;Defunciones;28.0;A
2020;2797;4210;57731;3690;Defunciones;12.0;A
2020;2797;4210;57731;3691;Defunciones;40.0;A
2020;2797;4210;583;3689;Defunciones;28.0;A
2020;2797;4210;583;3690;Defunciones;12.0;A
2020;2797;4210;583;3691;Defunciones;40.0;A
2020;2797;4235;838410;3689;Defunciones;1.0;A
2020;2797;4235;838410;3690;Defunciones;1.0;A
2020;2797;4235;838410;3691;Defunciones;2.0;A
2020;2797;4235;57731;3689;Defunciones;27.0;A
2020;2797;4235;57731;3690;Defunciones;14.0;A
2020;2797;4235;57731;3691;Defunciones;41.0;A
2020;2797;4235;583;3689;Defunciones;28.0;A
2020;2797;4235;583;3690;Defunciones;15.0;A
2020;2797;4235;583;3691;Defunciones;43.0;A
2020;2797;4305;57731;3689;Defunciones;41.0;A
2020;2797;4305;57731;3690;Defunciones;22.0;A
2020;2797;4305;57731;3691;Defunciones;63.0;A
2020;2797;4305;583;3689;Defunciones;41.0;A
2020;2797;4305;583;3690;Defunciones;22.0;A
2020;2797;4305;583;3691;Defunciones;63.0;A
2020;2797;61613;838410;3689;Defunciones;3.0;A
2020;2797;61613;838410;3691;Defunciones;3.0;A
