D_TEMPORAL_0;D_CIE10_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2019;56093;2911;3690;Defunciones;50.0;A
2019;56093;3023;3691;Defunciones;214.0;A
2019;56093;3023;3689;Defunciones;105.0;A
2019;56093;3023;3690;Defunciones;109.0;A
2019;56093;3142;3691;Defunciones;226.0;A
2019;56093;3142;3689;Defunciones;110.0;A
2019;56093;3142;3690;Defunciones;116.0;A
2019;56232;3143;3691;Defunciones;18152.0;A
2019;56232;3143;3689;Defunciones;11146.0;A
2019;56232;3143;3690;Defunciones;7006.0;A
2019;56232;2352;3691;Defunciones;1425.0;A
2019;56232;2352;3689;Defunciones;902.0;A
2019;56232;2352;3690;Defunciones;523.0;A
2019;56232;2402;3691;Defunciones;2826.0;A
2019;56232;2402;3689;Defunciones;1719.0;A
2019;56232;2402;3690;Defunciones;1107.0;A
2019;56232;2482;3691;Defunciones;1777.0;A
2019;56232;2482;3689;Defunciones;1105.0;A
2019;56232;2482;3690;Defunciones;672.0;A
2019;56232;2713;3691;Defunciones;2048.0;A
2019;56232;2713;3689;Defunciones;1243.0;A
2019;56232;2713;3690;Defunciones;805.0;A
2019;56232;2797;3691;Defunciones;1124.0;A
2019;56232;2797;3689;Defunciones;709.0;A
2019;56232;2797;3690;Defunciones;415.0;A
2019;56232;2911;3691;Defunciones;1401.0;A
2019;56232;2911;3689;Defunciones;848.0;A
2019;56232;2911;3690;Defunciones;553.0;A
2019;56232;3023;3691;Defunciones;3370.0;A
2019;56232;3023;3689;Defunciones;2052.0;A
2019;56232;3023;3690;Defunciones;1318.0;A
2019;56232;3142;3691;Defunciones;4181.0;A
2019;56232;3142;3689;Defunciones;2568.0;A
2019;56232;3142;3690;Defunciones;1613.0;A
2019;56266;3143;3691;Defunciones;348.0;A
2019;56266;3143;3689;Defunciones;180.0;A
2019;56266;3143;3690;Defunciones;168.0;A
2019;56266;2352;3691;Defunciones;26.0;A
2019;56266;2352;3689;Defunciones;13.0;A
2019;56266;2352;3690;Defunciones;13.0;A
2019;56266;2402;3691;Defunciones;54.0;A
2019;56266;2402;3689;Defunciones;23.0;A
2019;56266;2402;3690;Defunciones;31.0;A
2019;56266;2482;3691;Defunciones;50.0;A
2019;56266;2482;3689;Defunciones;19.0;A
2019;56266;2482;3690;Defunciones;31.0;A
2019;56266;2713;3691;Defunciones;36.0;A
2019;56266;2713;3689;Defunciones;21.0;A
2019;56266;2713;3690;Defunciones;15.0;A
2019;56266;2797;3691;Defunciones;35.0;A
2019;56266;2797;3689;Defunciones;25.0;A
2019;56266;2797;3690;Defunciones;10.0;A
2019;56266;2911;3691;Defunciones;31.0;A
2019;56266;2911;3689;Defunciones;19.0;A
2019;56266;2911;3690;Defunciones;12.0;A
2019;56266;3023;3691;Defunciones;53.0;A
2019;56266;3023;3689;Defunciones;28.0;A
2019;56266;3023;3690;Defunciones;25.0;A
2019;56266;3142;3691;Defunciones;63.0;A
2019;56266;3142;3689;Defunciones;32.0;A
2019;56266;3142;3690;Defunciones;31.0;A
2019;56338;3143;3691;Defunciones;2268.0;A
2019;56338;3143;3689;Defunciones;999.0;A
2019;56338;3143;3690;Defunciones;1269.0;A
2019;56338;2352;3691;Defunciones;194.0;A
2019;56338;2352;3689;Defunciones;91.0;A
2019;56338;2352;3690;Defunciones;103.0;A
2019;56338;2402;3691;Defunciones;310.0;A
2019;56338;2402;3689;Defunciones;139.0;A
2019;56338;2402;3690;Defunciones;171.0;A
2019;56338;2482;3691;Defunciones;356.0;A
2019;56338;2482;3689;Defunciones;155.0;A
2019;56338;2482;3690;Defunciones;201.0;A
2019;56338;2713;3691;Defunciones;235.0;A
2019;56338;2713;3689;Defunciones;97.0;A
2019;56338;2713;3690;Defunciones;138.0;A
2019;56338;2797;3691;Defunciones;173.0;A
2019;56338;2797;3689;Defunciones;71.0;A
2019;56338;2797;3690;Defunciones;102.0;A
2019;56338;2911;3691;Defunciones;247.0;A
2019;56338;2911;3689;Defunciones;100.0;A
2019;56338;2911;3690;Defunciones;147.0;A
2019;56338;3023;3691;Defunciones;339.0;A
2019;56338;3023;3689;Defunciones;151.0;A
2019;56338;3023;3690;Defunciones;188.0;A
2019;56338;3142;3691;Defunciones;414.0;A
2019;56338;3142;3689;Defunciones;195.0;A
2019;56338;3142;3690;Defunciones;219.0;A
2019;56416;3143;3691;Defunciones;2573.0;A
2019;56416;3143;3689;Defunciones;932.0;A
2019;56416;3143;3690;Defunciones;1641.0;A
2019;56416;2352;3691;Defunciones;221.0;A
2019;56416;2352;3689;Defunciones;91.0;A
2019;56416;2352;3690;Defunciones;130.0;A
2019;56416;2402;3691;Defunciones;351.0;A
2019;56416;2402;3689;Defunciones;128.0;A
2019;56416;2402;3690;Defunciones;223.0;A
2019;56416;2482;3691;Defunciones;371.0;A
2019;56416;2482;3689;Defunciones;136.0;A
2019;56416;2482;3690;Defunciones;235.0;A
2019;56416;2713;3691;Defunciones;235.0;A
2019;56416;2713;3689;Defunciones;65.0;A
2019;56416;2713;3690;Defunciones;170.0;A
2019;56416;2797;3691;Defunciones;107.0;A
2019;56416;2797;3689;Defunciones;40.0;A
2019;56416;2797;3690;Defunciones;67.0;A
2019;56416;2911;3691;Defunciones;276.0;A
2019;56416;2911;3689;Defunciones;112.0;A
2019;56416;2911;3690;Defunciones;164.0;A
2019;56416;3023;3691;Defunciones;521.0;A
2019;56416;3023;3689;Defunciones;177.0;A
2019;56416;3023;3690;Defunciones;344.0;A
2019;56416;3142;3691;Defunciones;491.0;A
2019;56416;3142;3689;Defunciones;183.0;A
2019;56416;3142;3690;Defunciones;308.0;A
2019;56536;3143;3691;Defunciones;4084.0;A
2019;56536;3143;3689;Defunciones;1613.0;A
2019;56536;3143;3690;Defunciones;2471.0;A
2019;56536;2352;3691;Defunciones;297.0;A
2019;56536;2352;3689;Defunciones;142.0;A
2019;56536;2352;3690;Defunciones;155.0;A
2019;56536;2402;3691;Defunciones;562.0;A
2019;56536;2402;3689;Defunciones;230.0;A
2019;56536;2402;3690;Defunciones;332.0;A
2019;56536;2482;3691;Defunciones;375.0;A
2019;56536;2482;3689;Defunciones;139.0;A
2019;56536;2482;3690;Defunciones;236.0;A
2019;56536;2713;3691;Defunciones;488.0;A
2019;56536;2713;3689;Defunciones;174.0;A
2019;56536;2713;3690;Defunciones;314.0;A
2019;56536;2797;3691;Defunciones;264.0;A
2019;56536;2797;3689;Defunciones;111.0;A
2019;56536;2797;3690;Defunciones;153.0;A
2019;56536;2911;3691;Defunciones;335.0;A
2019;56536;2911;3689;Defunciones;134.0;A
2019;56536;2911;3690;Defunciones;201.0;A
2019;56536;3023;3691;Defunciones;817.0;A
2019;56536;3023;3689;Defunciones;318.0;A
2019;56536;3023;3690;Defunciones;499.0;A
2019;56536;3142;3691;Defunciones;946.0;A
2019;56536;3142;3689;Defunciones;365.0;A
2019;56536;3142;3690;Defunciones;581.0;A
2019;56604;3143;3691;Defunciones;21213.0;A
2019;56604;3143;3689;Defunciones;9892.0;A
2019;56604;3143;3690;Defunciones;11321.0;A
2019;56604;2352;3691;Defunciones;1209.0;A
2019;56604;2352;3689;Defunciones;616.0;A
2019;56604;2352;3690;Defunciones;593.0;A
2019;56604;2402;3691;Defunciones;2864.0;A
2019;56604;2402;3689;Defunciones;1390.0;A
2019;56604;2402;3690;Defunciones;1474.0;A
2019;56604;2482;3691;Defunciones;2432.0;A
2019;56604;2482;3689;Defunciones;1084.0;A
2019;56604;2482;3690;Defunciones;1348.0;A
2019;56604;2713;3691;Defunciones;2321.0;A
2019;56604;2713;3689;Defunciones;1078.0;A
2019;56604;2713;3690;Defunciones;1243.0;A
2019;56604;2797;3691;Defunciones;1301.0;A
2019;56604;2797;3689;Defunciones;631.0;A
2019;56604;2797;3690;Defunciones;670.0;A
2019;56604;2911;3691;Defunciones;1784.0;A
2019;56604;2911;3689;Defunciones;826.0;A
2019;56604;2911;3690;Defunciones;958.0;A
2019;56604;3023;3691;Defunciones;3833.0;A
2019;56604;3023;3689;Defunciones;1858.0;A
2019;56604;3023;3690;Defunciones;1975.0;A
2019;56604;3142;3691;Defunciones;5469.0;A
2019;56604;3142;3689;Defunciones;2409.0;A
2019;56604;3142;3690;Defunciones;3060.0;A
2019;56669;3143;3691;Defunciones;7437.0;A
2019;56669;3143;3689;Defunciones;4323.0;A
2019;56669;3143;3690;Defunciones;3114.0;A
2019;56669;2352;3691;Defunciones;541.0;A
2019;56669;2352;3689;Defunciones;319.0;A
2019;56669;2352;3690;Defunciones;222.0;A
2019;56669;2402;3691;Defunciones;978.0;A
2019;56669;2402;3689;Defunciones;605.0;A
2019;56669;2402;3690;Defunciones;373.0;A
2019;56669;2482;3691;Defunciones;935.0;A
2019;56669;2482;3689;Defunciones;503.0;A
2019;56669;2482;3690;Defunciones;432.0;A
2019;56669;2713;3691;Defunciones;883.0;A
2019;56669;2713;3689;Defunciones;509.0;A
2019;56669;2713;3690;Defunciones;374.0;A
2019;56669;2797;3691;Defunciones;415.0;A
2019;56669;2797;3689;Defunciones;241.0;A
2019;56669;2797;3690;Defunciones;174.0;A
2019;56669;2911;3691;Defunciones;829.0;A
2019;56669;2911;3689;Defunciones;477.0;A
2019;56669;2911;3690;Defunciones;352.0;A
2019;56669;3023;3691;Defunciones;1237.0;A
2019;56669;3023;3689;Defunciones;735.0;A
2019;56669;3023;3690;Defunciones;502.0;A
2019;56669;3142;3691;Defunciones;1619.0;A
2019;56669;3142;3689;Defunciones;934.0;A
2019;56669;3142;3690;Defunciones;685.0;A
2019;56737;3143;3691;Defunciones;4082.0;A
2019;56737;3143;3689;Defunciones;2189.0;A
2019;56737;3143;3690;Defunciones;1893.0;A
2019;56737;2352;3691;Defunciones;282.0;A
2019;56737;2352;3689;Defunciones;157.0;A
2019;56737;2352;3690;Defunciones;125.0;A
2019;56737;2402;3691;Defunciones;591.0;A
2019;56737;2402;3689;Defunciones;327.0;A
2019;56737;2402;3690;Defunciones;264.0;A
2019;56737;2482;3691;Defunciones;448.0;A
2019;56737;2482;3689;Defunciones;219.0;A
2019;56737;2482;3690;Defunciones;229.0;A
2019;56737;2713;3691;Defunciones;450.0;A
2019;56737;2713;3689;Defunciones;218.0;A
2019;56737;2713;3690;Defunciones;232.0;A
2019;56737;2797;3691;Defunciones;248.0;A
2019;56737;2797;3689;Defunciones;122.0;A
2019;56737;2797;3690;Defunciones;126.0;A
2019;56737;2911;3691;Defunciones;438.0;A
2019;56737;2911;3689;Defunciones;241.0;A
2019;56737;2911;3690;Defunciones;197.0;A
2019;56737;3023;3691;Defunciones;707.0;A
2019;56737;3023;3689;Defunciones;394.0;A
2019;56737;3023;3690;Defunciones;313.0;A
2019;56737;3142;3691;Defunciones;918.0;A
2019;56737;3142;3689;Defunciones;511.0;A
2019;56737;3142;3690;Defunciones;407.0;A
2019;56805;3143;3691;Defunciones;285.0;A
2019;56805;3143;3689;Defunciones;113.0;A
2019;56805;3143;3690;Defunciones;172.0;A
2019;56805;2352;3691;Defunciones;12.0;A
2019;56805;2352;3689;Defunciones;6.0;A
2019;56805;2352;3690;Defunciones;6.0;A
2019;56805;2402;3691;Defunciones;67.0;A
2019;56805;2402;3689;Defunciones;19.0;A
2019;56805;2402;3690;Defunciones;48.0;A
2019;56805;2482;3691;Defunciones;32.0;A
2019;56805;2482;3689;Defunciones;14.0;A
2019;56805;2482;3690;Defunciones;18.0;A
2019;56805;2713;3691;Defunciones;29.0;A
2019;56805;2713;3689;Defunciones;13.0;A
2019;56805;2713;3690;Defunciones;16.0;A
2019;56805;2797;3691;Defunciones;20.0;A
2019;56805;2797;3689;Defunciones;7.0;A
2019;56805;2797;3690;Defunciones;13.0;A
2019;56805;2911;3691;Defunciones;27.0;A
2019;56805;2911;3689;Defunciones;9.0;A
2019;56805;2911;3690;Defunciones;18.0;A
2019;56805;3023;3691;Defunciones;43.0;A
2019;56805;3023;3689;Defunciones;21.0;A
2019;56805;3023;3690;Defunciones;22.0;A
2019;56805;3142;3691;Defunciones;55.0;A
2019;56805;3142;3689;Defunciones;24.0;A
2019;56805;3142;3690;Defunciones;31.0;A
2019;56873;3143;3691;Defunciones;816.0;A
2019;56873;3143;3689;Defunciones;277.0;A
2019;56873;3143;3690;Defunciones;539.0;A
2019;56873;2352;3691;Defunciones;65.0;A
2019;56873;2352;3689;Defunciones;26.0;A
2019;56873;2352;3690;Defunciones;39.0;A
2019;56873;2402;3691;Defunciones;117.0;A
2019;56873;2402;3689;Defunciones;39.0;A
2019;56873;2402;3690;Defunciones;78.0;A
2019;56873;2482;3691;Defunciones;94.0;A
2019;56873;2482;3689;Defunciones;30.0;A
2019;56873;2482;3690;Defunciones;64.0;A
2019;56873;2713;3691;Defunciones;101.0;A
2019;56873;2713;3689;Defunciones;32.0;A
2019;56873;2713;3690;Defunciones;69.0;A
2019;56873;2797;3691;Defunciones;64.0;A
2019;56873;2797;3689;Defunciones;15.0;A
2019;56873;2797;3690;Defunciones;49.0;A
2019;56873;2911;3691;Defunciones;107.0;A
2019;56873;2911;3689;Defunciones;39.0;A
2019;56873;2911;3690;Defunciones;68.0;A
2019;56873;3023;3691;Defunciones;120.0;A
2019;56873;3023;3689;Defunciones;41.0;A
2019;56873;3023;3690;Defunciones;79.0;A
2019;56873;3142;3691;Defunciones;148.0;A
2019;56873;3142;3689;Defunciones;55.0;A
2019;56873;3142;3690;Defunciones;93.0;A
2019;56947;3143;3691;Defunciones;2376.0;A
2019;56947;3143;3689;Defunciones;1069.0;A
2019;56947;3143;3690;Defunciones;1307.0;A
2019;56947;2352;3691;Defunciones;169.0;A
2019;56947;2352;3689;Defunciones;67.0;A
2019;56947;2352;3690;Defunciones;102.0;A
2019;56947;2402;3691;Defunciones;389.0;A
2019;56947;2402;3689;Defunciones;181.0;A
2019;56947;2402;3690;Defunciones;208.0;A
2019;56947;2482;3691;Defunciones;244.0;A
2019;56947;2482;3689;Defunciones;99.0;A
2019;56947;2482;3690;Defunciones;145.0;A
2019;56947;2713;3691;Defunciones;282.0;A
2019;56947;2713;3689;Defunciones;138.0;A
2019;56947;2713;3690;Defunciones;144.0;A
2019;56947;2797;3691;Defunciones;123.0;A
2019;56947;2797;3689;Defunciones;59.0;A
2019;56947;2797;3690;Defunciones;64.0;A
2019;56947;2911;3691;Defunciones;237.0;A
2019;56947;2911;3689;Defunciones;95.0;A
2019;56947;2911;3690;Defunciones;142.0;A
2019;56947;3023;3691;Defunciones;374.0;A
2019;56947;3023;3689;Defunciones;187.0;A
2019;56947;3023;3690;Defunciones;187.0;A
2019;56947;3142;3691;Defunciones;558.0;A
2019;56947;3142;3689;Defunciones;243.0;A
2019;56947;3142;3690;Defunciones;315.0;A
2019;57018;3143;3691;Defunciones;2.0;A
2019;57018;3143;3690;Defunciones;2.0;A
2019;57018;2797;3691;Defunciones;1.0;A
2019;57018;2797;3690;Defunciones;1.0;A
2019;57018;3142;3691;Defunciones;1.0;A
2019;57018;3142;3690;Defunciones;1.0;A
2019;57078;3143;3691;Defunciones;137.0;A
2019;57078;3143;3689;Defunciones;79.0;A
2019;57078;3143;3690;Defunciones;58.0;A
2019;57078;2352;3691;Defunciones;8.0;A
2019;57078;2352;3689;Defunciones;3.0;A
2019;57078;2352;3690;Defunciones;5.0;A
2019;57078;2402;3691;Defunciones;17.0;A
2019;57078;2402;3689;Defunciones;14.0;A
2019;57078;2402;3690;Defunciones;3.0;A
2019;57078;2482;3691;Defunciones;11.0;A
2019;57078;2482;3689;Defunciones;8.0;A
2019;57078;2482;3690;Defunciones;3.0;A
2019;57078;2713;3691;Defunciones;23.0;A
2019;57078;2713;3689;Defunciones;13.0;A
2019;57078;2713;3690;Defunciones;10.0;A
2019;57078;2797;3691;Defunciones;8.0;A
2019;57078;2797;3689;Defunciones;5.0;A
2019;57078;2797;3690;Defunciones;3.0;A
2019;57078;2911;3691;Defunciones;12.0;A
2019;57078;2911;3689;Defunciones;5.0;A
2019;57078;2911;3690;Defunciones;7.0;A
2019;57078;3023;3691;Defunciones;25.0;A
2019;57078;3023;3689;Defunciones;13.0;A
2019;57078;3023;3690;Defunciones;12.0;A
2019;57078;3142;3691;Defunciones;33.0;A
2019;57078;3142;3689;Defunciones;18.0;A
2019;57078;3142;3690;Defunciones;15.0;A
2019;57167;3143;3691;Defunciones;158.0;A
2019;57167;3143;3689;Defunciones;79.0;A
2019;57167;3143;3690;Defunciones;79.0;A
2019;57167;2352;3691;Defunciones;6.0;A
2019;57167;2352;3689;Defunciones;1.0;A
2019;57167;2352;3690;Defunciones;5.0;A
2019;57167;2402;3691;Defunciones;29.0;A
2019;57167;2402;3689;Defunciones;15.0;A
2019;57167;2402;3690;Defunciones;14.0;A
2019;57167;2482;3691;Defunciones;20.0;A
2019;57167;2482;3689;Defunciones;7.0;A
2019;57167;2482;3690;Defunciones;13.0;A
2019;57167;2713;3691;Defunciones;19.0;A
2019;57167;2713;3689;Defunciones;8.0;A
2019;57167;2713;3690;Defunciones;11.0;A
2019;57167;2797;3691;Defunciones;12.0;A
2019;57167;2797;3689;Defunciones;8.0;A
2019;57167;2797;3690;Defunciones;4.0;A
2019;57167;2911;3691;Defunciones;10.0;A
2019;57167;2911;3689;Defunciones;6.0;A
2019;57167;2911;3690;Defunciones;4.0;A
2019;57167;3023;3691;Defunciones;25.0;A
2019;57167;3023;3689;Defunciones;17.0;A
2019;57167;3023;3690;Defunciones;8.0;A
2019;57167;3142;3691;Defunciones;37.0;A
2019;57167;3142;3689;Defunciones;17.0;A
2019;57167;3142;3690;Defunciones;20.0;A
2019;57258;3143;3691;Defunciones;3080.0;A
2019;57258;3143;3689;Defunciones;1392.0;A
2019;57258;3143;3690;Defunciones;1688.0;A
2019;57258;2352;3691;Defunciones;484.0;A
2019;57258;2352;3689;Defunciones;219.0;A
2019;57258;2352;3690;Defunciones;265.0;A
2019;57258;2402;3691;Defunciones;382.0;A
2019;57258;2402;3689;Defunciones;190.0;A
2019;57258;2402;3690;Defunciones;192.0;A
2019;57258;2482;3691;Defunciones;195.0;A
2019;57258;2482;3689;Defunciones;71.0;A
2019;57258;2482;3690;Defunciones;124.0;A
2019;57258;2713;3691;Defunciones;451.0;A
2019;57258;2713;3689;Defunciones;214.0;A
2019;57258;2713;3690;Defunciones;237.0;A
2019;57258;2797;3691;Defunciones;249.0;A
2019;57258;2797;3689;Defunciones;111.0;A
2019;57258;2797;3690;Defunciones;138.0;A
2019;57258;2911;3691;Defunciones;433.0;A
2019;57258;2911;3689;Defunciones;165.0;A
2019;57258;2911;3690;Defunciones;268.0;A
2019;57258;3023;3691;Defunciones;635.0;A
2019;57258;3023;3689;Defunciones;292.0;A
2019;57258;3023;3690;Defunciones;343.0;A
2019;57258;3142;3691;Defunciones;251.0;A
2019;57258;3142;3689;Defunciones;130.0;A
2019;57258;3142;3690;Defunciones;121.0;A
2019;57627;3143;3691;Defunciones;2364.0;A
2019;57627;3143;3689;Defunciones;1565.0;A
2019;57627;3143;3690;Defunciones;799.0;A
2019;57627;2352;3691;Defunciones;241.0;A
2019;57627;2352;3689;Defunciones;167.0;A
2019;57627;2352;3690;Defunciones;74.0;A
2019;57627;2402;3691;Defunciones;307.0;A
2019;57627;2402;3689;Defunciones;185.0;A
2019;57627;2402;3690;Defunciones;122.0;A
2019;57627;2482;3691;Defunciones;295.0;A
2019;57627;2482;3689;Defunciones;183.0;A
2019;57627;2482;3690;Defunciones;112.0;A
2019;57627;2713;3691;Defunciones;271.0;A
2019;57627;2713;3689;Defunciones;189.0;A
2019;57627;2713;3690;Defunciones;82.0;A
2019;57627;2797;3691;Defunciones;150.0;A
2019;57627;2797;3689;Defunciones;98.0;A
2019;57627;2797;3690;Defunciones;52.0;A
2019;57627;2911;3691;Defunciones;252.0;A
2019;57627;2911;3689;Defunciones;183.0;A
2019;57627;2911;3690;Defunciones;69.0;A
2019;57627;3023;3691;Defunciones;446.0;A
2019;57627;3023;3689;Defunciones;288.0;A
2019;57627;3023;3690;Defunciones;158.0;A
2019;57627;3142;3691;Defunciones;402.0;A
2019;57627;3142;3689;Defunciones;272.0;A
2019;57627;3142;3690;Defunciones;130.0;A
2018;57628;3143;3691;Defunciones;72806.0;A
2018;57628;3143;3689;Defunciones;37360.0;A
2018;57628;3143;3690;Defunciones;35446.0;A
2018;57628;2352;3691;Defunciones;5543.0;A
2018;57628;2352;3689;Defunciones;3021.0;A
2018;57628;2352;3690;Defunciones;2522.0;A
2018;57628;2402;3691;Defunciones;10485.0;A
2018;57628;2402;3689;Defunciones;5461.0;A
2018;57628;2402;3690;Defunciones;5024.0;A
2018;57628;2482;3691;Defunciones;7822.0;A
2018;57628;2482;3689;Defunciones;3877.0;A
2018;57628;2482;3690;Defunciones;3945.0;A
2018;57628;2713;3691;Defunciones;8427.0;A
2018;57628;2713;3689;Defunciones;4263.0;A
2018;57628;2713;3690;Defunciones;4164.0;A
2018;57628;2797;3691;Defunciones;4538.0;A
2018;57628;2797;3689;Defunciones;2329.0;A
2018;57628;2797;3690;Defunciones;2209.0;A
2018;57628;2911;3691;Defunciones;6876.0;A
2018;57628;2911;3689;Defunciones;3458.0;A
2018;57628;2911;3690;Defunciones;3418.0;A
2018;57628;3023;3691;Defunciones;13323.0;A
2018;57628;3023;3689;Defunciones;6958.0;A
2018;57628;3023;3690;Defunciones;6365.0;A
2018;57628;3142;3691;Defunciones;15792.0;A
2018;57628;3142;3689;Defunciones;7993.0;A
2018;57628;3142;3690;Defunciones;7799.0;A
2018;56093;3143;3691;Defunciones;1176.0;A
2018;56093;3143;3689;Defunciones;607.0;A
2018;56093;3143;3690;Defunciones;569.0;A
2018;56093;2352;3691;Defunciones;111.0;A
2018;56093;2352;3689;Defunciones;57.0;A
2018;56093;2352;3690;Defunciones;54.0;A
2018;56093;2402;3691;Defunciones;205.0;A
2018;56093;2402;3689;Defunciones;96.0;A
2018;56093;2402;3690;Defunciones;109.0;A
2018;56093;2482;3691;Defunciones;114.0;A
2018;56093;2482;3689;Defunciones;60.0;A
2018;56093;2482;3690;Defunciones;54.0;A
2018;56093;2713;3691;Defunciones;130.0;A
2018;56093;2713;3689;Defunciones;67.0;A
2018;56093;2713;3690;Defunciones;63.0;A
2018;56093;2797;3691;Defunciones;87.0;A
2018;56093;2797;3689;Defunciones;46.0;A
2018;56093;2797;3690;Defunciones;41.0;A
2018;56093;2911;3691;Defunciones;95.0;A
2018;56093;2911;3689;Defunciones;53.0;A
2018;56093;2911;3690;Defunciones;42.0;A
2018;56093;3023;3691;Defunciones;224.0;A
2018;56093;3023;3689;Defunciones;125.0;A
2018;56093;3023;3690;Defunciones;99.0;A
2018;56093;3142;3691;Defunciones;210.0;A
2018;56093;3142;3689;Defunciones;103.0;A
2018;56093;3142;3690;Defunciones;107.0;A
2018;56232;3143;3691;Defunciones;18261.0;A
2018;56232;3143;3689;Defunciones;11265.0;A
2018;56232;3143;3690;Defunciones;6996.0;A
2018;56232;2352;3691;Defunciones;1412.0;A
2018;56232;2352;3689;Defunciones;904.0;A
2018;56232;2352;3690;Defunciones;508.0;A
2018;56232;2402;3691;Defunciones;2788.0;A
2018;56232;2402;3689;Defunciones;1721.0;A
2018;56232;2402;3690;Defunciones;1067.0;A
2018;56232;2482;3691;Defunciones;1803.0;A
2018;56232;2482;3689;Defunciones;1114.0;A
2018;56232;2482;3690;Defunciones;689.0;A
2018;56232;2713;3691;Defunciones;2068.0;A
2018;56232;2713;3689;Defunciones;1230.0;A
2018;56232;2713;3690;Defunciones;838.0;A
2018;56232;2797;3691;Defunciones;1151.0;A
2018;56232;2797;3689;Defunciones;722.0;A
2018;56232;2797;3690;Defunciones;429.0;A
2018;56232;2911;3691;Defunciones;1509.0;A
2018;56232;2911;3689;Defunciones;941.0;A
2018;56232;2911;3690;Defunciones;568.0;A
2018;56232;3023;3691;Defunciones;3499.0;A
2018;56232;3023;3689;Defunciones;2126.0;A
2018;56232;3023;3690;Defunciones;1373.0;A
2018;56232;3142;3691;Defunciones;4031.0;A
2018;56232;3142;3689;Defunciones;2507.0;A
2018;56232;3142;3690;Defunciones;1524.0;A
2018;56266;3143;3691;Defunciones;297.0;A
2018;56266;3143;3689;Defunciones;152.0;A
2018;56266;3143;3690;Defunciones;145.0;A
2018;56266;2352;3691;Defunciones;30.0;A
2018;56266;2352;3689;Defunciones;15.0;A
2018;56266;2352;3690;Defunciones;15.0;A
2018;56266;2402;3691;Defunciones;42.0;A
2018;56266;2402;3689;Defunciones;22.0;A
2018;56266;2402;3690;Defunciones;20.0;A
2018;56266;2482;3691;Defunciones;42.0;A
2018;56266;2482;3689;Defunciones;15.0;A
2018;56266;2482;3690;Defunciones;27.0;A
2018;56266;2713;3691;Defunciones;25.0;A
2018;56266;2713;3689;Defunciones;12.0;A
2018;56266;2713;3690;Defunciones;13.0;A
2018;56266;2797;3691;Defunciones;22.0;A
2018;56266;2797;3689;Defunciones;12.0;A
2018;56266;2797;3690;Defunciones;10.0;A
2018;56266;2911;3691;Defunciones;35.0;A
2018;56266;2911;3689;Defunciones;18.0;A
2018;56266;2911;3690;Defunciones;17.0;A
2018;56266;3023;3691;Defunciones;38.0;A
2018;56266;3023;3689;Defunciones;24.0;A
2018;56266;3023;3690;Defunciones;14.0;A
2018;56266;3142;3691;Defunciones;63.0;A
2018;56266;3142;3689;Defunciones;34.0;A
2018;56266;3142;3690;Defunciones;29.0;A
2018;56338;3143;3691;Defunciones;2268.0;A
2018;56338;3143;3689;Defunciones;978.0;A
2018;56338;3143;3690;Defunciones;1290.0;A
2018;56338;2352;3691;Defunciones;211.0;A
2018;56338;2352;3689;Defunciones;97.0;A
2018;56338;2352;3690;Defunciones;114.0;A
2018;56338;2402;3691;Defunciones;332.0;A
2018;56338;2402;3689;Defunciones;138.0;A
2018;56338;2402;3690;Defunciones;194.0;A
