TIME_PERIOD;REF_AREA;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2010;2587;_T;Y50-54;DEATHS;1.0;A
2010;2587;_T;Y55-59;DEATHS;3.0;A
2010;2587;_T;Y60-64;DEATHS;4.0;A
2010;2587;_T;Y65-69;DEATHS;4.0;A
2010;2587;_T;Y70-74;DEATHS;10.0;A
2010;2587;_T;Y75-79;DEATHS;12.0;A
2010;2587;_T;Y80-84;DEATHS;10.0;A
2010;2587;_T;Y85-89;DEATHS;14.0;A
2010;2587;_T;Y90-94;DEATHS;6.0;A
2010;2587;_T;Y95-99;DEATHS;6.0;A
2010;2587;_T;Y_GE100;DEATHS;1.0;A
2010;2587;M;TOTAL;DEATHS;45.0;A
2010;2587;M;Y20-24;DEATHS;1.0;A
2010;2587;M;Y35-39;DEATHS;2.0;A
2010;2587;M;Y40-44;DEATHS;2.0;A
2010;2587;M;Y45-49;DEATHS;1.0;A
2010;2587;M;Y50-54;DEATHS;1.0;A
2010;2587;M;Y55-59;DEATHS;2.0;A
2010;2587;M;Y60-64;DEATHS;4.0;A
2010;2587;M;Y65-69;DEATHS;4.0;A
2010;2587;M;Y70-74;DEATHS;7.0;A
2010;2587;M;Y75-79;DEATHS;9.0;A
2010;2587;M;Y80-84;DEATHS;5.0;A
2010;2587;M;Y85-89;DEATHS;5.0;A
2010;2587;M;Y90-94;DEATHS;2.0;A
2010;2587;F;TOTAL;DEATHS;33.0;A
2010;2587;F;Y1-4;DEATHS;1.0;A
2010;2587;F;Y55-59;DEATHS;1.0;A
2010;2587;F;Y70-74;DEATHS;3.0;A
2010;2587;F;Y75-79;DEATHS;3.0;A
2010;2587;F;Y80-84;DEATHS;5.0;A
2010;2587;F;Y85-89;DEATHS;9.0;A
2010;2587;F;Y90-94;DEATHS;4.0;A
2010;2587;F;Y95-99;DEATHS;6.0;A
2010;2587;F;Y_GE100;DEATHS;1.0;A
2010;2588;_T;TOTAL;DEATHS;50.0;A
2010;2588;_T;Y20-24;DEATHS;1.0;A
2010;2588;_T;Y30-34;DEATHS;1.0;A
2010;2588;_T;Y35-39;DEATHS;2.0;A
2010;2588;_T;Y45-49;DEATHS;1.0;A
2010;2588;_T;Y50-54;DEATHS;2.0;A
2010;2588;_T;Y55-59;DEATHS;2.0;A
2010;2588;_T;Y60-64;DEATHS;5.0;A
2010;2588;_T;Y65-69;DEATHS;3.0;A
2010;2588;_T;Y70-74;DEATHS;4.0;A
2010;2588;_T;Y75-79;DEATHS;6.0;A
2010;2588;_T;Y80-84;DEATHS;8.0;A
2010;2588;_T;Y85-89;DEATHS;9.0;A
2010;2588;_T;Y90-94;DEATHS;4.0;A
2010;2588;_T;Y95-99;DEATHS;2.0;A
2010;2588;M;TOTAL;DEATHS;23.0;A
2010;2588;M;Y30-34;DEATHS;1.0;A
2010;2588;M;Y35-39;DEATHS;2.0;A
2010;2588;M;Y50-54;DEATHS;1.0;A
2010;2588;M;Y55-59;DEATHS;1.0;A
2010;2588;M;Y60-64;DEATHS;3.0;A
2010;2588;M;Y65-69;DEATHS;1.0;A
2010;2588;M;Y70-74;DEATHS;2.0;A
2010;2588;M;Y75-79;DEATHS;2.0;A
2010;2588;M;Y80-84;DEATHS;3.0;A
2010;2588;M;Y85-89;DEATHS;5.0;A
2010;2588;M;Y90-94;DEATHS;2.0;A
2010;2588;F;TOTAL;DEATHS;27.0;A
2010;2588;F;Y20-24;DEATHS;1.0;A
2010;2588;F;Y45-49;DEATHS;1.0;A
2010;2588;F;Y50-54;DEATHS;1.0;A
2010;2588;F;Y55-59;DEATHS;1.0;A
2010;2588;F;Y60-64;DEATHS;2.0;A
2010;2588;F;Y65-69;DEATHS;2.0;A
2010;2588;F;Y70-74;DEATHS;2.0;A
2010;2588;F;Y75-79;DEATHS;4.0;A
2010;2588;F;Y80-84;DEATHS;5.0;A
2010;2588;F;Y85-89;DEATHS;4.0;A
2010;2588;F;Y90-94;DEATHS;2.0;A
2010;2588;F;Y95-99;DEATHS;2.0;A
2010;2589;_T;TOTAL;DEATHS;107.0;A
2010;2589;_T;Y_LT1;DEATHS;2.0;A
2010;2589;_T;Y30-34;DEATHS;1.0;A
2010;2589;_T;Y45-49;DEATHS;2.0;A
2010;2589;_T;Y50-54;DEATHS;4.0;A
2010;2589;_T;Y55-59;DEATHS;2.0;A
2010;2589;_T;Y60-64;DEATHS;4.0;A
2010;2589;_T;Y65-69;DEATHS;4.0;A
2010;2589;_T;Y70-74;DEATHS;11.0;A
2010;2589;_T;Y75-79;DEATHS;24.0;A
2010;2589;_T;Y80-84;DEATHS;20.0;A
2010;2589;_T;Y85-89;DEATHS;16.0;A
2010;2589;_T;Y90-94;DEATHS;15.0;A
2010;2589;_T;Y95-99;DEATHS;2.0;A
2010;2589;M;TOTAL;DEATHS;60.0;A
2010;2589;M;Y_LT1;DEATHS;1.0;A
2010;2589;M;Y30-34;DEATHS;1.0;A
2010;2589;M;Y45-49;DEATHS;1.0;A
2010;2589;M;Y50-54;DEATHS;4.0;A
2010;2589;M;Y55-59;DEATHS;1.0;A
2010;2589;M;Y60-64;DEATHS;2.0;A
2010;2589;M;Y65-69;DEATHS;3.0;A
2010;2589;M;Y70-74;DEATHS;8.0;A
2010;2589;M;Y75-79;DEATHS;14.0;A
2010;2589;M;Y80-84;DEATHS;11.0;A
2010;2589;M;Y85-89;DEATHS;6.0;A
2010;2589;M;Y90-94;DEATHS;7.0;A
2010;2589;M;Y95-99;DEATHS;1.0;A
2010;2589;F;TOTAL;DEATHS;47.0;A
2010;2589;F;Y_LT1;DEATHS;1.0;A
2010;2589;F;Y45-49;DEATHS;1.0;A
2010;2589;F;Y55-59;DEATHS;1.0;A
2010;2589;F;Y60-64;DEATHS;2.0;A
2010;2589;F;Y65-69;DEATHS;1.0;A
2010;2589;F;Y70-74;DEATHS;3.0;A
2010;2589;F;Y75-79;DEATHS;10.0;A
2010;2589;F;Y80-84;DEATHS;9.0;A
2010;2589;F;Y85-89;DEATHS;10.0;A
2010;2589;F;Y90-94;DEATHS;8.0;A
2010;2589;F;Y95-99;DEATHS;1.0;A
2010;2590;_T;TOTAL;DEATHS;5.0;A
2010;2590;_T;Y70-74;DEATHS;1.0;A
2010;2590;_T;Y75-79;DEATHS;1.0;A
2010;2590;_T;Y80-84;DEATHS;1.0;A
2010;2590;_T;Y85-89;DEATHS;2.0;A
2010;2590;M;TOTAL;DEATHS;2.0;A
2010;2590;M;Y85-89;DEATHS;2.0;A
2010;2590;F;TOTAL;DEATHS;3.0;A
2010;2590;F;Y70-74;DEATHS;1.0;A
2010;2590;F;Y75-79;DEATHS;1.0;A
2010;2590;F;Y80-84;DEATHS;1.0;A
2010;2592;_T;TOTAL;DEATHS;65.0;A
2010;2592;_T;Y15-19;DEATHS;1.0;A
2010;2592;_T;Y35-39;DEATHS;1.0;A
2010;2592;_T;Y45-49;DEATHS;1.0;A
2010;2592;_T;Y50-54;DEATHS;1.0;A
2010;2592;_T;Y55-59;DEATHS;1.0;A
2010;2592;_T;Y60-64;DEATHS;5.0;A
2010;2592;_T;Y65-69;DEATHS;3.0;A
2010;2592;_T;Y70-74;DEATHS;5.0;A
2010;2592;_T;Y75-79;DEATHS;12.0;A
2010;2592;_T;Y80-84;DEATHS;14.0;A
2010;2592;_T;Y85-89;DEATHS;12.0;A
2010;2592;_T;Y90-94;DEATHS;7.0;A
2010;2592;_T;Y_GE100;DEATHS;2.0;A
2010;2592;M;TOTAL;DEATHS;33.0;A
2010;2592;M;Y15-19;DEATHS;1.0;A
2010;2592;M;Y35-39;DEATHS;1.0;A
2010;2592;M;Y50-54;DEATHS;1.0;A
2010;2592;M;Y60-64;DEATHS;4.0;A
2010;2592;M;Y65-69;DEATHS;2.0;A
2010;2592;M;Y70-74;DEATHS;3.0;A
2010;2592;M;Y75-79;DEATHS;7.0;A
2010;2592;M;Y80-84;DEATHS;6.0;A
2010;2592;M;Y85-89;DEATHS;4.0;A
2010;2592;M;Y90-94;DEATHS;4.0;A
2010;2592;F;TOTAL;DEATHS;32.0;A
2010;2592;F;Y45-49;DEATHS;1.0;A
2010;2592;F;Y55-59;DEATHS;1.0;A
2010;2592;F;Y60-64;DEATHS;1.0;A
2010;2592;F;Y65-69;DEATHS;1.0;A
2010;2592;F;Y70-74;DEATHS;2.0;A
2010;2592;F;Y75-79;DEATHS;5.0;A
2010;2592;F;Y80-84;DEATHS;8.0;A
2010;2592;F;Y85-89;DEATHS;8.0;A
2010;2592;F;Y90-94;DEATHS;3.0;A
2010;2592;F;Y_GE100;DEATHS;2.0;A
2010;2594;_T;TOTAL;DEATHS;14.0;A
2010;2594;_T;Y_LT1;DEATHS;1.0;A
2010;2594;_T;Y60-64;DEATHS;1.0;A
2010;2594;_T;Y70-74;DEATHS;2.0;A
2010;2594;_T;Y75-79;DEATHS;2.0;A
2010;2594;_T;Y80-84;DEATHS;3.0;A
2010;2594;_T;Y85-89;DEATHS;4.0;A
2010;2594;_T;Y90-94;DEATHS;1.0;A
2010;2594;M;TOTAL;DEATHS;9.0;A
2010;2594;M;Y_LT1;DEATHS;1.0;A
2010;2594;M;Y60-64;DEATHS;1.0;A
2010;2594;M;Y70-74;DEATHS;1.0;A
2010;2594;M;Y75-79;DEATHS;2.0;A
2010;2594;M;Y80-84;DEATHS;3.0;A
2010;2594;M;Y85-89;DEATHS;1.0;A
2010;2594;F;TOTAL;DEATHS;5.0;A
2010;2594;F;Y70-74;DEATHS;1.0;A
2010;2594;F;Y85-89;DEATHS;3.0;A
2010;2594;F;Y90-94;DEATHS;1.0;A
2010;2595;_T;TOTAL;DEATHS;19.0;A
2010;2595;_T;Y25-29;DEATHS;1.0;A
2010;2595;_T;Y50-54;DEATHS;1.0;A
2010;2595;_T;Y60-64;DEATHS;1.0;A
2010;2595;_T;Y65-69;DEATHS;1.0;A
2010;2595;_T;Y75-79;DEATHS;1.0;A
2010;2595;_T;Y80-84;DEATHS;4.0;A
2010;2595;_T;Y85-89;DEATHS;7.0;A
2010;2595;_T;Y90-94;DEATHS;2.0;A
2010;2595;_T;Y95-99;DEATHS;1.0;A
2010;2595;M;TOTAL;DEATHS;10.0;A
2010;2595;M;Y25-29;DEATHS;1.0;A
2010;2595;M;Y50-54;DEATHS;1.0;A
2010;2595;M;Y60-64;DEATHS;1.0;A
2010;2595;M;Y65-69;DEATHS;1.0;A
2010;2595;M;Y80-84;DEATHS;3.0;A
2010;2595;M;Y85-89;DEATHS;2.0;A
2010;2595;M;Y95-99;DEATHS;1.0;A
2010;2595;F;TOTAL;DEATHS;9.0;A
2010;2595;F;Y75-79;DEATHS;1.0;A
2010;2595;F;Y80-84;DEATHS;1.0;A
2010;2595;F;Y85-89;DEATHS;5.0;A
2010;2595;F;Y90-94;DEATHS;2.0;A
2010;2596;_T;TOTAL;DEATHS;9.0;A
2010;2596;_T;Y65-69;DEATHS;1.0;A
2010;2596;_T;Y70-74;DEATHS;1.0;A
2010;2596;_T;Y75-79;DEATHS;3.0;A
2010;2596;_T;Y80-84;DEATHS;1.0;A
2010;2596;_T;Y85-89;DEATHS;2.0;A
2010;2596;_T;Y90-94;DEATHS;1.0;A
2010;2596;M;TOTAL;DEATHS;6.0;A
2010;2596;M;Y65-69;DEATHS;1.0;A
2010;2596;M;Y70-74;DEATHS;1.0;A
2010;2596;M;Y75-79;DEATHS;1.0;A
2010;2596;M;Y80-84;DEATHS;1.0;A
2010;2596;M;Y85-89;DEATHS;1.0;A
2010;2596;M;Y90-94;DEATHS;1.0;A
2010;2596;F;TOTAL;DEATHS;3.0;A
2010;2596;F;Y75-79;DEATHS;2.0;A
2010;2596;F;Y85-89;DEATHS;1.0;A
2010;2598;_T;TOTAL;DEATHS;12.0;A
2010;2598;_T;Y1-4;DEATHS;1.0;A
2010;2598;_T;Y40-44;DEATHS;1.0;A
2010;2598;_T;Y50-54;DEATHS;1.0;A
2010;2598;_T;Y70-74;DEATHS;1.0;A
2010;2598;_T;Y75-79;DEATHS;2.0;A
2010;2598;_T;Y80-84;DEATHS;2.0;A
2010;2598;_T;Y85-89;DEATHS;2.0;A
2010;2598;_T;Y90-94;DEATHS;2.0;A
2010;2598;M;TOTAL;DEATHS;8.0;A
2010;2598;M;Y40-44;DEATHS;1.0;A
2010;2598;M;Y50-54;DEATHS;1.0;A
2010;2598;M;Y70-74;DEATHS;1.0;A
2010;2598;M;Y75-79;DEATHS;2.0;A
2010;2598;M;Y80-84;DEATHS;1.0;A
2010;2598;M;Y85-89;DEATHS;1.0;A
2010;2598;M;Y90-94;DEATHS;1.0;A
2010;2598;F;TOTAL;DEATHS;4.0;A
2010;2598;F;Y1-4;DEATHS;1.0;A
2010;2598;F;Y80-84;DEATHS;1.0;A
2010;2598;F;Y85-89;DEATHS;1.0;A
2010;2598;F;Y90-94;DEATHS;1.0;A
2010;2599;_T;TOTAL;DEATHS;2.0;A
2010;2599;_T;Y40-44;DEATHS;1.0;A
2010;2599;_T;Y80-84;DEATHS;1.0;A
2010;2599;M;TOTAL;DEATHS;1.0;A
2010;2599;M;Y80-84;DEATHS;1.0;A
2010;2599;F;TOTAL;DEATHS;1.0;A
2010;2599;F;Y40-44;DEATHS;1.0;A
2010;2603;_T;TOTAL;DEATHS;20.0;A
2010;2603;_T;Y50-54;DEATHS;2.0;A
2010;2603;_T;Y55-59;DEATHS;1.0;A
2010;2603;_T;Y60-64;DEATHS;1.0;A
2010;2603;_T;Y65-69;DEATHS;1.0;A
2010;2603;_T;Y75-79;DEATHS;4.0;A
2010;2603;_T;Y80-84;DEATHS;2.0;A
2010;2603;_T;Y85-89;DEATHS;4.0;A
2010;2603;_T;Y90-94;DEATHS;4.0;A
2010;2603;_T;Y95-99;DEATHS;1.0;A
2010;2603;M;TOTAL;DEATHS;7.0;A
2010;2603;M;Y50-54;DEATHS;2.0;A
2010;2603;M;Y65-69;DEATHS;1.0;A
2010;2603;M;Y75-79;DEATHS;1.0;A
2010;2603;M;Y85-89;DEATHS;1.0;A
2010;2603;M;Y90-94;DEATHS;2.0;A
2010;2603;F;TOTAL;DEATHS;13.0;A
2010;2603;F;Y55-59;DEATHS;1.0;A
2010;2603;F;Y60-64;DEATHS;1.0;A
2010;2603;F;Y75-79;DEATHS;3.0;A
2010;2603;F;Y80-84;DEATHS;2.0;A
2010;2603;F;Y85-89;DEATHS;3.0;A
2010;2603;F;Y90-94;DEATHS;2.0;A
2010;2603;F;Y95-99;DEATHS;1.0;A
2010;2604;_T;TOTAL;DEATHS;36.0;A
2010;2604;_T;Y55-59;DEATHS;2.0;A
2010;2604;_T;Y60-64;DEATHS;2.0;A
2010;2604;_T;Y65-69;DEATHS;3.0;A
2010;2604;_T;Y70-74;DEATHS;3.0;A
2010;2604;_T;Y75-79;DEATHS;8.0;A
2010;2604;_T;Y80-84;DEATHS;7.0;A
2010;2604;_T;Y85-89;DEATHS;8.0;A
2010;2604;_T;Y90-94;DEATHS;3.0;A
2010;2604;M;TOTAL;DEATHS;20.0;A
2010;2604;M;Y55-59;DEATHS;2.0;A
2010;2604;M;Y60-64;DEATHS;2.0;A
2010;2604;M;Y65-69;DEATHS;2.0;A
2010;2604;M;Y70-74;DEATHS;1.0;A
2010;2604;M;Y75-79;DEATHS;6.0;A
2010;2604;M;Y80-84;DEATHS;5.0;A
2010;2604;M;Y85-89;DEATHS;2.0;A
2010;2604;F;TOTAL;DEATHS;16.0;A
2010;2604;F;Y65-69;DEATHS;1.0;A
2010;2604;F;Y70-74;DEATHS;2.0;A
2010;2604;F;Y75-79;DEATHS;2.0;A
2010;2604;F;Y80-84;DEATHS;2.0;A
2010;2604;F;Y85-89;DEATHS;6.0;A
2010;2604;F;Y90-94;DEATHS;3.0;A
2010;2605;_T;TOTAL;DEATHS;7.0;A
2010;2605;_T;Y75-79;DEATHS;4.0;A
2010;2605;_T;Y80-84;DEATHS;1.0;A
2010;2605;_T;Y85-89;DEATHS;2.0;A
2010;2605;M;TOTAL;DEATHS;3.0;A
2010;2605;M;Y75-79;DEATHS;1.0;A
2010;2605;M;Y80-84;DEATHS;1.0;A
2010;2605;M;Y85-89;DEATHS;1.0;A
2010;2605;F;TOTAL;DEATHS;4.0;A
2010;2605;F;Y75-79;DEATHS;3.0;A
2010;2605;F;Y85-89;DEATHS;1.0;A
2010;2607;_T;TOTAL;DEATHS;40.0;A
2010;2607;_T;Y40-44;DEATHS;1.0;A
2010;2607;_T;Y55-59;DEATHS;1.0;A
2010;2607;_T;Y60-64;DEATHS;1.0;A
2010;2607;_T;Y65-69;DEATHS;1.0;A
2010;2607;_T;Y70-74;DEATHS;3.0;A
2010;2607;_T;Y75-79;DEATHS;6.0;A
2010;2607;_T;Y80-84;DEATHS;10.0;A
2010;2607;_T;Y85-89;DEATHS;10.0;A
2010;2607;_T;Y90-94;DEATHS;6.0;A
2010;2607;_T;Y95-99;DEATHS;1.0;A
2010;2607;M;TOTAL;DEATHS;17.0;A
2010;2607;M;Y40-44;DEATHS;1.0;A
2010;2607;M;Y55-59;DEATHS;1.0;A
2010;2607;M;Y60-64;DEATHS;1.0;A
2010;2607;M;Y70-74;DEATHS;3.0;A
2010;2607;M;Y75-79;DEATHS;3.0;A
2010;2607;M;Y80-84;DEATHS;3.0;A
2010;2607;M;Y85-89;DEATHS;4.0;A
2010;2607;M;Y90-94;DEATHS;1.0;A
2010;2607;F;TOTAL;DEATHS;23.0;A
2010;2607;F;Y65-69;DEATHS;1.0;A
2010;2607;F;Y75-79;DEATHS;3.0;A
2010;2607;F;Y80-84;DEATHS;7.0;A
2010;2607;F;Y85-89;DEATHS;6.0;A
2010;2607;F;Y90-94;DEATHS;5.0;A
2010;2607;F;Y95-99;DEATHS;1.0;A
2010;2608;_T;TOTAL;DEATHS;4.0;A
2010;2608;_T;Y70-74;DEATHS;1.0;A
2010;2608;_T;Y75-79;DEATHS;1.0;A
2010;2608;_T;Y80-84;DEATHS;1.0;A
2010;2608;_T;Y85-89;DEATHS;1.0;A
2010;2608;M;TOTAL;DEATHS;2.0;A
2010;2608;M;Y75-79;DEATHS;1.0;A
2010;2608;M;Y85-89;DEATHS;1.0;A
2010;2608;F;TOTAL;DEATHS;2.0;A
2010;2608;F;Y70-74;DEATHS;1.0;A
2010;2608;F;Y80-84;DEATHS;1.0;A
2010;2609;_T;TOTAL;DEATHS;4.0;A
2010;2609;_T;Y75-79;DEATHS;1.0;A
2010;2609;_T;Y80-84;DEATHS;3.0;A
2010;2609;M;TOTAL;DEATHS;1.0;A
2010;2609;M;Y75-79;DEATHS;1.0;A
2010;2609;F;TOTAL;DEATHS;3.0;A
2010;2609;F;Y80-84;DEATHS;3.0;A
2010;2610;_T;TOTAL;DEATHS;164.0;A
2010;2610;_T;Y_LT1;DEATHS;1.0;A
2010;2610;_T;Y10-14;DEATHS;1.0;A
2010;2610;_T;Y20-24;DEATHS;2.0;A
2010;2610;_T;Y25-29;DEATHS;1.0;A
2010;2610;_T;Y35-39;DEATHS;1.0;A
2010;2610;_T;Y40-44;DEATHS;1.0;A
2010;2610;_T;Y45-49;DEATHS;4.0;A
2010;2610;_T;Y50-54;DEATHS;5.0;A
2010;2610;_T;Y55-59;DEATHS;4.0;A
2010;2610;_T;Y60-64;DEATHS;9.0;A
2010;2610;_T;Y65-69;DEATHS;7.0;A
2010;2610;_T;Y70-74;DEATHS;12.0;A
2010;2610;_T;Y75-79;DEATHS;20.0;A
2010;2610;_T;Y80-84;DEATHS;47.0;A
2010;2610;_T;Y85-89;DEATHS;31.0;A
2010;2610;_T;Y90-94;DEATHS;15.0;A
2010;2610;_T;Y95-99;DEATHS;2.0;A
2010;2610;_T;Y_GE100;DEATHS;1.0;A
2010;2610;M;TOTAL;DEATHS;90.0;A
2010;2610;M;Y_LT1;DEATHS;1.0;A
2010;2610;M;Y20-24;DEATHS;1.0;A
2010;2610;M;Y25-29;DEATHS;1.0;A
2010;2610;M;Y35-39;DEATHS;1.0;A
2010;2610;M;Y40-44;DEATHS;1.0;A
2010;2610;M;Y45-49;DEATHS;4.0;A
2010;2610;M;Y50-54;DEATHS;5.0;A
2010;2610;M;Y55-59;DEATHS;2.0;A
2010;2610;M;Y60-64;DEATHS;7.0;A
2010;2610;M;Y65-69;DEATHS;4.0;A
2010;2610;M;Y70-74;DEATHS;7.0;A
2010;2610;M;Y75-79;DEATHS;12.0;A
2010;2610;M;Y80-84;DEATHS;22.0;A
2010;2610;M;Y85-89;DEATHS;16.0;A
2010;2610;M;Y90-94;DEATHS;5.0;A
2010;2610;M;Y95-99;DEATHS;1.0;A
2010;2610;F;TOTAL;DEATHS;74.0;A
2010;2610;F;Y10-14;DEATHS;1.0;A
2010;2610;F;Y20-24;DEATHS;1.0;A
2010;2610;F;Y55-59;DEATHS;2.0;A
2010;2610;F;Y60-64;DEATHS;2.0;A
2010;2610;F;Y65-69;DEATHS;3.0;A
2010;2610;F;Y70-74;DEATHS;5.0;A
2010;2610;F;Y75-79;DEATHS;8.0;A
2010;2610;F;Y80-84;DEATHS;25.0;A
2010;2610;F;Y85-89;DEATHS;15.0;A
2010;2610;F;Y90-94;DEATHS;10.0;A
2010;2610;F;Y95-99;DEATHS;1.0;A
2010;2610;F;Y_GE100;DEATHS;1.0;A
2010;2611;_T;TOTAL;DEATHS;9.0;A
2010;2611;_T;Y35-39;DEATHS;1.0;A
2010;2611;_T;Y65-69;DEATHS;2.0;A
2010;2611;_T;Y70-74;DEATHS;1.0;A
2010;2611;_T;Y75-79;DEATHS;2.0;A
2010;2611;_T;Y80-84;DEATHS;2.0;A
2010;2611;_T;Y90-94;DEATHS;1.0;A
2010;2611;M;TOTAL;DEATHS;4.0;A
2010;2611;M;Y65-69;DEATHS;1.0;A
2010;2611;M;Y70-74;DEATHS;1.0;A
2010;2611;M;Y75-79;DEATHS;1.0;A
2010;2611;M;Y80-84;DEATHS;1.0;A
2010;2611;F;TOTAL;DEATHS;5.0;A
2010;2611;F;Y35-39;DEATHS;1.0;A
2010;2611;F;Y65-69;DEATHS;1.0;A
2010;2611;F;Y75-79;DEATHS;1.0;A
2010;2611;F;Y80-84;DEATHS;1.0;A
2010;2611;F;Y90-94;DEATHS;1.0;A
2010;2612;_T;TOTAL;DEATHS;6.0;A
2010;2612;_T;Y65-69;DEATHS;1.0;A
2010;2612;_T;Y70-74;DEATHS;3.0;A
2010;2612;_T;Y75-79;DEATHS;2.0;A
2010;2612;M;TOTAL;DEATHS;3.0;A
2010;2612;M;Y65-69;DEATHS;1.0;A
2010;2612;M;Y70-74;DEATHS;2.0;A
2010;2612;F;TOTAL;DEATHS;3.0;A
2010;2612;F;Y70-74;DEATHS;1.0;A
2010;2612;F;Y75-79;DEATHS;2.0;A
2010;2614;_T;TOTAL;DEATHS;11.0;A
2010;2614;_T;Y35-39;DEATHS;1.0;A
2010;2614;_T;Y55-59;DEATHS;1.0;A
2010;2614;_T;Y70-74;DEATHS;2.0;A
2010;2614;_T;Y75-79;DEATHS;3.0;A
2010;2614;_T;Y80-84;DEATHS;2.0;A
2010;2614;_T;Y90-94;DEATHS;2.0;A
2010;2614;M;TOTAL;DEATHS;5.0;A
2010;2614;M;Y55-59;DEATHS;1.0;A
2010;2614;M;Y70-74;DEATHS;2.0;A
2010;2614;M;Y75-79;DEATHS;1.0;A
2010;2614;M;Y90-94;DEATHS;1.0;A
2010;2614;F;TOTAL;DEATHS;6.0;A
2010;2614;F;Y35-39;DEATHS;1.0;A
2010;2614;F;Y75-79;DEATHS;2.0;A
2010;2614;F;Y80-84;DEATHS;2.0;A
2010;2614;F;Y90-94;DEATHS;1.0;A
2010;2616;_T;TOTAL;DEATHS;131.0;A
2010;2616;_T;Y_LT1;DEATHS;2.0;A
2010;2616;_T;Y20-24;DEATHS;1.0;A
2010;2616;_T;Y30-34;DEATHS;1.0;A
2010;2616;_T;Y35-39;DEATHS;1.0;A
2010;2616;_T;Y40-44;DEATHS;3.0;A
2010;2616;_T;Y45-49;DEATHS;5.0;A
2010;2616;_T;Y50-54;DEATHS;1.0;A
2010;2616;_T;Y55-59;DEATHS;9.0;A
2010;2616;_T;Y60-64;DEATHS;2.0;A
2010;2616;_T;Y65-69;DEATHS;11.0;A
2010;2616;_T;Y70-74;DEATHS;15.0;A
2010;2616;_T;Y75-79;DEATHS;20.0;A
2010;2616;_T;Y80-84;DEATHS;32.0;A
2010;2616;_T;Y85-89;DEATHS;15.0;A
2010;2616;_T;Y90-94;DEATHS;9.0;A
2010;2616;_T;Y95-99;DEATHS;4.0;A
2010;2616;M;TOTAL;DEATHS;66.0;A
2010;2616;M;Y20-24;DEATHS;1.0;A
2010;2616;M;Y30-34;DEATHS;1.0;A
2010;2616;M;Y35-39;DEATHS;1.0;A
2010;2616;M;Y40-44;DEATHS;2.0;A
2010;2616;M;Y45-49;DEATHS;5.0;A
2010;2616;M;Y55-59;DEATHS;6.0;A
2010;2616;M;Y60-64;DEATHS;1.0;A
2010;2616;M;Y65-69;DEATHS;8.0;A
2010;2616;M;Y70-74;DEATHS;7.0;A
2010;2616;M;Y75-79;DEATHS;13.0;A
2010;2616;M;Y80-84;DEATHS;16.0;A
2010;2616;M;Y85-89;DEATHS;2.0;A
2010;2616;M;Y90-94;DEATHS;3.0;A
2010;2616;F;TOTAL;DEATHS;65.0;A
2010;2616;F;Y_LT1;DEATHS;2.0;A
2010;2616;F;Y40-44;DEATHS;1.0;A
2010;2616;F;Y50-54;DEATHS;1.0;A
2010;2616;F;Y55-59;DEATHS;3.0;A
2010;2616;F;Y60-64;DEATHS;1.0;A
2010;2616;F;Y65-69;DEATHS;3.0;A
2010;2616;F;Y70-74;DEATHS;8.0;A
2010;2616;F;Y75-79;DEATHS;7.0;A
2010;2616;F;Y80-84;DEATHS;16.0;A
2010;2616;F;Y85-89;DEATHS;13.0;A
2010;2616;F;Y90-94;DEATHS;6.0;A
2010;2616;F;Y95-99;DEATHS;4.0;A
2010;2617;_T;TOTAL;DEATHS;8.0;A
2010;2617;_T;Y1-4;DEATHS;1.0;A
2010;2617;_T;Y60-64;DEATHS;1.0;A
2010;2617;_T;Y70-74;DEATHS;1.0;A
2010;2617;_T;Y75-79;DEATHS;2.0;A
2010;2617;_T;Y80-84;DEATHS;1.0;A
2010;2617;_T;Y85-89;DEATHS;1.0;A
2010;2617;_T;Y95-99;DEATHS;1.0;A
2010;2617;M;TOTAL;DEATHS;4.0;A
2010;2617;M;Y60-64;DEATHS;1.0;A
2010;2617;M;Y70-74;DEATHS;1.0;A
2010;2617;M;Y75-79;DEATHS;2.0;A
2010;2617;F;TOTAL;DEATHS;4.0;A
2010;2617;F;Y1-4;DEATHS;1.0;A
2010;2617;F;Y80-84;DEATHS;1.0;A
2010;2617;F;Y85-89;DEATHS;1.0;A
2010;2617;F;Y95-99;DEATHS;1.0;A
2010;2621;_T;TOTAL;DEATHS;43.0;A
2010;2621;_T;Y50-54;DEATHS;1.0;A
2010;2621;_T;Y55-59;DEATHS;2.0;A
2010;2621;_T;Y60-64;DEATHS;5.0;A
2010;2621;_T;Y65-69;DEATHS;3.0;A
2010;2621;_T;Y70-74;DEATHS;3.0;A
2010;2621;_T;Y75-79;DEATHS;5.0;A
2010;2621;_T;Y80-84;DEATHS;10.0;A
2010;2621;_T;Y85-89;DEATHS;8.0;A
2010;2621;_T;Y90-94;DEATHS;6.0;A
2010;2621;M;TOTAL;DEATHS;21.0;A
2010;2621;M;Y50-54;DEATHS;1.0;A
2010;2621;M;Y55-59;DEATHS;2.0;A
2010;2621;M;Y60-64;DEATHS;4.0;A
2010;2621;M;Y65-69;DEATHS;2.0;A
2010;2621;M;Y70-74;DEATHS;2.0;A
2010;2621;M;Y75-79;DEATHS;3.0;A
2010;2621;M;Y80-84;DEATHS;4.0;A
