D_TEMPORAL_0;D_TERRITORIO_0;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ
2019;2394;5692;Número de pensiones;1523.0;A
2019;2394;5693;Número de pensiones;706.0;A
2019;2394;275092;Número de pensiones;144.0;A
2019;2395;5691;Número de pensiones;49.0;A
2019;2395;5692;Número de pensiones;275.0;A
2019;2395;5693;Número de pensiones;98.0;A
2019;2395;275092;Número de pensiones;13.0;A
2019;2482;5691;Número de pensiones;15243.0;A
2019;2482;5692;Número de pensiones;104521.0;A
2019;2482;5693;Número de pensiones;43364.0;A
2019;2482;275092;Número de pensiones;8314.0;A
2019;2403;5691;Número de pensiones;119.0;A
2019;2403;5692;Número de pensiones;829.0;A
2019;2403;5693;Número de pensiones;279.0;A
2019;2403;275092;Número de pensiones;28.0;A
2019;2404;5691;Número de pensiones;430.0;A
2019;2404;5692;Número de pensiones;2141.0;A
2019;2404;5693;Número de pensiones;778.0;A
2019;2404;275092;Número de pensiones;159.0;A
2019;2405;5691;Número de pensiones;32.0;A
2019;2405;5692;Número de pensiones;247.0;A
2019;2405;5693;Número de pensiones;115.0;A
2019;2405;275092;Número de pensiones;27.0;A
2019;2406;5691;Número de pensiones;58.0;A
2019;2406;5692;Número de pensiones;466.0;A
2019;2406;5693;Número de pensiones;174.0;A
2019;2406;275092;Número de pensiones;26.0;A
2019;2407;5691;Número de pensiones;186.0;A
2019;2407;5692;Número de pensiones;1133.0;A
2019;2407;5693;Número de pensiones;475.0;A
2019;2407;275092;Número de pensiones;91.0;A
2019;2408;5691;Número de pensiones;23.0;A
2019;2408;5692;Número de pensiones;230.0;A
2019;2408;5693;Número de pensiones;99.0;A
2019;2408;275092;Número de pensiones;9.0;A
2019;2409;5691;Número de pensiones;535.0;A
2019;2409;5692;Número de pensiones;2441.0;A
2019;2409;5693;Número de pensiones;1026.0;A
2019;2409;275092;Número de pensiones;246.0;A
2019;2410;5691;Número de pensiones;41.0;A
2019;2410;5692;Número de pensiones;521.0;A
2019;2410;5693;Número de pensiones;273.0;A
2019;2410;275092;Número de pensiones;57.0;A
2019;2411;5691;Número de pensiones;53.0;A
2019;2411;5692;Número de pensiones;436.0;A
2019;2411;5693;Número de pensiones;255.0;A
2019;2411;275092;Número de pensiones;51.0;A
2019;2412;5691;Número de pensiones;122.0;A
2019;2412;5692;Número de pensiones;749.0;A
2019;2412;5693;Número de pensiones;303.0;A
2019;2412;275092;Número de pensiones;60.0;A
2019;2413;5691;Número de pensiones;20.0;A
2019;2413;5692;Número de pensiones;87.0;A
2019;2413;5693;Número de pensiones;41.0;A
2019;2413;275092;Número de pensiones;12.0;A
2019;2414;5691;Número de pensiones;130.0;A
2019;2414;5692;Número de pensiones;1324.0;A
2019;2414;5693;Número de pensiones;492.0;A
2019;2414;275092;Número de pensiones;97.0;A
2019;2415;5691;Número de pensiones;490.0;A
2019;2415;5692;Número de pensiones;2911.0;A
2019;2415;5693;Número de pensiones;1280.0;A
2019;2415;275092;Número de pensiones;320.0;A
2019;2416;5691;Número de pensiones;52.0;A
2019;2416;5692;Número de pensiones;613.0;A
2019;2416;5693;Número de pensiones;219.0;A
2019;2416;275092;Número de pensiones;38.0;A
2019;2417;5691;Número de pensiones;68.0;A
2019;2417;5692;Número de pensiones;467.0;A
2019;2417;5693;Número de pensiones;191.0;A
2019;2417;275092;Número de pensiones;35.0;A
2019;2418;5691;Número de pensiones;26.0;A
2019;2418;5692;Número de pensiones;260.0;A
2019;2418;5693;Número de pensiones;127.0;A
2019;2418;275092;Número de pensiones;15.0;A
2019;2419;5691;Número de pensiones;355.0;A
2019;2419;5692;Número de pensiones;2010.0;A
2019;2419;5693;Número de pensiones;706.0;A
2019;2419;275092;Número de pensiones;121.0;A
2019;2420;5691;Número de pensiones;108.0;A
2019;2420;5692;Número de pensiones;736.0;A
2019;2420;5693;Número de pensiones;276.0;A
2019;2420;275092;Número de pensiones;34.0;A
2019;2421;5691;Número de pensiones;191.0;A
2019;2421;5692;Número de pensiones;1256.0;A
2019;2421;5693;Número de pensiones;495.0;A
2019;2421;275092;Número de pensiones;84.0;A
2019;2422;5691;Número de pensiones;10.0;A
2019;2422;5692;Número de pensiones;83.0;A
2019;2422;5693;Número de pensiones;45.0;A
2019;2422;275092;Número de pensiones;se;A
2019;2423;5691;Número de pensiones;4501.0;A
2019;2423;5692;Número de pensiones;36520.0;A
2019;2423;5693;Número de pensiones;15871.0;A
2019;2423;275092;Número de pensiones;3090.0;A
2019;2424;5691;Número de pensiones;90.0;A
2019;2424;5692;Número de pensiones;831.0;A
2019;2424;5693;Número de pensiones;317.0;A
2019;2424;275092;Número de pensiones;57.0;A
2019;2425;5691;Número de pensiones;40.0;A
2019;2425;5692;Número de pensiones;300.0;A
2019;2425;5693;Número de pensiones;152.0;A
2019;2425;275092;Número de pensiones;20.0;A
2019;2426;5691;Número de pensiones;59.0;A
2019;2426;5692;Número de pensiones;421.0;A
2019;2426;5693;Número de pensiones;177.0;A
2019;2426;275092;Número de pensiones;37.0;A
2019;2427;5691;Número de pensiones;60.0;A
2019;2427;5692;Número de pensiones;835.0;A
2019;2427;5693;Número de pensiones;270.0;A
2019;2427;275092;Número de pensiones;40.0;A
2019;2428;5691;Número de pensiones;32.0;A
2019;2428;5692;Número de pensiones;326.0;A
2019;2428;5693;Número de pensiones;190.0;A
2019;2428;275092;Número de pensiones;35.0;A
2019;2429;5691;Número de pensiones;235.0;A
2019;2429;5692;Número de pensiones;1606.0;A
2019;2429;5693;Número de pensiones;559.0;A
2019;2429;275092;Número de pensiones;87.0;A
2019;2430;5691;Número de pensiones;10.0;A
2019;2430;5692;Número de pensiones;70.0;A
2019;2430;5693;Número de pensiones;20.0;A
2019;2430;275092;Número de pensiones;se;A
2019;2431;5691;Número de pensiones;110.0;A
2019;2431;5692;Número de pensiones;738.0;A
2019;2431;5693;Número de pensiones;343.0;A
2019;2431;275092;Número de pensiones;57.0;A
2019;2432;5691;Número de pensiones;322.0;A
2019;2432;5692;Número de pensiones;1638.0;A
2019;2432;5693;Número de pensiones;604.0;A
2019;2432;275092;Número de pensiones;108.0;A
2019;2433;5691;Número de pensiones;16.0;A
2019;2433;5692;Número de pensiones;155.0;A
2019;2433;5693;Número de pensiones;64.0;A
2019;2433;275092;Número de pensiones;5.0;A
2019;2434;5691;Número de pensiones;9.0;A
2019;2434;5692;Número de pensiones;65.0;A
2019;2434;5693;Número de pensiones;41.0;A
2019;2434;275092;Número de pensiones;5.0;A
2019;2435;5691;Número de pensiones;35.0;A
2019;2435;5692;Número de pensiones;198.0;A
2019;2435;5693;Número de pensiones;87.0;A
2019;2435;275092;Número de pensiones;16.0;A
2019;2436;5691;Número de pensiones;se;A
2019;2436;5692;Número de pensiones;75.0;A
2019;2436;5693;Número de pensiones;30.0;A
2019;2436;275092;Número de pensiones;5.0;A
2019;2437;5691;Número de pensiones;139.0;A
2019;2437;5692;Número de pensiones;938.0;A
2019;2437;5693;Número de pensiones;436.0;A
2019;2437;275092;Número de pensiones;72.0;A
2019;2438;5691;Número de pensiones;118.0;A
2019;2438;5692;Número de pensiones;706.0;A
2019;2438;5693;Número de pensiones;300.0;A
2019;2438;275092;Número de pensiones;50.0;A
2019;2439;5691;Número de pensiones;94.0;A
2019;2439;5692;Número de pensiones;803.0;A
2019;2439;5693;Número de pensiones;296.0;A
2019;2439;275092;Número de pensiones;43.0;A
2019;2440;5691;Número de pensiones;877.0;A
2019;2440;5692;Número de pensiones;4807.0;A
2019;2440;5693;Número de pensiones;1886.0;A
2019;2440;275092;Número de pensiones;452.0;A
2019;2441;5691;Número de pensiones;90.0;A
2019;2441;5692;Número de pensiones;619.0;A
2019;2441;5693;Número de pensiones;203.0;A
2019;2441;275092;Número de pensiones;25.0;A
2019;2442;5691;Número de pensiones;116.0;A
2019;2442;5692;Número de pensiones;933.0;A
2019;2442;5693;Número de pensiones;271.0;A
2019;2442;275092;Número de pensiones;25.0;A
2019;2443;5691;Número de pensiones;114.0;A
2019;2443;5692;Número de pensiones;759.0;A
2019;2443;5693;Número de pensiones;222.0;A
2019;2443;275092;Número de pensiones;42.0;A
2019;2444;5691;Número de pensiones;467.0;A
2019;2444;5692;Número de pensiones;3253.0;A
2019;2444;5693;Número de pensiones;1258.0;A
2019;2444;275092;Número de pensiones;230.0;A
2019;2445;5691;Número de pensiones;238.0;A
2019;2445;5692;Número de pensiones;1212.0;A
2019;2445;5693;Número de pensiones;551.0;A
2019;2445;275092;Número de pensiones;103.0;A
2019;2446;5691;Número de pensiones;51.0;A
2019;2446;5692;Número de pensiones;336.0;A
2019;2446;5693;Número de pensiones;129.0;A
2019;2446;275092;Número de pensiones;17.0;A
2019;2447;5691;Número de pensiones;173.0;A
2019;2447;5692;Número de pensiones;535.0;A
2019;2447;5693;Número de pensiones;221.0;A
2019;2447;275092;Número de pensiones;25.0;A
2019;2448;5691;Número de pensiones;179.0;A
2019;2448;5692;Número de pensiones;869.0;A
2019;2448;5693;Número de pensiones;349.0;A
2019;2448;275092;Número de pensiones;55.0;A
2019;2449;5691;Número de pensiones;40.0;A
2019;2449;5692;Número de pensiones;217.0;A
2019;2449;5693;Número de pensiones;92.0;A
2019;2449;275092;Número de pensiones;14.0;A
2019;2450;5691;Número de pensiones;38.0;A
2019;2450;5692;Número de pensiones;278.0;A
2019;2450;5693;Número de pensiones;97.0;A
2019;2450;275092;Número de pensiones;18.0;A
2019;2451;5691;Número de pensiones;504.0;A
2019;2451;5692;Número de pensiones;3013.0;A
2019;2451;5693;Número de pensiones;1172.0;A
2019;2451;275092;Número de pensiones;259.0;A
2019;2452;5691;Número de pensiones;82.0;A
2019;2452;5692;Número de pensiones;464.0;A
2019;2452;5693;Número de pensiones;204.0;A
2019;2452;275092;Número de pensiones;43.0;A
2019;2453;5691;Número de pensiones;34.0;A
2019;2453;5692;Número de pensiones;280.0;A
2019;2453;5693;Número de pensiones;134.0;A
2019;2453;275092;Número de pensiones;17.0;A
2019;2454;5691;Número de pensiones;190.0;A
2019;2454;5692;Número de pensiones;1450.0;A
2019;2454;5693;Número de pensiones;798.0;A
2019;2454;275092;Número de pensiones;166.0;A
2019;2455;5691;Número de pensiones;208.0;A
2019;2455;5692;Número de pensiones;1046.0;A
2019;2455;5693;Número de pensiones;461.0;A
2019;2455;275092;Número de pensiones;77.0;A
2019;2456;5691;Número de pensiones;273.0;A
2019;2456;5692;Número de pensiones;1880.0;A
2019;2456;5693;Número de pensiones;854.0;A
2019;2456;275092;Número de pensiones;243.0;A
2019;2457;5691;Número de pensiones;564.0;A
2019;2457;5692;Número de pensiones;3535.0;A
2019;2457;5693;Número de pensiones;1362.0;A
2019;2457;275092;Número de pensiones;232.0;A
2019;2458;5691;Número de pensiones;775.0;A
2019;2458;5692;Número de pensiones;3605.0;A
2019;2458;5693;Número de pensiones;1566.0;A
2019;2458;275092;Número de pensiones;340.0;A
2019;2459;5691;Número de pensiones;177.0;A
2019;2459;5692;Número de pensiones;1156.0;A
2019;2459;5693;Número de pensiones;438.0;A
2019;2459;275092;Número de pensiones;66.0;A
2019;2460;5691;Número de pensiones;214.0;A
2019;2460;5692;Número de pensiones;1574.0;A
2019;2460;5693;Número de pensiones;650.0;A
2019;2460;275092;Número de pensiones;96.0;A
2019;2461;5691;Número de pensiones;16.0;A
2019;2461;5692;Número de pensiones;184.0;A
2019;2461;5693;Número de pensiones;41.0;A
2019;2461;275092;Número de pensiones;5.0;A
2019;2463;5691;Número de pensiones;12.0;A
2019;2463;5692;Número de pensiones;171.0;A
2019;2463;5693;Número de pensiones;80.0;A
2019;2463;275092;Número de pensiones;10.0;A
2019;2462;5691;Número de pensiones;151.0;A
2019;2462;5692;Número de pensiones;984.0;A
2019;2462;5693;Número de pensiones;328.0;A
2019;2462;275092;Número de pensiones;55.0;A
2019;2464;5691;Número de pensiones;22.0;A
2019;2464;5692;Número de pensiones;215.0;A
2019;2464;5693;Número de pensiones;93.0;A
2019;2464;275092;Número de pensiones;20.0;A
2019;2465;5691;Número de pensiones;28.0;A
2019;2465;5692;Número de pensiones;316.0;A
2019;2465;5693;Número de pensiones;105.0;A
2019;2465;275092;Número de pensiones;16.0;A
2019;2466;5691;Número de pensiones;8.0;A
2019;2466;5692;Número de pensiones;64.0;A
2019;2466;5693;Número de pensiones;22.0;A
2019;2466;275092;Número de pensiones;6.0;A
2019;2467;5691;Número de pensiones;59.0;A
2019;2467;5692;Número de pensiones;386.0;A
2019;2467;5693;Número de pensiones;119.0;A
2019;2467;275092;Número de pensiones;24.0;A
2019;2468;5691;Número de pensiones;126.0;A
2019;2468;5692;Número de pensiones;1070.0;A
2019;2468;5693;Número de pensiones;460.0;A
2019;2468;275092;Número de pensiones;104.0;A
2019;2469;5691;Número de pensiones;121.0;A
2019;2469;5692;Número de pensiones;612.0;A
2019;2469;5693;Número de pensiones;231.0;A
2019;2469;275092;Número de pensiones;29.0;A
2019;2470;5691;Número de pensiones;7.0;A
2019;2470;5692;Número de pensiones;114.0;A
2019;2470;5693;Número de pensiones;52.0;A
2019;2470;275092;Número de pensiones;7.0;A
2019;2471;5691;Número de pensiones;172.0;A
2019;2471;5692;Número de pensiones;1462.0;A
2019;2471;5693;Número de pensiones;655.0;A
2019;2471;275092;Número de pensiones;99.0;A
2019;2472;5691;Número de pensiones;19.0;A
2019;2472;5692;Número de pensiones;270.0;A
2019;2472;5693;Número de pensiones;118.0;A
2019;2472;275092;Número de pensiones;19.0;A
2019;2473;5691;Número de pensiones;21.0;A
2019;2473;5692;Número de pensiones;169.0;A
2019;2473;5693;Número de pensiones;106.0;A
2019;2473;275092;Número de pensiones;21.0;A
2019;2474;5691;Número de pensiones;33.0;A
2019;2474;5692;Número de pensiones;323.0;A
2019;2474;5693;Número de pensiones;112.0;A
2019;2474;275092;Número de pensiones;17.0;A
2019;2475;5691;Número de pensiones;52.0;A
2019;2475;5692;Número de pensiones;499.0;A
2019;2475;5693;Número de pensiones;245.0;A
2019;2475;275092;Número de pensiones;38.0;A
2019;2476;5691;Número de pensiones;57.0;A
2019;2476;5692;Número de pensiones;529.0;A
2019;2476;5693;Número de pensiones;205.0;A
2019;2476;275092;Número de pensiones;44.0;A
2019;2477;5691;Número de pensiones;12.0;A
2019;2477;5692;Número de pensiones;167.0;A
2019;2477;5693;Número de pensiones;68.0;A
2019;2477;275092;Número de pensiones;15.0;A
2019;2713;5691;Número de pensiones;21843.0;A
2019;2713;5692;Número de pensiones;112189.0;A
2019;2713;5693;Número de pensiones;45541.0;A
2019;2713;275092;Número de pensiones;9267.0;A
2019;2483;5691;Número de pensiones;9.0;A
2019;2483;5692;Número de pensiones;64.0;A
2019;2483;5693;Número de pensiones;23.0;A
2019;2483;275092;Número de pensiones;se;A
2019;2484;5691;Número de pensiones;31.0;A
2019;2484;5692;Número de pensiones;148.0;A
2019;2484;5693;Número de pensiones;44.0;A
2019;2484;275092;Número de pensiones;9.0;A
2019;2485;5691;Número de pensiones;526.0;A
2019;2485;5692;Número de pensiones;1754.0;A
2019;2485;5693;Número de pensiones;668.0;A
2019;2485;275092;Número de pensiones;132.0;A
2019;2486;5691;Número de pensiones;29.0;A
2019;2486;5692;Número de pensiones;132.0;A
2019;2486;5693;Número de pensiones;54.0;A
2019;2486;275092;Número de pensiones;11.0;A
2019;2487;5691;Número de pensiones;14.0;A
2019;2487;5692;Número de pensiones;79.0;A
2019;2487;5693;Número de pensiones;40.0;A
2019;2487;275092;Número de pensiones;7.0;A
2019;2488;5691;Número de pensiones;219.0;A
2019;2488;5692;Número de pensiones;725.0;A
2019;2488;5693;Número de pensiones;339.0;A
2019;2488;275092;Número de pensiones;66.0;A
2019;2489;5691;Número de pensiones;20.0;A
2019;2489;5692;Número de pensiones;189.0;A
2019;2489;5693;Número de pensiones;80.0;A
2019;2489;275092;Número de pensiones;7.0;A
2019;2493;5691;Número de pensiones;20.0;A
2019;2493;5692;Número de pensiones;100.0;A
2019;2493;5693;Número de pensiones;51.0;A
2019;2493;275092;Número de pensiones;10.0;A
2019;2494;5691;Número de pensiones;161.0;A
2019;2494;5692;Número de pensiones;523.0;A
2019;2494;5693;Número de pensiones;199.0;A
2019;2494;275092;Número de pensiones;60.0;A
2019;2495;5691;Número de pensiones;58.0;A
2019;2495;5692;Número de pensiones;637.0;A
2019;2495;5693;Número de pensiones;223.0;A
2019;2495;275092;Número de pensiones;30.0;A
2019;2496;5691;Número de pensiones;150.0;A
2019;2496;5692;Número de pensiones;917.0;A
2019;2496;5693;Número de pensiones;393.0;A
2019;2496;275092;Número de pensiones;63.0;A
2019;2497;5691;Número de pensiones;155.0;A
2019;2497;5692;Número de pensiones;587.0;A
2019;2497;5693;Número de pensiones;262.0;A
2019;2497;275092;Número de pensiones;75.0;A
2019;2498;5691;Número de pensiones;18.0;A
2019;2498;5692;Número de pensiones;112.0;A
2019;2498;5693;Número de pensiones;45.0;A
2019;2498;275092;Número de pensiones;se;A
2019;2499;5691;Número de pensiones;15.0;A
2019;2499;5692;Número de pensiones;74.0;A
2019;2499;5693;Número de pensiones;41.0;A
2019;2499;275092;Número de pensiones;13.0;A
2019;2500;5691;Número de pensiones;367.0;A
2019;2500;5692;Número de pensiones;2589.0;A
2019;2500;5693;Número de pensiones;1205.0;A
2019;2500;275092;Número de pensiones;216.0;A
2019;2699;5691;Número de pensiones;22.0;A
2019;2699;5692;Número de pensiones;210.0;A
2019;2699;5693;Número de pensiones;71.0;A
2019;2699;275092;Número de pensiones;7.0;A
2019;2501;5691;Número de pensiones;10.0;A
2019;2501;5692;Número de pensiones;100.0;A
2019;2501;5693;Número de pensiones;68.0;A
2019;2501;275092;Número de pensiones;15.0;A
2019;2503;5691;Número de pensiones;55.0;A
2019;2503;5692;Número de pensiones;212.0;A
2019;2503;5693;Número de pensiones;78.0;A
2019;2503;275092;Número de pensiones;15.0;A
2019;2504;5691;Número de pensiones;492.0;A
2019;2504;5692;Número de pensiones;1912.0;A
2019;2504;5693;Número de pensiones;754.0;A
2019;2504;275092;Número de pensiones;234.0;A
2019;2505;5691;Número de pensiones;490.0;A
2019;2505;5692;Número de pensiones;1670.0;A
2019;2505;5693;Número de pensiones;699.0;A
2019;2505;275092;Número de pensiones;163.0;A
2019;2506;5691;Número de pensiones;451.0;A
2019;2506;5692;Número de pensiones;2336.0;A
2019;2506;5693;Número de pensiones;1059.0;A
2019;2506;275092;Número de pensiones;229.0;A
2019;2507;5691;Número de pensiones;26.0;A
2019;2507;5692;Número de pensiones;182.0;A
2019;2507;5693;Número de pensiones;44.0;A
2019;2507;275092;Número de pensiones;6.0;A
2019;2508;5691;Número de pensiones;10.0;A
2019;2508;5692;Número de pensiones;72.0;A
2019;2508;5693;Número de pensiones;32.0;A
2019;2508;275092;Número de pensiones;10.0;A
2019;2511;5691;Número de pensiones;76.0;A
2019;2511;5692;Número de pensiones;422.0;A
2019;2511;5693;Número de pensiones;199.0;A
2019;2511;275092;Número de pensiones;48.0;A
2019;2512;5691;Número de pensiones;53.0;A
2019;2512;5692;Número de pensiones;236.0;A
2019;2512;5693;Número de pensiones;83.0;A
2019;2512;275092;Número de pensiones;9.0;A
2019;2513;5691;Número de pensiones;59.0;A
2019;2513;5692;Número de pensiones;409.0;A
2019;2513;5693;Número de pensiones;146.0;A
2019;2513;275092;Número de pensiones;22.0;A
2019;2514;5691;Número de pensiones;24.0;A
2019;2514;5692;Número de pensiones;108.0;A
2019;2514;5693;Número de pensiones;43.0;A
2019;2514;275092;Número de pensiones;9.0;A
2019;2516;5691;Número de pensiones;7.0;A
2019;2516;5692;Número de pensiones;36.0;A
