D_TERRITORIO_0;D_SECC_CNAE09_0;D_ESTADO_DATO_0;D_TEMPORAL_0;D_MACROMAG_CPA_0;INDICATOR;OBS_VALUE;FREQ
2352;273779;40124;2010;273763;Valor;;A
2352;273779;40124;2010;273764;Valor;;A
2352;273779;40124;2010;273765;Valor;;A
2352;273779;40124;2010;273766;Valor;;A
2352;273779;40124;2010;273767;Valor;;A
2352;273779;40124;2010;273768;Valor;;A
2352;273779;40124;2010;273769;Valor;;A
2352;273779;40124;2010;273770;Valor;;A
2352;273779;40124;2010;273771;Valor;;A
2352;273779;40124;2010;273772;Valor;;A
2352;273779;40124;2010;273773;Valor;;A
2352;273779;40124;2011;273760;Valor;;A
2352;273779;40124;2011;273761;Valor;;A
2352;273779;40124;2011;273762;Valor;;A
2352;273779;40124;2011;273763;Valor;;A
2352;273779;40124;2011;273764;Valor;;A
2352;273779;40124;2011;273765;Valor;;A
2352;273779;40124;2011;273766;Valor;;A
2352;273779;40124;2011;273767;Valor;;A
2352;273779;40124;2011;273768;Valor;;A
2352;273779;40124;2011;273769;Valor;;A
2352;273779;40124;2011;273770;Valor;;A
2352;273779;40124;2011;273771;Valor;;A
2352;273779;40124;2011;273772;Valor;;A
2352;273779;40124;2011;273773;Valor;;A
2352;273779;40124;2012;273760;Valor;;A
2352;273779;40124;2012;273761;Valor;;A
2352;273779;40124;2012;273762;Valor;;A
2352;273779;40124;2012;273763;Valor;;A
2352;273779;40124;2012;273764;Valor;;A
2352;273779;40124;2012;273765;Valor;;A
2352;273779;40124;2012;273766;Valor;;A
2352;273779;40124;2012;273767;Valor;;A
2352;273779;40124;2012;273768;Valor;;A
2352;273779;40124;2012;273769;Valor;;A
2352;273779;40124;2012;273770;Valor;;A
2352;273779;40124;2012;273771;Valor;;A
2352;273779;40124;2012;273772;Valor;;A
2352;273779;40124;2012;273773;Valor;;A
2352;273779;40124;2013;273760;Valor;;A
2352;273779;40124;2013;273761;Valor;;A
2352;273779;40124;2013;273762;Valor;;A
2352;273779;40124;2013;273763;Valor;;A
2352;273779;40124;2013;273764;Valor;;A
2352;273779;40124;2013;273765;Valor;;A
2352;273779;40124;2013;273766;Valor;;A
2352;273779;40124;2013;273767;Valor;;A
2352;273779;40124;2013;273768;Valor;;A
2352;273779;40124;2013;273769;Valor;;A
2352;273779;40124;2013;273770;Valor;;A
2352;273779;40124;2013;273771;Valor;;A
2352;273779;40124;2013;273772;Valor;;A
2352;273779;40124;2013;273773;Valor;;A
2352;273779;40124;2014;273760;Valor;;A
2352;273779;40124;2014;273761;Valor;;A
2352;273779;40124;2014;273762;Valor;;A
2352;273779;40124;2014;273763;Valor;;A
2352;273779;40124;2014;273764;Valor;;A
2352;273779;40124;2014;273765;Valor;;A
2352;273779;40124;2014;273766;Valor;;A
2352;273779;40124;2014;273767;Valor;;A
2352;273779;40124;2014;273768;Valor;;A
2352;273779;40124;2014;273769;Valor;;A
2352;273779;40124;2014;273770;Valor;;A
2352;273779;40124;2014;273771;Valor;;A
2352;273779;40124;2014;273772;Valor;;A
2352;273779;40124;2014;273773;Valor;;A
2352;273779;40124;2015;273760;Valor;;A
2352;273779;40124;2015;273761;Valor;;A
2352;273779;40124;2015;273762;Valor;;A
2352;273779;40124;2015;273763;Valor;;A
2352;273779;40124;2015;273764;Valor;;A
2352;273779;40124;2015;273765;Valor;;A
2352;273779;40124;2015;273766;Valor;;A
2352;273779;40124;2015;273767;Valor;;A
2352;273779;40124;2015;273768;Valor;;A
2352;273779;40124;2015;273769;Valor;;A
2352;273779;40124;2015;273770;Valor;;A
2352;273779;40124;2015;273771;Valor;;A
2352;273779;40124;2015;273772;Valor;;A
2352;273779;40124;2015;273773;Valor;;A
2352;273779;40124;2016;273760;Valor;;A
2352;273779;40124;2016;273761;Valor;;A
2352;273779;40124;2016;273762;Valor;;A
2352;273779;40124;2016;273763;Valor;;A
2352;273779;40124;2016;273764;Valor;;A
2352;273779;40124;2016;273765;Valor;;A
2352;273779;40124;2016;273766;Valor;;A
2352;273779;40124;2016;273767;Valor;;A
2352;273779;40124;2016;273768;Valor;;A
2352;273779;40124;2016;273769;Valor;;A
2352;273779;40124;2016;273770;Valor;;A
2352;273779;40124;2016;273771;Valor;;A
2352;273779;40124;2016;273772;Valor;;A
2352;273779;40124;2016;273773;Valor;;A
2352;273779;40124;2017;273760;Valor;;A
2352;273779;40124;2017;273761;Valor;;A
2352;273779;40124;2017;273762;Valor;;A
2352;273779;40124;2017;273763;Valor;;A
2352;273779;40124;2017;273764;Valor;;A
2352;273779;40124;2017;273765;Valor;;A
2352;273779;40124;2017;273766;Valor;;A
2352;273779;40124;2017;273767;Valor;;A
2352;273779;40124;2017;273768;Valor;;A
2352;273779;40124;2017;273769;Valor;;A
2352;273779;40124;2017;273770;Valor;;A
2352;273779;40124;2017;273771;Valor;;A
2352;273779;40124;2017;273772;Valor;;A
2352;273779;40124;2017;273773;Valor;;A
2352;273779;40124;2018;273760;Valor;;A
2352;273779;40124;2018;273761;Valor;;A
2352;273779;40124;2018;273762;Valor;;A
2352;273779;40124;2018;273763;Valor;;A
2352;273779;40124;2018;273764;Valor;;A
2352;273779;40124;2018;273765;Valor;;A
2352;273779;40124;2018;273766;Valor;;A
2352;273779;40124;2018;273767;Valor;;A
2352;273779;40124;2018;273768;Valor;;A
2352;273779;40124;2018;273769;Valor;;A
2352;273779;40124;2018;273770;Valor;;A
2352;273779;40124;2018;273771;Valor;;A
2352;273779;40124;2018;273772;Valor;;A
2352;273779;40124;2018;273773;Valor;;A
2352;273779;40124;2019;273760;Valor;4120183.0;A
2352;273779;40124;2019;273761;Valor;2947978.0;A
2352;273779;40124;2019;273762;Valor;1172205.0;A
2352;273779;40124;2019;273763;Valor;;A
2352;273779;40124;2019;273764;Valor;;A
2352;273779;40124;2019;273765;Valor;113.0600471;A
2352;273779;40124;2019;273766;Valor;;A
2352;273779;40124;2019;273767;Valor;;A
2352;273779;40124;2019;273768;Valor;482647.0;A
2352;273779;40124;2019;273769;Valor;12550.0;A
2352;273779;40124;2019;273770;Valor;677008.0;A
2352;273779;40124;2019;273771;Valor;15430.0;A
2352;273779;40124;2019;273772;Valor;14192.0;A
2352;273779;40124;2019;273773;Valor;1238.0;A
2352;273779;40124;2020;273762;Valor;;A
2352;273779;40124;2020;273763;Valor;;A
2352;273779;40124;2020;273764;Valor;;A
2352;273779;40124;2020;273765;Valor;;A
2352;273779;40124;2020;273766;Valor;;A
2352;273779;40124;2020;273767;Valor;;A
2352;273779;40124;2020;273768;Valor;;A
2352;273779;40124;2020;273769;Valor;;A
2352;273779;40124;2020;273770;Valor;;A
2352;273779;40124;2020;273771;Valor;;A
2352;273779;40124;2020;273772;Valor;;A
2352;273779;40124;2020;273773;Valor;;A
2352;273780;40123;2008;273760;Valor;121849.0;A
2352;273780;40123;2008;273761;Valor;76506.0;A
2352;273780;40123;2008;273762;Valor;45343.0;A
2352;273780;40123;2008;273763;Valor;;A
2352;273780;40123;2008;273764;Valor;;A
2352;273780;40123;2008;273765;Valor;198.854595678;A
2352;273780;40123;2008;273766;Valor;;A
2352;273780;40123;2008;273767;Valor;;A
2352;273780;40123;2008;273768;Valor;27170.0;A
2352;273780;40123;2008;273769;Valor;-27.0;A
2352;273780;40123;2008;273770;Valor;18200.0;A
2352;273780;40123;2008;273771;Valor;968.0;A
2352;273780;40123;2008;273772;Valor;923.0;A
2352;273780;40123;2008;273773;Valor;45.0;A
2352;273780;40123;2009;273760;Valor;88704.0;A
2352;273780;40123;2009;273761;Valor;38913.0;A
2352;273780;40123;2009;273762;Valor;49791.0;A
2352;273780;40123;2009;273763;Valor;;A
2352;273780;40123;2009;273764;Valor;;A
2352;273780;40123;2009;273765;Valor;224.332440296;A
2352;273780;40123;2009;273766;Valor;;A
2352;273780;40123;2009;273767;Valor;;A
2352;273780;40123;2009;273768;Valor;22771.0;A
2352;273780;40123;2009;273769;Valor;125.0;A
2352;273780;40123;2009;273770;Valor;26895.0;A
2352;273780;40123;2009;273771;Valor;916.0;A
2352;273780;40123;2009;273772;Valor;872.0;A
2352;273780;40123;2009;273773;Valor;44.0;A
2352;273780;40123;2010;273760;Valor;85320.0;A
2352;273780;40123;2010;273761;Valor;54052.0;A
2352;273780;40123;2010;273762;Valor;31268.0;A
2352;273780;40123;2010;273763;Valor;;A
2352;273780;40123;2010;273764;Valor;;A
2352;273780;40123;2010;273765;Valor;163.008285904;A
2352;273780;40123;2010;273766;Valor;;A
2352;273780;40123;2010;273767;Valor;;A
2352;273780;40123;2010;273768;Valor;19725.0;A
2352;273780;40123;2010;273769;Valor;55.0;A
2352;273780;40123;2010;273770;Valor;11488.0;A
2352;273780;40123;2010;273771;Valor;769.0;A
2352;273780;40123;2010;273772;Valor;722.0;A
2352;273780;40123;2010;273773;Valor;47.0;A
2352;273780;40123;2011;273760;Valor;88219.0;A
2352;273780;40123;2011;273761;Valor;55873.0;A
2352;273780;40123;2011;273762;Valor;32346.0;A
2352;273780;40123;2011;273763;Valor;;A
2352;273780;40123;2011;273764;Valor;;A
2352;273780;40123;2011;273765;Valor;164.628710039;A
2352;273780;40123;2011;273766;Valor;;A
2352;273780;40123;2011;273767;Valor;;A
2352;273780;40123;2011;273768;Valor;19680.0;A
2352;273780;40123;2011;273769;Valor;39.0;A
2352;273780;40123;2011;273770;Valor;12627.0;A
2352;273780;40123;2011;273771;Valor;720.0;A
2352;273780;40123;2011;273772;Valor;672.0;A
2352;273780;40123;2011;273773;Valor;48.0;A
2352;273780;40123;2012;273760;Valor;64496.0;A
2352;273780;40123;2012;273761;Valor;32450.0;A
2352;273780;40123;2012;273762;Valor;32046.0;A
2352;273780;40123;2012;273763;Valor;;A
2352;273780;40123;2012;273764;Valor;;A
2352;273780;40123;2012;273765;Valor;162.555976017;A
2352;273780;40123;2012;273766;Valor;;A
2352;273780;40123;2012;273767;Valor;;A
2352;273780;40123;2012;273768;Valor;23486.0;A
2352;273780;40123;2012;273769;Valor;209.0;A
2352;273780;40123;2012;273770;Valor;8351.0;A
2352;273780;40123;2012;273771;Valor;686.0;A
2352;273780;40123;2012;273772;Valor;665.0;A
2352;273780;40123;2012;273773;Valor;21.0;A
2352;273780;40123;2013;273760;Valor;114322.0;A
2352;273780;40123;2013;273761;Valor;59730.0;A
2352;273780;40123;2013;273762;Valor;54592.0;A
2352;273780;40123;2013;273763;Valor;;A
2352;273780;40123;2013;273764;Valor;;A
2352;273780;40123;2013;273765;Valor;276.829572856;A
2352;273780;40123;2013;273766;Valor;;A
2352;273780;40123;2013;273767;Valor;;A
2352;273780;40123;2013;273768;Valor;17828.0;A
2352;273780;40123;2013;273769;Valor;717.0;A
2352;273780;40123;2013;273770;Valor;36047.0;A
2352;273780;40123;2013;273771;Valor;599.0;A
2352;273780;40123;2013;273772;Valor;559.0;A
2352;273780;40123;2013;273773;Valor;40.0;A
2352;273780;40123;2014;273760;Valor;119771.0;A
2352;273780;40123;2014;273761;Valor;66167.0;A
2352;273780;40123;2014;273762;Valor;53604.0;A
2352;273780;40123;2014;273763;Valor;;A
2352;273780;40123;2014;273764;Valor;;A
2352;273780;40123;2014;273765;Valor;274.641787389;A
2352;273780;40123;2014;273766;Valor;;A
2352;273780;40123;2014;273767;Valor;;A
2352;273780;40123;2014;273768;Valor;14801.0;A
2352;273780;40123;2014;273769;Valor;783.0;A
2352;273780;40123;2014;273770;Valor;38020.0;A
2352;273780;40123;2014;273771;Valor;505.0;A
2352;273780;40123;2014;273772;Valor;465.0;A
2352;273780;40123;2014;273773;Valor;40.0;A
2352;273780;40123;2015;273760;Valor;58059.0;A
2352;273780;40123;2015;273761;Valor;38731.0;A
2352;273780;40123;2015;273762;Valor;19328.0;A
2352;273780;40123;2015;273763;Valor;;A
2352;273780;40123;2015;273764;Valor;;A
2352;273780;40123;2015;273765;Valor;100.0;A
2352;273780;40123;2015;273766;Valor;;A
2352;273780;40123;2015;273767;Valor;;A
2352;273780;40123;2015;273768;Valor;11424.0;A
2352;273780;40123;2015;273769;Valor;556.0;A
2352;273780;40123;2015;273770;Valor;7348.0;A
2352;273780;40123;2015;273771;Valor;370.0;A
2352;273780;40123;2015;273772;Valor;336.0;A
2352;273780;40123;2015;273773;Valor;34.0;A
2352;273780;40123;2016;273760;Valor;50109.0;A
2352;273780;40123;2016;273761;Valor;30550.0;A
2352;273780;40123;2016;273762;Valor;19559.0;A
2352;273780;40123;2016;273763;Valor;;A
2352;273780;40123;2016;273764;Valor;;A
2352;273780;40123;2016;273765;Valor;109.400220894;A
2352;273780;40123;2016;273766;Valor;;A
2352;273780;40123;2016;273767;Valor;;A
2352;273780;40123;2016;273768;Valor;10932.0;A
2352;273780;40123;2016;273769;Valor;223.0;A
2352;273780;40123;2016;273770;Valor;8404.0;A
2352;273780;40123;2016;273771;Valor;388.0;A
2352;273780;40123;2016;273772;Valor;346.0;A
2352;273780;40123;2016;273773;Valor;42.0;A
2352;273780;40123;2017;273760;Valor;47698.0;A
2352;273780;40123;2017;273761;Valor;31222.0;A
2352;273780;40123;2017;273762;Valor;16476.0;A
2352;273780;40123;2017;273763;Valor;;A
2352;273780;40123;2017;273764;Valor;;A
2352;273780;40123;2017;273765;Valor;94.336620904;A
2352;273780;40123;2017;273766;Valor;;A
2352;273780;40123;2017;273767;Valor;;A
2352;273780;40123;2017;273768;Valor;10723.0;A
2352;273780;40123;2017;273769;Valor;185.0;A
2352;273780;40123;2017;273770;Valor;5568.0;A
2352;273780;40123;2017;273771;Valor;389.0;A
2352;273780;40123;2017;273772;Valor;345.0;A
2352;273780;40123;2017;273773;Valor;44.0;A
2352;273780;40123;2018;273760;Valor;65935.0;A
2352;273780;40123;2018;273761;Valor;43127.0;A
2352;273780;40123;2018;273762;Valor;22808.0;A
2352;273780;40123;2018;273763;Valor;;A
2352;273780;40123;2018;273764;Valor;;A
2352;273780;40123;2018;273765;Valor;125.054358735;A
2352;273780;40123;2018;273766;Valor;;A
2352;273780;40123;2018;273767;Valor;;A
2352;273780;40123;2018;273768;Valor;11795.0;A
2352;273780;40123;2018;273769;Valor;272.0;A
2352;273780;40123;2018;273770;Valor;10741.0;A
2352;273780;40123;2018;273771;Valor;377.0;A
2352;273780;40123;2018;273772;Valor;338.0;A
2352;273780;40123;2018;273773;Valor;39.0;A
2352;273780;40123;2019;273760;Valor;;A
2352;273780;40123;2019;273761;Valor;;A
2352;273780;40123;2019;273762;Valor;;A
2352;273780;40123;2019;273763;Valor;;A
2352;273780;40123;2019;273764;Valor;;A
2352;273780;40123;2019;273765;Valor;;A
2352;273780;40123;2019;273766;Valor;;A
2352;273780;40123;2019;273767;Valor;;A
2352;273780;40123;2019;273768;Valor;;A
2352;273780;40123;2019;273769;Valor;;A
2352;273780;40123;2019;273770;Valor;;A
2352;273780;40123;2019;273771;Valor;;A
2352;273780;40123;2019;273772;Valor;;A
2352;273780;40123;2019;273773;Valor;;A
2352;273780;40123;2020;273762;Valor;;A
2352;273780;40123;2020;273763;Valor;;A
2352;273780;40123;2020;273764;Valor;;A
2352;273780;40123;2020;273765;Valor;;A
2352;273780;40123;2020;273766;Valor;;A
2352;273780;40123;2020;273767;Valor;;A
2352;273780;40123;2020;273768;Valor;;A
2352;273780;40123;2020;273769;Valor;;A
2352;273780;40123;2020;273770;Valor;;A
2352;273780;40123;2020;273771;Valor;;A
2352;273780;40123;2020;273772;Valor;;A
2352;273780;40123;2020;273773;Valor;;A
2352;273780;40124;2008;273760;Valor;;A
2352;273780;40124;2008;273761;Valor;;A
2352;273780;40124;2008;273762;Valor;;A
2352;273780;40124;2008;273763;Valor;;A
2352;273780;40124;2008;273764;Valor;;A
2352;273780;40124;2008;273765;Valor;;A
2352;273780;40124;2008;273766;Valor;;A
2352;273780;40124;2008;273767;Valor;;A
2352;273780;40124;2008;273768;Valor;;A
2352;273780;40124;2008;273769;Valor;;A
2352;273780;40124;2008;273770;Valor;;A
2352;273780;40124;2008;273771;Valor;;A
2352;273780;40124;2008;273772;Valor;;A
2352;273780;40124;2008;273773;Valor;;A
2352;273780;40124;2009;273760;Valor;;A
2352;273780;40124;2009;273761;Valor;;A
2352;273780;40124;2009;273762;Valor;;A
2352;273780;40124;2009;273763;Valor;;A
2352;273780;40124;2009;273764;Valor;;A
2352;273780;40124;2009;273765;Valor;;A
2352;273780;40124;2009;273766;Valor;;A
2352;273780;40124;2009;273767;Valor;;A
2352;273780;40124;2009;273768;Valor;;A
2352;273780;40124;2009;273769;Valor;;A
2352;273780;40124;2009;273770;Valor;;A
2352;273780;40124;2009;273771;Valor;;A
2352;273780;40124;2009;273772;Valor;;A
2352;273780;40124;2009;273773;Valor;;A
2352;273780;40124;2010;273760;Valor;;A
2352;273780;40124;2010;273761;Valor;;A
2352;273780;40124;2010;273762;Valor;;A
2352;273780;40124;2010;273763;Valor;;A
2352;273780;40124;2010;273764;Valor;;A
2352;273780;40124;2010;273765;Valor;;A
2352;273780;40124;2010;273766;Valor;;A
2352;273780;40124;2010;273767;Valor;;A
2352;273780;40124;2010;273768;Valor;;A
2352;273780;40124;2010;273769;Valor;;A
2352;273780;40124;2010;273770;Valor;;A
2352;273780;40124;2010;273771;Valor;;A
2352;273780;40124;2010;273772;Valor;;A
2352;273780;40124;2010;273773;Valor;;A
2352;273780;40124;2011;273760;Valor;;A
2352;273780;40124;2011;273761;Valor;;A
2352;273780;40124;2011;273762;Valor;;A
2352;273780;40124;2011;273763;Valor;;A
2352;273780;40124;2011;273764;Valor;;A
2352;273780;40124;2011;273765;Valor;;A
2352;273780;40124;2011;273766;Valor;;A
2352;273780;40124;2011;273767;Valor;;A
2352;273780;40124;2011;273768;Valor;;A
2352;273780;40124;2011;273769;Valor;;A
2352;273780;40124;2011;273770;Valor;;A
2352;273780;40124;2011;273771;Valor;;A
2352;273780;40124;2011;273772;Valor;;A
2352;273780;40124;2011;273773;Valor;;A
2352;273780;40124;2012;273760;Valor;;A
2352;273780;40124;2012;273761;Valor;;A
2352;273780;40124;2012;273762;Valor;;A
2352;273780;40124;2012;273763;Valor;;A
2352;273780;40124;2012;273764;Valor;;A
2352;273780;40124;2012;273765;Valor;;A
2352;273780;40124;2012;273766;Valor;;A
2352;273780;40124;2012;273767;Valor;;A
2352;273780;40124;2012;273768;Valor;;A
2352;273780;40124;2012;273769;Valor;;A
2352;273780;40124;2012;273770;Valor;;A
2352;273780;40124;2012;273771;Valor;;A
2352;273780;40124;2012;273772;Valor;;A
2352;273780;40124;2012;273773;Valor;;A
2352;273780;40124;2013;273760;Valor;;A
2352;273780;40124;2013;273761;Valor;;A
2352;273780;40124;2013;273762;Valor;;A
2352;273780;40124;2013;273763;Valor;;A
2352;273780;40124;2013;273764;Valor;;A
2352;273780;40124;2013;273765;Valor;;A
2352;273780;40124;2013;273766;Valor;;A
2352;273780;40124;2013;273767;Valor;;A
2352;273780;40124;2013;273768;Valor;;A
2352;273780;40124;2013;273769;Valor;;A
2352;273780;40124;2013;273770;Valor;;A
2352;273780;40124;2013;273771;Valor;;A
2352;273780;40124;2013;273772;Valor;;A
2352;273780;40124;2013;273773;Valor;;A
2352;273780;40124;2014;273760;Valor;;A
2352;273780;40124;2014;273761;Valor;;A
2352;273780;40124;2014;273762;Valor;;A
2352;273780;40124;2014;273763;Valor;;A
2352;273780;40124;2014;273764;Valor;;A
2352;273780;40124;2014;273765;Valor;;A
2352;273780;40124;2014;273766;Valor;;A
2352;273780;40124;2014;273767;Valor;;A
2352;273780;40124;2014;273768;Valor;;A
2352;273780;40124;2014;273769;Valor;;A
2352;273780;40124;2014;273770;Valor;;A
2352;273780;40124;2014;273771;Valor;;A
2352;273780;40124;2014;273772;Valor;;A
2352;273780;40124;2014;273773;Valor;;A
2352;273780;40124;2015;273760;Valor;;A
2352;273780;40124;2015;273761;Valor;;A
2352;273780;40124;2015;273762;Valor;;A
2352;273780;40124;2015;273763;Valor;;A
2352;273780;40124;2015;273764;Valor;;A
2352;273780;40124;2015;273765;Valor;;A
2352;273780;40124;2015;273766;Valor;;A
2352;273780;40124;2015;273767;Valor;;A
2352;273780;40124;2015;273768;Valor;;A
2352;273780;40124;2015;273769;Valor;;A
2352;273780;40124;2015;273770;Valor;;A
2352;273780;40124;2015;273771;Valor;;A
2352;273780;40124;2015;273772;Valor;;A
2352;273780;40124;2015;273773;Valor;;A
2352;273780;40124;2016;273760;Valor;;A
2352;273780;40124;2016;273761;Valor;;A
2352;273780;40124;2016;273762;Valor;;A
2352;273780;40124;2016;273763;Valor;;A
2352;273780;40124;2016;273764;Valor;;A
2352;273780;40124;2016;273765;Valor;;A
2352;273780;40124;2016;273766;Valor;;A
2352;273780;40124;2016;273767;Valor;;A
2352;273780;40124;2016;273768;Valor;;A
2352;273780;40124;2016;273769;Valor;;A
2352;273780;40124;2016;273770;Valor;;A
2352;273780;40124;2016;273771;Valor;;A
2352;273780;40124;2016;273772;Valor;;A
2352;273780;40124;2016;273773;Valor;;A
2352;273780;40124;2017;273760;Valor;;A
2352;273780;40124;2017;273761;Valor;;A
2352;273780;40124;2017;273762;Valor;;A
2352;273780;40124;2017;273763;Valor;;A
2352;273780;40124;2017;273764;Valor;;A
2352;273780;40124;2017;273765;Valor;;A
2352;273780;40124;2017;273766;Valor;;A
2352;273780;40124;2017;273767;Valor;;A
2352;273780;40124;2017;273768;Valor;;A
2352;273780;40124;2017;273769;Valor;;A
2352;273780;40124;2017;273770;Valor;;A
2352;273780;40124;2017;273771;Valor;;A
2352;273780;40124;2017;273772;Valor;;A
2352;273780;40124;2017;273773;Valor;;A
2352;273780;40124;2018;273760;Valor;;A
2352;273780;40124;2018;273761;Valor;;A
2352;273780;40124;2018;273762;Valor;;A
2352;273780;40124;2018;273763;Valor;;A
2352;273780;40124;2018;273764;Valor;;A
2352;273780;40124;2018;273765;Valor;;A
2352;273780;40124;2018;273766;Valor;;A
2352;273780;40124;2018;273767;Valor;;A
2352;273780;40124;2018;273768;Valor;;A
2352;273780;40124;2018;273769;Valor;;A
2352;273780;40124;2018;273770;Valor;;A
2352;273780;40124;2018;273771;Valor;;A
2352;273780;40124;2018;273772;Valor;;A
2352;273780;40124;2018;273773;Valor;;A
2352;273780;40124;2019;273760;Valor;68617.0;A
2352;273780;40124;2019;273761;Valor;45884.0;A
2352;273780;40124;2019;273762;Valor;22733.0;A
2352;273780;40124;2019;273763;Valor;;A
2352;273780;40124;2019;273764;Valor;;A
2352;273780;40124;2019;273765;Valor;123.822701206;A
2352;273780;40124;2019;273766;Valor;;A
2352;273780;40124;2019;273767;Valor;;A
2352;273780;40124;2019;273768;Valor;10876.0;A
2352;273780;40124;2019;273769;Valor;272.0;A
2352;273780;40124;2019;273770;Valor;11585.0;A
2352;273780;40124;2019;273771;Valor;368.0;A
2352;273780;40124;2019;273772;Valor;328.0;A
2352;273780;40124;2019;273773;Valor;40.0;A
2352;273780;40124;2020;273762;Valor;;A
2352;273780;40124;2020;273763;Valor;;A
2352;273780;40124;2020;273764;Valor;;A
2352;273780;40124;2020;273765;Valor;;A
2352;273780;40124;2020;273766;Valor;;A
2352;273780;40124;2020;273767;Valor;;A
2352;273780;40124;2020;273768;Valor;;A
2352;273780;40124;2020;273769;Valor;;A
2352;273780;40124;2020;273770;Valor;;A
2352;273780;40124;2020;273771;Valor;;A
2352;273780;40124;2020;273772;Valor;;A
2352;273780;40124;2020;273773;Valor;;A
