ESTADO_DATO;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO
A;ES611;62145;2013;55698;VIAJEROS;8690.8;A;
A;ES611;62145;2013;55565;VIAJEROS;6743.45;A;
A;ES611;62145;2013;55697;VIAJEROS;1947.35;A;
A;ES611;62145;2012;55698;VIAJEROS;5559.67;A;
A;ES611;62145;2012;55565;VIAJEROS;4324.07;A;
A;ES611;62145;2012;55697;VIAJEROS;1235.6;A;
A;ES611;62145;2011;55698;VIAJEROS;5798.76;A;
A;ES611;62145;2011;55565;VIAJEROS;4403.51;A;
A;ES611;62145;2011;55697;VIAJEROS;1395.25;A;
A;ES611;62145;2010;55698;VIAJEROS;12007.13;A;
A;ES611;62145;2010;55565;VIAJEROS;9324.48;A;
A;ES611;62145;2010;55697;VIAJEROS;2682.65;A;
A;ES611;62145;2009;55698;VIAJEROS;15894.15;A;
A;ES611;62145;2009;55565;VIAJEROS;11925.93;A;
A;ES611;62145;2009;55697;VIAJEROS;3968.22;A;
A;ES611;62145;2008;55698;VIAJEROS;17638.38;A;
A;ES611;62145;2008;55565;VIAJEROS;12753.49;A;
A;ES611;62145;2008;55697;VIAJEROS;4884.89;A;
A;ES611;264450;2020;55698;VIAJEROS;25763.028844808;A;
A;ES611;264450;2020;55565;VIAJEROS;22254.432329232;A;
A;ES611;264450;2020;55697;VIAJEROS;3508.596515576;A;
A;ES611;264450;2019;55698;VIAJEROS;46657.571428575;A;
A;ES611;264450;2019;55565;VIAJEROS;37868.714285715;A;
A;ES611;264450;2019;55697;VIAJEROS;8788.85714286;A;
A;ES611;264450;2018;55698;VIAJEROS;44629.571428614;A;
A;ES611;264450;2018;55565;VIAJEROS;35901.0;A;
A;ES611;264450;2018;55697;VIAJEROS;8728.571428614;A;
A;ES611;264450;2017;55698;VIAJEROS;42511.71266948;A;
A;ES611;264450;2017;55565;VIAJEROS;35327.256455946;A;
A;ES611;264450;2017;55697;VIAJEROS;7184.456213534;A;
A;ES611;264450;2016;55698;VIAJEROS;41796.142857121;A;
A;ES611;264450;2016;55565;VIAJEROS;34481.142857057;A;
A;ES611;264450;2016;55697;VIAJEROS;7315.000000064;A;
A;ES611;264450;2015;55698;VIAJEROS;35427.053060883;A;
A;ES611;264450;2015;55565;VIAJEROS;29541.820407778;A;
A;ES611;264450;2015;55697;VIAJEROS;5885.232653105;A;
A;ES611;264450;2014;55698;VIAJEROS;29679.714285777;A;
A;ES611;264450;2014;55565;VIAJEROS;25820.428571488;A;
A;ES611;264450;2014;55697;VIAJEROS;3859.285714289;A;
A;ES611;264450;2013;55698;VIAJEROS;28922.36;A;
A;ES611;264450;2013;55565;VIAJEROS;24615.24;A;
A;ES611;264450;2013;55697;VIAJEROS;4307.12;A;
A;ES611;264450;2012;55698;VIAJEROS;29528.12;A;
A;ES611;264450;2012;55565;VIAJEROS;25520.79;A;
A;ES611;264450;2012;55697;VIAJEROS;4007.33;A;
A;ES611;264450;2011;55698;VIAJEROS;33506.08;A;
A;ES611;264450;2011;55565;VIAJEROS;28091.44;A;
A;ES611;264450;2011;55697;VIAJEROS;5414.64;A;
A;ES611;264450;2010;55698;VIAJEROS;36967.4;A;
A;ES611;264450;2010;55565;VIAJEROS;31601.82;A;
A;ES611;264450;2010;55697;VIAJEROS;5365.58;A;
A;ES611;264450;2009;55698;VIAJEROS;40030.73;A;
A;ES611;264450;2009;55565;VIAJEROS;33982.35;A;
A;ES611;264450;2009;55697;VIAJEROS;6048.38;A;
A;ES611;264450;2008;55698;VIAJEROS;45450.51;A;
A;ES611;264450;2008;55565;VIAJEROS;39062.34;A;
A;ES611;264450;2008;55697;VIAJEROS;6388.17;A;
A;ES611;264449;2020;55698;VIAJEROS;47481.601682667;A;
A;ES611;264449;2020;55565;VIAJEROS;40942.65348783;A;
A;ES611;264449;2020;55697;VIAJEROS;6538.948194837;A;
A;ES611;264449;2019;55698;VIAJEROS;72788.17839111;A;
A;ES611;264449;2019;55565;VIAJEROS;56417.583259846;A;
A;ES611;264449;2019;55697;VIAJEROS;16370.595131264;A;
A;ES611;264449;2018;55698;VIAJEROS;88341.835876629;A;
A;ES611;264449;2018;55565;VIAJEROS;68613.378681699;A;
A;ES611;264449;2018;55697;VIAJEROS;19728.45719493;A;
A;ES611;264449;2017;55698;VIAJEROS;94946.223296106;A;
A;ES611;264449;2017;55565;VIAJEROS;71819.79554119;A;
A;ES611;264449;2017;55697;VIAJEROS;23126.427754916;A;
A;ES611;264449;2016;55698;VIAJEROS;62972.440546088;A;
A;ES611;264449;2016;55565;VIAJEROS;46361.828939956;A;
A;ES611;264449;2016;55697;VIAJEROS;16610.611606132;A;
A;ES611;264449;2015;55698;VIAJEROS;60136.336446878;A;
A;ES611;264449;2015;55565;VIAJEROS;45546.375755768;A;
A;ES611;264449;2015;55697;VIAJEROS;14589.96069111;A;
A;ES611;264449;2014;55698;VIAJEROS;53932.187729514;A;
A;ES611;264449;2014;55565;VIAJEROS;41400.667535691;A;
A;ES611;264449;2014;55697;VIAJEROS;12531.520193823;A;
A;ES611;264449;2013;55698;VIAJEROS;30493.02;A;
A;ES611;264449;2013;55565;VIAJEROS;25318.4;A;
A;ES611;264449;2013;55697;VIAJEROS;5174.62;A;
A;ES611;264449;2012;55698;VIAJEROS;26044.66;A;
A;ES611;264449;2012;55565;VIAJEROS;22592.59;A;
A;ES611;264449;2012;55697;VIAJEROS;3452.07;A;
A;ES611;264449;2011;55698;VIAJEROS;54629.68;A;
A;ES611;264449;2011;55565;VIAJEROS;41969.61;A;
A;ES611;264449;2011;55697;VIAJEROS;12660.07;A;
A;ES611;264449;2010;55698;VIAJEROS;65902.78;A;
A;ES611;264449;2010;55565;VIAJEROS;53218.06;A;
A;ES611;264449;2010;55697;VIAJEROS;12684.72;A;
A;ES611;264449;2009;55698;VIAJEROS;72424.04;A;
A;ES611;264449;2009;55565;VIAJEROS;60952.99;A;
A;ES611;264449;2009;55697;VIAJEROS;11471.05;A;
A;ES611;264449;2008;55698;VIAJEROS;84216.17;A;
A;ES611;264449;2008;55565;VIAJEROS;69223.37;A;
A;ES611;264449;2008;55697;VIAJEROS;14992.8;A;
A;ES611;62150;2020;55698;VIAJEROS;1274.0;A;
A;ES611;62150;2020;55565;VIAJEROS;1197.0;A;
A;ES611;62150;2020;55697;VIAJEROS;77.0;A;
A;ES611;62149;2020;55698;VIAJEROS;552182.511023426;A;
A;ES611;62149;2020;55565;VIAJEROS;476654.81043783;A;
A;ES611;62149;2020;55697;VIAJEROS;75527.700585596;A;
A;ES611;62149;2019;55698;VIAJEROS;1492909.33605205;A;
A;ES611;62149;2019;55565;VIAJEROS;1151026.919808969;A;
A;ES611;62149;2019;55697;VIAJEROS;341882.416243081;A;
A;ES611;62149;2018;55698;VIAJEROS;1492887.601016593;A;
A;ES611;62149;2018;55565;VIAJEROS;1137168.158340562;A;
A;ES611;62149;2018;55697;VIAJEROS;355719.442676031;A;
A;ES611;62149;2017;55698;VIAJEROS;1407221.634603874;A;
A;ES611;62149;2017;55565;VIAJEROS;1051822.632258845;A;
A;ES611;62149;2017;55697;VIAJEROS;355399.002345029;A;
A;ES611;62149;2016;55698;VIAJEROS;1375607.177658908;A;
A;ES611;62149;2016;55565;VIAJEROS;1061680.092899694;A;
A;ES611;62149;2016;55697;VIAJEROS;313927.084759214;A;
A;ES611;62149;2015;55698;VIAJEROS;1254921.87780931;A;
A;ES611;62149;2015;55565;VIAJEROS;1016720.328232392;A;
A;ES611;62149;2015;55697;VIAJEROS;238201.549576918;A;
A;ES611;62149;2014;55698;VIAJEROS;1155587.957743556;A;
A;ES611;62149;2014;55565;VIAJEROS;928467.732825509;A;
A;ES611;62149;2014;55697;VIAJEROS;227120.224918047;A;
A;ES611;62149;2013;55698;VIAJEROS;1057692.06;A;
A;ES611;62149;2013;55565;VIAJEROS;847076.07;A;
A;ES611;62149;2013;55697;VIAJEROS;210615.99;A;
A;ES611;62149;2012;55698;VIAJEROS;1015063.23;A;
A;ES611;62149;2012;55565;VIAJEROS;851972.69;A;
A;ES611;62149;2012;55697;VIAJEROS;163090.54;A;
A;ES611;62149;2011;55698;VIAJEROS;1112344.83;A;
A;ES611;62149;2011;55565;VIAJEROS;951668.29;A;
A;ES611;62149;2011;55697;VIAJEROS;160676.54;A;
A;ES611;62149;2010;55698;VIAJEROS;1170130.37;A;
A;ES611;62149;2010;55565;VIAJEROS;1019281.39;A;
A;ES611;62149;2010;55697;VIAJEROS;150848.98;A;
A;ES611;62149;2009;55698;VIAJEROS;1174232.13;A;
A;ES611;62149;2009;55565;VIAJEROS;998646.95;A;
A;ES611;62149;2009;55697;VIAJEROS;175585.18;A;
A;ES611;62149;2008;55698;VIAJEROS;1296726.22;A;
A;ES611;62149;2008;55565;VIAJEROS;1077811.65;A;
A;ES611;62149;2008;55697;VIAJEROS;218914.57;A;
A;ES612;264447;2020;55698;VIAJEROS;612628.731676872;A;
A;ES612;264447;2020;55565;VIAJEROS;497695.987938551;A;
A;ES612;264447;2020;55697;VIAJEROS;114932.743738321;A;
A;ES612;264447;2019;55698;VIAJEROS;1515620.075255032;A;
A;ES612;264447;2019;55565;VIAJEROS;931815.075067066;A;
A;ES612;264447;2019;55697;VIAJEROS;583805.000187966;A;
A;ES612;264447;2018;55698;VIAJEROS;1461313.287423161;A;
A;ES612;264447;2018;55565;VIAJEROS;868490.50387835;A;
A;ES612;264447;2018;55697;VIAJEROS;592822.783544811;A;
A;ES612;264447;2017;55698;VIAJEROS;1427897.675615919;A;
A;ES612;264447;2017;55565;VIAJEROS;842810.309683546;A;
A;ES612;264447;2017;55697;VIAJEROS;585087.365932373;A;
A;ES612;264447;2016;55698;VIAJEROS;1408858.746670186;A;
A;ES612;264447;2016;55565;VIAJEROS;846681.061458635;A;
A;ES612;264447;2016;55697;VIAJEROS;562177.685211551;A;
A;ES612;264447;2015;55698;VIAJEROS;1330076.093845983;A;
A;ES612;264447;2015;55565;VIAJEROS;845613.023350752;A;
A;ES612;264447;2015;55697;VIAJEROS;484463.070495231;A;
A;ES612;264447;2014;55698;VIAJEROS;1210919.960835834;A;
A;ES612;264447;2014;55565;VIAJEROS;765473.361118375;A;
A;ES612;264447;2014;55697;VIAJEROS;445446.599717459;A;
A;ES612;264447;2013;55698;VIAJEROS;1245045.34;A;
A;ES612;264447;2013;55565;VIAJEROS;798268.24;A;
A;ES612;264447;2013;55697;VIAJEROS;446777.1;A;
A;ES612;264447;2012;55698;VIAJEROS;1161337.4;A;
A;ES612;264447;2012;55565;VIAJEROS;731704.16;A;
A;ES612;264447;2012;55697;VIAJEROS;429633.24;A;
A;ES612;264447;2011;55698;VIAJEROS;1201251.06;A;
A;ES612;264447;2011;55565;VIAJEROS;785819.19;A;
A;ES612;264447;2011;55697;VIAJEROS;415431.87;A;
A;ES612;264447;2010;55698;VIAJEROS;1215220.34;A;
A;ES612;264447;2010;55565;VIAJEROS;817777.57;A;
A;ES612;264447;2010;55697;VIAJEROS;397442.77;A;
A;ES612;264447;2009;55698;VIAJEROS;1361367.91;A;
A;ES612;264447;2009;55565;VIAJEROS;968006.0;A;
A;ES612;264447;2009;55697;VIAJEROS;393361.91;A;
A;ES612;264447;2008;55698;VIAJEROS;1400477.51;A;
A;ES612;264447;2008;55565;VIAJEROS;966562.66;A;
A;ES612;264447;2008;55697;VIAJEROS;433914.85;A;
A;ES612;264446;2020;55698;VIAJEROS;245038.867359702;A;
A;ES612;264446;2020;55565;VIAJEROS;201353.128274055;A;
A;ES612;264446;2020;55697;VIAJEROS;43685.739085647;A;
A;ES612;264446;2019;55698;VIAJEROS;537184.300067494;A;
A;ES612;264446;2019;55565;VIAJEROS;376645.179945457;A;
A;ES612;264446;2019;55697;VIAJEROS;160539.120122037;A;
A;ES612;264446;2018;55698;VIAJEROS;487747.647394837;A;
A;ES612;264446;2018;55565;VIAJEROS;342459.65428382;A;
A;ES612;264446;2018;55697;VIAJEROS;145287.993111017;A;
A;ES612;264446;2017;55698;VIAJEROS;500112.605981461;A;
A;ES612;264446;2017;55565;VIAJEROS;349133.8270416;A;
A;ES612;264446;2017;55697;VIAJEROS;150978.778939861;A;
A;ES612;264446;2016;55698;VIAJEROS;484734.889772294;A;
A;ES612;264446;2016;55565;VIAJEROS;338264.39720519;A;
A;ES612;264446;2016;55697;VIAJEROS;146470.492567104;A;
A;ES612;264446;2015;55698;VIAJEROS;452387.955649981;A;
A;ES612;264446;2015;55565;VIAJEROS;322812.00758438;A;
A;ES612;264446;2015;55697;VIAJEROS;129575.948065601;A;
A;ES612;264446;2014;55698;VIAJEROS;424933.455720825;A;
A;ES612;264446;2014;55565;VIAJEROS;305068.56695778;A;
A;ES612;264446;2014;55697;VIAJEROS;119864.888763045;A;
A;ES612;264446;2013;55698;VIAJEROS;423319.02;A;
A;ES612;264446;2013;55565;VIAJEROS;302477.28;A;
A;ES612;264446;2013;55697;VIAJEROS;120841.74;A;
A;ES612;264446;2012;55698;VIAJEROS;435514.06;A;
A;ES612;264446;2012;55565;VIAJEROS;311439.4;A;
A;ES612;264446;2012;55697;VIAJEROS;124074.66;A;
A;ES612;264446;2011;55698;VIAJEROS;432071.84;A;
A;ES612;264446;2011;55565;VIAJEROS;302674.19;A;
A;ES612;264446;2011;55697;VIAJEROS;129397.65;A;
A;ES612;264446;2010;55698;VIAJEROS;430150.16;A;
A;ES612;264446;2010;55565;VIAJEROS;312640.42;A;
A;ES612;264446;2010;55697;VIAJEROS;117509.74;A;
A;ES612;264446;2009;55698;VIAJEROS;404725.89;A;
A;ES612;264446;2009;55565;VIAJEROS;300102.26;A;
A;ES612;264446;2009;55697;VIAJEROS;104623.63;A;
A;ES612;264446;2008;55698;VIAJEROS;432316.88;A;
A;ES612;264446;2008;55565;VIAJEROS;306812.95;A;
A;ES612;264446;2008;55697;VIAJEROS;125503.93;A;
A;ES612;62148;2020;55698;VIAJEROS;67630.865118186;A;
A;ES612;62148;2020;55565;VIAJEROS;52449.531030187;A;
A;ES612;62148;2020;55697;VIAJEROS;15181.334087999;A;
A;ES612;62148;2019;55698;VIAJEROS;141426.413807402;A;
A;ES612;62148;2019;55565;VIAJEROS;91329.519572072;A;
A;ES612;62148;2019;55697;VIAJEROS;50096.89423533;A;
A;ES612;62148;2018;55698;VIAJEROS;151027.81981688;A;
A;ES612;62148;2018;55565;VIAJEROS;92455.79844836;A;
A;ES612;62148;2018;55697;VIAJEROS;58572.02136852;A;
A;ES612;62148;2017;55698;VIAJEROS;136341.67466509;A;
A;ES612;62148;2017;55565;VIAJEROS;92393.864592971;A;
A;ES612;62148;2017;55697;VIAJEROS;43947.810072119;A;
A;ES612;62148;2016;55698;VIAJEROS;119633.441974805;A;
A;ES612;62148;2016;55565;VIAJEROS;93302.552535007;A;
A;ES612;62148;2016;55697;VIAJEROS;26330.889439798;A;
A;ES612;62148;2015;55698;VIAJEROS;108304.686753365;A;
A;ES612;62148;2015;55565;VIAJEROS;84405.446506215;A;
A;ES612;62148;2015;55697;VIAJEROS;23899.24024715;A;
A;ES612;62148;2014;55698;VIAJEROS;86751.856774783;A;
A;ES612;62148;2014;55565;VIAJEROS;68258.616024129;A;
A;ES612;62148;2014;55697;VIAJEROS;18493.240750654;A;
A;ES612;62148;2013;55698;VIAJEROS;105110.74;A;
A;ES612;62148;2013;55565;VIAJEROS;71609.62;A;
A;ES612;62148;2013;55697;VIAJEROS;33501.12;A;
A;ES612;62148;2012;55698;VIAJEROS;132665.46;A;
A;ES612;62148;2012;55565;VIAJEROS;88164.59;A;
A;ES612;62148;2012;55697;VIAJEROS;44500.87;A;
A;ES612;62148;2011;55698;VIAJEROS;166951.34;A;
A;ES612;62148;2011;55565;VIAJEROS;111356.9;A;
A;ES612;62148;2011;55697;VIAJEROS;55594.44;A;
A;ES612;62148;2010;55698;VIAJEROS;151911.84;A;
A;ES612;62148;2010;55565;VIAJEROS;117196.05;A;
A;ES612;62148;2010;55697;VIAJEROS;34715.79;A;
A;ES612;62148;2009;55698;VIAJEROS;136729.46;A;
A;ES612;62148;2009;55565;VIAJEROS;106035.03;A;
A;ES612;62148;2009;55697;VIAJEROS;30694.43;A;
A;ES612;62148;2008;55698;VIAJEROS;178861.33;A;
A;ES612;62148;2008;55565;VIAJEROS;128247.18;A;
A;ES612;62148;2008;55697;VIAJEROS;50614.15;A;
A;ES612;62145;2020;55698;VIAJEROS;60021.364980717;A;
A;ES612;62145;2020;55565;VIAJEROS;51403.418372325;A;
A;ES612;62145;2020;55697;VIAJEROS;8617.946608392;A;
A;ES612;62145;2019;55698;VIAJEROS;108280.36687844;A;
A;ES612;62145;2019;55565;VIAJEROS;79039.89148372;A;
A;ES612;62145;2019;55697;VIAJEROS;29240.47539472;A;
A;ES612;62145;2018;55698;VIAJEROS;101871.031352313;A;
A;ES612;62145;2018;55565;VIAJEROS;73682.05781072;A;
A;ES612;62145;2018;55697;VIAJEROS;28188.973541593;A;
A;ES612;62145;2017;55698;VIAJEROS;93112.059673117;A;
A;ES612;62145;2017;55565;VIAJEROS;69634.158973752;A;
A;ES612;62145;2017;55697;VIAJEROS;23477.900699365;A;
A;ES612;62145;2016;55698;VIAJEROS;79366.025202864;A;
A;ES612;62145;2016;55565;VIAJEROS;55359.77492798;A;
A;ES612;62145;2016;55697;VIAJEROS;24006.250274884;A;
A;ES612;62145;2015;55698;VIAJEROS;93935.959647935;A;
A;ES612;62145;2015;55565;VIAJEROS;66889.24842244;A;
A;ES612;62145;2015;55697;VIAJEROS;27046.711225495;A;
A;ES612;62145;2014;55698;VIAJEROS;84881.92973882;A;
A;ES612;62145;2014;55565;VIAJEROS;60813.297691752;A;
A;ES612;62145;2014;55697;VIAJEROS;24068.632047068;A;
A;ES612;62145;2013;55698;VIAJEROS;75260.66;A;
A;ES612;62145;2013;55565;VIAJEROS;55129.06;A;
A;ES612;62145;2013;55697;VIAJEROS;20131.6;A;
A;ES612;62145;2012;55698;VIAJEROS;71568.69;A;
A;ES612;62145;2012;55565;VIAJEROS;50848.46;A;
A;ES612;62145;2012;55697;VIAJEROS;20720.23;A;
A;ES612;62145;2011;55698;VIAJEROS;62463.31;A;
A;ES612;62145;2011;55565;VIAJEROS;46131.1;A;
A;ES612;62145;2011;55697;VIAJEROS;16332.21;A;
A;ES612;62145;2010;55698;VIAJEROS;78972.9;A;
A;ES612;62145;2010;55565;VIAJEROS;56770.84;A;
A;ES612;62145;2010;55697;VIAJEROS;22202.06;A;
A;ES612;62145;2009;55698;VIAJEROS;72145.93;A;
A;ES612;62145;2009;55565;VIAJEROS;53130.16;A;
A;ES612;62145;2009;55697;VIAJEROS;19015.77;A;
A;ES612;62145;2008;55698;VIAJEROS;67409.96;A;
A;ES612;62145;2008;55565;VIAJEROS;51506.74;A;
A;ES612;62145;2008;55697;VIAJEROS;15903.22;A;
A;ES612;264450;2020;55698;VIAJEROS;70753.490526386;A;
A;ES612;264450;2020;55565;VIAJEROS;62311.475619369;A;
A;ES612;264450;2020;55697;VIAJEROS;8442.014907017;A;
A;ES612;264450;2019;55698;VIAJEROS;155302.158426905;A;
A;ES612;264450;2019;55565;VIAJEROS;104206.0826346;A;
A;ES612;264450;2019;55697;VIAJEROS;51096.075792305;A;
A;ES612;264450;2018;55698;VIAJEROS;137118.457130559;A;
A;ES612;264450;2018;55565;VIAJEROS;92362.52078829;A;
A;ES612;264450;2018;55697;VIAJEROS;44755.936342269;A;
A;ES612;264450;2017;55698;VIAJEROS;125420.246809814;A;
A;ES612;264450;2017;55565;VIAJEROS;86818.47697149;A;
A;ES612;264450;2017;55697;VIAJEROS;38601.769838324;A;
A;ES612;264450;2016;55698;VIAJEROS;117458.547053389;A;
A;ES612;264450;2016;55565;VIAJEROS;81969.05380587;A;
A;ES612;264450;2016;55697;VIAJEROS;35489.493247519;A;
A;ES612;264450;2015;55698;VIAJEROS;103395.519049362;A;
A;ES612;264450;2015;55565;VIAJEROS;87578.669010214;A;
A;ES612;264450;2015;55697;VIAJEROS;15816.850039148;A;
A;ES612;264450;2014;55698;VIAJEROS;108013.73719257;A;
A;ES612;264450;2014;55565;VIAJEROS;85890.83181402;A;
A;ES612;264450;2014;55697;VIAJEROS;22122.90537855;A;
A;ES612;264450;2013;55698;VIAJEROS;111389.12;A;
A;ES612;264450;2013;55565;VIAJEROS;84038.53;A;
A;ES612;264450;2013;55697;VIAJEROS;27350.59;A;
A;ES612;264450;2012;55698;VIAJEROS;115132.63;A;
A;ES612;264450;2012;55565;VIAJEROS;80143.01;A;
A;ES612;264450;2012;55697;VIAJEROS;34989.62;A;
A;ES612;264450;2011;55698;VIAJEROS;129291.46;A;
A;ES612;264450;2011;55565;VIAJEROS;88370.23;A;
A;ES612;264450;2011;55697;VIAJEROS;40921.23;A;
A;ES612;264450;2010;55698;VIAJEROS;108659.12;A;
A;ES612;264450;2010;55565;VIAJEROS;82160.48;A;
A;ES612;264450;2010;55697;VIAJEROS;26498.64;A;
A;ES612;264450;2009;55698;VIAJEROS;101322.81;A;
A;ES612;264450;2009;55565;VIAJEROS;76913.36;A;
A;ES612;264450;2009;55697;VIAJEROS;24409.45;A;
A;ES612;264450;2008;55698;VIAJEROS;130829.41;A;
A;ES612;264450;2008;55565;VIAJEROS;102149.08;A;
A;ES612;264450;2008;55697;VIAJEROS;28680.33;A;
A;ES612;264449;2020;55698;VIAJEROS;173679.431057749;A;
A;ES612;264449;2020;55565;VIAJEROS;136273.056351873;A;
A;ES612;264449;2020;55697;VIAJEROS;37406.374705876;A;
A;ES612;264449;2019;55698;VIAJEROS;334172.444700168;A;
A;ES612;264449;2019;55565;VIAJEROS;213818.720379552;A;
A;ES612;264449;2019;55697;VIAJEROS;120353.724320616;A;
A;ES612;264449;2018;55698;VIAJEROS;309027.768559921;A;
A;ES612;264449;2018;55565;VIAJEROS;202588.73059016;A;
A;ES612;264449;2018;55697;VIAJEROS;106439.037969761;A;
A;ES612;264449;2017;55698;VIAJEROS;283358.843139455;A;
A;ES612;264449;2017;55565;VIAJEROS;166764.09256309;A;
A;ES612;264449;2017;55697;VIAJEROS;116594.750576365;A;
A;ES612;264449;2016;55698;VIAJEROS;253202.88883153;A;
A;ES612;264449;2016;55565;VIAJEROS;162655.45732444;A;
A;ES612;264449;2016;55697;VIAJEROS;90547.43150709;A;
A;ES612;264449;2015;55698;VIAJEROS;208446.10079133;A;
A;ES612;264449;2015;55565;VIAJEROS;134740.15943829;A;
A;ES612;264449;2015;55697;VIAJEROS;73705.94135304;A;
A;ES612;264449;2014;55698;VIAJEROS;183805.072137756;A;
A;ES612;264449;2014;55565;VIAJEROS;133309.60814915;A;
A;ES612;264449;2014;55697;VIAJEROS;50495.463988606;A;
A;ES612;264449;2013;55698;VIAJEROS;219458.8;A;
A;ES612;264449;2013;55565;VIAJEROS;133143.1;A;
A;ES612;264449;2013;55697;VIAJEROS;86315.7;A;
A;ES612;264449;2012;55698;VIAJEROS;173925.52;A;
A;ES612;264449;2012;55565;VIAJEROS;106331.13;A;
A;ES612;264449;2012;55697;VIAJEROS;67594.39;A;
A;ES612;264449;2011;55698;VIAJEROS;150271.6;A;
A;ES612;264449;2011;55565;VIAJEROS;105735.57;A;
A;ES612;264449;2011;55697;VIAJEROS;44536.03;A;
A;ES612;264449;2010;55698;VIAJEROS;190092.06;A;
A;ES612;264449;2010;55565;VIAJEROS;126218.83;A;
A;ES612;264449;2010;55697;VIAJEROS;63873.23;A;
A;ES612;264449;2009;55698;VIAJEROS;219271.95;A;
A;ES612;264449;2009;55565;VIAJEROS;135840.13;A;
A;ES612;264449;2009;55697;VIAJEROS;83431.82;A;
A;ES612;264449;2008;55698;VIAJEROS;247409.55;A;
A;ES612;264449;2008;55565;VIAJEROS;159180.96;A;
A;ES612;264449;2008;55697;VIAJEROS;88228.59;A;
A;ES612;62150;2020;55698;VIAJEROS;4003.0;A;
A;ES612;62150;2020;55565;VIAJEROS;3731.0;A;
A;ES612;62150;2020;55697;VIAJEROS;272.0;A;
A;ES612;62149;2020;55698;VIAJEROS;1233755.750719612;A;
A;ES612;62149;2020;55565;VIAJEROS;1005217.59758636;A;
A;ES612;62149;2020;55697;VIAJEROS;228538.153133252;A;
A;ES612;62149;2019;55698;VIAJEROS;2791985.759135441;A;
A;ES612;62149;2019;55565;VIAJEROS;1796854.469082467;A;
A;ES612;62149;2019;55697;VIAJEROS;995131.290052974;A;
A;ES612;62149;2018;55698;VIAJEROS;2648106.011677671;A;
A;ES612;62149;2018;55565;VIAJEROS;1672039.2657997;A;
A;ES612;62149;2018;55697;VIAJEROS;976066.745877971;A;
A;ES612;62149;2017;55698;VIAJEROS;2566243.105884856;A;
A;ES612;62149;2017;55565;VIAJEROS;1607554.729826449;A;
A;ES612;62149;2017;55697;VIAJEROS;958688.376058407;A;
A;ES612;62149;2016;55698;VIAJEROS;2463254.539505068;A;
A;ES612;62149;2016;55565;VIAJEROS;1578232.297257122;A;
A;ES612;62149;2016;55697;VIAJEROS;885022.242247946;A;
A;ES612;62149;2015;55698;VIAJEROS;2296546.315737956;A;
A;ES612;62149;2015;55565;VIAJEROS;1542038.554312291;A;
A;ES612;62149;2015;55697;VIAJEROS;754507.761425665;A;
A;ES612;62149;2014;55698;VIAJEROS;2099306.012400588;A;
A;ES612;62149;2014;55565;VIAJEROS;1418814.281755206;A;
A;ES612;62149;2014;55697;VIAJEROS;680491.730645382;A;
A;ES612;62149;2013;55698;VIAJEROS;2179583.68;A;
A;ES612;62149;2013;55565;VIAJEROS;1444665.83;A;
A;ES612;62149;2013;55697;VIAJEROS;734917.85;A;
A;ES612;62149;2012;55698;VIAJEROS;2090143.76;A;
A;ES612;62149;2012;55565;VIAJEROS;1368630.75;A;
A;ES612;62149;2012;55697;VIAJEROS;721513.01;A;
A;ES612;62149;2011;55698;VIAJEROS;2142300.61;A;
A;ES612;62149;2011;55565;VIAJEROS;1440087.18;A;
A;ES612;62149;2011;55697;VIAJEROS;702213.43;A;
A;ES612;62149;2010;55698;VIAJEROS;2175006.42;A;
A;ES612;62149;2010;55565;VIAJEROS;1512764.19;A;
A;ES612;62149;2010;55697;VIAJEROS;662242.23;A;
A;ES612;62149;2009;55698;VIAJEROS;2295563.95;A;
A;ES612;62149;2009;55565;VIAJEROS;1640026.94;A;
A;ES612;62149;2009;55697;VIAJEROS;655537.01;A;
A;ES612;62149;2008;55698;VIAJEROS;2457304.64;A;
A;ES612;62149;2008;55565;VIAJEROS;1714459.57;A;
A;ES612;62149;2008;55697;VIAJEROS;742845.07;A;
A;ES613;264447;2020;55698;VIAJEROS;195654.32474887;A;
A;ES613;264447;2020;55565;VIAJEROS;136532.625544304;A;
A;ES613;264447;2020;55697;VIAJEROS;59121.699204566;A;
A;ES613;264447;2019;55698;VIAJEROS;625806.000000002;A;
A;ES613;264447;2019;55565;VIAJEROS;324007.401433404;A;
A;ES613;264447;2019;55697;VIAJEROS;301798.598566598;A;
A;ES613;264447;2018;55698;VIAJEROS;625248.999993355;A;
A;ES613;264447;2018;55565;VIAJEROS;321494.68656942;A;
A;ES613;264447;2018;55697;VIAJEROS;303754.313423935;A;
A;ES613;264447;2017;55698;VIAJEROS;626442.000003886;A;
A;ES613;264447;2017;55565;VIAJEROS;320895.52050788;A;
A;ES613;264447;2017;55697;VIAJEROS;305546.479496006;A;
A;ES613;264447;2016;55698;VIAJEROS;586477.999995252;A;
A;ES613;264447;2016;55565;VIAJEROS;310925.453295591;A;
A;ES613;264447;2016;55697;VIAJEROS;275552.546699661;A;
A;ES613;264447;2015;55698;VIAJEROS;549760.999998831;A;
A;ES613;264447;2015;55565;VIAJEROS;283614.434706433;A;
A;ES613;264447;2015;55697;VIAJEROS;266146.565292398;A;
