D_TEMPORAL_0;D_SEXO_0;D_MCVL_CNAESECTOR_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2014;3691;273732;3143;Población;891175.0;A
2014;3691;273734;2352;Población;71900.0;A
2014;3691;273734;2402;Población;147275.0;A
2014;3691;273734;2482;Población;83775.0;A
2014;3691;273734;2713;Población;107000.0;A
2014;3691;273734;2797;Población;56175.0;A
2014;3691;273734;2911;Población;58650.0;A
2014;3691;273734;3023;Población;238700.0;A
2014;3691;273734;3142;Población;280675.0;A
2014;3691;273734;3143;Población;1044150.0;A
2014;3691;;2352;Población;27200.0;A
2014;3691;;2402;Población;63125.0;A
2014;3691;;2482;Población;51000.0;A
2014;3691;;2713;Población;53725.0;A
2014;3691;;2797;Población;30250.0;A
2014;3691;;2911;Población;43175.0;A
2014;3691;;3023;Población;73650.0;A
2014;3691;;3142;Población;102275.0;A
2014;3691;;3143;Población;444400.0;A
2014;3691;273721;2352;Población;408875.0;A
2014;3691;273721;2402;Población;678925.0;A
2014;3691;273721;2482;Población;502050.0;A
2014;3691;273721;2713;Población;560275.0;A
2014;3691;273721;2797;Población;350100.0;A
2014;3691;273721;2911;Población;418125.0;A
2014;3691;273721;3023;Población;918775.0;A
2014;3691;273721;3142;Población;1165675.0;A
2014;3691;273721;3143;Población;5002800.0;A
2015;3689;273728;2352;Población;64800.0;A
2015;3689;273728;2402;Población;30450.0;A
2015;3689;273728;2482;Población;53475.0;A
2015;3689;273728;2713;Población;45625.0;A
2015;3689;273728;2797;Población;40175.0;A
2015;3689;273728;2911;Población;66875.0;A
2015;3689;273728;3023;Población;29300.0;A
2015;3689;273728;3142;Población;70900.0;A
2015;3689;273728;3143;Población;401600.0;A
2015;3689;273729;2352;Población;18725.0;A
2015;3689;273729;2402;Población;55175.0;A
2015;3689;273729;2482;Población;38075.0;A
2015;3689;273729;2713;Población;28925.0;A
2015;3689;273729;2797;Población;24850.0;A
2015;3689;273729;2911;Población;34150.0;A
2015;3689;273729;3023;Población;37100.0;A
2015;3689;273729;3142;Población;80675.0;A
2015;3689;273729;3143;Población;317675.0;A
2015;3689;273730;2352;Población;24100.0;A
2015;3689;273730;2402;Población;52000.0;A
2015;3689;273730;2482;Población;33275.0;A
2015;3689;273730;2713;Población;41475.0;A
2015;3689;273730;2797;Población;20925.0;A
2015;3689;273730;2911;Población;21625.0;A
2015;3689;273730;3023;Población;75600.0;A
2015;3689;273730;3142;Población;77700.0;A
2015;3689;273730;3143;Población;346700.0;A
2015;3689;273733;2352;Población;50225.0;A
2015;3689;273733;2402;Población;90225.0;A
2015;3689;273733;2482;Población;48125.0;A
2015;3689;273733;2713;Población;65175.0;A
2015;3689;273733;2797;Población;31625.0;A
2015;3689;273733;2911;Población;33225.0;A
2015;3689;273733;3023;Población;139075.0;A
2015;3689;273733;3142;Población;130375.0;A
2015;3689;273733;3143;Población;588050.0;A
2015;3689;273732;2352;Población;23400.0;A
2015;3689;273732;2402;Población;58000.0;A
2015;3689;273732;2482;Población;36350.0;A
2015;3689;273732;2713;Población;45500.0;A
2015;3689;273732;2797;Población;26175.0;A
2015;3689;273732;2911;Población;32925.0;A
2015;3689;273732;3023;Población;63625.0;A
2015;3689;273732;3142;Población;86225.0;A
2015;3689;273732;3143;Población;372200.0;A
2015;3689;273734;2352;Población;42375.0;A
2015;3689;273734;2402;Población;83850.0;A
2015;3689;273734;2482;Población;44425.0;A
2015;3689;273734;2713;Población;56600.0;A
2015;3689;273734;2797;Población;32325.0;A
2015;3689;273734;2911;Población;30375.0;A
2015;3689;273734;3023;Población;129950.0;A
2015;3689;273734;3142;Población;151850.0;A
2015;3689;273734;3143;Población;571750.0;A
