D_TERRITORIO_0;D_TEMPORAL_0;D_CNAE_O9_CRA_NEW_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
3143;2017;273152;40123;Consumos intermedios a precios de adquisición;3694649.0;A
3143;2017;273219;40123;Consumos intermedios a precios de adquisición;1805102.0;A
3143;2017;273220;40123;Consumos intermedios a precios de adquisición;1111670.0;A
3143;2017;273221;40123;Consumos intermedios a precios de adquisición;777877.0;A
3143;2017;273255;40123;Consumos intermedios a precios de adquisición;3576846.0;A
3143;2017;273153;40123;Consumos intermedios a precios de adquisición;3576846.0;A
3143;2017;273222;40123;Consumos intermedios a precios de adquisición;3576846.0;A
3143;2017;273256;40123;Consumos intermedios a precios de adquisición;7802131.0;A
3143;2017;273154;40123;Consumos intermedios a precios de adquisición;3317092.0;A
3143;2017;273223;40123;Consumos intermedios a precios de adquisición;1648938.0;A
3143;2017;273224;40123;Consumos intermedios a precios de adquisición;1668154.0;A
3143;2017;273155;40123;Consumos intermedios a precios de adquisición;265888.0;A
3143;2017;273225;40123;Consumos intermedios a precios de adquisición;265888.0;A
3143;2017;273156;40123;Consumos intermedios a precios de adquisición;823732.0;A
3143;2017;273226;40123;Consumos intermedios a precios de adquisición;366496.0;A
3143;2017;273227;40123;Consumos intermedios a precios de adquisición;324821.0;A
3143;2017;273228;40123;Consumos intermedios a precios de adquisición;132415.0;A
3143;2017;273157;40123;Consumos intermedios a precios de adquisición;3395419.0;A
3143;2017;273229;40123;Consumos intermedios a precios de adquisición;560327.0;A
3143;2017;273230;40123;Consumos intermedios a precios de adquisición;67124.0;A
3143;2017;273231;40123;Consumos intermedios a precios de adquisición;1014206.0;A
3143;2017;273232;40123;Consumos intermedios a precios de adquisición;170875.0;A
3143;2017;273233;40123;Consumos intermedios a precios de adquisición;786245.0;A
3143;2017;273234;40123;Consumos intermedios a precios de adquisición;796642.0;A
3143;2017;273257;40123;Consumos intermedios a precios de adquisición;11466084;A
3143;2017;273158;40123;Consumos intermedios a precios de adquisición;3702202.0;A
3143;2017;273235;40123;Consumos intermedios a precios de adquisición;3702202.0;A
3143;2017;273159;40123;Consumos intermedios a precios de adquisición;1683332.0;A
3143;2017;273236;40123;Consumos intermedios a precios de adquisición;1142085.0;A
3143;2017;273237;40123;Consumos intermedios a precios de adquisición;541247.0;A
3143;2017;273160;40123;Consumos intermedios a precios de adquisición;4816138.0;A
3143;2017;273238;40123;Consumos intermedios a precios de adquisición;2302061.0;A
3143;2017;273239;40123;Consumos intermedios a precios de adquisición;2514077.0;A
3143;2017;273161;40123;Consumos intermedios a precios de adquisición;1264412.0;A
3143;2017;273240;40123;Consumos intermedios a precios de adquisición;332142.0;A
3143;2017;273241;40123;Consumos intermedios a precios de adquisición;932270.0;A
3143;2017;273259;40123;Consumos intermedios a precios de adquisición;4045363.0;A
3143;2017;273162;40123;Consumos intermedios a precios de adquisición;2350916.0;A
3143;2017;273242;40123;Consumos intermedios a precios de adquisición;1227264.0;A
3143;2017;273243;40123;Consumos intermedios a precios de adquisición;1123652.0;A
3143;2017;273163;40123;Consumos intermedios a precios de adquisición;1694447.0;A
3143;2017;273244;40123;Consumos intermedios a precios de adquisición;659009.0;A
3143;2017;273245;40123;Consumos intermedios a precios de adquisición;220700.0;A
3143;2017;273246;40123;Consumos intermedios a precios de adquisición;814738.0;A
3143;2017;273164;40123;Consumos intermedios a precios de adquisición;0.0;A
3143;2017;273247;40123;Consumos intermedios a precios de adquisición;0.0;A
3143;2017;273260;40123;Consumos intermedios a precios de adquisición;139339032;A
3143;2017;273261;40123;Consumos intermedios a precios de adquisición;;A
3143;2017;273252;40123;Consumos intermedios a precios de adquisición;;A
3143;2017;273258;40123;Consumos intermedios a precios de adquisición;;A
3143;2016;273165;40123;Consumos intermedios a precios de adquisición;4198918.0;A
3143;2016;273129;40123;Consumos intermedios a precios de adquisición;4198918.0;A
3143;2016;273167;40123;Consumos intermedios a precios de adquisición;3902841.0;A
3143;2016;273168;40123;Consumos intermedios a precios de adquisición;139360.0;A
3143;2016;273169;40123;Consumos intermedios a precios de adquisición;156717.0;A
3143;2016;273166;40123;Consumos intermedios a precios de adquisición;50160973;A
3143;2016;273248;40123;Consumos intermedios a precios de adquisición;42805437;A
3143;2016;273130;40123;Consumos intermedios a precios de adquisición;518399.0;A
3143;2016;273170;40123;Consumos intermedios a precios de adquisición;518399.0;A
3143;2016;273131;40123;Consumos intermedios a precios de adquisición;14724113;A
3143;2016;273171;40123;Consumos intermedios a precios de adquisición;1680750.0;A
3143;2016;273172;40123;Consumos intermedios a precios de adquisición;265229.0;A
3143;2016;273173;40123;Consumos intermedios a precios de adquisición;1586336.0;A
3143;2016;273174;40123;Consumos intermedios a precios de adquisición;6449362.0;A
3143;2016;273175;40123;Consumos intermedios a precios de adquisición;557497.0;A
3143;2016;273176;40123;Consumos intermedios a precios de adquisición;1018534.0;A
3143;2016;273177;40123;Consumos intermedios a precios de adquisición;1288284.0;A
3143;2016;273178;40123;Consumos intermedios a precios de adquisición;1878121.0;A
3143;2016;273132;40123;Consumos intermedios a precios de adquisición;500683.0;A
3143;2016;273179;40123;Consumos intermedios a precios de adquisición;500683.0;A
3143;2016;273133;40123;Consumos intermedios a precios de adquisición;1255106.0;A
3143;2016;273180;40123;Consumos intermedios a precios de adquisición;443476.0;A
3143;2016;273181;40123;Consumos intermedios a precios de adquisición;531086.0;A
3143;2016;273182;40123;Consumos intermedios a precios de adquisición;280544.0;A
3143;2016;273134;40123;Consumos intermedios a precios de adquisición;12396637;A
3143;2016;273183;40123;Consumos intermedios a precios de adquisición;11628446;A
3143;2016;273184;40123;Consumos intermedios a precios de adquisición;768191.0;A
3143;2016;273135;40123;Consumos intermedios a precios de adquisición;179965.0;A
3143;2016;273185;40123;Consumos intermedios a precios de adquisición;179965.0;A
3143;2016;273136;40123;Consumos intermedios a precios de adquisición;2080334.0;A
3143;2016;273186;40123;Consumos intermedios a precios de adquisición;937958.0;A
3143;2016;273189;40123;Consumos intermedios a precios de adquisición;541888.0;A
3143;2016;273188;40123;Consumos intermedios a precios de adquisición;75430.0;A
3143;2016;273187;40123;Consumos intermedios a precios de adquisición;525058.0;A
3143;2016;273137;40123;Consumos intermedios a precios de adquisición;5602020.0;A
3143;2016;273190;40123;Consumos intermedios a precios de adquisición;4274027.0;A
3143;2016;273191;40123;Consumos intermedios a precios de adquisición;1327993.0;A
3143;2016;273138;40123;Consumos intermedios a precios de adquisición;344103.0;A
3143;2016;273192;40123;Consumos intermedios a precios de adquisición;344103.0;A
3143;2016;273139;40123;Consumos intermedios a precios de adquisición;950420.0;A
3143;2016;273193;40123;Consumos intermedios a precios de adquisición;950420.0;A
3143;2016;273140;40123;Consumos intermedios a precios de adquisición;516527.0;A
3143;2016;273194;40123;Consumos intermedios a precios de adquisición;516527.0;A
3143;2016;273141;40123;Consumos intermedios a precios de adquisición;2707766.0;A
3143;2016;273195;40123;Consumos intermedios a precios de adquisición;460642.0;A
3143;2016;273196;40123;Consumos intermedios a precios de adquisición;163804.0;A
3143;2016;273197;40123;Consumos intermedios a precios de adquisición;2083320.0;A
3143;2016;273142;40123;Consumos intermedios a precios de adquisición;1547763.0;A
3143;2016;273198;40123;Consumos intermedios a precios de adquisición;480123.0;A
3143;2016;273199;40123;Consumos intermedios a precios de adquisición;316403.0;A
3143;2016;273200;40123;Consumos intermedios a precios de adquisición;751237.0;A
3143;2016;273143;40123;Consumos intermedios a precios de adquisición;5334788.0;A
3143;2016;273201;40123;Consumos intermedios a precios de adquisición;4263582.0;A
3143;2016;273202;40123;Consumos intermedios a precios de adquisición;1071206.0;A
3143;2016;273144;40123;Consumos intermedios a precios de adquisición;1502349.0;A
3143;2016;273203;40123;Consumos intermedios a precios de adquisición;897244.0;A
3143;2016;273204;40123;Consumos intermedios a precios de adquisición;605105.0;A
3143;2016;273249;40123;Consumos intermedios a precios de adquisición;9910683.0;A
3143;2016;273145;40123;Consumos intermedios a precios de adquisición;9910683.0;A
3143;2016;273205;40123;Consumos intermedios a precios de adquisición;9910683.0;A
3143;2016;273251;40123;Consumos intermedios a precios de adquisición;63412663;A
3143;2016;273250;40123;Consumos intermedios a precios de adquisición;31444864;A
3143;2016;273146;40123;Consumos intermedios a precios de adquisición;13861892;A
3143;2016;273206;40123;Consumos intermedios a precios de adquisición;2005692.0;A
3143;2016;273207;40123;Consumos intermedios a precios de adquisición;6808531.0;A
3143;2016;273208;40123;Consumos intermedios a precios de adquisición;5047669.0;A
3143;2016;273147;40123;Consumos intermedios a precios de adquisición;8660355.0;A
3143;2016;273209;40123;Consumos intermedios a precios de adquisición;5252809.0;A
3143;2016;273210;40123;Consumos intermedios a precios de adquisición;269442.0;A
3143;2016;273211;40123;Consumos intermedios a precios de adquisición;2882516.0;A
3143;2016;273212;40123;Consumos intermedios a precios de adquisición;255588.0;A
3143;2016;273148;40123;Consumos intermedios a precios de adquisición;8922617.0;A
3143;2016;273213;40123;Consumos intermedios a precios de adquisición;1918525.0;A
3143;2016;273214;40123;Consumos intermedios a precios de adquisición;7004092.0;A
3143;2016;273253;40123;Consumos intermedios a precios de adquisición;2825058.0;A
3143;2016;273149;40123;Consumos intermedios a precios de adquisición;575601.0;A
3143;2016;273215;40123;Consumos intermedios a precios de adquisición;198135.0;A
3143;2016;273216;40123;Consumos intermedios a precios de adquisición;377466.0;A
3143;2016;273150;40123;Consumos intermedios a precios de adquisición;1488108.0;A
3143;2016;273217;40123;Consumos intermedios a precios de adquisición;1488108.0;A
3143;2016;273151;40123;Consumos intermedios a precios de adquisición;761349.0;A
3143;2016;273218;40123;Consumos intermedios a precios de adquisición;761349.0;A
3143;2016;273254;40123;Consumos intermedios a precios de adquisición;3725307.0;A
3143;2016;273152;40123;Consumos intermedios a precios de adquisición;3725307.0;A
3143;2016;273219;40123;Consumos intermedios a precios de adquisición;1821267.0;A
3143;2016;273220;40123;Consumos intermedios a precios de adquisición;1145496.0;A
3143;2016;273221;40123;Consumos intermedios a precios de adquisición;758544.0;A
3143;2016;273255;40123;Consumos intermedios a precios de adquisición;3355560.0;A
3143;2016;273153;40123;Consumos intermedios a precios de adquisición;3355560.0;A
3143;2016;273222;40123;Consumos intermedios a precios de adquisición;3355560.0;A
3143;2016;273256;40123;Consumos intermedios a precios de adquisición;7236508.0;A
3143;2016;273154;40123;Consumos intermedios a precios de adquisición;3356635.0;A
3143;2016;273223;40123;Consumos intermedios a precios de adquisición;1824690.0;A
3143;2016;273224;40123;Consumos intermedios a precios de adquisición;1531945.0;A
3143;2016;273155;40123;Consumos intermedios a precios de adquisición;291194.0;A
3143;2016;273225;40123;Consumos intermedios a precios de adquisición;291194.0;A
3143;2016;273156;40123;Consumos intermedios a precios de adquisición;746383.0;A
3143;2016;273226;40123;Consumos intermedios a precios de adquisición;357578.0;A
3143;2016;273227;40123;Consumos intermedios a precios de adquisición;256742.0;A
3143;2016;273228;40123;Consumos intermedios a precios de adquisición;132063.0;A
3143;2016;273157;40123;Consumos intermedios a precios de adquisición;2842296.0;A
3143;2016;273229;40123;Consumos intermedios a precios de adquisición;471577.0;A
3143;2016;273230;40123;Consumos intermedios a precios de adquisición;51594.0;A
3143;2016;273231;40123;Consumos intermedios a precios de adquisición;863176.0;A
3143;2016;273232;40123;Consumos intermedios a precios de adquisición;169433.0;A
3143;2016;273233;40123;Consumos intermedios a precios de adquisición;667265.0;A
3143;2016;273234;40123;Consumos intermedios a precios de adquisición;619251.0;A
3143;2016;273257;40123;Consumos intermedios a precios de adquisición;11169661;A
3143;2016;273158;40123;Consumos intermedios a precios de adquisición;3567237.0;A
3143;2016;273235;40123;Consumos intermedios a precios de adquisición;3567237.0;A
3143;2016;273159;40123;Consumos intermedios a precios de adquisición;1788002.0;A
3143;2016;273236;40123;Consumos intermedios a precios de adquisición;1270257.0;A
3143;2016;273237;40123;Consumos intermedios a precios de adquisición;517745.0;A
3143;2016;273160;40123;Consumos intermedios a precios de adquisición;4628826.0;A
3143;2016;273238;40123;Consumos intermedios a precios de adquisición;2138601.0;A
3143;2016;273239;40123;Consumos intermedios a precios de adquisición;2490225.0;A
3143;2016;273161;40123;Consumos intermedios a precios de adquisición;1185596.0;A
3143;2016;273240;40123;Consumos intermedios a precios de adquisición;320794.0;A
3143;2016;273241;40123;Consumos intermedios a precios de adquisición;864802.0;A
3143;2016;273259;40123;Consumos intermedios a precios de adquisición;3655705.0;A
3143;2016;273162;40123;Consumos intermedios a precios de adquisición;2108529.0;A
3143;2016;273242;40123;Consumos intermedios a precios de adquisición;1103416.0;A
3143;2016;273243;40123;Consumos intermedios a precios de adquisición;1005113.0;A
3143;2016;273163;40123;Consumos intermedios a precios de adquisición;1547176.0;A
3143;2016;273244;40123;Consumos intermedios a precios de adquisición;640645.0;A
