D_TEMPORAL_0;D_TERRITORIO_0;D_IPC_RUBRICAS_0;INDICATOR;OBS_VALUE;FREQ
2021-06;3143;62068;Índice;97.263;M
2021-06;3143;62069;Índice;97.349;M
2021-06;3143;62070;Índice;100.27;M
2021-06;3143;62071;Índice;98.403;M
2021-06;3143;62072;Índice;107.917;M
2021-06;3143;62073;Índice;109.106;M
2021-06;3143;62074;Índice;99.992;M
2021-06;3143;62075;Índice;112.986;M
2021-06;3143;62076;Índice;103.546;M
2021-06;3143;62077;Índice;99.103;M
2021-06;3143;62078;Índice;100.347;M
2021-06;3143;62079;Índice;86.943;M
2021-06;3143;62080;Índice;109.426;M
2021-06;3143;62081;Índice;104.028;M
2021-06;3143;62082;Índice;108.627;M
2021-06;3143;62083;Índice;108.952;M
2021-06;3143;62084;Índice;104.459;M
2021-06;3143;62085;Índice;104.053;M
2021-06;3143;62086;Índice;96.0;M
2021-06;3143;62087;Índice;107.201;M
2021-06;3143;62088;Índice;106.851;M
2021-07;2240;62032;Índice;102.13;M
2021-07;2240;62033;Índice;103.785;M
2021-07;2240;62034;Índice;105.534;M
2021-07;2240;62035;Índice;115.337;M
2021-07;2240;62036;Índice;111.239;M
2021-07;2240;62037;Índice;109.166;M
2021-07;2240;62038;Índice;108.539;M
2021-07;2240;62039;Índice;111.867;M
2021-07;2240;62040;Índice;110.453;M
2021-07;2240;62041;Índice;109.116;M
2021-07;2240;62042;Índice;98.543;M
2021-07;2240;62043;Índice;103.356;M
2021-07;2240;62044;Índice;100.886;M
2021-07;2240;62045;Índice;119.906;M
2021-07;2240;62046;Índice;98.46;M
2021-07;2240;62047;Índice;112.429;M
2021-07;2240;62048;Índice;104.96;M
2021-07;2240;62049;Índice;110.22;M
2021-07;2240;62050;Índice;102.198;M
2021-07;2240;62051;Índice;104.865;M
2021-07;2240;62052;Índice;102.314;M
2021-07;2240;62053;Índice;115.712;M
2021-07;2240;62054;Índice;106.178;M
2021-07;2240;62055;Índice;103.908;M
2021-07;2240;62056;Índice;94.183;M
2021-07;2240;62057;Índice;96.708;M
2021-07;2240;62058;Índice;95.072;M
2021-07;2240;62059;Índice;99.315;M
2021-07;2240;62060;Índice;98.033;M
2021-07;2240;62061;Índice;98.106;M
2021-07;2240;62062;Índice;92.289;M
2021-07;2240;62063;Índice;108.727;M
2021-07;2240;62064;Índice;105.066;M
2021-07;2240;62065;Índice;115.407;M
2021-07;2240;62066;Índice;104.588;M
2021-07;2240;62067;Índice;103.779;M
2021-07;2240;62068;Índice;95.986;M
2021-07;2240;62069;Índice;97.034;M
2021-07;2240;62070;Índice;100.059;M
2021-07;2240;62071;Índice;99.768;M
2021-07;2240;62072;Índice;109.71;M
2021-07;2240;62073;Índice;108.756;M
2021-07;2240;62074;Índice;100.533;M
2021-07;2240;62075;Índice;114.499;M
2021-07;2240;62076;Índice;102.471;M
2021-07;2240;62077;Índice;95.141;M
2021-07;2240;62078;Índice;100.092;M
2021-07;2240;62079;Índice;88.987;M
2021-07;2240;62080;Índice;110.296;M
2021-07;2240;62081;Índice;102.998;M
2021-07;2240;62082;Índice;106.361;M
2021-07;2240;62083;Índice;108.269;M
2021-07;2240;62084;Índice;99.313;M
2021-07;2240;62085;Índice;106.184;M
2021-07;2240;62086;Índice;97.148;M
2021-07;2240;62087;Índice;108.006;M
2021-07;2240;62088;Índice;107.265;M
2021-07;3143;62032;Índice;102.512;M
2021-07;3143;62033;Índice;101.78;M
2021-07;3143;62034;Índice;105.368;M
2021-07;3143;62035;Índice;112.675;M
2021-07;3143;62036;Índice;110.263;M
2021-07;3143;62037;Índice;111.76;M
2021-07;3143;62038;Índice;106.116;M
2021-07;3143;62039;Índice;112.163;M
2021-07;3143;62040;Índice;109.829;M
2021-07;3143;62041;Índice;105.736;M
2021-07;3143;62042;Índice;97.978;M
2021-07;3143;62043;Índice;103.136;M
2021-07;3143;62044;Índice;97.896;M
2021-07;3143;62045;Índice;121.011;M
2021-07;3143;62046;Índice;98.001;M
2021-07;3143;62047;Índice;111.887;M
2021-07;3143;62048;Índice;104.527;M
2021-07;3143;62049;Índice;108.495;M
2021-07;3143;62050;Índice;101.672;M
2021-07;3143;62051;Índice;106.329;M
2021-07;3143;62052;Índice;101.664;M
2021-07;3143;62053;Índice;112.283;M
2021-07;3143;62054;Índice;103.873;M
2021-07;3143;62055;Índice;103.131;M
2021-07;3143;62056;Índice;93.168;M
2021-07;3143;62057;Índice;96.614;M
2021-07;3143;62058;Índice;94.083;M
2021-07;3143;62059;Índice;98.559;M
2021-07;3143;62060;Índice;98.638;M
2021-07;3143;62061;Índice;97.11;M
2021-07;3143;62062;Índice;90.722;M
2021-07;3143;62063;Índice;106.7;M
2021-07;3143;62064;Índice;104.372;M
2021-07;3143;62065;Índice;116.971;M
2021-07;3143;62066;Índice;104.511;M
2021-07;3143;62067;Índice;103.628;M
2021-07;3143;62068;Índice;94.097;M
2021-07;3143;62069;Índice;97.176;M
2021-07;3143;62070;Índice;100.146;M
2021-07;3143;62071;Índice;98.323;M
2021-07;3143;62072;Índice;107.899;M
2021-07;3143;62073;Índice;109.233;M
2021-07;3143;62074;Índice;100.263;M
2021-07;3143;62075;Índice;113.788;M
2021-07;3143;62076;Índice;103.546;M
2021-07;3143;62077;Índice;99.57;M
2021-07;3143;62078;Índice;100.225;M
2021-07;3143;62079;Índice;86.539;M
2021-07;3143;62080;Índice;109.891;M
2021-07;3143;62081;Índice;104.168;M
2021-07;3143;62082;Índice;108.627;M
2021-07;3143;62083;Índice;108.952;M
2021-07;3143;62084;Índice;104.459;M
2021-07;3143;62085;Índice;103.957;M
2021-07;3143;62086;Índice;95.31;M
2021-07;3143;62087;Índice;107.888;M
2021-07;3143;62088;Índice;106.563;M
2021-08;2240;62032;Índice;102.395;M
2021-08;2240;62033;Índice;103.938;M
2021-08;2240;62034;Índice;105.544;M
2021-08;2240;62035;Índice;116.888;M
2021-08;2240;62036;Índice;110.89;M
2021-08;2240;62037;Índice;108.863;M
2021-08;2240;62038;Índice;108.718;M
2021-08;2240;62039;Índice;111.611;M
2021-08;2240;62040;Índice;111.031;M
2021-08;2240;62041;Índice;109.695;M
2021-08;2240;62042;Índice;98.612;M
2021-08;2240;62043;Índice;103.41;M
2021-08;2240;62044;Índice;102.596;M
2021-08;2240;62045;Índice;120.696;M
2021-08;2240;62046;Índice;98.407;M
2021-08;2240;62047;Índice;113.845;M
2021-08;2240;62048;Índice;105.474;M
2021-08;2240;62049;Índice;108.586;M
2021-08;2240;62050;Índice;101.75;M
2021-08;2240;62051;Índice;104.349;M
2021-08;2240;62052;Índice;102.909;M
2021-08;2240;62053;Índice;115.783;M
2021-08;2240;62054;Índice;106.358;M
2021-08;2240;62055;Índice;103.915;M
2021-08;2240;62056;Índice;92.995;M
2021-08;2240;62057;Índice;95.721;M
2021-08;2240;62058;Índice;93.97;M
2021-08;2240;62059;Índice;98.446;M
2021-08;2240;62060;Índice;96.756;M
2021-08;2240;62061;Índice;97.027;M
2021-08;2240;62062;Índice;91.089;M
2021-08;2240;62063;Índice;108.831;M
2021-08;2240;62064;Índice;105.093;M
2021-08;2240;62065;Índice;120.287;M
2021-08;2240;62066;Índice;104.612;M
2021-08;2240;62067;Índice;103.735;M
2021-08;2240;62068;Índice;95.783;M
2021-08;2240;62069;Índice;97.035;M
2021-08;2240;62070;Índice;100.02;M
2021-08;2240;62071;Índice;99.669;M
2021-08;2240;62072;Índice;109.761;M
2021-08;2240;62073;Índice;108.792;M
2021-08;2240;62074;Índice;100.48;M
2021-08;2240;62075;Índice;114.747;M
2021-08;2240;62076;Índice;102.471;M
2021-08;2240;62077;Índice;96.14;M
2021-08;2240;62078;Índice;100.138;M
2021-08;2240;62079;Índice;89.384;M
2021-08;2240;62080;Índice;110.274;M
2021-08;2240;62081;Índice;103.049;M
2021-08;2240;62082;Índice;106.361;M
2021-08;2240;62083;Índice;108.269;M
2021-08;2240;62084;Índice;99.313;M
2021-08;2240;62085;Índice;106.098;M
2021-08;2240;62086;Índice;97.484;M
2021-08;2240;62087;Índice;108.804;M
2021-08;2240;62088;Índice;107.224;M
2021-08;3143;62032;Índice;102.414;M
2021-08;3143;62033;Índice;101.502;M
2021-08;3143;62034;Índice;105.714;M
2021-08;3143;62035;Índice;114.532;M
2021-08;3143;62036;Índice;109.572;M
2021-08;3143;62037;Índice;111.019;M
2021-08;3143;62038;Índice;106.3;M
2021-08;3143;62039;Índice;112.514;M
2021-08;3143;62040;Índice;110.22;M
2021-08;3143;62041;Índice;106.053;M
2021-08;3143;62042;Índice;97.827;M
2021-08;3143;62043;Índice;103.238;M
2021-08;3143;62044;Índice;100.296;M
2021-08;3143;62045;Índice;122.797;M
2021-08;3143;62046;Índice;98.625;M
2021-08;3143;62047;Índice;115.04;M
2021-08;3143;62048;Índice;104.852;M
2021-08;3143;62049;Índice;107.587;M
2021-08;3143;62050;Índice;101.703;M
2021-08;3143;62051;Índice;105.189;M
2021-08;3143;62052;Índice;102.628;M
2021-08;3143;62053;Índice;112.819;M
2021-08;3143;62054;Índice;103.429;M
2021-08;3143;62055;Índice;103.137;M
2021-08;3143;62056;Índice;91.495;M
2021-08;3143;62057;Índice;95.504;M
2021-08;3143;62058;Índice;92.706;M
2021-08;3143;62059;Índice;97.884;M
2021-08;3143;62060;Índice;97.257;M
2021-08;3143;62061;Índice;95.699;M
2021-08;3143;62062;Índice;89.852;M
2021-08;3143;62063;Índice;106.855;M
2021-08;3143;62064;Índice;104.417;M
2021-08;3143;62065;Índice;123.158;M
2021-08;3143;62066;Índice;104.555;M
2021-08;3143;62067;Índice;103.481;M
2021-08;3143;62068;Índice;93.979;M
2021-08;3143;62069;Índice;97.247;M
2021-08;3143;62070;Índice;100.273;M
2021-08;3143;62071;Índice;98.09;M
2021-08;3143;62072;Índice;107.961;M
2021-08;3143;62073;Índice;109.44;M
2021-08;3143;62074;Índice;100.167;M
2021-08;3143;62075;Índice;114.049;M
2021-08;3143;62076;Índice;103.546;M
2021-08;3143;62077;Índice;100.453;M
2021-08;3143;62078;Índice;100.27;M
2021-08;3143;62079;Índice;87.208;M
2021-08;3143;62080;Índice;109.855;M
2021-08;3143;62081;Índice;104.295;M
2021-08;3143;62082;Índice;108.627;M
2021-08;3143;62083;Índice;108.952;M
2021-08;3143;62084;Índice;104.459;M
2021-08;3143;62085;Índice;103.649;M
2021-08;3143;62086;Índice;95.578;M
2021-08;3143;62087;Índice;108.738;M
2021-08;3143;62088;Índice;106.644;M
2021-09;2240;62032;Índice;102.216;M
2021-09;2240;62033;Índice;104.362;M
2021-09;2240;62034;Índice;105.916;M
2021-09;2240;62035;Índice;118.335;M
2021-09;2240;62036;Índice;110.993;M
2021-09;2240;62037;Índice;108.724;M
2021-09;2240;62038;Índice;108.936;M
2021-09;2240;62039;Índice;110.148;M
2021-09;2240;62040;Índice;110.944;M
2021-09;2240;62041;Índice;109.765;M
2021-09;2240;62042;Índice;100.182;M
2021-09;2240;62043;Índice;103.284;M
2021-09;2240;62044;Índice;102.495;M
2021-09;2240;62045;Índice;118.934;M
2021-09;2240;62046;Índice;98.557;M
2021-09;2240;62047;Índice;115.318;M
2021-09;2240;62048;Índice;105.236;M
2021-09;2240;62049;Índice;108.21;M
2021-09;2240;62050;Índice;102.057;M
2021-09;2240;62051;Índice;104.177;M
2021-09;2240;62052;Índice;102.578;M
2021-09;2240;62053;Índice;115.93;M
2021-09;2240;62054;Índice;106.447;M
2021-09;2240;62055;Índice;104.735;M
2021-09;2240;62056;Índice;101.083;M
2021-09;2240;62057;Índice;99.523;M
2021-09;2240;62058;Índice;98.066;M
2021-09;2240;62059;Índice;105.925;M
2021-09;2240;62060;Índice;101.499;M
2021-09;2240;62061;Índice;99.917;M
2021-09;2240;62062;Índice;97.259;M
2021-09;2240;62063;Índice;109.075;M
2021-09;2240;62064;Índice;105.143;M
2021-09;2240;62065;Índice;128.251;M
2021-09;2240;62066;Índice;104.678;M
2021-09;2240;62067;Índice;104.354;M
2021-09;2240;62068;Índice;96.61;M
2021-09;2240;62069;Índice;97.285;M
2021-09;2240;62070;Índice;100.243;M
2021-09;2240;62071;Índice;99.848;M
2021-09;2240;62072;Índice;109.751;M
2021-09;2240;62073;Índice;108.935;M
2021-09;2240;62074;Índice;100.496;M
2021-09;2240;62075;Índice;115.351;M
2021-09;2240;62076;Índice;102.536;M
2021-09;2240;62077;Índice;94.723;M
2021-09;2240;62078;Índice;100.246;M
2021-09;2240;62079;Índice;89.786;M
2021-09;2240;62080;Índice;110.378;M
2021-09;2240;62081;Índice;103.128;M
2021-09;2240;62082;Índice;107.403;M
2021-09;2240;62083;Índice;110.297;M
2021-09;2240;62084;Índice;99.313;M
2021-09;2240;62085;Índice;105.948;M
2021-09;2240;62086;Índice;97.547;M
2021-09;2240;62087;Índice;108.05;M
2021-09;2240;62088;Índice;107.46;M
2021-09;3143;62032;Índice;102.376;M
2021-09;3143;62033;Índice;102.047;M
2021-09;3143;62034;Índice;105.569;M
2021-09;3143;62035;Índice;115.289;M
2021-09;3143;62036;Índice;109.817;M
2021-09;3143;62037;Índice;110.078;M
2021-09;3143;62038;Índice;106.711;M
2021-09;3143;62039;Índice;111.828;M
2021-09;3143;62040;Índice;109.664;M
2021-09;3143;62041;Índice;105.449;M
2021-09;3143;62042;Índice;100.435;M
2021-09;3143;62043;Índice;103.273;M
2021-09;3143;62044;Índice;100.348;M
2021-09;3143;62045;Índice;121.004;M
2021-09;3143;62046;Índice;98.136;M
2021-09;3143;62047;Índice;116.368;M
2021-09;3143;62048;Índice;104.916;M
2021-09;3143;62049;Índice;107.728;M
2021-09;3143;62050;Índice;102.071;M
2021-09;3143;62051;Índice;104.915;M
2021-09;3143;62052;Índice;102.359;M
2021-09;3143;62053;Índice;113.227;M
2021-09;3143;62054;Índice;103.837;M
2021-09;3143;62055;Índice;103.956;M
2021-09;3143;62056;Índice;101.705;M
2021-09;3143;62057;Índice;99.441;M
2021-09;3143;62058;Índice;97.25;M
2021-09;3143;62059;Índice;108.219;M
2021-09;3143;62060;Índice;101.727;M
2021-09;3143;62061;Índice;99.03;M
2021-09;3143;62062;Índice;96.794;M
2021-09;3143;62063;Índice;106.962;M
2021-09;3143;62064;Índice;104.414;M
2021-09;3143;62065;Índice;132.297;M
2021-09;3143;62066;Índice;104.615;M
2021-09;3143;62067;Índice;103.978;M
2021-09;3143;62068;Índice;95.028;M
2021-09;3143;62069;Índice;97.256;M
2021-09;3143;62070;Índice;100.264;M
2021-09;3143;62071;Índice;98.345;M
2021-09;3143;62072;Índice;107.84;M
2021-09;3143;62073;Índice;109.506;M
2021-09;3143;62074;Índice;100.32;M
2021-09;3143;62075;Índice;114.747;M
2021-09;3143;62076;Índice;103.584;M
2021-09;3143;62077;Índice;99.237;M
2021-09;3143;62078;Índice;100.375;M
2021-09;3143;62079;Índice;87.754;M
2021-09;3143;62080;Índice;109.949;M
2021-09;3143;62081;Índice;104.707;M
2021-09;3143;62082;Índice;110.159;M
2021-09;3143;62083;Índice;110.634;M
2021-09;3143;62084;Índice;104.459;M
2021-09;3143;62085;Índice;103.589;M
2021-09;3143;62086;Índice;95.546;M
2021-09;3143;62087;Índice;108.118;M
2021-09;3143;62088;Índice;106.882;M
2021-10;2240;62032;Índice;103.245;M
2021-10;2240;62033;Índice;104.944;M
2021-10;2240;62034;Índice;107.081;M
2021-10;2240;62035;Índice;121.543;M
2021-10;2240;62036;Índice;110.992;M
2021-10;2240;62037;Índice;109.012;M
2021-10;2240;62038;Índice;109.13;M
2021-10;2240;62039;Índice;110.492;M
2021-10;2240;62040;Índice;111.279;M
2021-10;2240;62041;Índice;110.23;M
2021-10;2240;62042;Índice;102.039;M
2021-10;2240;62043;Índice;103.325;M
2021-10;2240;62044;Índice;103.139;M
2021-10;2240;62045;Índice;130.218;M
2021-10;2240;62046;Índice;98.691;M
2021-10;2240;62047;Índice;117.105;M
2021-10;2240;62048;Índice;105.454;M
2021-10;2240;62049;Índice;107.896;M
2021-10;2240;62050;Índice;102.741;M
2021-10;2240;62051;Índice;104.811;M
2021-10;2240;62052;Índice;102.857;M
2021-10;2240;62053;Índice;116.094;M
2021-10;2240;62054;Índice;106.271;M
2021-10;2240;62055;Índice;106.111;M
2021-10;2240;62056;Índice;113.446;M
2021-10;2240;62057;Índice;113.036;M
2021-10;2240;62058;Índice;108.749;M
2021-10;2240;62059;Índice;115.085;M
2021-10;2240;62060;Índice;107.415;M
2021-10;2240;62061;Índice;107.304;M
2021-10;2240;62062;Índice;105.9;M
2021-10;2240;62063;Índice;109.257;M
2021-10;2240;62064;Índice;105.183;M
2021-10;2240;62065;Índice;137.518;M
2021-10;2240;62066;Índice;104.766;M
2021-10;2240;62067;Índice;105.41;M
2021-10;2240;62068;Índice;98.193;M
2021-10;2240;62069;Índice;97.676;M
2021-10;2240;62070;Índice;100.893;M
2021-10;2240;62071;Índice;100.208;M
2021-10;2240;62072;Índice;109.951;M
2021-10;2240;62073;Índice;109.076;M
2021-10;2240;62074;Índice;100.389;M
2021-10;2240;62075;Índice;117.682;M
2021-10;2240;62076;Índice;102.56;M
2021-10;2240;62077;Índice;94.532;M
2021-10;2240;62078;Índice;99.518;M
2021-10;2240;62079;Índice;90.204;M
2021-10;2240;62080;Índice;110.687;M
2021-10;2240;62081;Índice;103.178;M
2021-10;2240;62082;Índice;107.493;M
2021-10;2240;62083;Índice;110.449;M
2021-10;2240;62084;Índice;100.1;M
2021-10;2240;62085;Índice;106.043;M
2021-10;2240;62086;Índice;97.816;M
2021-10;2240;62087;Índice;108.117;M
2021-10;2240;62088;Índice;107.687;M
2021-10;3143;62032;Índice;103.482;M
2021-10;3143;62033;Índice;102.652;M
2021-10;3143;62034;Índice;107.02;M
2021-10;3143;62035;Índice;118.851;M
2021-10;3143;62036;Índice;110.212;M
2021-10;3143;62037;Índice;110.754;M
2021-10;3143;62038;Índice;106.74;M
2021-10;3143;62039;Índice;111.314;M
2021-10;3143;62040;Índice;110.584;M
2021-10;3143;62041;Índice;105.893;M
2021-10;3143;62042;Índice;101.92;M
2021-10;3143;62043;Índice;103.328;M
2021-10;3143;62044;Índice;101.096;M
2021-10;3143;62045;Índice;136.299;M
2021-10;3143;62046;Índice;97.737;M
2021-10;3143;62047;Índice;120.015;M
2021-10;3143;62048;Índice;104.982;M
2021-10;3143;62049;Índice;107.42;M
2021-10;3143;62050;Índice;102.187;M
2021-10;3143;62051;Índice;105.637;M
2021-10;3143;62052;Índice;103.169;M
2021-10;3143;62053;Índice;112.711;M
2021-10;3143;62054;Índice;104.314;M
2021-10;3143;62055;Índice;105.379;M
2021-10;3143;62056;Índice;114.043;M
2021-10;3143;62057;Índice;112.925;M
2021-10;3143;62058;Índice;107.037;M
2021-10;3143;62059;Índice;119.17;M
2021-10;3143;62060;Índice;106.516;M
2021-10;3143;62061;Índice;106.21;M
2021-10;3143;62062;Índice;106.079;M
2021-10;3143;62063;Índice;107.111;M
2021-10;3143;62064;Índice;104.461;M
2021-10;3143;62065;Índice;142.204;M
2021-10;3143;62066;Índice;104.659;M
2021-10;3143;62067;Índice;104.887;M
2021-10;3143;62068;Índice;95.609;M
2021-10;3143;62069;Índice;97.591;M
2021-10;3143;62070;Índice;100.632;M
2021-10;3143;62071;Índice;98.471;M
2021-10;3143;62072;Índice;108.261;M
2021-10;3143;62073;Índice;109.717;M
2021-10;3143;62074;Índice;100.466;M
2021-10;3143;62075;Índice;117.13;M
2021-10;3143;62076;Índice;103.601;M
2021-10;3143;62077;Índice;99.032;M
2021-10;3143;62078;Índice;99.648;M
2021-10;3143;62079;Índice;87.754;M
2021-10;3143;62080;Índice;110.237;M
2021-10;3143;62081;Índice;104.719;M
2021-10;3143;62082;Índice;110.557;M
2021-10;3143;62083;Índice;110.974;M
2021-10;3143;62084;Índice;105.405;M
2021-10;3143;62085;Índice;103.654;M
2021-10;3143;62086;Índice;96.184;M
2021-10;3143;62087;Índice;108.118;M
2021-10;3143;62088;Índice;107.22;M
2021-11;2240;62032;Índice;103.723;M
2021-11;2240;62033;Índice;105.697;M
2021-11;2240;62034;Índice;109.55;M
2021-11;2240;62035;Índice;129.936;M
2021-11;2240;62036;Índice;110.662;M
2021-11;2240;62037;Índice;110.621;M
2021-11;2240;62038;Índice;109.596;M
2021-11;2240;62039;Índice;113.215;M
2021-11;2240;62040;Índice;111.538;M
2021-11;2240;62041;Índice;111.21;M
2021-11;2240;62042;Índice;102.748;M
2021-11;2240;62043;Índice;104.295;M
2021-11;2240;62044;Índice;103.379;M
2021-11;2240;62045;Índice;128.255;M
2021-11;2240;62046;Índice;99.587;M
2021-11;2240;62047;Índice;117.818;M
2021-11;2240;62048;Índice;106.276;M
2021-11;2240;62049;Índice;108.685;M
2021-11;2240;62050;Índice;104.59;M
2021-11;2240;62051;Índice;105.331;M
2021-11;2240;62052;Índice;102.845;M
2021-11;2240;62053;Índice;116.415;M
2021-11;2240;62054;Índice;106.328;M
2021-11;2240;62055;Índice;106.169;M
2021-11;2240;62056;Índice;118.845;M
2021-11;2240;62057;Índice;119.751;M
2021-11;2240;62058;Índice;111.902;M
2021-11;2240;62059;Índice;118.295;M
2021-11;2240;62060;Índice;110.612;M
2021-11;2240;62061;Índice;112.958;M
2021-11;2240;62062;Índice;109.726;M
2021-11;2240;62063;Índice;109.395;M
2021-11;2240;62064;Índice;105.251;M
2021-11;2240;62065;Índice;132.54;M
2021-11;2240;62066;Índice;104.921;M
2021-11;2240;62067;Índice;106.571;M
2021-11;2240;62068;Índice;99.794;M
2021-11;2240;62069;Índice;98.137;M
2021-11;2240;62070;Índice;101.262;M
2021-11;2240;62071;Índice;100.265;M
2021-11;2240;62072;Índice;110.118;M
2021-11;2240;62073;Índice;109.187;M
2021-11;2240;62074;Índice;100.502;M
2021-11;2240;62075;Índice;118.874;M
2021-11;2240;62076;Índice;102.55;M
2021-11;2240;62077;Índice;94.066;M
2021-11;2240;62078;Índice;99.559;M
2021-11;2240;62079;Índice;90.389;M
2021-11;2240;62080;Índice;110.693;M
2021-11;2240;62081;Índice;103.22;M
2021-11;2240;62082;Índice;107.643;M
2021-11;2240;62083;Índice;110.418;M
2021-11;2240;62084;Índice;100.1;M
2021-11;2240;62085;Índice;106.205;M
2021-11;2240;62086;Índice;98.203;M
2021-11;2240;62087;Índice;108.017;M
2021-11;2240;62088;Índice;108.254;M
2021-11;3143;62032;Índice;103.495;M
2021-11;3143;62033;Índice;103.541;M
2021-11;3143;62034;Índice;109.932;M
2021-11;3143;62035;Índice;125.975;M
2021-11;3143;62036;Índice;110.303;M
2021-11;3143;62037;Índice;112.972;M
2021-11;3143;62038;Índice;107.148;M
2021-11;3143;62039;Índice;113.617;M
2021-11;3143;62040;Índice;111.189;M
2021-11;3143;62041;Índice;107.289;M
2021-11;3143;62042;Índice;102.222;M
2021-11;3143;62043;Índice;103.981;M
2021-11;3143;62044;Índice;101.373;M
2021-11;3143;62045;Índice;134.012;M
2021-11;3143;62046;Índice;99.707;M
2021-11;3143;62047;Índice;117.416;M
2021-11;3143;62048;Índice;105.784;M
2021-11;3143;62049;Índice;108.619;M
2021-11;3143;62050;Índice;103.826;M
2021-11;3143;62051;Índice;106.096;M
2021-11;3143;62052;Índice;102.779;M
2021-11;3143;62053;Índice;113.249;M
2021-11;3143;62054;Índice;104.215;M
2021-11;3143;62055;Índice;105.43;M
2021-11;3143;62056;Índice;118.782;M
2021-11;3143;62057;Índice;120.719;M
2021-11;3143;62058;Índice;109.46;M
2021-11;3143;62059;Índice;121.952;M
2021-11;3143;62060;Índice;109.274;M
