D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_PARQUES_TURISMO_0;INDICATOR;OBS_VALUE;FREQ
40123;516708;2017;55541;Estancia media;7.302323466815425;A
40123;516708;2018;55537;Estancia media;6.054685753975922;A
40123;516708;2018;55538;Estancia media;5.504317800907591;A
40123;516708;2018;55539;Estancia media;5.516129032258065;A
40123;516708;2018;55540;Estancia media;6.597087942971139;A
40123;516708;2018;55541;Estancia media;7.536167851949107;A
40123;516708;2019;55537;Estancia media;5.35332902293818;A
40123;516708;2019;55538;Estancia media;4.025320069619555;A
40123;516708;2019;55539;Estancia media;8.519713261666666;A
40123;516708;2019;55540;Estancia media;4.35021258371325;A
40123;516708;2019;55541;Estancia media;7.646657914389169;A
40123;516708;2020;55537;Estancia media;5.23889028899227;A
40123;516708;2020;55538;Estancia media;4.401829990487574;A
40123;516708;2020;55539;Estancia media;;A
40123;516708;2020;55540;Estancia media;5.904761904761905;A
40123;516708;2020;55541;Estancia media;8.21032431902047;A
40123;55568;2014;55537;Estancia media;7.412887964029917;A
40123;55568;2014;55538;Estancia media;2.7669096823806587;A
40123;55568;2014;55539;Estancia media;9.318259823659455;A
40123;55568;2014;55540;Estancia media;4.06419349063371;A
40123;55568;2014;55541;Estancia media;6.615911027531616;A
40123;55568;2015;55537;Estancia media;7.099653079596571;A
40123;55568;2015;55538;Estancia media;2.807806621617268;A
40123;55568;2015;55539;Estancia media;9.169866264232748;A
40123;55568;2015;55540;Estancia media;2.7004106947428372;A
40123;55568;2015;55541;Estancia media;6.472914766658659;A
40123;55568;2016;55537;Estancia media;8.971571426216869;A
40123;55568;2016;55538;Estancia media;2.529074958518781;A
40123;55568;2016;55539;Estancia media;9.495873960795059;A
40123;55568;2016;55540;Estancia media;3.902468998899639;A
40123;55568;2016;55541;Estancia media;5.9144132018392925;A
40123;55568;2017;55537;Estancia media;7.396843978499106;A
40123;55568;2017;55538;Estancia media;2.9823314410143777;A
40123;55568;2017;55539;Estancia media;9.6698260116847;A
40123;55568;2017;55540;Estancia media;5.293762409610134;A
40123;55568;2017;55541;Estancia media;5.548059868126519;A
40123;55568;2018;55537;Estancia media;8.331256043119762;A
40123;55568;2018;55538;Estancia media;3.2012427895244433;A
40123;55568;2018;55539;Estancia media;5.342214821062356;A
40123;55568;2018;55540;Estancia media;5.0958655266337525;A
40123;55568;2018;55541;Estancia media;5.197135896529416;A
40123;55568;2019;55537;Estancia media;6.4272399634174215;A
40123;55568;2019;55538;Estancia media;2.605074357200584;A
40123;55568;2019;55539;Estancia media;7.020441842402694;A
40123;55568;2019;55540;Estancia media;4.509361421411818;A
40123;55568;2019;55541;Estancia media;4.426150775653976;A
40123;55568;2020;55537;Estancia media;5.775361860346086;A
40123;55568;2020;55538;Estancia media;3.7637198724450855;A
40123;55568;2020;55539;Estancia media;11.22495256948808;A
40123;55568;2020;55540;Estancia media;3.288880850251058;A
40123;55568;2020;55541;Estancia media;6.200434329397967;A
40123;516709;2014;55537;Estancia media;;A
40123;516709;2014;55538;Estancia media;2.559153522232145;A
40123;516709;2014;55539;Estancia media;;A
40123;516709;2014;55540;Estancia media;11.087697602871895;A
40123;516709;2014;55541;Estancia media;4.550723232658785;A
40123;516709;2015;55537;Estancia media;6.367170626173141;A
40123;516709;2015;55538;Estancia media;1.4091298145527504;A
40123;516709;2015;55539;Estancia media;;A
40123;516709;2015;55540;Estancia media;14.898648648648647;A
40123;516709;2015;55541;Estancia media;3.5368453816386096;A
40123;516709;2016;55537;Estancia media;1.6382978723466821;A
40123;516709;2016;55538;Estancia media;1.5173326686547088;A
40123;516709;2016;55539;Estancia media;;A
40123;516709;2016;55540;Estancia media;27.116033590114935;A
40123;516709;2016;55541;Estancia media;7.189834144587764;A
40123;516709;2017;55537;Estancia media;5.02171363802294;A
40123;516709;2017;55538;Estancia media;1.3984244000633375;A
40123;516709;2017;55539;Estancia media;-;A
40123;516709;2017;55540;Estancia media;30.285714285714285;A
40123;516709;2017;55541;Estancia media;5.061112262057956;A
40123;516709;2018;55537;Estancia media;7.066115702625333;A
40123;516709;2018;55538;Estancia media;7.919761878285111;A
40123;516709;2018;55539;Estancia media;;A
40123;516709;2018;55540;Estancia media;-;A
40123;516709;2018;55541;Estancia media;6.454081585669426;A
40123;516709;2019;55537;Estancia media;2.7177838995844383;A
40123;516709;2019;55538;Estancia media;1.7790768052268666;A
40123;516709;2019;55539;Estancia media;3.0;A
40123;516709;2019;55540;Estancia media;20.794871794871796;A
40123;516709;2019;55541;Estancia media;2.561950129628982;A
40123;516709;2020;55537;Estancia media;-;A
40123;516709;2020;55538;Estancia media;6.301631007608607;A
40123;516709;2020;55539;Estancia media;;A
40123;516709;2020;55540;Estancia media;41.2;A
40123;516709;2020;55541;Estancia media;6.426361425029613;A
40123;516710;2014;55537;Estancia media;7.425858055505996;A
40123;516710;2014;55538;Estancia media;2.6674755687128346;A
40123;516710;2014;55539;Estancia media;4.59536684598302;A
40123;516710;2014;55540;Estancia media;4.660434684335538;A
40123;516710;2014;55541;Estancia media;6.774730827569784;A
40123;516710;2015;55537;Estancia media;6.1566328346947365;A
40123;516710;2015;55538;Estancia media;2.2926147563860875;A
40123;516710;2015;55539;Estancia media;4.06312310114271;A
40123;516710;2015;55540;Estancia media;2.9701492536657663;A
40123;516710;2015;55541;Estancia media;7.5168983378876755;A
40123;516710;2016;55537;Estancia media;7.3784633499363705;A
40123;516710;2016;55538;Estancia media;3.628356248942386;A
40123;516710;2016;55539;Estancia media;8.397183098721108;A
40123;516710;2016;55540;Estancia media;4.7961425055175315;A
40123;516710;2016;55541;Estancia media;7.468095660409922;A
40123;516710;2017;55537;Estancia media;7.4980822548198285;A
40123;516710;2017;55538;Estancia media;3.0568108266445453;A
40123;516710;2017;55539;Estancia media;6.7110638103294535;A
40123;516710;2017;55540;Estancia media;2.915823945889949;A
40123;516710;2017;55541;Estancia media;6.475021131945823;A
40123;516710;2018;55537;Estancia media;7.645266210476562;A
40123;516710;2018;55538;Estancia media;2.436384932831485;A
40123;516710;2018;55539;Estancia media;6.839802834288355;A
40123;516710;2018;55540;Estancia media;2.351516764115345;A
40123;516710;2018;55541;Estancia media;6.244875347745866;A
40123;516710;2019;55537;Estancia media;6.390126585249769;A
40123;516710;2019;55538;Estancia media;2.7571212760069113;A
40123;516710;2019;55539;Estancia media;4.5066413662571785;A
40123;516710;2019;55540;Estancia media;3.8222332422615963;A
40123;516710;2019;55541;Estancia media;6.034014126234629;A
40123;516710;2020;55537;Estancia media;3.7668045717285086;A
40123;516710;2020;55538;Estancia media;2.393012509861601;A
40123;516710;2020;55539;Estancia media;-;A
40123;516710;2020;55540;Estancia media;3.6706586826387464;A
40123;516710;2020;55541;Estancia media;6.259072277590304;A
40123;516711;2014;55537;Estancia media;3.363689549982757;A
40123;516711;2014;55538;Estancia media;3.2591703701952306;A
40123;516711;2014;55539;Estancia media;3.550195747642493;A
40123;516711;2014;55540;Estancia media;3.326762493804645;A
40123;516711;2014;55541;Estancia media;5.649406179162531;A
40123;516711;2015;55537;Estancia media;4.134238963875849;A
40123;516711;2015;55538;Estancia media;2.562598337593139;A
40123;516711;2015;55539;Estancia media;4.674479166640625;A
40123;516711;2015;55540;Estancia media;4.70911766775086;A
40123;516711;2015;55541;Estancia media;5.6720407011360985;A
40123;516711;2016;55537;Estancia media;4.255766465220503;A
40123;516711;2016;55538;Estancia media;2.7000591270996948;A
40123;516711;2016;55539;Estancia media;9.530843651754482;A
40123;516711;2016;55540;Estancia media;2.910160666276087;A
40123;516711;2016;55541;Estancia media;4.497575041570404;A
40123;516711;2017;55537;Estancia media;5.11302857107356;A
40123;516711;2017;55538;Estancia media;3.10697441269222;A
40123;516711;2017;55539;Estancia media;3.9457364341437637;A
40123;516711;2017;55540;Estancia media;4.144467947140925;A
40123;516711;2017;55541;Estancia media;3.98998711978805;A
40123;516711;2018;55537;Estancia media;4.25243852966108;A
40123;516711;2018;55538;Estancia media;2.4975684835853946;A
40123;516711;2018;55539;Estancia media;2.5371179040003398;A
40123;516711;2018;55540;Estancia media;3.531219455633963;A
40123;516711;2018;55541;Estancia media;4.201899490432913;A
40123;516711;2019;55537;Estancia media;4.469598755878562;A
40123;516711;2019;55538;Estancia media;2.3062675545579605;A
40123;516711;2019;55539;Estancia media;4.027953881015961;A
40123;516711;2019;55540;Estancia media;3.2711682248917473;A
40123;516711;2019;55541;Estancia media;3.3810495545118213;A
40123;516711;2020;55537;Estancia media;3.4974010156031814;A
40123;516711;2020;55538;Estancia media;6.1696684432984075;A
40123;516711;2020;55539;Estancia media;6.629154519074064;A
40123;516711;2020;55540;Estancia media;1.8887548785963426;A
40123;516711;2020;55541;Estancia media;4.246510103130421;A
40123;516712;2014;55537;Estancia media;-;A
40123;516712;2014;55538;Estancia media;11.82;A
40123;516712;2014;55539;Estancia media;;A
40123;516712;2014;55540;Estancia media;;A
40123;516712;2014;55541;Estancia media;7.472820849810578;A
40123;516712;2015;55537;Estancia media;-;A
40123;516712;2015;55538;Estancia media;3.6666666666666665;A
40123;516712;2015;55539;Estancia media;;A
40123;516712;2015;55540;Estancia media;3.9999999998134825;A
40123;516712;2015;55541;Estancia media;5.99182341785876;A
40123;516712;2016;55537;Estancia media;-;A
40123;516712;2016;55538;Estancia media;5.353709585700121;A
40123;516712;2016;55539;Estancia media;-;A
40123;516712;2016;55540;Estancia media;-;A
40123;516712;2016;55541;Estancia media;7.254732230882937;A
40123;516712;2017;55537;Estancia media;2.999999999950813;A
40123;516712;2017;55538;Estancia media;4.620043133020921;A
40123;516712;2017;55539;Estancia media;4.000000000030544;A
40123;516712;2017;55540;Estancia media;5.348721317422492;A
40123;516712;2017;55541;Estancia media;5.577131619641734;A
40123;516712;2018;55537;Estancia media;-;A
40123;516712;2018;55538;Estancia media;2.310878811623201;A
40123;516712;2018;55539;Estancia media;7.000000000069125;A
40123;516712;2018;55540;Estancia media;-;A
40123;516712;2018;55541;Estancia media;6.165523010767701;A
40123;516712;2019;55537;Estancia media;4.045173558017432;A
40123;516712;2019;55538;Estancia media;1.982413869327976;A
40123;516712;2019;55539;Estancia media;-;A
40123;516712;2019;55540;Estancia media;7.999999999884303;A
40123;516712;2019;55541;Estancia media;8.375458809586608;A
40123;516712;2020;55537;Estancia media;-;A
40123;516712;2020;55538;Estancia media;3.420205912870951;A
40123;516712;2020;55539;Estancia media;-;A
40123;516712;2020;55540;Estancia media;;A
40123;516712;2020;55541;Estancia media;6.814158910777915;A
40123;55571;2014;55537;Estancia media;12.176648506786286;A
40123;55571;2014;55538;Estancia media;3.928031713521782;A
40123;55571;2014;55539;Estancia media;11.82261799059686;A
40123;55571;2014;55540;Estancia media;6.392754421439986;A
40123;55571;2014;55541;Estancia media;8.817078253605377;A
40123;55571;2015;55537;Estancia media;10.712619328715613;A
40123;55571;2015;55538;Estancia media;3.4423681928935554;A
40123;55571;2015;55539;Estancia media;11.991410416808797;A
40123;55571;2015;55540;Estancia media;4.532749435160494;A
40123;55571;2015;55541;Estancia media;9.59674325903067;A
40123;55571;2016;55537;Estancia media;7.221571492322238;A
40123;55571;2016;55538;Estancia media;4.403864170171483;A
40123;55571;2016;55539;Estancia media;11.323796975231714;A
40123;55571;2016;55540;Estancia media;4.445807826730126;A
40123;55571;2016;55541;Estancia media;7.714037295898249;A
40123;55571;2017;55537;Estancia media;7.551133358852624;A
40123;55571;2017;55538;Estancia media;3.598799226148241;A
40123;55571;2017;55539;Estancia media;9.415741104805097;A
40123;55571;2017;55540;Estancia media;4.184849324623281;A
40123;55571;2017;55541;Estancia media;6.852755139165144;A
40123;55571;2018;55537;Estancia media;7.49789118687459;A
40123;55571;2018;55538;Estancia media;4.282113769252932;A
40123;55571;2018;55539;Estancia media;5.218830415242711;A
40123;55571;2018;55540;Estancia media;4.751533747441647;A
40123;55571;2018;55541;Estancia media;6.712626388459135;A
40123;55571;2019;55537;Estancia media;6.572658128372412;A
40123;55571;2019;55538;Estancia media;2.954254243237479;A
40123;55571;2019;55539;Estancia media;4.999825859793819;A
40123;55571;2019;55540;Estancia media;5.100339408316252;A
40123;55571;2019;55541;Estancia media;6.5746136608828;A
40123;55571;2020;55537;Estancia media;14.174192294924321;A
40123;55571;2020;55538;Estancia media;2.299554857632726;A
40123;55571;2020;55539;Estancia media;8.378547758625928;A
40123;55571;2020;55540;Estancia media;3.2954581400837597;A
40123;55571;2020;55541;Estancia media;7.547163358802575;A
40123;516713;2014;55537;Estancia media;3.8844828994827387;A
40123;516713;2014;55538;Estancia media;3.475973350482347;A
40123;516713;2014;55539;Estancia media;3.383891489316462;A
40123;516713;2014;55540;Estancia media;6.349056829873312;A
40123;516713;2014;55541;Estancia media;5.150035947009905;A
40123;516713;2015;55537;Estancia media;4.6299626178915645;A
40123;516713;2015;55538;Estancia media;3.479922209576703;A
40123;516713;2015;55539;Estancia media;9.18900308661029;A
40123;516713;2015;55540;Estancia media;3.216103741518877;A
40123;516713;2015;55541;Estancia media;5.024335040682798;A
40123;516713;2016;55537;Estancia media;5.699589310579323;A
40123;516713;2016;55538;Estancia media;3.679472096511753;A
40123;516713;2016;55539;Estancia media;5.172699362670257;A
40123;516713;2016;55540;Estancia media;5.130263391696123;A
40123;516713;2016;55541;Estancia media;4.457528030126055;A
40123;516713;2017;55537;Estancia media;7.504660926700891;A
40123;516713;2017;55538;Estancia media;3.5131819126656176;A
40123;516713;2017;55539;Estancia media;6.2813559322033905;A
40123;516713;2017;55540;Estancia media;5.043942853181257;A
40123;516713;2017;55541;Estancia media;4.319012463275976;A
40123;516713;2018;55537;Estancia media;6.79811017684881;A
40123;516713;2018;55538;Estancia media;2.474005235922325;A
40123;516713;2018;55539;Estancia media;7.857789855027174;A
40123;516713;2018;55540;Estancia media;6.011702812154364;A
40123;516713;2018;55541;Estancia media;4.4143684131750085;A
40123;516713;2019;55537;Estancia media;5.5175947178267375;A
40123;516713;2019;55538;Estancia media;3.434897849477121;A
40123;516713;2019;55539;Estancia media;7.882917466429661;A
40123;516713;2019;55540;Estancia media;5.058053809104632;A
40123;516713;2019;55541;Estancia media;4.121803438908268;A
40123;516713;2020;55537;Estancia media;3.2775900149065116;A
40123;516713;2020;55538;Estancia media;1.6235956673837137;A
40123;516713;2020;55539;Estancia media;-;A
40123;516713;2020;55540;Estancia media;2.6243896819412385;A
40123;516713;2020;55541;Estancia media;4.131111043361969;A
40123;516715;2014;55537;Estancia media;4.7586940480156334;A
40123;516715;2014;55538;Estancia media;3.2089303297053826;A
40123;516715;2014;55539;Estancia media;3.091677906110402;A
40123;516715;2014;55540;Estancia media;4.073579664521198;A
40123;516715;2014;55541;Estancia media;5.452955748849738;A
40123;516715;2015;55537;Estancia media;6.076868418747442;A
40123;516715;2015;55538;Estancia media;3.0174628478762244;A
40123;516715;2015;55539;Estancia media;6.615226337345679;A
40123;516715;2015;55540;Estancia media;4.68471982041504;A
40123;516715;2015;55541;Estancia media;5.408492081790892;A
40123;516715;2016;55537;Estancia media;5.928022627848412;A
40123;516715;2016;55538;Estancia media;2.777615909958015;A
40123;516715;2016;55539;Estancia media;5.881300866326659;A
40123;516715;2016;55540;Estancia media;4.832450573150148;A
40123;516715;2016;55541;Estancia media;4.870493499331603;A
40123;516715;2017;55537;Estancia media;6.472856308465559;A
40123;516715;2017;55538;Estancia media;2.5372758315612387;A
40123;516715;2017;55539;Estancia media;5.143133935837246;A
40123;516715;2017;55540;Estancia media;5.0028066271415215;A
40123;516715;2017;55541;Estancia media;5.226099192660353;A
40123;516715;2018;55537;Estancia media;5.128152767134972;A
40123;516715;2018;55538;Estancia media;2.5956262332340327;A
40123;516715;2018;55539;Estancia media;4.613207547169812;A
40123;516715;2018;55540;Estancia media;4.920663431294884;A
40123;516715;2018;55541;Estancia media;4.93150867504023;A
40123;516715;2019;55537;Estancia media;5.54721102023496;A
40123;516715;2019;55538;Estancia media;2.441765886549602;A
40123;516715;2019;55539;Estancia media;7.338731443997976;A
40123;516715;2019;55540;Estancia media;4.871898072509809;A
40123;516715;2019;55541;Estancia media;4.790111887848358;A
40123;516715;2020;55537;Estancia media;4.063370998101287;A
40123;516715;2020;55538;Estancia media;3.063967643958433;A
40123;516715;2020;55539;Estancia media;3.4000000000774193;A
40123;516715;2020;55540;Estancia media;4.1733316096075805;A
40123;516715;2020;55541;Estancia media;6.740341829143398;A
40123;55574;2014;55537;Estancia media;6.362227656302638;A
40123;55574;2014;55538;Estancia media;3.2094842287031153;A
40123;55574;2014;55539;Estancia media;6.65089265811386;A
40123;55574;2014;55540;Estancia media;3.0963161910702355;A
40123;55574;2014;55541;Estancia media;6.501921820048086;A
40123;55574;2015;55537;Estancia media;6.846963329348198;A
40123;55574;2015;55538;Estancia media;2.8815685834964757;A
40123;55574;2015;55539;Estancia media;8.021372391177662;A
40123;55574;2015;55540;Estancia media;4.5365741565529;A
40123;55574;2015;55541;Estancia media;6.727118415617913;A
40123;55574;2016;55537;Estancia media;6.6406737575889885;A
40123;55574;2016;55538;Estancia media;3.36179977680906;A
40123;55574;2016;55539;Estancia media;7.655729824020387;A
40123;55574;2016;55540;Estancia media;5.116380891761884;A
40123;55574;2016;55541;Estancia media;6.53430754832089;A
40123;55574;2017;55537;Estancia media;7.282577251969252;A
40123;55574;2017;55538;Estancia media;3.7808175229688534;A
40123;55574;2017;55539;Estancia media;7.684803571613045;A
40123;55574;2017;55540;Estancia media;3.6853627035959957;A
40123;55574;2017;55541;Estancia media;6.16143254987888;A
40123;55574;2018;55537;Estancia media;7.114581548086759;A
40123;55574;2018;55538;Estancia media;3.1490037875459858;A
40123;55574;2018;55539;Estancia media;4.278882827911247;A
40123;55574;2018;55540;Estancia media;3.907506899820354;A
40123;55574;2018;55541;Estancia media;6.444065277686957;A
40123;55574;2019;55537;Estancia media;7.461853135197441;A
40123;55574;2019;55538;Estancia media;3.213035925941223;A
40123;55574;2019;55539;Estancia media;8.784122855252214;A
40123;55574;2019;55540;Estancia media;4.276619275701082;A
40123;55574;2019;55541;Estancia media;6.206782788570098;A
40123;55574;2020;55537;Estancia media;3.927449558801272;A
40123;55574;2020;55538;Estancia media;3.3955833153937673;A
40123;55574;2020;55539;Estancia media;3.72236183386431;A
40123;55574;2020;55540;Estancia media;4.139182130742227;A
40123;55574;2020;55541;Estancia media;6.791643340864945;A
40123;516716;2014;55537;Estancia media;8.603590991102394;A
40123;516716;2014;55538;Estancia media;2.467788039576752;A
40123;516716;2014;55539;Estancia media;-;A
40123;516716;2014;55540;Estancia media;1.9166666666666667;A
40123;516716;2014;55541;Estancia media;4.935347019901372;A
40123;516716;2015;55537;Estancia media;5.3496712205198085;A
40123;516716;2015;55538;Estancia media;3.9122142059794016;A
40123;516716;2015;55539;Estancia media;1.2520325203048783;A
40123;516716;2015;55540;Estancia media;3.4284710141826884;A
40123;516716;2015;55541;Estancia media;5.705018935526558;A
40123;516716;2016;55537;Estancia media;6.052241199326827;A
40123;516716;2016;55538;Estancia media;4.723540262310009;A
40123;516716;2016;55539;Estancia media;6.200995643976338;A
40123;516716;2016;55540;Estancia media;7.049799032576942;A
40123;516716;2016;55541;Estancia media;4.727931336073568;A
40123;516716;2017;55537;Estancia media;7.886777511682856;A
40123;516716;2017;55538;Estancia media;2.7398323933311057;A
40123;516716;2017;55539;Estancia media;2.043478260858223;A
40123;516716;2017;55540;Estancia media;4.409136585126002;A
40123;516716;2017;55541;Estancia media;6.2442291882551295;A
40123;516716;2018;55537;Estancia media;7.352692431076746;A
40123;516716;2018;55538;Estancia media;4.033616867410491;A
40123;516716;2018;55539;Estancia media;-;A
40123;516716;2018;55540;Estancia media;5.6;A
40123;516716;2018;55541;Estancia media;5.125550307094658;A
40123;516716;2019;55537;Estancia media;6.831070135955696;A
40123;516716;2019;55538;Estancia media;2.49503578431944;A
40123;516716;2019;55539;Estancia media;6.295081967316313;A
40123;516716;2019;55540;Estancia media;3.1746987951492867;A
40123;516716;2019;55541;Estancia media;3.9384237059129026;A
40123;516716;2020;55537;Estancia media;6.572019393570938;A
40123;516716;2020;55538;Estancia media;1.3027423370043445;A
40123;516716;2020;55539;Estancia media;-;A
40123;516716;2020;55540;Estancia media;;A
40123;516716;2020;55541;Estancia media;5.606337552076197;A
40123;516717;2014;55537;Estancia media;13.091115964951415;A
40123;516717;2014;55538;Estancia media;6.902238603849038;A
40123;516717;2014;55539;Estancia media;11.720053819981775;A
40123;516717;2014;55540;Estancia media;6.974770462741392;A
40123;516717;2014;55541;Estancia media;8.226989158067497;A
40123;516717;2015;55537;Estancia media;13.077729977294442;A
40123;516717;2015;55538;Estancia media;5.766212388685585;A
40123;516717;2015;55539;Estancia media;14.306639053577964;A
40123;516717;2015;55540;Estancia media;10.115293104793802;A
40123;516717;2015;55541;Estancia media;8.071113891162895;A
40123;516717;2016;55537;Estancia media;12.369746148149655;A
40123;516717;2016;55538;Estancia media;5.763184115962464;A
40123;516717;2016;55539;Estancia media;9.743271718272103;A
40123;516717;2016;55540;Estancia media;17.282534280754057;A
40123;516717;2016;55541;Estancia media;7.411666385348582;A
40123;516717;2017;55537;Estancia media;12.373063988314428;A
40123;516717;2017;55538;Estancia media;5.052829585389433;A
40123;516717;2017;55539;Estancia media;12.0296095351684;A
40123;516717;2017;55540;Estancia media;28.999284966769316;A
40123;516717;2017;55541;Estancia media;6.411547092112015;A
40123;516717;2018;55537;Estancia media;24.909827343199694;A
40123;516717;2018;55538;Estancia media;5.568445680231939;A
40123;516717;2018;55539;Estancia media;10.293943137209203;A
40123;516717;2018;55540;Estancia media;15.520912373573521;A
40123;516717;2018;55541;Estancia media;6.450549368615676;A
40123;516717;2019;55537;Estancia media;72.12819479954968;A
40123;516717;2019;55538;Estancia media;5.547631268117694;A
40123;516717;2019;55539;Estancia media;13.608529276864582;A
40123;516717;2019;55540;Estancia media;4.806477301234646;A
40123;516717;2019;55541;Estancia media;6.93591374532246;A
40123;516717;2020;55537;Estancia media;217.8234181911043;A
40123;516717;2020;55538;Estancia media;7.164883436369855;A
40123;516717;2020;55539;Estancia media;13.358477257445942;A
40123;516717;2020;55540;Estancia media;16.393808875684435;A
40123;516717;2020;55541;Estancia media;8.161645686601894;A
40123;516718;2014;55537;Estancia media;3.265814130473014;A
40123;516718;2014;55538;Estancia media;3.7528989090081795;A
40123;516718;2014;55539;Estancia media;2.960842266656539;A
40123;516718;2014;55540;Estancia media;2.4069117823236232;A
40123;516718;2014;55541;Estancia media;5.430350151736736;A
40123;516718;2015;55537;Estancia media;4.379361690439663;A
40123;516718;2015;55538;Estancia media;3.4486421668045484;A
40123;516718;2015;55539;Estancia media;4.659102225983576;A
40123;516718;2015;55540;Estancia media;3.341897928305193;A
40123;516718;2015;55541;Estancia media;6.617076168666809;A
40123;516718;2016;55537;Estancia media;4.351642939951449;A
40123;516718;2016;55538;Estancia media;3.825531583767982;A
40123;516718;2016;55539;Estancia media;5.706840390856242;A
40123;516718;2016;55540;Estancia media;3.274746705951684;A
40123;516718;2016;55541;Estancia media;5.079826179845397;A
40123;516718;2017;55537;Estancia media;5.698050705381155;A
40123;516718;2017;55538;Estancia media;2.6495873045936302;A
40123;516718;2017;55539;Estancia media;1.4973624717728058;A
40123;516718;2017;55540;Estancia media;2.6250257881835832;A
40123;516718;2017;55541;Estancia media;4.6674860013740025;A
40123;516718;2018;55537;Estancia media;5.4074781457540615;A
40123;516718;2018;55538;Estancia media;2.1722526732363603;A
40123;516718;2018;55539;Estancia media;21.64638554121547;A
40123;516718;2018;55540;Estancia media;3.3335123473350152;A
40123;516718;2018;55541;Estancia media;4.443556718280212;A
40123;516718;2019;55537;Estancia media;4.341682056901214;A
40123;516718;2019;55538;Estancia media;2.138957030443852;A
40123;516718;2019;55539;Estancia media;7.023468057405628;A
40123;516718;2019;55540;Estancia media;2.867874831724263;A
40123;516718;2019;55541;Estancia media;4.350572718387564;A
40123;516718;2020;55537;Estancia media;3.7232960495918146;A
40123;516718;2020;55538;Estancia media;2.5528791219759306;A
40123;516718;2020;55539;Estancia media;-;A
40123;516718;2020;55540;Estancia media;2.254711929968561;A
40123;516718;2020;55541;Estancia media;5.479289386025431;A
40123;516719;2014;55537;Estancia media;9.064431729460095;A
40123;516719;2014;55538;Estancia media;3.350057864634078;A
40123;516719;2014;55539;Estancia media;7.90929314037142;A
40123;516719;2014;55540;Estancia media;2.6389318762855;A
40123;516719;2014;55541;Estancia media;6.8919313341937185;A
40123;516719;2015;55537;Estancia media;5.617499561117954;A
40123;516719;2015;55538;Estancia media;3.010968226391084;A
40123;516719;2015;55539;Estancia media;7.046803994460481;A
40123;516719;2015;55540;Estancia media;3.710036917817397;A
40123;516719;2015;55541;Estancia media;7.138245916515849;A
40123;516719;2016;55537;Estancia media;8.647210175742568;A
40123;516719;2016;55538;Estancia media;6.550219006461516;A
40123;516719;2016;55539;Estancia media;4.587646459551549;A
40123;516719;2016;55540;Estancia media;9.382341792984292;A
40123;516719;2016;55541;Estancia media;7.118371948446703;A
40123;516719;2017;55537;Estancia media;14.100199779531344;A
40123;516719;2017;55538;Estancia media;4.54767039065146;A
40123;516719;2017;55539;Estancia media;4.796247140735133;A
40123;516719;2017;55540;Estancia media;8.153846153846153;A
40123;516719;2017;55541;Estancia media;6.2667898630877685;A
40123;516719;2018;55537;Estancia media;6.899120893256022;A
40123;516719;2018;55538;Estancia media;5.611750947551517;A
40123;516719;2018;55539;Estancia media;11.351517546340677;A
40123;516719;2018;55540;Estancia media;5.142530082361251;A
40123;516719;2018;55541;Estancia media;6.250521204386477;A
40123;516719;2019;55537;Estancia media;9.195397892979452;A
40123;516719;2019;55538;Estancia media;4.577260944866721;A
40123;516719;2019;55539;Estancia media;7.898410064975571;A
40123;516719;2019;55540;Estancia media;9.811174579019104;A
40123;516719;2019;55541;Estancia media;6.427481789522656;A
40123;516719;2020;55537;Estancia media;;A
40123;516719;2020;55538;Estancia media;1.6009326575614657;A
40123;516719;2020;55539;Estancia media;-;A
40123;516719;2020;55540;Estancia media;2.4545454545454546;A
40123;516719;2020;55541;Estancia media;8.955553945067315;A
40123;516720;2014;55537;Estancia media;4.014333464104235;A
40123;516720;2014;55538;Estancia media;3.6525966311477274;A
40123;516720;2014;55539;Estancia media;7.023733446574894;A
40123;516720;2014;55540;Estancia media;5.2489149208422985;A
40123;516720;2014;55541;Estancia media;6.771163867791872;A
40123;516720;2015;55537;Estancia media;5.217307545223815;A
40123;516720;2015;55538;Estancia media;2.415279392688119;A
40123;516720;2015;55539;Estancia media;15.847617329944546;A
40123;516720;2015;55540;Estancia media;4.597686029256593;A
40123;516720;2015;55541;Estancia media;6.833438443857978;A
40123;516720;2016;55537;Estancia media;4.008415237678346;A
40123;516720;2016;55538;Estancia media;3.2464612228747836;A
40123;516720;2016;55539;Estancia media;4.970502849234324;A
40123;516720;2016;55540;Estancia media;6.3352041956154;A
40123;516720;2016;55541;Estancia media;6.125759527670234;A
40123;516720;2017;55537;Estancia media;4.849203544252667;A
40123;516720;2017;55538;Estancia media;2.8492999040721605;A
40123;516720;2017;55539;Estancia media;6.510366554669889;A
40123;516720;2017;55540;Estancia media;4.431184922217541;A
40123;516720;2017;55541;Estancia media;6.089081441066457;A
40123;516720;2018;55537;Estancia media;5.131899952067823;A
40123;516720;2018;55538;Estancia media;2.6330352269178054;A
40123;516720;2018;55539;Estancia media;8.878248974137334;A
40123;516720;2018;55540;Estancia media;5.625519103537052;A
40123;516720;2018;55541;Estancia media;6.465561505993463;A
40123;516720;2019;55537;Estancia media;3.630471792101176;A
40123;516720;2019;55538;Estancia media;2.65719478315604;A
40123;516720;2019;55539;Estancia media;7.338904363976322;A
40123;516720;2019;55540;Estancia media;4.047828224936085;A
40123;516720;2019;55541;Estancia media;6.097695081737438;A
