D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_SEXO_0;D_MCVL_MONSALARIO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2020;2797;281592;;281486;281487;Salario medio (€);136145.0;A
2020;2797;281592;3689;281485;281487;Salario medio (€);37144.0;A
2020;2797;281592;3689;281486;281487;Salario medio (€);49032.0;A
2020;2797;281592;3690;281485;281487;Salario medio (€);26967.0;A
2020;2797;281592;3690;281486;281487;Salario medio (€);41624.0;A
2020;2911;281593;;281485;281487;Salario medio (€);100285.0;A
2020;2911;281593;;281486;281487;Salario medio (€);138787.0;A
2020;2911;281593;3689;281485;281487;Salario medio (€);35005.0;A
2020;2911;281593;3689;281486;281487;Salario medio (€);47073.0;A
2020;2911;281593;3690;281485;281487;Salario medio (€);31776.0;A
2020;2911;281593;3690;281486;281487;Salario medio (€);45427.0;A
2020;2911;281594;;281485;281487;Salario medio (€);48026.0;A
2020;2911;281594;;281486;281487;Salario medio (€);107794.0;A
2020;2911;281594;3689;281485;281487;Salario medio (€);16381.0;A
2020;2911;281594;3689;281486;281487;Salario medio (€);34426.0;A
2020;2911;281594;3690;281485;281487;Salario medio (€);15502.0;A
2020;2911;281594;3690;281486;281487;Salario medio (€);37980.0;A
2020;2911;281592;;281485;281487;Salario medio (€);98495.0;A
2020;2911;281592;;281486;281487;Salario medio (€);137668.0;A
2020;2911;281592;3689;281485;281487;Salario medio (€);34123.0;A
2020;2911;281592;3689;281486;281487;Salario medio (€);46470.0;A
2020;2911;281592;3690;281485;281487;Salario medio (€);31459.0;A
2020;2911;281592;3690;281486;281487;Salario medio (€);45282.0;A
2020;3023;281593;;281485;281487;Salario medio (€);165602.0;A
2020;3023;281593;;281486;281487;Salario medio (€);219608.0;A
2020;3023;281593;3689;281485;281487;Salario medio (€);60168.0;A
2020;3023;281593;3689;281486;281487;Salario medio (€);76746.0;A
2020;3023;281593;3690;281485;281487;Salario medio (€);50102.0;A
2020;3023;281593;3690;281486;281487;Salario medio (€);69568.0;A
2020;3023;281594;;281485;281487;Salario medio (€);103931.0;A
2020;3023;281594;;281486;281487;Salario medio (€);191825.0;A
2020;3023;281594;3689;281485;281487;Salario medio (€);36538.0;A
2020;3023;281594;3689;281486;281487;Salario medio (€);65528.0;A
2020;3023;281594;3690;281485;281487;Salario medio (€);32678.0;A
2020;3023;281594;3690;281486;281487;Salario medio (€);62340.0;A
2020;3023;281592;;281485;281487;Salario medio (€);157487.0;A
2020;3023;281592;;281486;281487;Salario medio (€);215862.0;A
2020;3023;281592;3689;281485;281487;Salario medio (€);56977.0;A
2020;3023;281592;3689;281486;281487;Salario medio (€);75246.0;A
2020;3023;281592;3690;281485;281487;Salario medio (€);47882.0;A
2020;3023;281592;3690;281486;281487;Salario medio (€);68570.0;A
2020;3142;281593;;281485;281487;Salario medio (€);175326.0;A
2020;3142;281593;;281486;281487;Salario medio (€);226972.0;A
2020;3142;281593;3689;281485;281487;Salario medio (€);65655.0;A
2020;3142;281593;3689;281486;281487;Salario medio (€);81219.0;A
2020;3142;281593;3690;281485;281487;Salario medio (€);50971.0;A
2020;3142;281593;3690;281486;281487;Salario medio (€);69900.0;A
2020;3142;281594;;281485;281487;Salario medio (€);94547.0;A
2020;3142;281594;;281486;281487;Salario medio (€);177741.0;A
2020;3142;281594;3689;281485;281487;Salario medio (€);35968.0;A
2020;3142;281594;3689;281486;281487;Salario medio (€);61967.0;A
2020;3142;281594;3690;281485;281487;Salario medio (€);26198.0;A
2020;3142;281594;3690;281486;281487;Salario medio (€);55913.0;A
2020;3142;281592;;281485;281487;Salario medio (€);171458.0;A
2020;3142;281592;;281486;281487;Salario medio (€);224561.0;A
2020;3142;281592;3689;281485;281487;Salario medio (€);64051.0;A
2020;3142;281592;3689;281486;281487;Salario medio (€);80153.0;A
2020;3142;281592;3690;281485;281487;Salario medio (€);49976.0;A
2020;3142;281592;3690;281486;281487;Salario medio (€);69343.0;A
2020;3143;281593;;281485;281487;Salario medio (€);49591.0;A
2020;3143;281593;;281486;281487;Salario medio (€);69441.0;A
2020;3143;281593;3689;281485;281487;Salario medio (€);18349.0;A
2020;3143;281593;3689;281486;281487;Salario medio (€);24279.0;A
2020;3143;281593;3690;281485;281487;Salario medio (€);14626.0;A
2020;3143;281593;3690;281486;281487;Salario medio (€);21962.0;A
2020;3143;281594;;281485;281487;Salario medio (€);27801.0;A
2020;3143;281594;;281486;281487;Salario medio (€);55007.0;A
2020;3143;281594;3689;281485;281487;Salario medio (€);10003.0;A
2020;3143;281594;3689;281486;281487;Salario medio (€);18506.0;A
2020;3143;281594;3690;281485;281487;Salario medio (€);8457.0;A
2020;3143;281594;3690;281486;281487;Salario medio (€);18148.0;A
2020;3143;281592;;281485;281487;Salario medio (€);47569.0;A
2020;3143;281592;;281486;281487;Salario medio (€);68099.0;A
2020;3143;281592;3689;281485;281487;Salario medio (€);17529.0;A
2020;3143;281592;3689;281486;281487;Salario medio (€);23712.0;A
2020;3143;281592;3690;281485;281487;Salario medio (€);14097.0;A
2020;3143;281592;3690;281486;281487;Salario medio (€);21635.0;A
2017;2352;281593;;281485;281487;Primer cuartil (€);33131.0;A
2017;2352;281593;;281486;281487;Primer cuartil (€);86368.0;A
2017;2352;281593;3689;281485;281487;Primer cuartil (€);11704.0;A
2017;2352;281593;3689;281486;281487;Primer cuartil (€);29964.0;A
2017;2352;281593;3690;281485;281487;Primer cuartil (€);10433.0;A
2017;2352;281593;3690;281486;281487;Primer cuartil (€);27650.0;A
2017;2352;281594;;281485;281487;Primer cuartil (€);18359.0;A
2017;2352;281594;;281486;281487;Primer cuartil (€);69658.0;A
2017;2352;281594;3689;281485;281487;Primer cuartil (€);7116.0;A
2017;2352;281594;3689;281486;281487;Primer cuartil (€);22851.0;A
2017;2352;281594;3690;281485;281487;Primer cuartil (€);4940.0;A
2017;2352;281594;3690;281486;281487;Primer cuartil (€);23746.0;A
2017;2352;281592;;281485;281487;Primer cuartil (€);28794.0;A
2017;2352;281592;;281486;281487;Primer cuartil (€);81841.0;A
2017;2352;281592;3689;281485;281487;Primer cuartil (€);9873.0;A
2017;2352;281592;3689;281486;281487;Primer cuartil (€);27503.0;A
2017;2352;281592;3690;281485;281487;Primer cuartil (€);9329.0;A
2017;2352;281592;3690;281486;281487;Primer cuartil (€);27094.0;A
2017;2402;281593;;281485;281487;Primer cuartil (€);61988.0;A
2017;2402;281593;;281486;281487;Primer cuartil (€);183680.0;A
2017;2402;281593;3689;281485;281487;Primer cuartil (€);25673.0;A
2017;2402;281593;3689;281486;281487;Primer cuartil (€);64214.0;A
2017;2402;281593;3690;281485;281487;Primer cuartil (€);15943.0;A
2017;2402;281593;3690;281486;281487;Primer cuartil (€);58228.0;A
2017;2402;281594;;281485;281487;Primer cuartil (€);23047.0;A
2017;2402;281594;;281486;281487;Primer cuartil (€);165648.0;A
2017;2402;281594;3689;281485;281487;Primer cuartil (€);9105.0;A
2017;2402;281594;3689;281486;281487;Primer cuartil (€);54645.0;A
2017;2402;281594;3690;281485;281487;Primer cuartil (€);7085.0;A
2017;2402;281594;3690;281486;281487;Primer cuartil (€);56545.0;A
2017;2402;281592;;281485;281487;Primer cuartil (€);60003.0;A
2017;2402;281592;;281486;281487;Primer cuartil (€);182931.0;A
2017;2402;281592;3689;281485;281487;Primer cuartil (€);24857.0;A
2017;2402;281592;3689;281486;281487;Primer cuartil (€);63692.0;A
2017;2402;281592;3690;281485;281487;Primer cuartil (€);15689.0;A
2017;2402;281592;3690;281486;281487;Primer cuartil (€);58157.0;A
2017;2482;281593;;281485;281487;Primer cuartil (€);27885.0;A
2017;2482;281593;;281486;281487;Primer cuartil (€);87150.0;A
2017;2482;281593;3689;281485;281487;Primer cuartil (€);11201.0;A
2017;2482;281593;3689;281486;281487;Primer cuartil (€);30499.0;A
2017;2482;281593;3690;281485;281487;Primer cuartil (€);7570.0;A
2017;2482;281593;3690;281486;281487;Primer cuartil (€);27504.0;A
2017;2482;281594;;281485;281487;Primer cuartil (€);12997.0;A
2017;2482;281594;;281486;281487;Primer cuartil (€);77316.0;A
2017;2482;281594;3689;281485;281487;Primer cuartil (€);3443.0;A
2017;2482;281594;3689;281486;281487;Primer cuartil (€);25849.0;A
2017;2482;281594;3690;281485;281487;Primer cuartil (€);5493.0;A
2017;2482;281594;3690;281486;281487;Primer cuartil (€);25816.0;A
2017;2482;281592;;281485;281487;Primer cuartil (€);26916.0;A
2017;2482;281592;;281486;281487;Primer cuartil (€);86620.0;A
2017;2482;281592;3689;281485;281487;Primer cuartil (€);10598.0;A
2017;2482;281592;3689;281486;281487;Primer cuartil (€);30228.0;A
2017;2482;281592;3690;281485;281487;Primer cuartil (€);7473.0;A
2017;2482;281592;3690;281486;281487;Primer cuartil (€);27448.0;A
2017;2713;281593;;281485;281487;Primer cuartil (€);29590.0;A
2017;2713;281593;;281486;281487;Primer cuartil (€);93480.0;A
2017;2713;281593;3689;281485;281487;Primer cuartil (€);9778.0;A
2017;2713;281593;3689;281486;281487;Primer cuartil (€);32125.0;A
2017;2713;281593;3690;281485;281487;Primer cuartil (€);9988.0;A
2017;2713;281593;3690;281486;281487;Primer cuartil (€);30197.0;A
2017;2713;281594;;281485;281487;Primer cuartil (€);12103.0;A
2017;2713;281594;;281486;281487;Primer cuartil (€);77636.0;A
2017;2713;281594;3689;281485;281487;Primer cuartil (€);4162.0;A
2017;2713;281594;3689;281486;281487;Primer cuartil (€);25738.0;A
2017;2713;281594;3690;281485;281487;Primer cuartil (€);3926.0;A
2017;2713;281594;3690;281486;281487;Primer cuartil (€);25967.0;A
2017;2713;281592;;281485;281487;Primer cuartil (€);26961.0;A
2017;2713;281592;;281486;281487;Primer cuartil (€);91785.0;A
2017;2713;281592;3689;281485;281487;Primer cuartil (€);8864.0;A
2017;2713;281592;3689;281486;281487;Primer cuartil (€);31463.0;A
2017;2713;281592;3690;281485;281487;Primer cuartil (€);9195.0;A
2017;2713;281592;3690;281486;281487;Primer cuartil (€);29778.0;A
2017;2797;281593;;281485;281487;Primer cuartil (€);27827.0;A
2017;2797;281593;;281486;281487;Primer cuartil (€);82880.0;A
2017;2797;281593;3689;281485;281487;Primer cuartil (€);11825.0;A
2017;2797;281593;3689;281486;281487;Primer cuartil (€);28999.0;A
2017;2797;281593;3690;281485;281487;Primer cuartil (€);6965.0;A
2017;2797;281593;3690;281486;281487;Primer cuartil (€);26295.0;A
2017;2797;281594;;281485;281487;Primer cuartil (€);16416.0;A
2017;2797;281594;;281486;281487;Primer cuartil (€);75063.0;A
2017;2797;281594;3689;281485;281487;Primer cuartil (€);6421.0;A
2017;2797;281594;3689;281486;281487;Primer cuartil (€);25344.0;A
2017;2797;281594;3690;281485;281487;Primer cuartil (€);4834.0;A
2017;2797;281594;3690;281486;281487;Primer cuartil (€);24698.0;A
2017;2797;281592;;281485;281487;Primer cuartil (€);25698.0;A
2017;2797;281592;;281486;281487;Primer cuartil (€);81261.0;A
2017;2797;281592;3689;281485;281487;Primer cuartil (€);10813.0;A
2017;2797;281592;3689;281486;281487;Primer cuartil (€);28265.0;A
2017;2797;281592;3690;281485;281487;Primer cuartil (€);6532.0;A
2017;2797;281592;3690;281486;281487;Primer cuartil (€);26005.0;A
2017;2911;281593;;281485;281487;Primer cuartil (€);26297.0;A
2017;2911;281593;;281486;281487;Primer cuartil (€);86077.0;A
2017;2911;281593;3689;281485;281487;Primer cuartil (€);9294.0;A
2017;2911;281593;3689;281486;281487;Primer cuartil (€);29165.0;A
2017;2911;281593;3690;281485;281487;Primer cuartil (€);8284.0;A
2017;2911;281593;3690;281486;281487;Primer cuartil (€);28243.0;A
2017;2911;281594;;281485;281487;Primer cuartil (€);11524.0;A
2017;2911;281594;;281486;281487;Primer cuartil (€);75191.0;A
2017;2911;281594;3689;281485;281487;Primer cuartil (€);3983.0;A
2017;2911;281594;3689;281486;281487;Primer cuartil (€);25126.0;A
2017;2911;281594;3690;281485;281487;Primer cuartil (€);3897.0;A
2017;2911;281594;3690;281486;281487;Primer cuartil (€);25252.0;A
2017;2911;281592;;281485;281487;Primer cuartil (€);25066.0;A
2017;2911;281592;;281486;281487;Primer cuartil (€);85627.0;A
2017;2911;281592;3689;281485;281487;Primer cuartil (€);8554.0;A
2017;2911;281592;3689;281486;281487;Primer cuartil (€);28898.0;A
2017;2911;281592;3690;281485;281487;Primer cuartil (€);8178.0;A
2017;2911;281592;3690;281486;281487;Primer cuartil (€);28179.0;A
2017;3023;281593;;281485;281487;Primer cuartil (€);54408.0;A
2017;3023;281593;;281486;281487;Primer cuartil (€);138118.0;A
2017;3023;281593;3689;281485;281487;Primer cuartil (€);20456.0;A
2017;3023;281593;3689;281486;281487;Primer cuartil (€);47476.0;A
2017;3023;281593;3690;281485;281487;Primer cuartil (€);15984.0;A
2017;3023;281593;3690;281486;281487;Primer cuartil (€);44694.0;A
2017;3023;281594;;281485;281487;Primer cuartil (€);24047.0;A
2017;3023;281594;;281486;281487;Primer cuartil (€);127893.0;A
2017;3023;281594;3689;281485;281487;Primer cuartil (€);7963.0;A
2017;3023;281594;3689;281486;281487;Primer cuartil (€);43292.0;A
2017;3023;281594;3690;281485;281487;Primer cuartil (€);8078.0;A
2017;3023;281594;3690;281486;281487;Primer cuartil (€);41913.0;A
2017;3023;281592;;281485;281487;Primer cuartil (€);47641.0;A
2017;3023;281592;;281486;281487;Primer cuartil (€);136770.0;A
2017;3023;281592;3689;281485;281487;Primer cuartil (€);17230.0;A
2017;3023;281592;3689;281486;281487;Primer cuartil (€);46866.0;A
2017;3023;281592;3690;281485;281487;Primer cuartil (€);14599.0;A
2017;3023;281592;3690;281486;281487;Primer cuartil (€);44376.0;A
2017;3142;281593;;281485;281487;Primer cuartil (€);49610.0;A
2017;3142;281593;;281486;281487;Primer cuartil (€);130535.0;A
2017;3142;281593;3689;281485;281487;Primer cuartil (€);19666.0;A
2017;3142;281593;3689;281486;281487;Primer cuartil (€);45317.0;A
2017;3142;281593;3690;281485;281487;Primer cuartil (€);13670.0;A
2017;3142;281593;3690;281486;281487;Primer cuartil (€);41816.0;A
2017;3142;281594;;281485;281487;Primer cuartil (€);20203.0;A
2017;3142;281594;;281486;281487;Primer cuartil (€);111926.0;A
2017;3142;281594;3689;281485;281487;Primer cuartil (€);7571.0;A
2017;3142;281594;3689;281486;281487;Primer cuartil (€);39171.0;A
2017;3142;281594;3690;281485;281487;Primer cuartil (€);5983.0;A
2017;3142;281594;3690;281486;281487;Primer cuartil (€);35063.0;A
2017;3142;281592;;281485;281487;Primer cuartil (€);47273.0;A
2017;3142;281592;;281486;281487;Primer cuartil (€);129636.0;A
2017;3142;281592;3689;281485;281487;Primer cuartil (€);18598.0;A
2017;3142;281592;3689;281486;281487;Primer cuartil (€);44938.0;A
2017;3142;281592;3690;281485;281487;Primer cuartil (€);13143.0;A
2017;3142;281592;3690;281486;281487;Primer cuartil (€);41584.0;A
2017;3143;281593;;281485;281487;Primer cuartil (€);11490.0;A
2017;3143;281593;;281486;281487;Primer cuartil (€);42601.0;A
2017;3143;281593;3689;281485;281487;Primer cuartil (€);4793.0;A
2017;3143;281593;3689;281486;281487;Primer cuartil (€);14792.0;A
2017;3143;281593;3690;281485;281487;Primer cuartil (€);2932.0;A
2017;3143;281593;3690;281486;281487;Primer cuartil (€);13646.0;A
2017;3143;281594;;281485;281487;Primer cuartil (€);7667.0;A
2017;3143;281594;;281486;281487;Primer cuartil (€);37122.0;A
2017;3143;281594;3689;281485;281487;Primer cuartil (€);2823.0;A
2017;3143;281594;3689;281486;281487;Primer cuartil (€);12289.0;A
2017;3143;281594;3690;281485;281487;Primer cuartil (€);2289.0;A
2017;3143;281594;3690;281486;281487;Primer cuartil (€);12480.0;A
2017;3143;281592;;281485;281487;Primer cuartil (€);10882.0;A
2017;3143;281592;;281486;281487;Primer cuartil (€);41896.0;A
2017;3143;281592;3689;281485;281487;Primer cuartil (€);4452.0;A
2017;3143;281592;3689;281486;281487;Primer cuartil (€);14426.0;A
2017;3143;281592;3690;281485;281487;Primer cuartil (€);2847.0;A
2017;3143;281592;3690;281486;281487;Primer cuartil (€);13523.0;A
2018;2352;281593;;281485;281487;Primer cuartil (€);36380.0;A
2018;2352;281593;;281486;281487;Primer cuartil (€);88360.0;A
2018;2352;281593;3689;281485;281487;Primer cuartil (€);13827.0;A
2018;2352;281593;3689;281486;281487;Primer cuartil (€);30475.0;A
2018;2352;281593;3690;281485;281487;Primer cuartil (€);10751.0;A
2018;2352;281593;3690;281486;281487;Primer cuartil (€);28454.0;A
2018;2352;281594;;281485;281487;Primer cuartil (€);21765.0;A
2018;2352;281594;;281486;281487;Primer cuartil (€);71969.0;A
2018;2352;281594;3689;281485;281487;Primer cuartil (€);8465.0;A
2018;2352;281594;3689;281486;281487;Primer cuartil (€);23699.0;A
2018;2352;281594;3690;281485;281487;Primer cuartil (€);5674.0;A
2018;2352;281594;3690;281486;281487;Primer cuartil (€);24415.0;A
2018;2352;281592;;281485;281487;Primer cuartil (€);31635.0;A
2018;2352;281592;;281486;281487;Primer cuartil (€);84102.0;A
2018;2352;281592;3689;281485;281487;Primer cuartil (€);11484.0;A
2018;2352;281592;3689;281486;281487;Primer cuartil (€);28261.0;A
2018;2352;281592;3690;281485;281487;Primer cuartil (€);9670.0;A
2018;2352;281592;3690;281486;281487;Primer cuartil (€);27784.0;A
2018;2402;281593;;281485;281487;Primer cuartil (€);64994.0;A
2018;2402;281593;;281486;281487;Primer cuartil (€);188471.0;A
2018;2402;281593;3689;281485;281487;Primer cuartil (€);27057.0;A
2018;2402;281593;3689;281486;281487;Primer cuartil (€);65477.0;A
2018;2402;281593;3690;281485;281487;Primer cuartil (€);16689.0;A
2018;2402;281593;3690;281486;281487;Primer cuartil (€);60097.0;A
