D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2797;264450;2015;Empleo medio;47.001904022;A
40123;2797;264450;2014;Empleo medio;46.808557062;A
40123;2797;264450;2013;Empleo medio;42.543333333;A
40123;2797;264450;2012;Empleo medio;48.5525;A
40123;2797;264450;2011;Empleo medio;48.4625;A
40123;2797;264450;2010;Empleo medio;50.384166667;A
40123;2797;264450;2009;Empleo medio;54.849166667;A
40123;2797;264450;2008;Empleo medio;59.670833333;A
40123;2797;264449;2020;Empleo medio;39.73515982;A
40123;2797;264449;2019;Empleo medio;62.336756919;A
40123;2797;264449;2018;Empleo medio;66.748154954;A
40123;2797;264449;2017;Empleo medio;76.306765008;A
40123;2797;264449;2016;Empleo medio;75.836293678;A
40123;2797;264449;2015;Empleo medio;93.693484276;A
40123;2797;264449;2014;Empleo medio;77.264555203;A
40123;2797;264449;2013;Empleo medio;81.205;A
40123;2797;264449;2012;Empleo medio;79.804166667;A
40123;2797;264449;2011;Empleo medio;99.030833333;A
40123;2797;264449;2010;Empleo medio;94.484166667;A
40123;2797;264449;2009;Empleo medio;144.99583333;A
40123;2797;264449;2008;Empleo medio;135.07666667;A
40123;2797;62149;2020;Empleo medio;1271.129918248;A
40123;2797;62149;2019;Empleo medio;2716.1951241;A
40123;2797;62149;2018;Empleo medio;2651.993205419;A
40123;2797;62149;2017;Empleo medio;2610.150623721;A
40123;2797;62149;2016;Empleo medio;2542.477562986;A
40123;2797;62149;2015;Empleo medio;2236.52910057;A
40123;2797;62149;2014;Empleo medio;2198.343019165;A
40123;2797;62149;2013;Empleo medio;2219.512499966;A
40123;2797;62149;2012;Empleo medio;2342.068333367;A
40123;2797;62149;2011;Empleo medio;2582.085833336;A
40123;2797;62149;2010;Empleo medio;2454.293333324;A
40123;2797;62149;2009;Empleo medio;2420.650000004;A
40123;2797;62149;2008;Empleo medio;2382.9275;A
40123;2911;264447;2020;Empleo medio;308.635235353;A
40123;2911;264447;2019;Empleo medio;384.299747418;A
40123;2911;264447;2018;Empleo medio;405.510380018;A
40123;2911;264447;2017;Empleo medio;413.919269947;A
40123;2911;264447;2016;Empleo medio;411.219345397;A
40123;2911;264447;2015;Empleo medio;378.625381483;A
40123;2911;264447;2014;Empleo medio;332.02101825;A
40123;2911;264447;2013;Empleo medio;295.6425;A
40123;2911;264447;2012;Empleo medio;332.29;A
40123;2911;264447;2011;Empleo medio;377.7275;A
40123;2911;264447;2010;Empleo medio;400.572500003;A
40123;2911;264447;2009;Empleo medio;426.41083333;A
40123;2911;264447;2008;Empleo medio;392.17333333;A
40123;2911;264446;2020;Empleo medio;169.585611105;A
40123;2911;264446;2019;Empleo medio;311.570981669;A
40123;2911;264446;2018;Empleo medio;310.97782067;A
40123;2911;264446;2017;Empleo medio;319.28550422;A
40123;2911;264446;2016;Empleo medio;319.00591364;A
40123;2911;264446;2015;Empleo medio;305.08750793;A
40123;2911;264446;2014;Empleo medio;332.42552557;A
40123;2911;264446;2013;Empleo medio;348.55333333;A
40123;2911;264446;2012;Empleo medio;379.10666667;A
40123;2911;264446;2011;Empleo medio;405.3825;A
40123;2911;264446;2010;Empleo medio;405.30166667;A
40123;2911;264446;2009;Empleo medio;450.26833333;A
40123;2911;264446;2008;Empleo medio;502.86;A
40123;2911;62148;2020;Empleo medio;54.281218168;A
40123;2911;62148;2019;Empleo medio;76.411596667;A
40123;2911;62148;2018;Empleo medio;76.356895;A
40123;2911;62148;2017;Empleo medio;76.901246379;A
40123;2911;62148;2016;Empleo medio;78.966413333;A
40123;2911;62148;2015;Empleo medio;79.042272414;A
40123;2911;62148;2014;Empleo medio;88.089881667;A
40123;2911;62148;2013;Empleo medio;84.139166667;A
40123;2911;62148;2012;Empleo medio;86.385833333;A
40123;2911;62148;2011;Empleo medio;109.25333333;A
40123;2911;62148;2010;Empleo medio;108.8425;A
40123;2911;62148;2009;Empleo medio;118.89166667;A
40123;2911;62148;2008;Empleo medio;120.85;A
40123;2911;62145;2020;Empleo medio;22.019438972;A
40123;2911;62145;2019;Empleo medio;35.366848705;A
40123;2911;62145;2018;Empleo medio;40.343286667;A
40123;2911;62145;2017;Empleo medio;38.928349183;A
40123;2911;62145;2016;Empleo medio;37.666415;A
40123;2911;62145;2015;Empleo medio;35.735534944;A
40123;2911;62145;2014;Empleo medio;39.98144;A
40123;2911;62145;2013;Empleo medio;40.19;A
40123;2911;62145;2012;Empleo medio;41.92;A
40123;2911;62145;2011;Empleo medio;48.2125;A
40123;2911;62145;2010;Empleo medio;54.853333333;A
40123;2911;62145;2009;Empleo medio;60.424166667;A
40123;2911;62145;2008;Empleo medio;62.041666667;A
40123;2911;264450;2020;Empleo medio;30.640292956;A
40123;2911;264450;2019;Empleo medio;42.968393333;A
40123;2911;264450;2018;Empleo medio;42.631015;A
40123;2911;264450;2017;Empleo medio;50.313191667;A
40123;2911;264450;2016;Empleo medio;51.225368333;A
40123;2911;264450;2015;Empleo medio;50.714102707;A
40123;2911;264450;2014;Empleo medio;51.092096667;A
40123;2911;264450;2013;Empleo medio;48.981666667;A
40123;2911;264450;2012;Empleo medio;52.105;A
40123;2911;264450;2011;Empleo medio;64.016666667;A
40123;2911;264450;2010;Empleo medio;64.9475;A
40123;2911;264450;2009;Empleo medio;59.069166667;A
40123;2911;264450;2008;Empleo medio;54.2625;A
40123;2911;264449;2020;Empleo medio;33.332717327;A
40123;2911;264449;2019;Empleo medio;41.715167876;A
40123;2911;264449;2018;Empleo medio;52.079628553;A
40123;2911;264449;2017;Empleo medio;50.72810034;A
40123;2911;264449;2016;Empleo medio;69.842741196;A
40123;2911;264449;2015;Empleo medio;111.40685813;A
40123;2911;264449;2014;Empleo medio;97.791777258;A
40123;2911;264449;2013;Empleo medio;103.79;A
40123;2911;264449;2012;Empleo medio;112.215;A
40123;2911;264449;2011;Empleo medio;116.93583333;A
40123;2911;264449;2010;Empleo medio;183.16916667;A
40123;2911;264449;2009;Empleo medio;182.13916667;A
40123;2911;264449;2008;Empleo medio;148.70416667;A
40123;2911;62149;2020;Empleo medio;618.494513881;A
40123;2911;62149;2019;Empleo medio;892.332735668;A
40123;2911;62149;2018;Empleo medio;927.899025908;A
40123;2911;62149;2017;Empleo medio;950.075661736;A
40123;2911;62149;2016;Empleo medio;967.926196899;A
40123;2911;62149;2015;Empleo medio;960.611657608;A
40123;2911;62149;2014;Empleo medio;941.401739412;A
40123;2911;62149;2013;Empleo medio;921.296666664;A
40123;2911;62149;2012;Empleo medio;1004.022500003;A
40123;2911;62149;2011;Empleo medio;1121.528333327;A
40123;2911;62149;2010;Empleo medio;1217.686666676;A
40123;2911;62149;2009;Empleo medio;1297.203333334;A
40123;2911;62149;2008;Empleo medio;1280.891666667;A
40123;3023;264447;2020;Empleo medio;4333.314514757;A
40123;3023;264447;2019;Empleo medio;10596.949659363;A
40123;3023;264447;2018;Empleo medio;10207.7369334;A
40123;3023;264447;2017;Empleo medio;9960.6576652;A
40123;3023;264447;2016;Empleo medio;9438.644367;A
40123;3023;264447;2015;Empleo medio;8709.9412072;A
40123;3023;264447;2014;Empleo medio;8006.0926646;A
40123;3023;264447;2013;Empleo medio;7562.3991666;A
40123;3023;264447;2012;Empleo medio;7556.1241667;A
40123;3023;264447;2011;Empleo medio;7828.5958333;A
40123;3023;264447;2010;Empleo medio;7825.1666667;A
40123;3023;264447;2009;Empleo medio;8076.405;A
40123;3023;264447;2008;Empleo medio;9524.0441667;A
40123;3023;264446;2020;Empleo medio;1098.751817657;A
40123;3023;264446;2019;Empleo medio;2605.55757852;A
40123;3023;264446;2018;Empleo medio;2189.829973;A
40123;3023;264446;2017;Empleo medio;2066.2131131;A
40123;3023;264446;2016;Empleo medio;1949.0183456;A
40123;3023;264446;2015;Empleo medio;1918.3938793;A
40123;3023;264446;2014;Empleo medio;2240.7496717;A
40123;3023;264446;2013;Empleo medio;2194.0558333;A
40123;3023;264446;2012;Empleo medio;2371.5916667;A
40123;3023;264446;2011;Empleo medio;2520.1558333;A
40123;3023;264446;2010;Empleo medio;2376.6783333;A
40123;3023;264446;2009;Empleo medio;2775.14;A
40123;3023;264446;2008;Empleo medio;3271.39;A
40123;3023;62148;2020;Empleo medio;191.319525848;A
40123;3023;62148;2019;Empleo medio;378.651551183;A
40123;3023;62148;2018;Empleo medio;410.67625178;A
40123;3023;62148;2017;Empleo medio;416.78850408;A
40123;3023;62148;2016;Empleo medio;358.65179005;A
40123;3023;62148;2015;Empleo medio;333.73748392;A
40123;3023;62148;2014;Empleo medio;396.56680284;A
40123;3023;62148;2013;Empleo medio;504.2575;A
40123;3023;62148;2012;Empleo medio;572.48166667;A
40123;3023;62148;2011;Empleo medio;570.76;A
40123;3023;62148;2010;Empleo medio;466.94916667;A
40123;3023;62148;2009;Empleo medio;362.925;A
40123;3023;62148;2008;Empleo medio;529.98416667;A
40123;3023;62145;2020;Empleo medio;62.750814297;A
40123;3023;62145;2019;Empleo medio;102.140852219;A
40123;3023;62145;2018;Empleo medio;92.914052591;A
40123;3023;62145;2017;Empleo medio;96.772803625;A
40123;3023;62145;2016;Empleo medio;88.60596805;A
40123;3023;62145;2015;Empleo medio;80.590381988;A
40123;3023;62145;2014;Empleo medio;86.913403894;A
40123;3023;62145;2013;Empleo medio;75.520833333;A
40123;3023;62145;2012;Empleo medio;86.863333333;A
40123;3023;62145;2011;Empleo medio;90.340833333;A
40123;3023;62145;2010;Empleo medio;82.790833333;A
40123;3023;62145;2009;Empleo medio;91.351666667;A
40123;3023;62145;2008;Empleo medio;87.174166667;A
40123;3023;264450;2020;Empleo medio;112.044522721;A
40123;3023;264450;2019;Empleo medio;203.322022306;A
40123;3023;264450;2018;Empleo medio;191.08729543;A
40123;3023;264450;2017;Empleo medio;182.35436639;A
40123;3023;264450;2016;Empleo medio;184.01106533;A
40123;3023;264450;2015;Empleo medio;180.98074523;A
40123;3023;264450;2014;Empleo medio;218.50430619;A
40123;3023;264450;2013;Empleo medio;206.06916667;A
40123;3023;264450;2012;Empleo medio;209.25666667;A
40123;3023;264450;2011;Empleo medio;211.64583333;A
40123;3023;264450;2010;Empleo medio;201.4875;A
40123;3023;264450;2009;Empleo medio;184.18666667;A
40123;3023;264450;2008;Empleo medio;263.26;A
40123;3023;264449;2020;Empleo medio;95.093984191;A
40123;3023;264449;2019;Empleo medio;181.757078468;A
40123;3023;264449;2018;Empleo medio;183.76265263;A
40123;3023;264449;2017;Empleo medio;210.91238966;A
40123;3023;264449;2016;Empleo medio;212.86160779;A
40123;3023;264449;2015;Empleo medio;217.6074485;A
40123;3023;264449;2014;Empleo medio;193.68793;A
40123;3023;264449;2013;Empleo medio;198.44833333;A
40123;3023;264449;2012;Empleo medio;195.635;A
40123;3023;264449;2011;Empleo medio;165.815;A
40123;3023;264449;2010;Empleo medio;177.83583333;A
40123;3023;264449;2009;Empleo medio;180.72333333;A
40123;3023;264449;2008;Empleo medio;158.4925;A
40123;3023;62149;2020;Empleo medio;5893.275179471;A
40123;3023;62149;2019;Empleo medio;14068.378742059;A
40123;3023;62149;2018;Empleo medio;13276.007158831;A
40123;3023;62149;2017;Empleo medio;12933.698842055;A
40123;3023;62149;2016;Empleo medio;12231.79314382;A
40123;3023;62149;2015;Empleo medio;11441.251146138;A
40123;3023;62149;2014;Empleo medio;11142.514779224;A
40123;3023;62149;2013;Empleo medio;10740.750833233;A
40123;3023;62149;2012;Empleo medio;10991.952500073;A
40123;3023;62149;2011;Empleo medio;11387.313333263;A
40123;3023;62149;2010;Empleo medio;11130.908333333;A
40123;3023;62149;2009;Empleo medio;11670.731666667;A
40123;3023;62149;2008;Empleo medio;13834.345000037;A
40123;3142;264447;2020;Empleo medio;1364.350982932;A
40123;3142;264447;2019;Empleo medio;3229.597735292;A
40123;3142;264447;2018;Empleo medio;3049.98685854;A
40123;3142;264447;2017;Empleo medio;2944.81070663;A
40123;3142;264447;2016;Empleo medio;2864.60152909;A
40123;3142;264447;2015;Empleo medio;2760.79785613;A
40123;3142;264447;2014;Empleo medio;2425.60672382;A
40123;3142;264447;2013;Empleo medio;2305.4283333;A
40123;3142;264447;2012;Empleo medio;2275.5;A
40123;3142;264447;2011;Empleo medio;2272.68833333;A
40123;3142;264447;2010;Empleo medio;2339.29249997;A
40123;3142;264447;2009;Empleo medio;2250.44583337;A
40123;3142;264447;2008;Empleo medio;2290.36583333;A
40123;3142;264446;2020;Empleo medio;290.804078087;A
40123;3142;264446;2019;Empleo medio;636.825913242;A
40123;3142;264446;2018;Empleo medio;609.36460635;A
40123;3142;264446;2017;Empleo medio;580.86289547;A
40123;3142;264446;2016;Empleo medio;534.49564152;A
40123;3142;264446;2015;Empleo medio;535.77253609;A
40123;3142;264446;2014;Empleo medio;552.87980066;A
40123;3142;264446;2013;Empleo medio;519.4125;A
40123;3142;264446;2012;Empleo medio;590.6275;A
40123;3142;264446;2011;Empleo medio;660.375;A
40123;3142;264446;2010;Empleo medio;646.3825;A
40123;3142;264446;2009;Empleo medio;663.39333333;A
40123;3142;264446;2008;Empleo medio;727.35833333;A
40123;3142;62148;2020;Empleo medio;120.993494795;A
40123;3142;62148;2019;Empleo medio;281.186119135;A
40123;3142;62148;2018;Empleo medio;259.03756772;A
40123;3142;62148;2017;Empleo medio;184.74557189;A
40123;3142;62148;2016;Empleo medio;194.93391435;A
40123;3142;62148;2015;Empleo medio;220.8386374;A
40123;3142;62148;2014;Empleo medio;202.93163716;A
40123;3142;62148;2013;Empleo medio;202.42916667;A
40123;3142;62148;2012;Empleo medio;194.50083333;A
40123;3142;62148;2011;Empleo medio;188.66916667;A
40123;3142;62148;2010;Empleo medio;204.27916667;A
40123;3142;62148;2009;Empleo medio;219.05833333;A
40123;3142;62148;2008;Empleo medio;254.7775;A
40123;3142;62145;2020;Empleo medio;74.66092461;A
40123;3142;62145;2019;Empleo medio;118.938183417;A
40123;3142;62145;2018;Empleo medio;115.33311304;A
40123;3142;62145;2017;Empleo medio;100.50930274;A
40123;3142;62145;2016;Empleo medio;102.1267896;A
40123;3142;62145;2015;Empleo medio;94.442410079;A
40123;3142;62145;2014;Empleo medio;85.403578762;A
40123;3142;62145;2013;Empleo medio;83.579166667;A
40123;3142;62145;2012;Empleo medio;94.226666667;A
40123;3142;62145;2011;Empleo medio;104.37916667;A
40123;3142;62145;2010;Empleo medio;115.085;A
40123;3142;62145;2009;Empleo medio;121.83333333;A
40123;3142;62145;2008;Empleo medio;144.475;A
40123;3142;264450;2020;Empleo medio;102.648331161;A
40123;3142;264450;2019;Empleo medio;188.312883295;A
40123;3142;264450;2018;Empleo medio;154.15187164;A
40123;3142;264450;2017;Empleo medio;141.00865723;A
40123;3142;264450;2016;Empleo medio;150.06496431;A
40123;3142;264450;2015;Empleo medio;155.32212076;A
40123;3142;264450;2014;Empleo medio;145.69912439;A
40123;3142;264450;2013;Empleo medio;137.40666667;A
40123;3142;264450;2012;Empleo medio;120.73416667;A
40123;3142;264450;2011;Empleo medio;132.33666667;A
40123;3142;264450;2010;Empleo medio;158.54;A
40123;3142;264450;2009;Empleo medio;177.25333333;A
40123;3142;264450;2008;Empleo medio;146.13;A
40123;3142;264449;2020;Empleo medio;123.467179208;A
40123;3142;264449;2019;Empleo medio;264.184072162;A
40123;3142;264449;2018;Empleo medio;308.75472557;A
40123;3142;264449;2017;Empleo medio;280.9512004;A
40123;3142;264449;2016;Empleo medio;249.22928033;A
40123;3142;264449;2015;Empleo medio;220.31644692;A
40123;3142;264449;2014;Empleo medio;215.91302177;A
40123;3142;264449;2013;Empleo medio;199.56916667;A
40123;3142;264449;2012;Empleo medio;209.85416667;A
40123;3142;264449;2011;Empleo medio;227.545;A
40123;3142;264449;2010;Empleo medio;209.63916667;A
40123;3142;264449;2009;Empleo medio;208.86166667;A
40123;3142;264449;2008;Empleo medio;213.09916667;A
40123;3142;62149;2020;Empleo medio;2076.924990793;A
40123;3142;62149;2019;Empleo medio;4719.044906543;A
40123;3142;62149;2018;Empleo medio;4496.62874286;A
40123;3142;62149;2017;Empleo medio;4232.88833436;A
40123;3142;62149;2016;Empleo medio;4095.4521192;A
40123;3142;62149;2015;Empleo medio;3987.490007379;A
40123;3142;62149;2014;Empleo medio;3628.433886562;A
40123;3142;62149;2013;Empleo medio;3447.824999977;A
40123;3142;62149;2012;Empleo medio;3485.443333337;A
40123;3142;62149;2011;Empleo medio;3585.99333334;A
40123;3142;62149;2010;Empleo medio;3673.21833331;A
40123;3142;62149;2009;Empleo medio;3640.84583336;A
40123;3142;62149;2008;Empleo medio;3776.20583333;A
40124;3143;264447;2021;Empleo medio;15961.503049136;A
40124;3143;264446;2021;Empleo medio;3376.649507021;A
40124;3143;62148;2021;Empleo medio;1095.590832644;A
40124;3143;62145;2021;Empleo medio;439.37925056;A
40124;3143;264450;2021;Empleo medio;566.536931991;A
40124;3143;264449;2021;Empleo medio;843.980724566;A
40124;3143;62149;2021;Empleo medio;22283.640295918;A
40124;2352;264447;2021;Empleo medio;1453.385264097;A
40124;2352;264446;2021;Empleo medio;165.548988075;A
40124;2352;62148;2021;Empleo medio;73.420640174;A
40124;2352;62145;2021;Empleo medio;27.704657477;A
40124;2352;264450;2021;Empleo medio;47.935248457;A
40124;2352;264449;2021;Empleo medio;64.293003491;A
40124;2352;62149;2021;Empleo medio;1832.287801771;A
40124;2402;264447;2021;Empleo medio;2777.152937982;A
40124;2402;264446;2021;Empleo medio;603.885773542;A
40124;2402;62148;2021;Empleo medio;213.407106507;A
40124;2402;62145;2021;Empleo medio;113.437850116;A
40124;2402;264450;2021;Empleo medio;129.477893564;A
40124;2402;264449;2021;Empleo medio;264.912352691;A
40124;2402;62149;2021;Empleo medio;4102.273914402;A
40124;2482;264447;2021;Empleo medio;412.975513565;A
40124;2482;264446;2021;Empleo medio;169.768135991;A
40124;2482;62148;2021;Empleo medio;87.138012267;A
40124;2482;62145;2021;Empleo medio;46.92242703;A
40124;2482;264450;2021;Empleo medio;47.028900284;A
40124;2482;264449;2021;Empleo medio;55.616998122;A
40124;2482;62149;2021;Empleo medio;819.449987259;A
40124;2713;264447;2021;Empleo medio;1083.385721194;A
40124;2713;264446;2021;Empleo medio;433.72269332;A
40124;2713;62148;2021;Empleo medio;166.307851416;A
40124;2713;62145;2021;Empleo medio;49.401026238;A
40124;2713;264450;2021;Empleo medio;49.089550408;A
40124;2713;264449;2021;Empleo medio;136.52049335;A
40124;2713;62149;2021;Empleo medio;1918.427335926;A
40124;2797;264447;2021;Empleo medio;1549.649598317;A
40124;2797;264446;2021;Empleo medio;82.182074937;A
40124;2797;62148;2021;Empleo medio;108.635597581;A
40124;2797;62145;2021;Empleo medio;12.638715639;A
40124;2797;264450;2021;Empleo medio;46.778033128;A
40124;2797;264449;2021;Empleo medio;47.202762117;A
40124;2797;62149;2021;Empleo medio;1847.086781719;A
40124;2911;264447;2021;Empleo medio;378.220941252;A
40124;2911;264446;2021;Empleo medio;215.143481623;A
40124;2911;62148;2021;Empleo medio;64.633243435;A
40124;2911;62145;2021;Empleo medio;28.721243093;A
40124;2911;264450;2021;Empleo medio;32.921356521;A
40124;2911;264449;2021;Empleo medio;37.524016976;A
40124;2911;62149;2021;Empleo medio;757.1642829;A
40124;3023;264447;2021;Empleo medio;6722.023546274;A
40124;3023;264446;2021;Empleo medio;1318.399401467;A
40124;3023;62148;2021;Empleo medio;259.737518117;A
40124;3023;62145;2021;Empleo medio;84.728797355;A
40124;3023;264450;2021;Empleo medio;98.676545013;A
40124;3023;264449;2021;Empleo medio;113.991817469;A
40124;3023;62149;2021;Empleo medio;8597.557625695;A
40124;3142;264447;2021;Empleo medio;1584.709526455;A
40124;3142;264446;2021;Empleo medio;387.998958066;A
40124;3142;62148;2021;Empleo medio;122.310863147;A
40124;3142;62145;2021;Empleo medio;75.824533612;A
40124;3142;264450;2021;Empleo medio;114.629404616;A
40124;3142;264449;2021;Empleo medio;123.91928035;A
40124;3142;62149;2021;Empleo medio;2409.392566246;A
40123;3143;264447;2020;Establecimientos medios abiertos estimados;276.274040898;A
40123;3143;264447;2019;Establecimientos medios abiertos estimados;470.906630078;A
40123;3143;264447;2018;Establecimientos medios abiertos estimados;458.729408716;A
40123;3143;264447;2017;Establecimientos medios abiertos estimados;447.637388469;A
