D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;D_RESITUR_0;INDICATOR;OBS_VALUE;FREQ
40123;2352;264450;2008;55697;Viajeros;6388.17;A
40123;2352;264449;2020;55698;Viajeros;47481.601682667;A
40123;2352;264449;2020;55565;Viajeros;40942.65348783;A
40123;2352;264449;2020;55697;Viajeros;6538.948194837;A
40123;2352;264449;2019;55698;Viajeros;72788.17839111;A
40123;2352;264449;2019;55565;Viajeros;56417.583259846;A
40123;2352;264449;2019;55697;Viajeros;16370.595131264;A
40123;2352;264449;2018;55698;Viajeros;88341.835876629;A
40123;2352;264449;2018;55565;Viajeros;68613.378681699;A
40123;2352;264449;2018;55697;Viajeros;19728.45719493;A
40123;2352;264449;2017;55698;Viajeros;94946.223296106;A
40123;2352;264449;2017;55565;Viajeros;71819.79554119;A
40123;2352;264449;2017;55697;Viajeros;23126.427754916;A
40123;2352;264449;2016;55698;Viajeros;62972.440546088;A
40123;2352;264449;2016;55565;Viajeros;46361.828939956;A
40123;2352;264449;2016;55697;Viajeros;16610.611606132;A
40123;2352;264449;2015;55698;Viajeros;60136.336446878;A
40123;2352;264449;2015;55565;Viajeros;45546.375755768;A
40123;2352;264449;2015;55697;Viajeros;14589.96069111;A
40123;2352;264449;2014;55698;Viajeros;53932.187729514;A
40123;2352;264449;2014;55565;Viajeros;41400.667535691;A
40123;2352;264449;2014;55697;Viajeros;12531.520193823;A
40123;2352;264449;2013;55698;Viajeros;30493.02;A
40123;2352;264449;2013;55565;Viajeros;25318.4;A
40123;2352;264449;2013;55697;Viajeros;5174.62;A
40123;2352;264449;2012;55698;Viajeros;26044.66;A
40123;2352;264449;2012;55565;Viajeros;22592.59;A
40123;2352;264449;2012;55697;Viajeros;3452.07;A
40123;2352;264449;2011;55698;Viajeros;54629.68;A
40123;2352;264449;2011;55565;Viajeros;41969.61;A
40123;2352;264449;2011;55697;Viajeros;12660.07;A
40123;2352;264449;2010;55698;Viajeros;65902.78;A
40123;2352;264449;2010;55565;Viajeros;53218.06;A
40123;2352;264449;2010;55697;Viajeros;12684.72;A
40123;2352;264449;2009;55698;Viajeros;72424.04;A
40123;2352;264449;2009;55565;Viajeros;60952.99;A
40123;2352;264449;2009;55697;Viajeros;11471.05;A
40123;2352;264449;2008;55698;Viajeros;84216.17;A
40123;2352;264449;2008;55565;Viajeros;69223.37;A
40123;2352;264449;2008;55697;Viajeros;14992.8;A
40123;2352;62150;2020;55698;Viajeros;1274.0;A
40123;2352;62150;2020;55565;Viajeros;1197.0;A
40123;2352;62150;2020;55697;Viajeros;77.0;A
40123;2352;62149;2020;55698;Viajeros;552182.511023426;A
40123;2352;62149;2020;55565;Viajeros;476654.81043783;A
40123;2352;62149;2020;55697;Viajeros;75527.700585596;A
40123;2352;62149;2019;55698;Viajeros;1492909.33605205;A
40123;2352;62149;2019;55565;Viajeros;1151026.919808969;A
40123;2352;62149;2019;55697;Viajeros;341882.416243081;A
40123;2352;62149;2018;55698;Viajeros;1492887.601016593;A
40123;2352;62149;2018;55565;Viajeros;1137168.158340562;A
40123;2352;62149;2018;55697;Viajeros;355719.442676031;A
40123;2352;62149;2017;55698;Viajeros;1407221.634603874;A
40123;2352;62149;2017;55565;Viajeros;1051822.632258845;A
40123;2352;62149;2017;55697;Viajeros;355399.002345029;A
40123;2352;62149;2016;55698;Viajeros;1375607.177658908;A
40123;2352;62149;2016;55565;Viajeros;1061680.092899694;A
40123;2352;62149;2016;55697;Viajeros;313927.084759214;A
40123;2352;62149;2015;55698;Viajeros;1254921.87780931;A
40123;2352;62149;2015;55565;Viajeros;1016720.328232392;A
40123;2352;62149;2015;55697;Viajeros;238201.549576918;A
40123;2352;62149;2014;55698;Viajeros;1155587.957743556;A
40123;2352;62149;2014;55565;Viajeros;928467.732825509;A
40123;2352;62149;2014;55697;Viajeros;227120.224918047;A
40123;2352;62149;2013;55698;Viajeros;1057692.06;A
40123;2352;62149;2013;55565;Viajeros;847076.07;A
40123;2352;62149;2013;55697;Viajeros;210615.99;A
40123;2352;62149;2012;55698;Viajeros;1015063.23;A
40123;2352;62149;2012;55565;Viajeros;851972.69;A
40123;2352;62149;2012;55697;Viajeros;163090.54;A
40123;2352;62149;2011;55698;Viajeros;1112344.83;A
40123;2352;62149;2011;55565;Viajeros;951668.29;A
40123;2352;62149;2011;55697;Viajeros;160676.54;A
40123;2352;62149;2010;55698;Viajeros;1170130.37;A
40123;2352;62149;2010;55565;Viajeros;1019281.39;A
40123;2352;62149;2010;55697;Viajeros;150848.98;A
40123;2352;62149;2009;55698;Viajeros;1174232.13;A
40123;2352;62149;2009;55565;Viajeros;998646.95;A
40123;2352;62149;2009;55697;Viajeros;175585.18;A
40123;2352;62149;2008;55698;Viajeros;1296726.22;A
40123;2352;62149;2008;55565;Viajeros;1077811.65;A
40123;2352;62149;2008;55697;Viajeros;218914.57;A
40123;2402;264447;2020;55698;Viajeros;612628.731676872;A
40123;2402;264447;2020;55565;Viajeros;497695.987938551;A
40123;2402;264447;2020;55697;Viajeros;114932.743738321;A
40123;2402;264447;2019;55698;Viajeros;1515620.075255032;A
40123;2402;264447;2019;55565;Viajeros;931815.075067066;A
40123;2402;264447;2019;55697;Viajeros;583805.000187966;A
40123;2402;264447;2018;55698;Viajeros;1461313.287423161;A
40123;2402;264447;2018;55565;Viajeros;868490.50387835;A
40123;2402;264447;2018;55697;Viajeros;592822.783544811;A
40123;2402;264447;2017;55698;Viajeros;1427897.675615919;A
40123;2402;264447;2017;55565;Viajeros;842810.309683546;A
40123;2402;264447;2017;55697;Viajeros;585087.365932373;A
40123;2402;264447;2016;55698;Viajeros;1408858.746670186;A
40123;2402;264447;2016;55565;Viajeros;846681.061458635;A
40123;2402;264447;2016;55697;Viajeros;562177.685211551;A
40123;2402;264447;2015;55698;Viajeros;1330076.093845983;A
40123;2402;264447;2015;55565;Viajeros;845613.023350752;A
40123;2402;264447;2015;55697;Viajeros;484463.070495231;A
40123;2402;264447;2014;55698;Viajeros;1210919.960835834;A
40123;2402;264447;2014;55565;Viajeros;765473.361118375;A
40123;2402;264447;2014;55697;Viajeros;445446.599717459;A
40123;2402;264447;2013;55698;Viajeros;1245045.34;A
40123;2402;264447;2013;55565;Viajeros;798268.24;A
40123;2402;264447;2013;55697;Viajeros;446777.1;A
40123;2402;264447;2012;55698;Viajeros;1161337.4;A
40123;2402;264447;2012;55565;Viajeros;731704.16;A
40123;2402;264447;2012;55697;Viajeros;429633.24;A
40123;2402;264447;2011;55698;Viajeros;1201251.06;A
40123;2402;264447;2011;55565;Viajeros;785819.19;A
40123;2402;264447;2011;55697;Viajeros;415431.87;A
40123;2402;264447;2010;55698;Viajeros;1215220.34;A
40123;2402;264447;2010;55565;Viajeros;817777.57;A
40123;2402;264447;2010;55697;Viajeros;397442.77;A
40123;2402;264447;2009;55698;Viajeros;1361367.91;A
40123;2402;264447;2009;55565;Viajeros;968006.0;A
40123;2402;264447;2009;55697;Viajeros;393361.91;A
40123;2402;264447;2008;55698;Viajeros;1400477.51;A
40123;2402;264447;2008;55565;Viajeros;966562.66;A
40123;2402;264447;2008;55697;Viajeros;433914.85;A
40123;2402;264446;2020;55698;Viajeros;245038.867359702;A
40123;2402;264446;2020;55565;Viajeros;201353.128274055;A
40123;2402;264446;2020;55697;Viajeros;43685.739085647;A
40123;2402;264446;2019;55698;Viajeros;537184.300067494;A
40123;2402;264446;2019;55565;Viajeros;376645.179945457;A
40123;2402;264446;2019;55697;Viajeros;160539.120122037;A
40123;2402;264446;2018;55698;Viajeros;487747.647394837;A
40123;2402;264446;2018;55565;Viajeros;342459.65428382;A
40123;2402;264446;2018;55697;Viajeros;145287.993111017;A
40123;2402;264446;2017;55698;Viajeros;500112.605981461;A
40123;2402;264446;2017;55565;Viajeros;349133.8270416;A
40123;2402;264446;2017;55697;Viajeros;150978.778939861;A
40123;2402;264446;2016;55698;Viajeros;484734.889772294;A
40123;2402;264446;2016;55565;Viajeros;338264.39720519;A
40123;2402;264446;2016;55697;Viajeros;146470.492567104;A
40123;2402;264446;2015;55698;Viajeros;452387.955649981;A
40123;2402;264446;2015;55565;Viajeros;322812.00758438;A
40123;2402;264446;2015;55697;Viajeros;129575.948065601;A
40123;2402;264446;2014;55698;Viajeros;424933.455720825;A
40123;2402;264446;2014;55565;Viajeros;305068.56695778;A
40123;2402;264446;2014;55697;Viajeros;119864.888763045;A
40123;2402;264446;2013;55698;Viajeros;423319.02;A
40123;2402;264446;2013;55565;Viajeros;302477.28;A
40123;2402;264446;2013;55697;Viajeros;120841.74;A
40123;2402;264446;2012;55698;Viajeros;435514.06;A
40123;2402;264446;2012;55565;Viajeros;311439.4;A
40123;2402;264446;2012;55697;Viajeros;124074.66;A
40123;2402;264446;2011;55698;Viajeros;432071.84;A
40123;2402;264446;2011;55565;Viajeros;302674.19;A
40123;2402;264446;2011;55697;Viajeros;129397.65;A
40123;2402;264446;2010;55698;Viajeros;430150.16;A
40123;2402;264446;2010;55565;Viajeros;312640.42;A
40123;2402;264446;2010;55697;Viajeros;117509.74;A
40123;2402;264446;2009;55698;Viajeros;404725.89;A
40123;2402;264446;2009;55565;Viajeros;300102.26;A
40123;2402;264446;2009;55697;Viajeros;104623.63;A
40123;2402;264446;2008;55698;Viajeros;432316.88;A
40123;2402;264446;2008;55565;Viajeros;306812.95;A
40123;2402;264446;2008;55697;Viajeros;125503.93;A
40123;2402;62148;2020;55698;Viajeros;67630.865118186;A
40123;2402;62148;2020;55565;Viajeros;52449.531030187;A
40123;2402;62148;2020;55697;Viajeros;15181.334087999;A
40123;2402;62148;2019;55698;Viajeros;141426.413807402;A
40123;2402;62148;2019;55565;Viajeros;91329.519572072;A
40123;2402;62148;2019;55697;Viajeros;50096.89423533;A
40123;2402;62148;2018;55698;Viajeros;151027.81981688;A
40123;2402;62148;2018;55565;Viajeros;92455.79844836;A
40123;2402;62148;2018;55697;Viajeros;58572.02136852;A
40123;2402;62148;2017;55698;Viajeros;136341.67466509;A
40123;2402;62148;2017;55565;Viajeros;92393.864592971;A
40123;2402;62148;2017;55697;Viajeros;43947.810072119;A
40123;2402;62148;2016;55698;Viajeros;119633.441974805;A
40123;2402;62148;2016;55565;Viajeros;93302.552535007;A
40123;2402;62148;2016;55697;Viajeros;26330.889439798;A
40123;2402;62148;2015;55698;Viajeros;108304.686753365;A
40123;2402;62148;2015;55565;Viajeros;84405.446506215;A
40123;2402;62148;2015;55697;Viajeros;23899.24024715;A
40123;2402;62148;2014;55698;Viajeros;86751.856774783;A
40123;2402;62148;2014;55565;Viajeros;68258.616024129;A
40123;2402;62148;2014;55697;Viajeros;18493.240750654;A
40123;2402;62148;2013;55698;Viajeros;105110.74;A
40123;2402;62148;2013;55565;Viajeros;71609.62;A
40123;2402;62148;2013;55697;Viajeros;33501.12;A
40123;2402;62148;2012;55698;Viajeros;132665.46;A
40123;2402;62148;2012;55565;Viajeros;88164.59;A
40123;2402;62148;2012;55697;Viajeros;44500.87;A
40123;2402;62148;2011;55698;Viajeros;166951.34;A
40123;2402;62148;2011;55565;Viajeros;111356.9;A
40123;2402;62148;2011;55697;Viajeros;55594.44;A
40123;2402;62148;2010;55698;Viajeros;151911.84;A
40123;2402;62148;2010;55565;Viajeros;117196.05;A
40123;2402;62148;2010;55697;Viajeros;34715.79;A
40123;2402;62148;2009;55698;Viajeros;136729.46;A
40123;2402;62148;2009;55565;Viajeros;106035.03;A
40123;2402;62148;2009;55697;Viajeros;30694.43;A
40123;2402;62148;2008;55698;Viajeros;178861.33;A
40123;2402;62148;2008;55565;Viajeros;128247.18;A
40123;2402;62148;2008;55697;Viajeros;50614.15;A
40123;2402;62145;2020;55698;Viajeros;60021.364980717;A
40123;2402;62145;2020;55565;Viajeros;51403.418372325;A
40123;2402;62145;2020;55697;Viajeros;8617.946608392;A
40123;2402;62145;2019;55698;Viajeros;108280.36687844;A
40123;2402;62145;2019;55565;Viajeros;79039.89148372;A
40123;2402;62145;2019;55697;Viajeros;29240.47539472;A
40123;2402;62145;2018;55698;Viajeros;101871.031352313;A
40123;2402;62145;2018;55565;Viajeros;73682.05781072;A
40123;2402;62145;2018;55697;Viajeros;28188.973541593;A
40123;2402;62145;2017;55698;Viajeros;93112.059673117;A
40123;2402;62145;2017;55565;Viajeros;69634.158973752;A
40123;2402;62145;2017;55697;Viajeros;23477.900699365;A
40123;2402;62145;2016;55698;Viajeros;79366.025202864;A
40123;2402;62145;2016;55565;Viajeros;55359.77492798;A
40123;2402;62145;2016;55697;Viajeros;24006.250274884;A
40123;2402;62145;2015;55698;Viajeros;93935.959647935;A
40123;2402;62145;2015;55565;Viajeros;66889.24842244;A
40123;2402;62145;2015;55697;Viajeros;27046.711225495;A
40123;2402;62145;2014;55698;Viajeros;84881.92973882;A
40123;2402;62145;2014;55565;Viajeros;60813.297691752;A
40123;2402;62145;2014;55697;Viajeros;24068.632047068;A
40123;2402;62145;2013;55698;Viajeros;75260.66;A
40123;2402;62145;2013;55565;Viajeros;55129.06;A
40123;2402;62145;2013;55697;Viajeros;20131.6;A
40123;2402;62145;2012;55698;Viajeros;71568.69;A
40123;2402;62145;2012;55565;Viajeros;50848.46;A
40123;2402;62145;2012;55697;Viajeros;20720.23;A
40123;2402;62145;2011;55698;Viajeros;62463.31;A
40123;2402;62145;2011;55565;Viajeros;46131.1;A
40123;2402;62145;2011;55697;Viajeros;16332.21;A
40123;2402;62145;2010;55698;Viajeros;78972.9;A
40123;2402;62145;2010;55565;Viajeros;56770.84;A
40123;2402;62145;2010;55697;Viajeros;22202.06;A
40123;2402;62145;2009;55698;Viajeros;72145.93;A
40123;2402;62145;2009;55565;Viajeros;53130.16;A
40123;2402;62145;2009;55697;Viajeros;19015.77;A
40123;2402;62145;2008;55698;Viajeros;67409.96;A
40123;2402;62145;2008;55565;Viajeros;51506.74;A
40123;2402;62145;2008;55697;Viajeros;15903.22;A
40123;2402;264450;2020;55698;Viajeros;70753.490526386;A
40123;2402;264450;2020;55565;Viajeros;62311.475619369;A
40123;2402;264450;2020;55697;Viajeros;8442.014907017;A
40123;2402;264450;2019;55698;Viajeros;155302.158426905;A
40123;2402;264450;2019;55565;Viajeros;104206.0826346;A
40123;2402;264450;2019;55697;Viajeros;51096.075792305;A
40123;2402;264450;2018;55698;Viajeros;137118.457130559;A
40123;2402;264450;2018;55565;Viajeros;92362.52078829;A
40123;2402;264450;2018;55697;Viajeros;44755.936342269;A
40123;2402;264450;2017;55698;Viajeros;125420.246809814;A
40123;2402;264450;2017;55565;Viajeros;86818.47697149;A
40123;2402;264450;2017;55697;Viajeros;38601.769838324;A
40123;2402;264450;2016;55698;Viajeros;117458.547053389;A
40123;2402;264450;2016;55565;Viajeros;81969.05380587;A
40123;2402;264450;2016;55697;Viajeros;35489.493247519;A
40123;2402;264450;2015;55698;Viajeros;103395.519049362;A
40123;2402;264450;2015;55565;Viajeros;87578.669010214;A
40123;2402;264450;2015;55697;Viajeros;15816.850039148;A
40123;2402;264450;2014;55698;Viajeros;108013.73719257;A
40123;2402;264450;2014;55565;Viajeros;85890.83181402;A
40123;2402;264450;2014;55697;Viajeros;22122.90537855;A
40123;2402;264450;2013;55698;Viajeros;111389.12;A
40123;2402;264450;2013;55565;Viajeros;84038.53;A
40123;2402;264450;2013;55697;Viajeros;27350.59;A
40123;2402;264450;2012;55698;Viajeros;115132.63;A
40123;2402;264450;2012;55565;Viajeros;80143.01;A
40123;2402;264450;2012;55697;Viajeros;34989.62;A
40123;2402;264450;2011;55698;Viajeros;129291.46;A
40123;2402;264450;2011;55565;Viajeros;88370.23;A
40123;2402;264450;2011;55697;Viajeros;40921.23;A
40123;2402;264450;2010;55698;Viajeros;108659.12;A
40123;2402;264450;2010;55565;Viajeros;82160.48;A
40123;2402;264450;2010;55697;Viajeros;26498.64;A
40123;2402;264450;2009;55698;Viajeros;101322.81;A
40123;2402;264450;2009;55565;Viajeros;76913.36;A
40123;2402;264450;2009;55697;Viajeros;24409.45;A
40123;2402;264450;2008;55698;Viajeros;130829.41;A
40123;2402;264450;2008;55565;Viajeros;102149.08;A
40123;2402;264450;2008;55697;Viajeros;28680.33;A
40123;2402;264449;2020;55698;Viajeros;173679.431057749;A
40123;2402;264449;2020;55565;Viajeros;136273.056351873;A
40123;2402;264449;2020;55697;Viajeros;37406.374705876;A
40123;2402;264449;2019;55698;Viajeros;334172.444700168;A
40123;2402;264449;2019;55565;Viajeros;213818.720379552;A
40123;2402;264449;2019;55697;Viajeros;120353.724320616;A
40123;2402;264449;2018;55698;Viajeros;309027.768559921;A
40123;2402;264449;2018;55565;Viajeros;202588.73059016;A
40123;2402;264449;2018;55697;Viajeros;106439.037969761;A
40123;2402;264449;2017;55698;Viajeros;283358.843139455;A
40123;2402;264449;2017;55565;Viajeros;166764.09256309;A
40123;2402;264449;2017;55697;Viajeros;116594.750576365;A
40123;2402;264449;2016;55698;Viajeros;253202.88883153;A
40123;2402;264449;2016;55565;Viajeros;162655.45732444;A
40123;2402;264449;2016;55697;Viajeros;90547.43150709;A
40123;2402;264449;2015;55698;Viajeros;208446.10079133;A
40123;2402;264449;2015;55565;Viajeros;134740.15943829;A
40123;2402;264449;2015;55697;Viajeros;73705.94135304;A
40123;2402;264449;2014;55698;Viajeros;183805.072137756;A
40123;2402;264449;2014;55565;Viajeros;133309.60814915;A
40123;2402;264449;2014;55697;Viajeros;50495.463988606;A
40123;2402;264449;2013;55698;Viajeros;219458.8;A
40123;2402;264449;2013;55565;Viajeros;133143.1;A
40123;2402;264449;2013;55697;Viajeros;86315.7;A
40123;2402;264449;2012;55698;Viajeros;173925.52;A
40123;2402;264449;2012;55565;Viajeros;106331.13;A
40123;2402;264449;2012;55697;Viajeros;67594.39;A
40123;2402;264449;2011;55698;Viajeros;150271.6;A
40123;2402;264449;2011;55565;Viajeros;105735.57;A
40123;2402;264449;2011;55697;Viajeros;44536.03;A
40123;2402;264449;2010;55698;Viajeros;190092.06;A
40123;2402;264449;2010;55565;Viajeros;126218.83;A
40123;2402;264449;2010;55697;Viajeros;63873.23;A
40123;2402;264449;2009;55698;Viajeros;219271.95;A
40123;2402;264449;2009;55565;Viajeros;135840.13;A
40123;2402;264449;2009;55697;Viajeros;83431.82;A
40123;2402;264449;2008;55698;Viajeros;247409.55;A
40123;2402;264449;2008;55565;Viajeros;159180.96;A
40123;2402;264449;2008;55697;Viajeros;88228.59;A
40123;2402;62150;2020;55698;Viajeros;4003.0;A
40123;2402;62150;2020;55565;Viajeros;3731.0;A
40123;2402;62150;2020;55697;Viajeros;272.0;A
40123;2402;62149;2020;55698;Viajeros;1233755.750719612;A
40123;2402;62149;2020;55565;Viajeros;1005217.59758636;A
40123;2402;62149;2020;55697;Viajeros;228538.153133252;A
40123;2402;62149;2019;55698;Viajeros;2791985.759135441;A
40123;2402;62149;2019;55565;Viajeros;1796854.469082467;A
40123;2402;62149;2019;55697;Viajeros;995131.290052974;A
40123;2402;62149;2018;55698;Viajeros;2648106.011677671;A
40123;2402;62149;2018;55565;Viajeros;1672039.2657997;A
40123;2402;62149;2018;55697;Viajeros;976066.745877971;A
40123;2402;62149;2017;55698;Viajeros;2566243.105884856;A
40123;2402;62149;2017;55565;Viajeros;1607554.729826449;A
40123;2402;62149;2017;55697;Viajeros;958688.376058407;A
40123;2402;62149;2016;55698;Viajeros;2463254.539505068;A
40123;2402;62149;2016;55565;Viajeros;1578232.297257122;A
40123;2402;62149;2016;55697;Viajeros;885022.242247946;A
40123;2402;62149;2015;55698;Viajeros;2296546.315737956;A
40123;2402;62149;2015;55565;Viajeros;1542038.554312291;A
40123;2402;62149;2015;55697;Viajeros;754507.761425665;A
40123;2402;62149;2014;55698;Viajeros;2099306.012400588;A
40123;2402;62149;2014;55565;Viajeros;1418814.281755206;A
40123;2402;62149;2014;55697;Viajeros;680491.730645382;A
40123;2402;62149;2013;55698;Viajeros;2179583.68;A
40123;2402;62149;2013;55565;Viajeros;1444665.83;A
40123;2402;62149;2013;55697;Viajeros;734917.85;A
40123;2402;62149;2012;55698;Viajeros;2090143.76;A
40123;2402;62149;2012;55565;Viajeros;1368630.75;A
40123;2402;62149;2012;55697;Viajeros;721513.01;A
40123;2402;62149;2011;55698;Viajeros;2142300.61;A
40123;2402;62149;2011;55565;Viajeros;1440087.18;A
40123;2402;62149;2011;55697;Viajeros;702213.43;A
40123;2402;62149;2010;55698;Viajeros;2175006.42;A
40123;2402;62149;2010;55565;Viajeros;1512764.19;A
40123;2402;62149;2010;55697;Viajeros;662242.23;A
40123;2402;62149;2009;55698;Viajeros;2295563.95;A
40123;2402;62149;2009;55565;Viajeros;1640026.94;A
40123;2402;62149;2009;55697;Viajeros;655537.01;A
40123;2402;62149;2008;55698;Viajeros;2457304.64;A
40123;2402;62149;2008;55565;Viajeros;1714459.57;A
40123;2402;62149;2008;55697;Viajeros;742845.07;A
40123;2482;264447;2020;55698;Viajeros;195654.32474887;A
40123;2482;264447;2020;55565;Viajeros;136532.625544304;A
40123;2482;264447;2020;55697;Viajeros;59121.699204566;A
40123;2482;264447;2019;55698;Viajeros;625806.000000002;A
40123;2482;264447;2019;55565;Viajeros;324007.401433404;A
40123;2482;264447;2019;55697;Viajeros;301798.598566598;A
40123;2482;264447;2018;55698;Viajeros;625248.999993355;A
40123;2482;264447;2018;55565;Viajeros;321494.68656942;A
40123;2482;264447;2018;55697;Viajeros;303754.313423935;A
40123;2482;264447;2017;55698;Viajeros;626442.000003886;A
40123;2482;264447;2017;55565;Viajeros;320895.52050788;A
40123;2482;264447;2017;55697;Viajeros;305546.479496006;A
40123;2482;264447;2016;55698;Viajeros;586477.999995252;A
40123;2482;264447;2016;55565;Viajeros;310925.453295591;A
40123;2482;264447;2016;55697;Viajeros;275552.546699661;A
40123;2482;264447;2015;55698;Viajeros;549760.999998831;A
40123;2482;264447;2015;55565;Viajeros;283614.434706433;A
40123;2482;264447;2015;55697;Viajeros;266146.565292398;A
40123;2482;264447;2014;55698;Viajeros;541569.000003715;A
40123;2482;264447;2014;55565;Viajeros;282773.942933228;A
40123;2482;264447;2014;55697;Viajeros;258795.057070487;A
