D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
2017;3143;46367;40123;Sociedades disueltas;3536.0;A
2017;3143;46360;40123;Sociedades disueltas;216.0;A
2017;3143;46364;40123;Sociedades disueltas;3305.0;A
2017;3143;46362;40123;Sociedades disueltas;;A
2017;3143;46363;40123;Sociedades disueltas;3305.0;A
2017;3143;46365;40123;Sociedades disueltas;15.0;A
2017;2352;46367;40123;Sociedades disueltas;219.0;A
2017;2352;46360;40123;Sociedades disueltas;12.0;A
2017;2352;46364;40123;Sociedades disueltas;206.0;A
2017;2352;46363;40123;Sociedades disueltas;206.0;A
2017;2352;46365;40123;Sociedades disueltas;1.0;A
2017;2402;46367;40123;Sociedades disueltas;393.0;A
2017;2402;46360;40123;Sociedades disueltas;18.0;A
2017;2402;46364;40123;Sociedades disueltas;373.0;A
2017;2402;46363;40123;Sociedades disueltas;373.0;A
2017;2402;46365;40123;Sociedades disueltas;2.0;A
2017;2482;46367;40123;Sociedades disueltas;302.0;A
2017;2482;46360;40123;Sociedades disueltas;12.0;A
2017;2482;46364;40123;Sociedades disueltas;290.0;A
2017;2482;46363;40123;Sociedades disueltas;290.0;A
2017;2482;46365;40123;Sociedades disueltas;;A
2017;2713;46367;40123;Sociedades disueltas;308.0;A
2017;2713;46360;40123;Sociedades disueltas;13.0;A
2017;2713;46364;40123;Sociedades disueltas;295.0;A
2017;2713;46362;40123;Sociedades disueltas;;A
2017;2713;46363;40123;Sociedades disueltas;295.0;A
2017;2713;46365;40123;Sociedades disueltas;;A
2017;2797;46367;40123;Sociedades disueltas;166.0;A
2017;2797;46360;40123;Sociedades disueltas;6.0;A
2017;2797;46364;40123;Sociedades disueltas;158.0;A
2017;2797;46363;40123;Sociedades disueltas;158.0;A
2017;2797;46365;40123;Sociedades disueltas;2.0;A
2017;2911;46367;40123;Sociedades disueltas;143.0;A
2017;2911;46360;40123;Sociedades disueltas;10.0;A
2017;2911;46364;40123;Sociedades disueltas;133.0;A
2017;2911;46362;40123;Sociedades disueltas;;A
2017;2911;46363;40123;Sociedades disueltas;133.0;A
2017;2911;46365;40123;Sociedades disueltas;;A
2017;3023;46367;40123;Sociedades disueltas;998.0;A
2017;3023;46360;40123;Sociedades disueltas;53.0;A
2017;3023;46364;40123;Sociedades disueltas;943.0;A
2017;3023;46362;40123;Sociedades disueltas;;A
2017;3023;46363;40123;Sociedades disueltas;943.0;A
2017;3023;46365;40123;Sociedades disueltas;2.0;A
2017;3142;46367;40123;Sociedades disueltas;1007.0;A
2017;3142;46360;40123;Sociedades disueltas;92.0;A
2017;3142;46364;40123;Sociedades disueltas;907.0;A
2017;3142;46362;40123;Sociedades disueltas;;A
2017;3142;46363;40123;Sociedades disueltas;907.0;A
2017;3142;46365;40123;Sociedades disueltas;8.0;A
2016;3143;46367;40123;Sociedades disueltas;3231.0;A
2016;3143;46360;40123;Sociedades disueltas;212.0;A
2016;3143;46364;40123;Sociedades disueltas;3001.0;A
2016;3143;46362;40123;Sociedades disueltas;;A
2016;3143;46363;40123;Sociedades disueltas;3001.0;A
2016;3143;46365;40123;Sociedades disueltas;18.0;A
2016;2352;46367;40123;Sociedades disueltas;265.0;A
2016;2352;46360;40123;Sociedades disueltas;13.0;A
2016;2352;46364;40123;Sociedades disueltas;252.0;A
2016;2352;46363;40123;Sociedades disueltas;252.0;A
2016;2352;46365;40123;Sociedades disueltas;;A
2016;2402;46367;40123;Sociedades disueltas;339.0;A
2016;2402;46360;40123;Sociedades disueltas;16.0;A
2016;2402;46364;40123;Sociedades disueltas;322.0;A
2016;2402;46362;40123;Sociedades disueltas;;A
2016;2402;46363;40123;Sociedades disueltas;322.0;A
2016;2402;46365;40123;Sociedades disueltas;1.0;A
2016;2482;46367;40123;Sociedades disueltas;260.0;A
2016;2482;46360;40123;Sociedades disueltas;24.0;A
2016;2482;46364;40123;Sociedades disueltas;235.0;A
2016;2482;46362;40123;Sociedades disueltas;;A
2016;2482;46363;40123;Sociedades disueltas;235.0;A
2016;2482;46365;40123;Sociedades disueltas;1.0;A
2016;2713;46367;40123;Sociedades disueltas;317.0;A
2016;2713;46360;40123;Sociedades disueltas;20.0;A
2016;2713;46364;40123;Sociedades disueltas;296.0;A
2016;2713;46362;40123;Sociedades disueltas;;A
2016;2713;46363;40123;Sociedades disueltas;296.0;A
2016;2713;46365;40123;Sociedades disueltas;1.0;A
2016;2797;46367;40123;Sociedades disueltas;162.0;A
2016;2797;46360;40123;Sociedades disueltas;10.0;A
2016;2797;46364;40123;Sociedades disueltas;150.0;A
2016;2797;46363;40123;Sociedades disueltas;150.0;A
2016;2797;46365;40123;Sociedades disueltas;2.0;A
2016;2911;46367;40123;Sociedades disueltas;150.0;A
2016;2911;46360;40123;Sociedades disueltas;3.0;A
2016;2911;46364;40123;Sociedades disueltas;147.0;A
2016;2911;46363;40123;Sociedades disueltas;147.0;A
2016;2911;46365;40123;Sociedades disueltas;;A
2016;3023;46367;40123;Sociedades disueltas;832.0;A
2016;3023;46360;40123;Sociedades disueltas;34.0;A
2016;3023;46364;40123;Sociedades disueltas;789.0;A
2016;3023;46362;40123;Sociedades disueltas;;A
2016;3023;46363;40123;Sociedades disueltas;789.0;A
2016;3023;46365;40123;Sociedades disueltas;9.0;A
2016;3142;46367;40123;Sociedades disueltas;906.0;A
2016;3142;46360;40123;Sociedades disueltas;92.0;A
2016;3142;46364;40123;Sociedades disueltas;810.0;A
2016;3142;46362;40123;Sociedades disueltas;;A
2016;3142;46363;40123;Sociedades disueltas;810.0;A
2016;3142;46365;40123;Sociedades disueltas;4.0;A
2015;3143;46367;40123;Sociedades disueltas;2946.0;A
2015;3143;46360;40123;Sociedades disueltas;198.0;A
2015;3143;46364;40123;Sociedades disueltas;2727.0;A
2015;3143;46362;40123;Sociedades disueltas;;A
2015;3143;46363;40123;Sociedades disueltas;2727.0;A
2015;3143;46365;40123;Sociedades disueltas;21.0;A
2015;2352;46367;40123;Sociedades disueltas;173.0;A
2015;2352;46360;40123;Sociedades disueltas;8.0;A
2015;2352;46364;40123;Sociedades disueltas;164.0;A
2015;2352;46362;40123;Sociedades disueltas;;A
2015;2352;46363;40123;Sociedades disueltas;164.0;A
2015;2352;46365;40123;Sociedades disueltas;1.0;A
2015;2402;46367;40123;Sociedades disueltas;339.0;A
2015;2402;46360;40123;Sociedades disueltas;23.0;A
2015;2402;46364;40123;Sociedades disueltas;316.0;A
2015;2402;46362;40123;Sociedades disueltas;;A
2015;2402;46363;40123;Sociedades disueltas;316.0;A
2015;2402;46365;40123;Sociedades disueltas;;A
2015;2482;46367;40123;Sociedades disueltas;244.0;A
2015;2482;46360;40123;Sociedades disueltas;21.0;A
2015;2482;46364;40123;Sociedades disueltas;222.0;A
2015;2482;46362;40123;Sociedades disueltas;;A
2015;2482;46363;40123;Sociedades disueltas;222.0;A
2015;2482;46365;40123;Sociedades disueltas;1.0;A
2015;2713;46367;40123;Sociedades disueltas;312.0;A
2015;2713;46360;40123;Sociedades disueltas;16.0;A
2015;2713;46364;40123;Sociedades disueltas;294.0;A
2015;2713;46362;40123;Sociedades disueltas;;A
2015;2713;46363;40123;Sociedades disueltas;294.0;A
2015;2713;46365;40123;Sociedades disueltas;2.0;A
2015;2797;46367;40123;Sociedades disueltas;132.0;A
2015;2797;46360;40123;Sociedades disueltas;7.0;A
2015;2797;46364;40123;Sociedades disueltas;125.0;A
2015;2797;46363;40123;Sociedades disueltas;125.0;A
2015;2797;46365;40123;Sociedades disueltas;;A
2015;2911;46367;40123;Sociedades disueltas;174.0;A
2015;2911;46360;40123;Sociedades disueltas;17.0;A
2015;2911;46364;40123;Sociedades disueltas;156.0;A
2015;2911;46362;40123;Sociedades disueltas;;A
2015;2911;46363;40123;Sociedades disueltas;156.0;A
2015;2911;46365;40123;Sociedades disueltas;1.0;A
2015;3023;46367;40123;Sociedades disueltas;870.0;A
2015;3023;46360;40123;Sociedades disueltas;47.0;A
2015;3023;46364;40123;Sociedades disueltas;820.0;A
2015;3023;46362;40123;Sociedades disueltas;;A
2015;3023;46363;40123;Sociedades disueltas;820.0;A
2015;3023;46365;40123;Sociedades disueltas;3.0;A
2015;3142;46367;40123;Sociedades disueltas;702.0;A
2015;3142;46360;40123;Sociedades disueltas;59.0;A
2015;3142;46364;40123;Sociedades disueltas;630.0;A
2015;3142;46363;40123;Sociedades disueltas;630.0;A
2015;3142;46365;40123;Sociedades disueltas;13.0;A
2014;3143;46367;40123;Sociedades disueltas;3187.0;A
2014;3143;46360;40123;Sociedades disueltas;214.0;A
2014;3143;46364;40123;Sociedades disueltas;2950.0;A
2014;3143;46362;40123;Sociedades disueltas;;A
2014;3143;46363;40123;Sociedades disueltas;2950.0;A
2014;3143;46365;40123;Sociedades disueltas;23.0;A
2014;2352;46367;40123;Sociedades disueltas;233.0;A
2014;2352;46360;40123;Sociedades disueltas;15.0;A
2014;2352;46364;40123;Sociedades disueltas;216.0;A
2014;2352;46363;40123;Sociedades disueltas;216.0;A
2014;2352;46365;40123;Sociedades disueltas;2.0;A
2014;2402;46367;40123;Sociedades disueltas;350.0;A
2014;2402;46360;40123;Sociedades disueltas;21.0;A
2014;2402;46364;40123;Sociedades disueltas;328.0;A
2014;2402;46363;40123;Sociedades disueltas;328.0;A
2014;2402;46365;40123;Sociedades disueltas;1.0;A
2014;2482;46367;40123;Sociedades disueltas;283.0;A
2014;2482;46360;40123;Sociedades disueltas;19.0;A
2014;2482;46364;40123;Sociedades disueltas;260.0;A
2014;2482;46363;40123;Sociedades disueltas;260.0;A
2014;2482;46365;40123;Sociedades disueltas;4.0;A
2014;2713;46367;40123;Sociedades disueltas;312.0;A
2014;2713;46360;40123;Sociedades disueltas;26.0;A
2014;2713;46364;40123;Sociedades disueltas;285.0;A
2014;2713;46362;40123;Sociedades disueltas;;A
2014;2713;46363;40123;Sociedades disueltas;285.0;A
2014;2713;46365;40123;Sociedades disueltas;1.0;A
2014;2797;46367;40123;Sociedades disueltas;190.0;A
2014;2797;46360;40123;Sociedades disueltas;14.0;A
2014;2797;46364;40123;Sociedades disueltas;176.0;A
2014;2797;46363;40123;Sociedades disueltas;176.0;A
2014;2797;46365;40123;Sociedades disueltas;;A
2014;2911;46367;40123;Sociedades disueltas;164.0;A
2014;2911;46360;40123;Sociedades disueltas;9.0;A
2014;2911;46364;40123;Sociedades disueltas;155.0;A
2014;2911;46362;40123;Sociedades disueltas;;A
2014;2911;46363;40123;Sociedades disueltas;155.0;A
2014;2911;46365;40123;Sociedades disueltas;;A
2014;3023;46367;40123;Sociedades disueltas;836.0;A
2014;3023;46360;40123;Sociedades disueltas;39.0;A
2014;3023;46364;40123;Sociedades disueltas;793.0;A
2014;3023;46362;40123;Sociedades disueltas;;A
2014;3023;46363;40123;Sociedades disueltas;793.0;A
2014;3023;46365;40123;Sociedades disueltas;4.0;A
2014;3142;46367;40123;Sociedades disueltas;819.0;A
2014;3142;46360;40123;Sociedades disueltas;71.0;A
2014;3142;46364;40123;Sociedades disueltas;737.0;A
2014;3142;46362;40123;Sociedades disueltas;;A
2014;3142;46363;40123;Sociedades disueltas;737.0;A
2014;3142;46365;40123;Sociedades disueltas;11.0;A
2013;3143;46367;40123;Sociedades disueltas;3713.0;A
2013;3143;46360;40123;Sociedades disueltas;269.0;A
2013;3143;46364;40123;Sociedades disueltas;3409.0;A
2013;3143;46362;40123;Sociedades disueltas;;A
2013;3143;46363;40123;Sociedades disueltas;3409.0;A
2013;3143;46365;40123;Sociedades disueltas;35.0;A
2013;2352;46367;40123;Sociedades disueltas;268.0;A
2013;2352;46360;40123;Sociedades disueltas;15.0;A
2013;2352;46364;40123;Sociedades disueltas;251.0;A
2013;2352;46363;40123;Sociedades disueltas;251.0;A
2013;2352;46365;40123;Sociedades disueltas;2.0;A
2013;2402;46367;40123;Sociedades disueltas;380.0;A
2013;2402;46360;40123;Sociedades disueltas;28.0;A
2013;2402;46364;40123;Sociedades disueltas;351.0;A
2013;2402;46362;40123;Sociedades disueltas;;A
2013;2402;46363;40123;Sociedades disueltas;351.0;A
2013;2402;46365;40123;Sociedades disueltas;1.0;A
2013;2482;46367;40123;Sociedades disueltas;343.0;A
2013;2482;46360;40123;Sociedades disueltas;27.0;A
2013;2482;46364;40123;Sociedades disueltas;314.0;A
2013;2482;46362;40123;Sociedades disueltas;;A
2013;2482;46363;40123;Sociedades disueltas;314.0;A
2013;2482;46365;40123;Sociedades disueltas;2.0;A
2013;2713;46367;40123;Sociedades disueltas;378.0;A
2013;2713;46360;40123;Sociedades disueltas;18.0;A
2013;2713;46364;40123;Sociedades disueltas;360.0;A
2013;2713;46362;40123;Sociedades disueltas;;A
2013;2713;46363;40123;Sociedades disueltas;360.0;A
2013;2713;46365;40123;Sociedades disueltas;;A
2013;2797;46367;40123;Sociedades disueltas;165.0;A
2013;2797;46360;40123;Sociedades disueltas;19.0;A
2013;2797;46364;40123;Sociedades disueltas;144.0;A
2013;2797;46363;40123;Sociedades disueltas;144.0;A
2013;2797;46365;40123;Sociedades disueltas;2.0;A
2013;2911;46367;40123;Sociedades disueltas;235.0;A
2013;2911;46360;40123;Sociedades disueltas;10.0;A
2013;2911;46364;40123;Sociedades disueltas;224.0;A
2013;2911;46362;40123;Sociedades disueltas;;A
2013;2911;46363;40123;Sociedades disueltas;224.0;A
2013;2911;46365;40123;Sociedades disueltas;1.0;A
2013;3023;46367;40123;Sociedades disueltas;905.0;A
2013;3023;46360;40123;Sociedades disueltas;49.0;A
2013;3023;46364;40123;Sociedades disueltas;851.0;A
2013;3023;46362;40123;Sociedades disueltas;;A
2013;3023;46363;40123;Sociedades disueltas;851.0;A
2013;3023;46365;40123;Sociedades disueltas;5.0;A
2013;3142;46367;40123;Sociedades disueltas;1039.0;A
2013;3142;46360;40123;Sociedades disueltas;103.0;A
2013;3142;46364;40123;Sociedades disueltas;914.0;A
2013;3142;46362;40123;Sociedades disueltas;;A
2013;3142;46363;40123;Sociedades disueltas;914.0;A
2013;3142;46365;40123;Sociedades disueltas;22.0;A
2012;3143;46367;40123;Sociedades disueltas;3309.0;A
2012;3143;46360;40123;Sociedades disueltas;189.0;A
2012;3143;46364;40123;Sociedades disueltas;3094.0;A
2012;3143;46362;40123;Sociedades disueltas;;A
2012;3143;46363;40123;Sociedades disueltas;3094.0;A
2012;3143;46365;40123;Sociedades disueltas;26.0;A
2012;2352;46367;40123;Sociedades disueltas;283.0;A
2012;2352;46360;40123;Sociedades disueltas;10.0;A
2012;2352;46364;40123;Sociedades disueltas;273.0;A
2012;2352;46363;40123;Sociedades disueltas;273.0;A
2012;2352;46365;40123;Sociedades disueltas;;A
2012;2402;46367;40123;Sociedades disueltas;368.0;A
2012;2402;46360;40123;Sociedades disueltas;19.0;A
2012;2402;46364;40123;Sociedades disueltas;345.0;A
2012;2402;46362;40123;Sociedades disueltas;;A
2012;2402;46363;40123;Sociedades disueltas;345.0;A
2012;2402;46365;40123;Sociedades disueltas;4.0;A
2012;2482;46367;40123;Sociedades disueltas;319.0;A
2012;2482;46360;40123;Sociedades disueltas;19.0;A
2012;2482;46364;40123;Sociedades disueltas;293.0;A
2012;2482;46363;40123;Sociedades disueltas;293.0;A
2012;2482;46365;40123;Sociedades disueltas;7.0;A
2012;2713;46367;40123;Sociedades disueltas;350.0;A
2012;2713;46360;40123;Sociedades disueltas;14.0;A
2012;2713;46364;40123;Sociedades disueltas;336.0;A
2012;2713;46362;40123;Sociedades disueltas;;A
2012;2713;46363;40123;Sociedades disueltas;336.0;A
2012;2713;46365;40123;Sociedades disueltas;;A
2012;2797;46367;40123;Sociedades disueltas;190.0;A
2012;2797;46360;40123;Sociedades disueltas;10.0;A
2012;2797;46364;40123;Sociedades disueltas;178.0;A
2012;2797;46362;40123;Sociedades disueltas;;A
2012;2797;46363;40123;Sociedades disueltas;178.0;A
2012;2797;46365;40123;Sociedades disueltas;2.0;A
2012;2911;46367;40123;Sociedades disueltas;196.0;A
2012;2911;46360;40123;Sociedades disueltas;13.0;A
2012;2911;46364;40123;Sociedades disueltas;181.0;A
2012;2911;46362;40123;Sociedades disueltas;;A
2012;2911;46363;40123;Sociedades disueltas;181.0;A
2012;2911;46365;40123;Sociedades disueltas;2.0;A
2012;3023;46367;40123;Sociedades disueltas;800.0;A
2012;3023;46360;40123;Sociedades disueltas;32.0;A
2012;3023;46364;40123;Sociedades disueltas;767.0;A
2012;3023;46362;40123;Sociedades disueltas;;A
2012;3023;46363;40123;Sociedades disueltas;767.0;A
2012;3023;46365;40123;Sociedades disueltas;1.0;A
2012;3142;46367;40123;Sociedades disueltas;803.0;A
2012;3142;46360;40123;Sociedades disueltas;72.0;A
2012;3142;46364;40123;Sociedades disueltas;721.0;A
2012;3142;46362;40123;Sociedades disueltas;;A
2012;3142;46363;40123;Sociedades disueltas;721.0;A
2012;3142;46365;40123;Sociedades disueltas;10.0;A
2011;3143;46367;40123;Sociedades disueltas;2925.0;A
2011;3143;46360;40123;Sociedades disueltas;202.0;A
2011;3143;46364;40123;Sociedades disueltas;2696.0;A
2011;3143;46362;40123;Sociedades disueltas;;A
2011;3143;46363;40123;Sociedades disueltas;2696.0;A
2011;3143;46365;40123;Sociedades disueltas;27.0;A
2011;2352;46367;40123;Sociedades disueltas;281.0;A
2011;2352;46360;40123;Sociedades disueltas;7.0;A
2011;2352;46364;40123;Sociedades disueltas;274.0;A
2011;2352;46362;40123;Sociedades disueltas;;A
2011;2352;46363;40123;Sociedades disueltas;274.0;A
2011;2352;46365;40123;Sociedades disueltas;;A
2011;2402;46367;40123;Sociedades disueltas;295.0;A
2011;2402;46360;40123;Sociedades disueltas;12.0;A
2011;2402;46364;40123;Sociedades disueltas;281.0;A
2011;2402;46362;40123;Sociedades disueltas;;A
2011;2402;46363;40123;Sociedades disueltas;281.0;A
2011;2402;46365;40123;Sociedades disueltas;2.0;A
2011;2482;46367;40123;Sociedades disueltas;264.0;A
2011;2482;46360;40123;Sociedades disueltas;20.0;A
2011;2482;46364;40123;Sociedades disueltas;239.0;A
2011;2482;46362;40123;Sociedades disueltas;;A
2011;2482;46363;40123;Sociedades disueltas;239.0;A
2011;2482;46365;40123;Sociedades disueltas;5.0;A
2011;2713;46367;40123;Sociedades disueltas;286.0;A
2011;2713;46360;40123;Sociedades disueltas;17.0;A
2011;2713;46364;40123;Sociedades disueltas;269.0;A
2011;2713;46362;40123;Sociedades disueltas;;A
2011;2713;46363;40123;Sociedades disueltas;269.0;A
2011;2713;46365;40123;Sociedades disueltas;;A
2011;2797;46367;40123;Sociedades disueltas;148.0;A
2011;2797;46360;40123;Sociedades disueltas;13.0;A
2011;2797;46364;40123;Sociedades disueltas;132.0;A
2011;2797;46362;40123;Sociedades disueltas;;A
2011;2797;46363;40123;Sociedades disueltas;132.0;A
2011;2797;46365;40123;Sociedades disueltas;3.0;A
2011;2911;46367;40123;Sociedades disueltas;189.0;A
2011;2911;46360;40123;Sociedades disueltas;12.0;A
2011;2911;46364;40123;Sociedades disueltas;177.0;A
2011;2911;46362;40123;Sociedades disueltas;;A
2011;2911;46363;40123;Sociedades disueltas;177.0;A
2011;2911;46365;40123;Sociedades disueltas;;A
2011;3023;46367;40123;Sociedades disueltas;776.0;A
2011;3023;46360;40123;Sociedades disueltas;39.0;A
2011;3023;46364;40123;Sociedades disueltas;736.0;A
2011;3023;46362;40123;Sociedades disueltas;;A
2011;3023;46363;40123;Sociedades disueltas;736.0;A
2011;3023;46365;40123;Sociedades disueltas;1.0;A
2011;3142;46367;40123;Sociedades disueltas;686.0;A
2011;3142;46360;40123;Sociedades disueltas;82.0;A
2011;3142;46364;40123;Sociedades disueltas;588.0;A
2011;3142;46362;40123;Sociedades disueltas;;A
2011;3142;46363;40123;Sociedades disueltas;588.0;A
2011;3142;46365;40123;Sociedades disueltas;16.0;A
2010;3143;46367;40123;Sociedades disueltas;2824.0;A
2010;3143;46360;40123;Sociedades disueltas;148.0;A
2010;3143;46364;40123;Sociedades disueltas;2650.0;A
2010;3143;46362;40123;Sociedades disueltas;;A
2010;3143;46363;40123;Sociedades disueltas;2650.0;A
2010;3143;46365;40123;Sociedades disueltas;26.0;A
2010;2352;46367;40123;Sociedades disueltas;356.0;A
2010;2352;46360;40123;Sociedades disueltas;10.0;A
2010;2352;46364;40123;Sociedades disueltas;345.0;A
