D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;D_FORMA_JUR_SOCMER_0;INDICATOR;FREQ;D_CNAE09_0;D_SEXO_SOCIOS_0;OBS_VALUE
A;2244;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2005;46364;CAP_SUSCRITO;A;_Z;_Z;26106.0
A;2244;2005;46364;SOC_CONST;A;_Z;_Z;3.0
A;2244;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2005;46367;CAP_SUSCRITO;A;_Z;_Z;26106.0
A;2244;2005;46367;SOC_CONST;A;_Z;_Z;3.0
A;2244;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2006;46364;CAP_SUSCRITO;A;_Z;_Z;9000.0
A;2244;2006;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2006;46367;CAP_SUSCRITO;A;_Z;_Z;9000.0
A;2244;2006;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2007;46364;CAP_SUSCRITO;A;_Z;_Z;22010.0
A;2244;2007;46364;SOC_CONST;A;_Z;_Z;2.0
A;2244;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2007;46367;CAP_SUSCRITO;A;_Z;_Z;22010.0
A;2244;2007;46367;SOC_CONST;A;_Z;_Z;2.0
A;2244;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2011;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2244;2011;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2011;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2244;2011;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2012;46364;CAP_SUSCRITO;A;_Z;_Z;3200.0
A;2244;2012;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2012;46367;CAP_SUSCRITO;A;_Z;_Z;3200.0
A;2244;2012;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2013;46364;CAP_SUSCRITO;A;_Z;_Z;23000.0
A;2244;2013;46364;SOC_CONST;A;_Z;_Z;2.0
A;2244;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2013;46367;CAP_SUSCRITO;A;_Z;_Z;23000.0
A;2244;2013;46367;SOC_CONST;A;_Z;_Z;2.0
A;2244;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2014;46364;CAP_SUSCRITO;A;_Z;_Z;3500.0
A;2244;2014;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2014;46367;CAP_SUSCRITO;A;_Z;_Z;3500.0
A;2244;2014;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2015;46364;CAP_SUSCRITO;A;_Z;_Z;3005.0
A;2244;2015;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2015;46367;CAP_SUSCRITO;A;_Z;_Z;3005.0
A;2244;2015;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2019;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2244;2019;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2019;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2244;2019;46367;SOC_CONST;A;_Z;_Z;1.0
A;2244;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2244;2020;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2244;2020;46364;SOC_CONST;A;_Z;_Z;1.0
A;2244;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2244;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2244;2020;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2244;2020;46367;SOC_CONST;A;_Z;_Z;1.0
A;2245;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2245;2003;46364;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2245;2003;46364;SOC_CONST;A;_Z;_Z;1.0
A;2245;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2245;2003;46367;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2245;2003;46367;SOC_CONST;A;_Z;_Z;1.0
A;2245;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2245;2006;46364;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2245;2006;46364;SOC_CONST;A;_Z;_Z;1.0
A;2245;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2245;2006;46367;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2245;2006;46367;SOC_CONST;A;_Z;_Z;1.0
A;2245;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2245;2007;46364;CAP_SUSCRITO;A;_Z;_Z;6200.0
A;2245;2007;46364;SOC_CONST;A;_Z;_Z;2.0
A;2245;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2245;2007;46367;CAP_SUSCRITO;A;_Z;_Z;6200.0
A;2245;2007;46367;SOC_CONST;A;_Z;_Z;2.0
A;2245;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2245;2014;46364;CAP_SUSCRITO;A;_Z;_Z;3050.0
A;2245;2014;46364;SOC_CONST;A;_Z;_Z;1.0
A;2245;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2245;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2245;2014;46367;CAP_SUSCRITO;A;_Z;_Z;3050.0
A;2245;2014;46367;SOC_CONST;A;_Z;_Z;1.0
A;2246;2003;46361;CAP_SUSCRITO;A;_Z;_Z;60200.0
A;2246;2003;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2003;46364;CAP_SUSCRITO;A;_Z;_Z;245914.0
A;2246;2003;46364;SOC_CONST;A;_Z;_Z;40.0
A;2246;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2003;46367;CAP_SUSCRITO;A;_Z;_Z;306114.0
A;2246;2003;46367;SOC_CONST;A;_Z;_Z;41.0
A;2246;2004;46361;CAP_SUSCRITO;A;_Z;_Z;60600.0
A;2246;2004;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2004;46364;CAP_SUSCRITO;A;_Z;_Z;821004.0
A;2246;2004;46364;SOC_CONST;A;_Z;_Z;51.0
A;2246;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2004;46367;CAP_SUSCRITO;A;_Z;_Z;881604.0
A;2246;2004;46367;SOC_CONST;A;_Z;_Z;52.0
A;2246;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2005;46364;CAP_SUSCRITO;A;_Z;_Z;719640.0
A;2246;2005;46364;SOC_CONST;A;_Z;_Z;49.0
A;2246;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2005;46367;CAP_SUSCRITO;A;_Z;_Z;719640.0
A;2246;2005;46367;SOC_CONST;A;_Z;_Z;49.0
A;2246;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2006;46364;CAP_SUSCRITO;A;_Z;_Z;1470466.0
A;2246;2006;46364;SOC_CONST;A;_Z;_Z;53.0
A;2246;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2006;46367;CAP_SUSCRITO;A;_Z;_Z;1470466.0
A;2246;2006;46367;SOC_CONST;A;_Z;_Z;53.0
A;2246;2007;46361;CAP_SUSCRITO;A;_Z;_Z;90000.0
A;2246;2007;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2007;46364;CAP_SUSCRITO;A;_Z;_Z;348209.0
A;2246;2007;46364;SOC_CONST;A;_Z;_Z;58.0
A;2246;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2007;46367;CAP_SUSCRITO;A;_Z;_Z;438209.0
A;2246;2007;46367;SOC_CONST;A;_Z;_Z;59.0
A;2246;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2008;46364;CAP_SUSCRITO;A;_Z;_Z;134459.0
A;2246;2008;46364;SOC_CONST;A;_Z;_Z;21.0
A;2246;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2008;46367;CAP_SUSCRITO;A;_Z;_Z;134459.0
A;2246;2008;46367;SOC_CONST;A;_Z;_Z;21.0
A;2246;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2009;46364;CAP_SUSCRITO;A;_Z;_Z;136856.0
A;2246;2009;46364;SOC_CONST;A;_Z;_Z;15.0
A;2246;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2009;46367;CAP_SUSCRITO;A;_Z;_Z;136856.0
A;2246;2009;46367;SOC_CONST;A;_Z;_Z;15.0
A;2246;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2010;46364;CAP_SUSCRITO;A;_Z;_Z;45557.0
A;2246;2010;46364;SOC_CONST;A;_Z;_Z;12.0
A;2246;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2010;46366;SOC_CONST;A;_Z;_Z;1.0
A;2246;2010;46367;CAP_SUSCRITO;A;_Z;_Z;45557.0
A;2246;2010;46367;SOC_CONST;A;_Z;_Z;13.0
A;2246;2011;46361;CAP_SUSCRITO;A;_Z;_Z;60000.0
A;2246;2011;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2011;46364;CAP_SUSCRITO;A;_Z;_Z;391017.06
A;2246;2011;46364;SOC_CONST;A;_Z;_Z;21.0
A;2246;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2011;46367;CAP_SUSCRITO;A;_Z;_Z;451017.06
A;2246;2011;46367;SOC_CONST;A;_Z;_Z;22.0
A;2246;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2012;46364;CAP_SUSCRITO;A;_Z;_Z;661062.0
A;2246;2012;46364;SOC_CONST;A;_Z;_Z;18.0
A;2246;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2012;46367;CAP_SUSCRITO;A;_Z;_Z;661062.0
A;2246;2012;46367;SOC_CONST;A;_Z;_Z;18.0
A;2246;2013;46361;CAP_SUSCRITO;A;_Z;_Z;60000.0
A;2246;2013;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2013;46364;CAP_SUSCRITO;A;_Z;_Z;261377.0
A;2246;2013;46364;SOC_CONST;A;_Z;_Z;17.0
A;2246;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2013;46367;CAP_SUSCRITO;A;_Z;_Z;321377.0
A;2246;2013;46367;SOC_CONST;A;_Z;_Z;18.0
A;2246;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2014;46364;CAP_SUSCRITO;A;_Z;_Z;2851396.0
A;2246;2014;46364;SOC_CONST;A;_Z;_Z;28.0
A;2246;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2014;46367;CAP_SUSCRITO;A;_Z;_Z;2851396.0
A;2246;2014;46367;SOC_CONST;A;_Z;_Z;28.0
A;2246;2015;46361;CAP_SUSCRITO;A;_Z;_Z;60000.0
A;2246;2015;46361;SOC_CONST;A;_Z;_Z;1.0
A;2246;2015;46364;CAP_SUSCRITO;A;_Z;_Z;659160.0
A;2246;2015;46364;SOC_CONST;A;_Z;_Z;32.0
A;2246;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2015;46367;CAP_SUSCRITO;A;_Z;_Z;719160.0
A;2246;2015;46367;SOC_CONST;A;_Z;_Z;33.0
A;2246;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2016;46364;CAP_SUSCRITO;A;_Z;_Z;1133550.0
A;2246;2016;46364;SOC_CONST;A;_Z;_Z;20.0
A;2246;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2016;46367;CAP_SUSCRITO;A;_Z;_Z;1133550.0
A;2246;2016;46367;SOC_CONST;A;_Z;_Z;20.0
A;2246;2017;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2017;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2017;46364;CAP_SUSCRITO;A;_Z;_Z;172936.0
A;2246;2017;46364;SOC_CONST;A;_Z;_Z;17.0
A;2246;2017;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2017;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2017;46367;CAP_SUSCRITO;A;_Z;_Z;172936.0
A;2246;2017;46367;SOC_CONST;A;_Z;_Z;17.0
A;2246;2018;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2018;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2018;46364;CAP_SUSCRITO;A;_Z;_Z;450903.0
A;2246;2018;46364;SOC_CONST;A;_Z;_Z;27.0
A;2246;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2018;46367;CAP_SUSCRITO;A;_Z;_Z;450903.0
A;2246;2018;46367;SOC_CONST;A;_Z;_Z;27.0
A;2246;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2019;46364;CAP_SUSCRITO;A;_Z;_Z;1183710.0
A;2246;2019;46364;SOC_CONST;A;_Z;_Z;30.0
A;2246;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2019;46367;CAP_SUSCRITO;A;_Z;_Z;1183710.0
A;2246;2019;46367;SOC_CONST;A;_Z;_Z;30.0
A;2246;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2246;2020;46364;CAP_SUSCRITO;A;_Z;_Z;463675.0
A;2246;2020;46364;SOC_CONST;A;_Z;_Z;18.0
A;2246;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2246;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2246;2020;46367;CAP_SUSCRITO;A;_Z;_Z;463675.0
A;2246;2020;46367;SOC_CONST;A;_Z;_Z;18.0
A;2247;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2003;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2247;2003;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2003;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2247;2003;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2005;46364;CAP_SUSCRITO;A;_Z;_Z;6016.0
A;2247;2005;46364;SOC_CONST;A;_Z;_Z;2.0
A;2247;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2005;46367;CAP_SUSCRITO;A;_Z;_Z;6016.0
A;2247;2005;46367;SOC_CONST;A;_Z;_Z;2.0
A;2247;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2006;46364;CAP_SUSCRITO;A;_Z;_Z;3012.0
A;2247;2006;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2006;46367;CAP_SUSCRITO;A;_Z;_Z;3012.0
A;2247;2006;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2007;46364;CAP_SUSCRITO;A;_Z;_Z;3030.0
A;2247;2007;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2007;46367;CAP_SUSCRITO;A;_Z;_Z;3030.0
A;2247;2007;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2009;46364;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2247;2009;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2009;46367;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2247;2009;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2011;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2247;2011;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2011;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2247;2011;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2015;46364;CAP_SUSCRITO;A;_Z;_Z;307888.0
A;2247;2015;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2015;46367;CAP_SUSCRITO;A;_Z;_Z;307888.0
A;2247;2015;46367;SOC_CONST;A;_Z;_Z;1.0
A;2247;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2247;2020;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2247;2020;46364;SOC_CONST;A;_Z;_Z;1.0
A;2247;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2247;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2247;2020;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2247;2020;46367;SOC_CONST;A;_Z;_Z;1.0
A;2248;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2003;46364;CAP_SUSCRITO;A;_Z;_Z;9000.0
A;2248;2003;46364;SOC_CONST;A;_Z;_Z;1.0
A;2248;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2003;46367;CAP_SUSCRITO;A;_Z;_Z;9000.0
A;2248;2003;46367;SOC_CONST;A;_Z;_Z;1.0
A;2248;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2004;46364;CAP_SUSCRITO;A;_Z;_Z;18080.0
A;2248;2004;46364;SOC_CONST;A;_Z;_Z;3.0
A;2248;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2004;46367;CAP_SUSCRITO;A;_Z;_Z;18080.0
A;2248;2004;46367;SOC_CONST;A;_Z;_Z;3.0
A;2248;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2005;46364;CAP_SUSCRITO;A;_Z;_Z;10000.0
A;2248;2005;46364;SOC_CONST;A;_Z;_Z;1.0
A;2248;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2005;46367;CAP_SUSCRITO;A;_Z;_Z;10000.0
A;2248;2005;46367;SOC_CONST;A;_Z;_Z;1.0
A;2248;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2006;46364;CAP_SUSCRITO;A;_Z;_Z;412010.0
A;2248;2006;46364;SOC_CONST;A;_Z;_Z;2.0
A;2248;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2006;46367;CAP_SUSCRITO;A;_Z;_Z;412010.0
A;2248;2006;46367;SOC_CONST;A;_Z;_Z;2.0
A;2248;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2009;46364;CAP_SUSCRITO;A;_Z;_Z;83006.0
A;2248;2009;46364;SOC_CONST;A;_Z;_Z;2.0
A;2248;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2009;46367;CAP_SUSCRITO;A;_Z;_Z;83006.0
A;2248;2009;46367;SOC_CONST;A;_Z;_Z;2.0
A;2248;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2015;46364;CAP_SUSCRITO;A;_Z;_Z;64100.0
A;2248;2015;46364;SOC_CONST;A;_Z;_Z;2.0
A;2248;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2015;46367;CAP_SUSCRITO;A;_Z;_Z;64100.0
A;2248;2015;46367;SOC_CONST;A;_Z;_Z;2.0
A;2248;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2016;46364;CAP_SUSCRITO;A;_Z;_Z;24000.0
A;2248;2016;46364;SOC_CONST;A;_Z;_Z;1.0
A;2248;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2016;46367;CAP_SUSCRITO;A;_Z;_Z;24000.0
A;2248;2016;46367;SOC_CONST;A;_Z;_Z;1.0
A;2248;2017;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2017;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2017;46364;CAP_SUSCRITO;A;_Z;_Z;128544.0
A;2248;2017;46364;SOC_CONST;A;_Z;_Z;1.0
A;2248;2017;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2017;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2017;46367;CAP_SUSCRITO;A;_Z;_Z;128544.0
A;2248;2017;46367;SOC_CONST;A;_Z;_Z;1.0
A;2248;2018;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2018;46361;SOC_CONST;A;_Z;_Z;0.0
A;2248;2018;46364;CAP_SUSCRITO;A;_Z;_Z;9100.0
A;2248;2018;46364;SOC_CONST;A;_Z;_Z;2.0
A;2248;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2248;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2248;2018;46367;CAP_SUSCRITO;A;_Z;_Z;9100.0
A;2248;2018;46367;SOC_CONST;A;_Z;_Z;2.0
A;2249;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
