D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;FREQ;D_CNAE09_0;D_SEXO_SOCIOS_0;OBS_VALUE
2019;ES611;46363;A;SM_AMP_CAP;A;_Z;_Z;384.0
2019;ES611;46363;A;SM_FUS;A;_Z;_Z;15.0
2019;ES611;46363;A;SOC_CONST;A;_Z;_Z;1321.0
2019;ES611;46363;A;SOC_DIS;A;_Z;_Z;245.0
2019;ES611;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES611;46363;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES611;46363;A;SOC_EXT;A;_Z;_Z;225.0
2019;ES611;46363;A;SOC_RED_CAP;A;_Z;_Z;54.0
2019;ES611;46363;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES611;46364;A;SM_ACR;A;_Z;_Z;35.0
2019;ES611;46364;A;SM_AMP_CAP;A;_Z;_Z;385.0
2019;ES611;46364;A;SM_FUS;A;_Z;_Z;15.0
2019;ES611;46364;A;SOC_CONST;A;_Z;_Z;1321.0
2019;ES611;46364;A;SOC_DIS;A;_Z;_Z;246.0
2019;ES611;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES611;46364;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES611;46364;A;SOC_EXT;A;_Z;_Z;226.0
2019;ES611;46364;A;SOC_RED_CAP;A;_Z;_Z;54.0
2019;ES611;46364;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES611;46365;A;SM_ACR;A;_Z;_Z;1.0
2019;ES611;46365;A;SM_AMP_CAP;A;_Z;_Z;0.0
2019;ES611;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_CONST;A;_Z;_Z;4.0
2019;ES611;46365;A;SOC_DIS;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_EXT;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES611;46365;A;SOC_TRANS;A;_Z;_Z;2.0
2019;ES611;46367;A;SM_ACR;A;_Z;_Z;37.0
2019;ES611;46367;A;SM_AMP_CAP;A;_Z;_Z;399.0
2019;ES611;46367;A;SM_FUS;A;_Z;_Z;18.0
2019;ES611;46367;A;SOC_CONST;A;_Z;_Z;1333.0
2019;ES611;46367;A;SOC_DIS;A;_Z;_Z;259.0
2019;ES611;46367;A;SOC_DIV;A;_Z;_Z;2.0
2019;ES611;46367;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES611;46367;A;SOC_EXT;A;_Z;_Z;239.0
2019;ES611;46367;A;SOC_RED_CAP;A;_Z;_Z;60.0
2019;ES611;46367;A;SOC_TRANS;A;_Z;_Z;8.0
2019;ES612;46360;A;SM_ACR;A;_Z;_Z;0.0
2019;ES612;46360;A;SM_AMP_CAP;A;_Z;_Z;10.0
2019;ES612;46360;A;SM_FUS;A;_Z;_Z;1.0
2019;ES612;46360;A;SOC_CONST;A;_Z;_Z;4.0
2019;ES612;46360;A;SOC_DIS;A;_Z;_Z;10.0
2019;ES612;46360;A;SOC_DIV;A;_Z;_Z;2.0
2019;ES612;46360;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES612;46360;A;SOC_EXT;A;_Z;_Z;7.0
2019;ES612;46360;A;SOC_RED_CAP;A;_Z;_Z;7.0
2019;ES612;46360;A;SOC_TRANS;A;_Z;_Z;7.0
2019;ES612;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES612;46362;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES612;46362;A;SM_FUS;A;_Z;_Z;0.0
2019;ES612;46362;A;SOC_CONST;A;_Z;_Z;1.0
2019;ES612;46362;A;SOC_DIS;A;_Z;_Z;1.0
2019;ES612;46362;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES612;46362;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES612;46362;A;SOC_EXT;A;_Z;_Z;1.0
2019;ES612;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES612;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES612;46363;A;SM_ACR;A;_Z;_Z;27.0
2019;ES612;46363;A;SM_AMP_CAP;A;_Z;_Z;336.0
2019;ES612;46363;A;SM_FUS;A;_Z;_Z;12.0
2019;ES612;46363;A;SOC_CONST;A;_Z;_Z;1574.0
2019;ES612;46363;A;SOC_DIS;A;_Z;_Z;325.0
2019;ES612;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES612;46363;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES612;46363;A;SOC_EXT;A;_Z;_Z;314.0
2019;ES612;46363;A;SOC_RED_CAP;A;_Z;_Z;54.0
2019;ES612;46363;A;SOC_TRANS;A;_Z;_Z;6.0
2019;ES612;46364;A;SM_ACR;A;_Z;_Z;27.0
2019;ES612;46364;A;SM_AMP_CAP;A;_Z;_Z;337.0
2019;ES612;46364;A;SM_FUS;A;_Z;_Z;12.0
2019;ES612;46364;A;SOC_CONST;A;_Z;_Z;1575.0
2019;ES612;46364;A;SOC_DIS;A;_Z;_Z;326.0
2019;ES612;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES612;46364;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES612;46364;A;SOC_EXT;A;_Z;_Z;315.0
2019;ES612;46364;A;SOC_RED_CAP;A;_Z;_Z;54.0
2019;ES612;46364;A;SOC_TRANS;A;_Z;_Z;6.0
2019;ES612;46365;A;SM_ACR;A;_Z;_Z;0.0
2019;ES612;46365;A;SM_AMP_CAP;A;_Z;_Z;0.0
2019;ES612;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES612;46365;A;SOC_CONST;A;_Z;_Z;4.0
2019;ES612;46365;A;SOC_DIS;A;_Z;_Z;3.0
2019;ES612;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES612;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES612;46365;A;SOC_EXT;A;_Z;_Z;2.0
2019;ES612;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES612;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES612;46367;A;SM_ACR;A;_Z;_Z;27.0
2019;ES612;46367;A;SM_AMP_CAP;A;_Z;_Z;347.0
2019;ES612;46367;A;SM_FUS;A;_Z;_Z;13.0
2019;ES612;46367;A;SOC_CONST;A;_Z;_Z;1583.0
2019;ES612;46367;A;SOC_DIS;A;_Z;_Z;339.0
2019;ES612;46367;A;SOC_DIV;A;_Z;_Z;2.0
2019;ES612;46367;A;SOC_ESC;A;_Z;_Z;6.0
2019;ES612;46367;A;SOC_EXT;A;_Z;_Z;324.0
2019;ES612;46367;A;SOC_RED_CAP;A;_Z;_Z;61.0
2019;ES612;46367;A;SOC_TRANS;A;_Z;_Z;13.0
2019;ES613;46360;A;SM_ACR;A;_Z;_Z;3.0
2019;ES613;46360;A;SM_AMP_CAP;A;_Z;_Z;14.0
2019;ES613;46360;A;SM_FUS;A;_Z;_Z;3.0
2019;ES613;46360;A;SOC_CONST;A;_Z;_Z;3.0
2019;ES613;46360;A;SOC_DIS;A;_Z;_Z;24.0
2019;ES613;46360;A;SOC_DIV;A;_Z;_Z;1.0
2019;ES613;46360;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES613;46360;A;SOC_EXT;A;_Z;_Z;23.0
2019;ES613;46360;A;SOC_RED_CAP;A;_Z;_Z;3.0
2019;ES613;46360;A;SOC_TRANS;A;_Z;_Z;3.0
2019;ES613;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES613;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2019;ES613;46362;A;SM_FUS;A;_Z;_Z;0.0
2019;ES613;46362;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES613;46362;A;SOC_DIS;A;_Z;_Z;1.0
2019;ES613;46362;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES613;46362;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES613;46362;A;SOC_EXT;A;_Z;_Z;1.0
2019;ES613;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES613;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES613;46363;A;SM_ACR;A;_Z;_Z;19.0
2019;ES613;46363;A;SM_AMP_CAP;A;_Z;_Z;288.0
2019;ES613;46363;A;SM_FUS;A;_Z;_Z;14.0
2019;ES613;46363;A;SOC_CONST;A;_Z;_Z;1002.0
2019;ES613;46363;A;SOC_DIS;A;_Z;_Z;293.0
2019;ES613;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES613;46363;A;SOC_ESC;A;_Z;_Z;8.0
2019;ES613;46363;A;SOC_EXT;A;_Z;_Z;306.0
2019;ES613;46363;A;SOC_RED_CAP;A;_Z;_Z;61.0
2019;ES613;46363;A;SOC_TRANS;A;_Z;_Z;6.0
2019;ES613;46364;A;SM_ACR;A;_Z;_Z;19.0
2019;ES613;46364;A;SM_AMP_CAP;A;_Z;_Z;288.0
2019;ES613;46364;A;SM_FUS;A;_Z;_Z;14.0
2019;ES613;46364;A;SOC_CONST;A;_Z;_Z;1002.0
2019;ES613;46364;A;SOC_DIS;A;_Z;_Z;294.0
2019;ES613;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES613;46364;A;SOC_ESC;A;_Z;_Z;8.0
2019;ES613;46364;A;SOC_EXT;A;_Z;_Z;307.0
2019;ES613;46364;A;SOC_RED_CAP;A;_Z;_Z;61.0
2019;ES613;46364;A;SOC_TRANS;A;_Z;_Z;6.0
2019;ES613;46365;A;SM_ACR;A;_Z;_Z;0.0
2019;ES613;46365;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES613;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES613;46365;A;SOC_CONST;A;_Z;_Z;3.0
2019;ES613;46365;A;SOC_DIS;A;_Z;_Z;3.0
2019;ES613;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES613;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES613;46365;A;SOC_EXT;A;_Z;_Z;2.0
2019;ES613;46365;A;SOC_RED_CAP;A;_Z;_Z;1.0
2019;ES613;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES613;46367;A;SM_ACR;A;_Z;_Z;22.0
2019;ES613;46367;A;SM_AMP_CAP;A;_Z;_Z;303.0
2019;ES613;46367;A;SM_FUS;A;_Z;_Z;17.0
2019;ES613;46367;A;SOC_CONST;A;_Z;_Z;1008.0
2019;ES613;46367;A;SOC_DIS;A;_Z;_Z;321.0
2019;ES613;46367;A;SOC_DIV;A;_Z;_Z;1.0
2019;ES613;46367;A;SOC_ESC;A;_Z;_Z;8.0
2019;ES613;46367;A;SOC_EXT;A;_Z;_Z;332.0
2019;ES613;46367;A;SOC_RED_CAP;A;_Z;_Z;65.0
2019;ES613;46367;A;SOC_TRANS;A;_Z;_Z;9.0
2019;ES614;46360;A;SM_ACR;A;_Z;_Z;5.0
2019;ES614;46360;A;SM_AMP_CAP;A;_Z;_Z;13.0
2019;ES614;46360;A;SM_FUS;A;_Z;_Z;2.0
2019;ES614;46360;A;SOC_CONST;A;_Z;_Z;1.0
2019;ES614;46360;A;SOC_DIS;A;_Z;_Z;14.0
2019;ES614;46360;A;SOC_DIV;A;_Z;_Z;4.0
2019;ES614;46360;A;SOC_ESC;A;_Z;_Z;3.0
2019;ES614;46360;A;SOC_EXT;A;_Z;_Z;11.0
2019;ES614;46360;A;SOC_RED_CAP;A;_Z;_Z;7.0
2019;ES614;46360;A;SOC_TRANS;A;_Z;_Z;7.0
2019;ES614;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES614;46362;A;SM_AMP_CAP;A;_Z;_Z;2.0
2019;ES614;46362;A;SM_FUS;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_DIS;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_EXT;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES614;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES614;46363;A;SM_ACR;A;_Z;_Z;28.0
2019;ES614;46363;A;SM_AMP_CAP;A;_Z;_Z;382.0
2019;ES614;46363;A;SM_FUS;A;_Z;_Z;10.0
2019;ES614;46363;A;SOC_CONST;A;_Z;_Z;1416.0
2019;ES614;46363;A;SOC_DIS;A;_Z;_Z;291.0
2019;ES614;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES614;46363;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES614;46363;A;SOC_EXT;A;_Z;_Z;275.0
2019;ES614;46363;A;SOC_RED_CAP;A;_Z;_Z;62.0
2019;ES614;46363;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES614;46364;A;SM_ACR;A;_Z;_Z;28.0
2019;ES614;46364;A;SM_AMP_CAP;A;_Z;_Z;384.0
2019;ES614;46364;A;SM_FUS;A;_Z;_Z;10.0
2019;ES614;46364;A;SOC_CONST;A;_Z;_Z;1416.0
2019;ES614;46364;A;SOC_DIS;A;_Z;_Z;291.0
2019;ES614;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES614;46364;A;SOC_ESC;A;_Z;_Z;5.0
2019;ES614;46364;A;SOC_EXT;A;_Z;_Z;275.0
2019;ES614;46364;A;SOC_RED_CAP;A;_Z;_Z;62.0
2019;ES614;46364;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES614;46365;A;SM_ACR;A;_Z;_Z;1.0
2019;ES614;46365;A;SM_AMP_CAP;A;_Z;_Z;4.0
2019;ES614;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES614;46365;A;SOC_CONST;A;_Z;_Z;20.0
2019;ES614;46365;A;SOC_DIS;A;_Z;_Z;11.0
2019;ES614;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES614;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES614;46365;A;SOC_EXT;A;_Z;_Z;11.0
2019;ES614;46365;A;SOC_RED_CAP;A;_Z;_Z;1.0
2019;ES614;46365;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES614;46367;A;SM_ACR;A;_Z;_Z;34.0
2019;ES614;46367;A;SM_AMP_CAP;A;_Z;_Z;401.0
2019;ES614;46367;A;SM_FUS;A;_Z;_Z;12.0
2019;ES614;46367;A;SOC_CONST;A;_Z;_Z;1437.0
2019;ES614;46367;A;SOC_DIS;A;_Z;_Z;316.0
2019;ES614;46367;A;SOC_DIV;A;_Z;_Z;4.0
2019;ES614;46367;A;SOC_ESC;A;_Z;_Z;8.0
2019;ES614;46367;A;SOC_EXT;A;_Z;_Z;297.0
2019;ES614;46367;A;SOC_RED_CAP;A;_Z;_Z;70.0
2019;ES614;46367;A;SOC_TRANS;A;_Z;_Z;9.0
2019;ES615;46360;A;SM_ACR;A;_Z;_Z;0.0
2019;ES615;46360;A;SM_AMP_CAP;A;_Z;_Z;2.0
2019;ES615;46360;A;SM_FUS;A;_Z;_Z;2.0
2019;ES615;46360;A;SOC_CONST;A;_Z;_Z;2.0
2019;ES615;46360;A;SOC_DIS;A;_Z;_Z;4.0
2019;ES615;46360;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES615;46360;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES615;46360;A;SOC_EXT;A;_Z;_Z;4.0
2019;ES615;46360;A;SOC_RED_CAP;A;_Z;_Z;3.0
2019;ES615;46360;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES615;46363;A;SM_ACR;A;_Z;_Z;11.0
2019;ES615;46363;A;SM_AMP_CAP;A;_Z;_Z;147.0
2019;ES615;46363;A;SM_FUS;A;_Z;_Z;2.0
2019;ES615;46363;A;SOC_CONST;A;_Z;_Z;663.0
2019;ES615;46363;A;SOC_DIS;A;_Z;_Z;152.0
2019;ES615;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES615;46363;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES615;46363;A;SOC_EXT;A;_Z;_Z;147.0
2019;ES615;46363;A;SOC_RED_CAP;A;_Z;_Z;19.0
2019;ES615;46363;A;SOC_TRANS;A;_Z;_Z;5.0
2019;ES615;46364;A;SM_ACR;A;_Z;_Z;11.0
2019;ES615;46364;A;SM_AMP_CAP;A;_Z;_Z;147.0
2019;ES615;46364;A;SM_FUS;A;_Z;_Z;2.0
2019;ES615;46364;A;SOC_CONST;A;_Z;_Z;663.0
2019;ES615;46364;A;SOC_DIS;A;_Z;_Z;152.0
2019;ES615;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES615;46364;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES615;46364;A;SOC_EXT;A;_Z;_Z;147.0
2019;ES615;46364;A;SOC_RED_CAP;A;_Z;_Z;19.0
2019;ES615;46364;A;SOC_TRANS;A;_Z;_Z;5.0
2019;ES615;46365;A;SM_ACR;A;_Z;_Z;0.0
2019;ES615;46365;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES615;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_DIS;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_EXT;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES615;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES615;46367;A;SM_ACR;A;_Z;_Z;11.0
2019;ES615;46367;A;SM_AMP_CAP;A;_Z;_Z;150.0
2019;ES615;46367;A;SM_FUS;A;_Z;_Z;4.0
2019;ES615;46367;A;SOC_CONST;A;_Z;_Z;665.0
2019;ES615;46367;A;SOC_DIS;A;_Z;_Z;156.0
2019;ES615;46367;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES615;46367;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES615;46367;A;SOC_EXT;A;_Z;_Z;151.0
2019;ES615;46367;A;SOC_RED_CAP;A;_Z;_Z;22.0
2019;ES615;46367;A;SOC_TRANS;A;_Z;_Z;6.0
2019;ES616;46360;A;SM_ACR;A;_Z;_Z;2.0
2019;ES616;46360;A;SM_AMP_CAP;A;_Z;_Z;10.0
2019;ES616;46360;A;SM_FUS;A;_Z;_Z;0.0
2019;ES616;46360;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES616;46360;A;SOC_DIS;A;_Z;_Z;8.0
2019;ES616;46360;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46360;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES616;46360;A;SOC_EXT;A;_Z;_Z;8.0
2019;ES616;46360;A;SOC_RED_CAP;A;_Z;_Z;4.0
2019;ES616;46360;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES616;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES616;46362;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES616;46362;A;SM_FUS;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_DIS;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_EXT;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES616;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES616;46363;A;SM_ACR;A;_Z;_Z;16.0
2019;ES616;46363;A;SM_AMP_CAP;A;_Z;_Z;129.0
2019;ES616;46363;A;SM_FUS;A;_Z;_Z;4.0
2019;ES616;46363;A;SOC_CONST;A;_Z;_Z;506.0
2019;ES616;46363;A;SOC_DIS;A;_Z;_Z;150.0
2019;ES616;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46363;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES616;46363;A;SOC_EXT;A;_Z;_Z;146.0
2019;ES616;46363;A;SOC_RED_CAP;A;_Z;_Z;27.0
2019;ES616;46363;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES616;46364;A;SM_ACR;A;_Z;_Z;16.0
2019;ES616;46364;A;SM_AMP_CAP;A;_Z;_Z;130.0
2019;ES616;46364;A;SM_FUS;A;_Z;_Z;4.0
2019;ES616;46364;A;SOC_CONST;A;_Z;_Z;506.0
2019;ES616;46364;A;SOC_DIS;A;_Z;_Z;150.0
2019;ES616;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46364;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES616;46364;A;SOC_EXT;A;_Z;_Z;146.0
2019;ES616;46364;A;SOC_RED_CAP;A;_Z;_Z;27.0
2019;ES616;46364;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES616;46365;A;SM_ACR;A;_Z;_Z;0.0
2019;ES616;46365;A;SM_AMP_CAP;A;_Z;_Z;0.0
2019;ES616;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES616;46365;A;SOC_CONST;A;_Z;_Z;6.0
2019;ES616;46365;A;SOC_DIS;A;_Z;_Z;1.0
2019;ES616;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES616;46365;A;SOC_EXT;A;_Z;_Z;1.0
2019;ES616;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES616;46365;A;SOC_TRANS;A;_Z;_Z;1.0
2019;ES616;46367;A;SM_ACR;A;_Z;_Z;18.0
2019;ES616;46367;A;SM_AMP_CAP;A;_Z;_Z;140.0
2019;ES616;46367;A;SM_FUS;A;_Z;_Z;4.0
2019;ES616;46367;A;SOC_CONST;A;_Z;_Z;512.0
2019;ES616;46367;A;SOC_DIS;A;_Z;_Z;159.0
2019;ES616;46367;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES616;46367;A;SOC_ESC;A;_Z;_Z;1.0
2019;ES616;46367;A;SOC_EXT;A;_Z;_Z;155.0
2019;ES616;46367;A;SOC_RED_CAP;A;_Z;_Z;31.0
2019;ES616;46367;A;SOC_TRANS;A;_Z;_Z;2.0
2019;ES617;46360;A;SM_ACR;A;_Z;_Z;5.0
2019;ES617;46360;A;SM_AMP_CAP;A;_Z;_Z;24.0
2019;ES617;46360;A;SM_FUS;A;_Z;_Z;8.0
2019;ES617;46360;A;SOC_CONST;A;_Z;_Z;7.0
2019;ES617;46360;A;SOC_DIS;A;_Z;_Z;34.0
2019;ES617;46360;A;SOC_DIV;A;_Z;_Z;10.0
2019;ES617;46360;A;SOC_ESC;A;_Z;_Z;2.0
2019;ES617;46360;A;SOC_EXT;A;_Z;_Z;31.0
2019;ES617;46360;A;SOC_RED_CAP;A;_Z;_Z;21.0
2019;ES617;46360;A;SOC_TRANS;A;_Z;_Z;20.0
2019;ES617;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES617;46362;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES617;46362;A;SM_FUS;A;_Z;_Z;0.0
2019;ES617;46362;A;SOC_CONST;A;_Z;_Z;0.0
2019;ES617;46362;A;SOC_DIS;A;_Z;_Z;1.0
2019;ES617;46362;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES617;46362;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES617;46362;A;SOC_EXT;A;_Z;_Z;2.0
2019;ES617;46362;A;SOC_RED_CAP;A;_Z;_Z;1.0
2019;ES617;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES617;46363;A;SM_ACR;A;_Z;_Z;71.0
2019;ES617;46363;A;SM_AMP_CAP;A;_Z;_Z;938.0
2019;ES617;46363;A;SM_FUS;A;_Z;_Z;32.0
2019;ES617;46363;A;SOC_CONST;A;_Z;_Z;5226.0
2019;ES617;46363;A;SOC_DIS;A;_Z;_Z;943.0
2019;ES617;46363;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES617;46363;A;SOC_ESC;A;_Z;_Z;9.0
2019;ES617;46363;A;SOC_EXT;A;_Z;_Z;942.0
2019;ES617;46363;A;SOC_RED_CAP;A;_Z;_Z;178.0
2019;ES617;46363;A;SOC_TRANS;A;_Z;_Z;28.0
2019;ES617;46364;A;SM_ACR;A;_Z;_Z;71.0
2019;ES617;46364;A;SM_AMP_CAP;A;_Z;_Z;939.0
2019;ES617;46364;A;SM_FUS;A;_Z;_Z;32.0
2019;ES617;46364;A;SOC_CONST;A;_Z;_Z;5226.0
2019;ES617;46364;A;SOC_DIS;A;_Z;_Z;944.0
2019;ES617;46364;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES617;46364;A;SOC_ESC;A;_Z;_Z;9.0
2019;ES617;46364;A;SOC_EXT;A;_Z;_Z;944.0
2019;ES617;46364;A;SOC_RED_CAP;A;_Z;_Z;179.0
2019;ES617;46364;A;SOC_TRANS;A;_Z;_Z;28.0
2019;ES617;46365;A;SM_ACR;A;_Z;_Z;0.0
2019;ES617;46365;A;SM_AMP_CAP;A;_Z;_Z;3.0
2019;ES617;46365;A;SM_FUS;A;_Z;_Z;0.0
2019;ES617;46365;A;SOC_CONST;A;_Z;_Z;15.0
2019;ES617;46365;A;SOC_DIS;A;_Z;_Z;3.0
2019;ES617;46365;A;SOC_DIV;A;_Z;_Z;0.0
2019;ES617;46365;A;SOC_ESC;A;_Z;_Z;0.0
2019;ES617;46365;A;SOC_EXT;A;_Z;_Z;3.0
2019;ES617;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2019;ES617;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2019;ES617;46367;A;SM_ACR;A;_Z;_Z;76.0
2019;ES617;46367;A;SM_AMP_CAP;A;_Z;_Z;966.0
2019;ES617;46367;A;SM_FUS;A;_Z;_Z;40.0
2019;ES617;46367;A;SOC_CONST;A;_Z;_Z;5248.0
2019;ES617;46367;A;SOC_DIS;A;_Z;_Z;981.0
2019;ES617;46367;A;SOC_DIV;A;_Z;_Z;10.0
2019;ES617;46367;A;SOC_ESC;A;_Z;_Z;11.0
2019;ES617;46367;A;SOC_EXT;A;_Z;_Z;978.0
2019;ES617;46367;A;SOC_RED_CAP;A;_Z;_Z;200.0
2019;ES617;46367;A;SOC_TRANS;A;_Z;_Z;48.0
2019;ES618;46360;A;SM_ACR;A;_Z;_Z;24.0
2019;ES618;46360;A;SM_AMP_CAP;A;_Z;_Z;33.0
2019;ES618;46360;A;SM_FUS;A;_Z;_Z;8.0
2019;ES618;46360;A;SOC_CONST;A;_Z;_Z;10.0
2019;ES618;46360;A;SOC_DIS;A;_Z;_Z;58.0
2019;ES618;46360;A;SOC_DIV;A;_Z;_Z;6.0
2019;ES618;46360;A;SOC_ESC;A;_Z;_Z;2.0
2019;ES618;46360;A;SOC_EXT;A;_Z;_Z;71.0
2019;ES618;46360;A;SOC_RED_CAP;A;_Z;_Z;25.0
2019;ES618;46360;A;SOC_TRANS;A;_Z;_Z;10.0
2019;ES618;46362;A;SM_ACR;A;_Z;_Z;0.0
2019;ES618;46362;A;SM_AMP_CAP;A;_Z;_Z;1.0
2019;ES618;46362;A;SM_FUS;A;_Z;_Z;0.0
