TEMPORAL;TERRITORIO;EDAD;G102;SEXO;INDICATOR;OBS_VALUE;FREQ
2015;ES616;Y90-94;583;_T;DEATHS;1013.0;A
2015;ES616;Y95-99;57731;M;DEATHS;80.0;A
2015;ES616;Y95-99;57731;F;DEATHS;214.0;A
2015;ES616;Y95-99;57731;_T;DEATHS;294.0;A
2015;ES616;Y95-99;583;M;DEATHS;80.0;A
2015;ES616;Y95-99;583;F;DEATHS;214.0;A
2015;ES616;Y95-99;583;_T;DEATHS;294.0;A
2015;ES616;Y_GE100;57731;M;DEATHS;10.0;A
2015;ES616;Y_GE100;57731;F;DEATHS;34.0;A
2015;ES616;Y_GE100;57731;_T;DEATHS;44.0;A
2015;ES616;Y_GE100;583;M;DEATHS;10.0;A
2015;ES616;Y_GE100;583;F;DEATHS;34.0;A
2015;ES616;Y_GE100;583;_T;DEATHS;44.0;A
2015;ES616;TOTAL;57731;M;DEATHS;3442.0;A
2015;ES616;TOTAL;57731;F;DEATHS;3300.0;A
2015;ES616;TOTAL;57731;_T;DEATHS;6742.0;A
2015;ES616;TOTAL;583;M;DEATHS;3442.0;A
2015;ES616;TOTAL;583;F;DEATHS;3300.0;A
2015;ES616;TOTAL;583;_T;DEATHS;6742.0;A
2015;ES617;Y_LT1;57731;M;DEATHS;19.0;A
2015;ES617;Y_LT1;57731;F;DEATHS;13.0;A
2015;ES617;Y_LT1;57731;_T;DEATHS;32.0;A
2015;ES617;Y_LT1;583;M;DEATHS;19.0;A
2015;ES617;Y_LT1;583;F;DEATHS;13.0;A
2015;ES617;Y_LT1;583;_T;DEATHS;32.0;A
2015;ES617;Y_LT15;57731;M;DEATHS;13.0;A
2015;ES617;Y_LT15;57731;F;DEATHS;6.0;A
2015;ES617;Y_LT15;57731;_T;DEATHS;19.0;A
2015;ES617;Y_LT15;583;M;DEATHS;13.0;A
2015;ES617;Y_LT15;583;F;DEATHS;6.0;A
2015;ES617;Y_LT15;583;_T;DEATHS;19.0;A
2015;ES617;Y15-29;57731;M;DEATHS;46.0;A
2015;ES617;Y15-29;57731;F;DEATHS;22.0;A
2015;ES617;Y15-29;57731;_T;DEATHS;68.0;A
2015;ES617;Y15-29;583;M;DEATHS;46.0;A
2015;ES617;Y15-29;583;F;DEATHS;22.0;A
2015;ES617;Y15-29;583;_T;DEATHS;68.0;A
2015;ES617;Y30-44;57731;M;DEATHS;102.0;A
2015;ES617;Y30-44;57731;F;DEATHS;44.0;A
2015;ES617;Y30-44;57731;_T;DEATHS;146.0;A
2015;ES617;Y30-44;583;M;DEATHS;102.0;A
2015;ES617;Y30-44;583;F;DEATHS;44.0;A
2015;ES617;Y30-44;583;_T;DEATHS;146.0;A
2015;ES617;Y45-64;57731;M;DEATHS;81.0;A
2015;ES617;Y45-64;57731;F;DEATHS;48.0;A
2015;ES617;Y45-64;57731;_T;DEATHS;129.0;A
2015;ES617;Y45-64;583;M;DEATHS;81.0;A
2015;ES617;Y45-64;583;F;DEATHS;48.0;A
2015;ES617;Y45-64;583;_T;DEATHS;129.0;A
2015;ES617;Y65-100;57731;M;DEATHS;132.0;A
2015;ES617;Y65-100;57731;F;DEATHS;95.0;A
2015;ES617;Y65-100;57731;_T;DEATHS;227.0;A
2015;ES617;Y65-100;583;M;DEATHS;132.0;A
2015;ES617;Y65-100;583;F;DEATHS;95.0;A
2015;ES617;Y65-100;583;_T;DEATHS;227.0;A
2015;ES617;Y50-54;57731;M;DEATHS;273.0;A
2015;ES617;Y50-54;57731;F;DEATHS;136.0;A
2015;ES617;Y50-54;57731;_T;DEATHS;409.0;A
2015;ES617;Y50-54;583;M;DEATHS;273.0;A
2015;ES617;Y50-54;583;F;DEATHS;136.0;A
2015;ES617;Y50-54;583;_T;DEATHS;409.0;A
2015;ES617;Y55-59;57731;M;DEATHS;327.0;A
2015;ES617;Y55-59;57731;F;DEATHS;165.0;A
2015;ES617;Y55-59;57731;_T;DEATHS;492.0;A
2015;ES617;Y55-59;583;M;DEATHS;327.0;A
2015;ES617;Y55-59;583;F;DEATHS;165.0;A
2015;ES617;Y55-59;583;_T;DEATHS;492.0;A
2015;ES617;Y60-64;57731;M;DEATHS;455.0;A
2015;ES617;Y60-64;57731;F;DEATHS;195.0;A
2015;ES617;Y60-64;57731;_T;DEATHS;650.0;A
2015;ES617;Y60-64;583;M;DEATHS;455.0;A
2015;ES617;Y60-64;583;F;DEATHS;195.0;A
2015;ES617;Y60-64;583;_T;DEATHS;650.0;A
2015;ES617;Y65-69;57731;M;DEATHS;620.0;A
2015;ES617;Y65-69;57731;F;DEATHS;290.0;A
2015;ES617;Y65-69;57731;_T;DEATHS;910.0;A
2015;ES617;Y65-69;583;M;DEATHS;620.0;A
2015;ES617;Y65-69;583;F;DEATHS;290.0;A
2015;ES617;Y65-69;583;_T;DEATHS;910.0;A
2015;ES617;Y70-74;57731;M;DEATHS;815.0;A
2015;ES617;Y70-74;57731;F;DEATHS;432.0;A
2015;ES617;Y70-74;57731;_T;DEATHS;1247.0;A
2015;ES617;Y70-74;583;M;DEATHS;815.0;A
2015;ES617;Y70-74;583;F;DEATHS;432.0;A
2015;ES617;Y70-74;583;_T;DEATHS;1247.0;A
2015;ES617;Y75-79;57731;M;DEATHS;1007.0;A
2015;ES617;Y75-79;57731;F;DEATHS;666.0;A
2015;ES617;Y75-79;57731;_T;DEATHS;1673.0;A
2015;ES617;Y75-79;583;M;DEATHS;1007.0;A
2015;ES617;Y75-79;583;F;DEATHS;666.0;A
2015;ES617;Y75-79;583;_T;DEATHS;1673.0;A
2015;ES617;Y80-84;57731;M;DEATHS;1282.0;A
2015;ES617;Y80-84;57731;F;DEATHS;1183.0;A
2015;ES617;Y80-84;57731;_T;DEATHS;2465.0;A
2015;ES617;Y80-84;583;M;DEATHS;1282.0;A
2015;ES617;Y80-84;583;F;DEATHS;1183.0;A
2015;ES617;Y80-84;583;_T;DEATHS;2465.0;A
2015;ES617;Y85-89;57731;M;DEATHS;975.0;A
2015;ES617;Y85-89;57731;F;DEATHS;1489.0;A
2015;ES617;Y85-89;57731;_T;DEATHS;2464.0;A
2015;ES617;Y85-89;583;M;DEATHS;975.0;A
2015;ES617;Y85-89;583;F;DEATHS;1489.0;A
2015;ES617;Y85-89;583;_T;DEATHS;2464.0;A
2015;ES617;Y90-94;57731;M;DEATHS;520.0;A
2015;ES617;Y90-94;57731;F;DEATHS;1013.0;A
2015;ES617;Y90-94;57731;_T;DEATHS;1533.0;A
2015;ES617;Y90-94;583;M;DEATHS;520.0;A
2015;ES617;Y90-94;583;F;DEATHS;1013.0;A
2015;ES617;Y90-94;583;_T;DEATHS;1533.0;A
2015;ES617;Y95-99;57731;M;DEATHS;124.0;A
2015;ES617;Y95-99;57731;F;DEATHS;336.0;A
2015;ES617;Y95-99;57731;_T;DEATHS;460.0;A
2015;ES617;Y95-99;583;M;DEATHS;124.0;A
2015;ES617;Y95-99;583;F;DEATHS;336.0;A
2015;ES617;Y95-99;583;_T;DEATHS;460.0;A
2015;ES617;Y_GE100;57731;M;DEATHS;15.0;A
2015;ES617;Y_GE100;57731;F;DEATHS;57.0;A
2015;ES617;Y_GE100;57731;_T;DEATHS;72.0;A
2015;ES617;Y_GE100;583;M;DEATHS;15.0;A
2015;ES617;Y_GE100;583;F;DEATHS;57.0;A
2015;ES617;Y_GE100;583;_T;DEATHS;72.0;A
2015;ES617;TOTAL;57731;M;DEATHS;6806.0;A
2015;ES617;TOTAL;57731;F;DEATHS;6190.0;A
2015;ES617;TOTAL;57731;_T;DEATHS;12996.0;A
2015;ES617;TOTAL;583;M;DEATHS;6806.0;A
2015;ES617;TOTAL;583;F;DEATHS;6190.0;A
2015;ES617;TOTAL;583;_T;DEATHS;12996.0;A
2015;ES618;Y_LT1;57731;M;DEATHS;31.0;A
2015;ES618;Y_LT1;57731;F;DEATHS;36.0;A
2015;ES618;Y_LT1;57731;_T;DEATHS;67.0;A
2015;ES618;Y_LT1;583;M;DEATHS;31.0;A
2015;ES618;Y_LT1;583;F;DEATHS;36.0;A
2015;ES618;Y_LT1;583;_T;DEATHS;67.0;A
2015;ES618;Y_LT15;57731;M;DEATHS;12.0;A
2015;ES618;Y_LT15;57731;F;DEATHS;13.0;A
2015;ES618;Y_LT15;57731;_T;DEATHS;25.0;A
2015;ES618;Y_LT15;583;M;DEATHS;12.0;A
2015;ES618;Y_LT15;583;F;DEATHS;13.0;A
2015;ES618;Y_LT15;583;_T;DEATHS;25.0;A
2015;ES618;Y15-29;57731;M;DEATHS;47.0;A
2015;ES618;Y15-29;57731;F;DEATHS;25.0;A
2015;ES618;Y15-29;57731;_T;DEATHS;72.0;A
2015;ES618;Y15-29;583;M;DEATHS;47.0;A
2015;ES618;Y15-29;583;F;DEATHS;25.0;A
2015;ES618;Y15-29;583;_T;DEATHS;72.0;A
2015;ES618;Y30-44;57731;M;DEATHS;97.0;A
2015;ES618;Y30-44;57731;F;DEATHS;59.0;A
2015;ES618;Y30-44;57731;_T;DEATHS;156.0;A
2015;ES618;Y30-44;583;M;DEATHS;97.0;A
2015;ES618;Y30-44;583;F;DEATHS;59.0;A
2015;ES618;Y30-44;583;_T;DEATHS;156.0;A
2015;ES618;Y45-64;57731;M;DEATHS;113.0;A
2015;ES618;Y45-64;57731;F;DEATHS;47.0;A
2015;ES618;Y45-64;57731;_T;DEATHS;160.0;A
2015;ES618;Y45-64;583;M;DEATHS;113.0;A
2015;ES618;Y45-64;583;F;DEATHS;47.0;A
2015;ES618;Y45-64;583;_T;DEATHS;160.0;A
2015;ES618;Y65-100;57731;M;DEATHS;182.0;A
2015;ES618;Y65-100;57731;F;DEATHS;104.0;A
2015;ES618;Y65-100;57731;_T;DEATHS;286.0;A
2015;ES618;Y65-100;583;M;DEATHS;182.0;A
2015;ES618;Y65-100;583;F;DEATHS;104.0;A
2015;ES618;Y65-100;583;_T;DEATHS;286.0;A
2015;ES618;Y50-54;57731;M;DEATHS;304.0;A
2015;ES618;Y50-54;57731;F;DEATHS;129.0;A
2015;ES618;Y50-54;57731;_T;DEATHS;433.0;A
2015;ES618;Y50-54;583;M;DEATHS;304.0;A
2015;ES618;Y50-54;583;F;DEATHS;129.0;A
2015;ES618;Y50-54;583;_T;DEATHS;433.0;A
2015;ES618;Y55-59;57731;M;DEATHS;437.0;A
2015;ES618;Y55-59;57731;F;DEATHS;193.0;A
2015;ES618;Y55-59;57731;_T;DEATHS;630.0;A
2015;ES618;Y55-59;583;M;DEATHS;437.0;A
2015;ES618;Y55-59;583;F;DEATHS;193.0;A
2015;ES618;Y55-59;583;_T;DEATHS;630.0;A
2015;ES618;Y60-64;57731;M;DEATHS;528.0;A
2015;ES618;Y60-64;57731;F;DEATHS;223.0;A
2015;ES618;Y60-64;57731;_T;DEATHS;751.0;A
2015;ES618;Y60-64;583;M;DEATHS;528.0;A
2015;ES618;Y60-64;583;F;DEATHS;223.0;A
2015;ES618;Y60-64;583;_T;DEATHS;751.0;A
2015;ES618;Y65-69;57731;M;DEATHS;708.0;A
2015;ES618;Y65-69;57731;F;DEATHS;313.0;A
2015;ES618;Y65-69;57731;_T;DEATHS;1021.0;A
2015;ES618;Y65-69;583;M;DEATHS;708.0;A
2015;ES618;Y65-69;583;F;DEATHS;313.0;A
2015;ES618;Y65-69;583;_T;DEATHS;1021.0;A
2015;ES618;Y70-74;57731;M;DEATHS;930.0;A
2015;ES618;Y70-74;57731;F;DEATHS;486.0;A
2015;ES618;Y70-74;57731;_T;DEATHS;1416.0;A
2015;ES618;Y70-74;583;M;DEATHS;930.0;A
2015;ES618;Y70-74;583;F;DEATHS;486.0;A
2015;ES618;Y70-74;583;_T;DEATHS;1416.0;A
2015;ES618;Y75-79;57731;M;DEATHS;1182.0;A
2015;ES618;Y75-79;57731;F;DEATHS;841.0;A
2015;ES618;Y75-79;57731;_T;DEATHS;2023.0;A
2015;ES618;Y75-79;583;M;DEATHS;1182.0;A
2015;ES618;Y75-79;583;F;DEATHS;841.0;A
2015;ES618;Y75-79;583;_T;DEATHS;2023.0;A
2015;ES618;Y80-84;57731;M;DEATHS;1538.0;A
2015;ES618;Y80-84;57731;F;DEATHS;1616.0;A
2015;ES618;Y80-84;57731;_T;DEATHS;3154.0;A
2015;ES618;Y80-84;583;M;DEATHS;1538.0;A
2015;ES618;Y80-84;583;F;DEATHS;1616.0;A
2015;ES618;Y80-84;583;_T;DEATHS;3154.0;A
2015;ES618;Y85-89;57731;M;DEATHS;1222.0;A
2015;ES618;Y85-89;57731;F;DEATHS;1896.0;A
2015;ES618;Y85-89;57731;_T;DEATHS;3118.0;A
2015;ES618;Y85-89;583;M;DEATHS;1222.0;A
2015;ES618;Y85-89;583;F;DEATHS;1896.0;A
2015;ES618;Y85-89;583;_T;DEATHS;3118.0;A
2015;ES618;Y90-94;57731;M;DEATHS;648.0;A
2015;ES618;Y90-94;57731;F;DEATHS;1459.0;A
2015;ES618;Y90-94;57731;_T;DEATHS;2107.0;A
2015;ES618;Y90-94;583;M;DEATHS;648.0;A
2015;ES618;Y90-94;583;F;DEATHS;1459.0;A
2015;ES618;Y90-94;583;_T;DEATHS;2107.0;A
2015;ES618;Y95-99;57731;M;DEATHS;150.0;A
2015;ES618;Y95-99;57731;F;DEATHS;444.0;A
2015;ES618;Y95-99;57731;_T;DEATHS;594.0;A
2015;ES618;Y95-99;583;M;DEATHS;150.0;A
2015;ES618;Y95-99;583;F;DEATHS;444.0;A
2015;ES618;Y95-99;583;_T;DEATHS;594.0;A
2015;ES618;Y_GE100;57731;M;DEATHS;14.0;A
2015;ES618;Y_GE100;57731;F;DEATHS;112.0;A
2015;ES618;Y_GE100;57731;_T;DEATHS;126.0;A
2015;ES618;Y_GE100;583;M;DEATHS;14.0;A
2015;ES618;Y_GE100;583;F;DEATHS;112.0;A
2015;ES618;Y_GE100;583;_T;DEATHS;126.0;A
2015;ES618;TOTAL;57731;M;DEATHS;8143.0;A
2015;ES618;TOTAL;57731;F;DEATHS;7996.0;A
2015;ES618;TOTAL;57731;_T;DEATHS;16139.0;A
2015;ES618;TOTAL;583;M;DEATHS;8143.0;A
2015;ES618;TOTAL;583;F;DEATHS;7996.0;A
2015;ES618;TOTAL;583;_T;DEATHS;16139.0;A
2014;ES61;Y_LT1;57731;M;DEATHS;152.0;A
2014;ES61;Y_LT1;57731;F;DEATHS;128.0;A
2014;ES61;Y_LT1;57731;_T;DEATHS;280.0;A
2014;ES61;Y_LT1;583;M;DEATHS;152.0;A
2014;ES61;Y_LT1;583;F;DEATHS;128.0;A
2014;ES61;Y_LT1;583;_T;DEATHS;280.0;A
2014;ES61;Y_LT15;57731;M;DEATHS;64.0;A
2014;ES61;Y_LT15;57731;F;DEATHS;50.0;A
2014;ES61;Y_LT15;57731;_T;DEATHS;114.0;A
2014;ES61;Y_LT15;583;M;DEATHS;64.0;A
2014;ES61;Y_LT15;583;F;DEATHS;50.0;A
2014;ES61;Y_LT15;583;_T;DEATHS;114.0;A
2014;ES61;Y15-29;57731;M;DEATHS;247.0;A
2014;ES61;Y15-29;57731;F;DEATHS;103.0;A
2014;ES61;Y15-29;57731;_T;DEATHS;350.0;A
2014;ES61;Y15-29;583;M;DEATHS;247.0;A
2014;ES61;Y15-29;583;F;DEATHS;103.0;A
2014;ES61;Y15-29;583;_T;DEATHS;350.0;A
2014;ES61;Y30-44;57731;M;DEATHS;435.0;A
2014;ES61;Y30-44;57731;F;DEATHS;199.0;A
2014;ES61;Y30-44;57731;_T;DEATHS;634.0;A
2014;ES61;Y30-44;583;M;DEATHS;435.0;A
2014;ES61;Y30-44;583;F;DEATHS;199.0;A
2014;ES61;Y30-44;583;_T;DEATHS;634.0;A
2014;ES61;Y45-64;57731;M;DEATHS;479.0;A
2014;ES61;Y45-64;57731;F;DEATHS;243.0;A
2014;ES61;Y45-64;57731;_T;DEATHS;722.0;A
2014;ES61;Y45-64;583;M;DEATHS;479.0;A
2014;ES61;Y45-64;583;F;DEATHS;243.0;A
2014;ES61;Y45-64;583;_T;DEATHS;722.0;A
2014;ES61;Y65-100;57731;M;DEATHS;896.0;A
2014;ES61;Y65-100;57731;F;DEATHS;424.0;A
2014;ES61;Y65-100;57731;_T;DEATHS;1320.0;A
2014;ES61;Y65-100;583;M;DEATHS;896.0;A
2014;ES61;Y65-100;583;F;DEATHS;424.0;A
2014;ES61;Y65-100;583;_T;DEATHS;1320.0;A
2014;ES61;Y50-54;57731;M;DEATHS;1275.0;A
2014;ES61;Y50-54;57731;F;DEATHS;595.0;A
2014;ES61;Y50-54;57731;_T;DEATHS;1870.0;A
2014;ES61;Y50-54;583;M;DEATHS;1275.0;A
2014;ES61;Y50-54;583;F;DEATHS;595.0;A
2014;ES61;Y50-54;583;_T;DEATHS;1870.0;A
2014;ES61;Y55-59;57731;M;DEATHS;1730.0;A
2014;ES61;Y55-59;57731;F;DEATHS;755.0;A
2014;ES61;Y55-59;57731;_T;DEATHS;2485.0;A
2014;ES61;Y55-59;583;M;DEATHS;1730.0;A
2014;ES61;Y55-59;583;F;DEATHS;755.0;A
2014;ES61;Y55-59;583;_T;DEATHS;2485.0;A
2014;ES61;Y60-64;57731;M;DEATHS;2140.0;A
2014;ES61;Y60-64;57731;F;DEATHS;931.0;A
2014;ES61;Y60-64;57731;_T;DEATHS;3071.0;A
2014;ES61;Y60-64;583;M;DEATHS;2140.0;A
2014;ES61;Y60-64;583;F;DEATHS;931.0;A
2014;ES61;Y60-64;583;_T;DEATHS;3071.0;A
2014;ES61;Y65-69;57731;M;DEATHS;3038.0;A
2014;ES61;Y65-69;57731;F;DEATHS;1373.0;A
2014;ES61;Y65-69;57731;_T;DEATHS;4411.0;A
2014;ES61;Y65-69;583;M;DEATHS;3038.0;A
2014;ES61;Y65-69;583;F;DEATHS;1373.0;A
2014;ES61;Y65-69;583;_T;DEATHS;4411.0;A
2014;ES61;Y70-74;57731;M;DEATHS;3693.0;A
2014;ES61;Y70-74;57731;F;DEATHS;2009.0;A
2014;ES61;Y70-74;57731;_T;DEATHS;5702.0;A
2014;ES61;Y70-74;583;M;DEATHS;3693.0;A
2014;ES61;Y70-74;583;F;DEATHS;2009.0;A
2014;ES61;Y70-74;583;_T;DEATHS;5702.0;A
2014;ES61;Y75-79;57731;M;DEATHS;4948.0;A
2014;ES61;Y75-79;57731;F;DEATHS;3645.0;A
2014;ES61;Y75-79;57731;_T;DEATHS;8593.0;A
2014;ES61;Y75-79;583;M;DEATHS;4948.0;A
2014;ES61;Y75-79;583;F;DEATHS;3645.0;A
2014;ES61;Y75-79;583;_T;DEATHS;8593.0;A
2014;ES61;Y80-84;57731;M;DEATHS;6503.0;A
2014;ES61;Y80-84;57731;F;DEATHS;6565.0;A
2014;ES61;Y80-84;57731;_T;DEATHS;13068.0;A
2014;ES61;Y80-84;583;M;DEATHS;6503.0;A
2014;ES61;Y80-84;583;F;DEATHS;6565.0;A
2014;ES61;Y80-84;583;_T;DEATHS;13068.0;A
2014;ES61;Y85-89;57731;M;DEATHS;5268.0;A
2014;ES61;Y85-89;57731;F;DEATHS;7529.0;A
2014;ES61;Y85-89;57731;_T;DEATHS;12797.0;A
2014;ES61;Y85-89;583;M;DEATHS;5268.0;A
2014;ES61;Y85-89;583;F;DEATHS;7529.0;A
2014;ES61;Y85-89;583;_T;DEATHS;12797.0;A
2014;ES61;Y90-94;57731;M;DEATHS;2689.0;A
2014;ES61;Y90-94;57731;F;DEATHS;5453.0;A
2014;ES61;Y90-94;57731;_T;DEATHS;8142.0;A
2014;ES61;Y90-94;583;M;DEATHS;2689.0;A
2014;ES61;Y90-94;583;F;DEATHS;5453.0;A
2014;ES61;Y90-94;583;_T;DEATHS;8142.0;A
2014;ES61;Y95-99;57731;M;DEATHS;588.0;A
2014;ES61;Y95-99;57731;F;DEATHS;1764.0;A
2014;ES61;Y95-99;57731;_T;DEATHS;2352.0;A
2014;ES61;Y95-99;583;M;DEATHS;588.0;A
2014;ES61;Y95-99;583;F;DEATHS;1764.0;A
2014;ES61;Y95-99;583;_T;DEATHS;2352.0;A
2014;ES61;Y_GE100;57731;M;DEATHS;77.0;A
2014;ES61;Y_GE100;57731;F;DEATHS;334.0;A
2014;ES61;Y_GE100;57731;_T;DEATHS;411.0;A
2014;ES61;Y_GE100;583;M;DEATHS;77.0;A
2014;ES61;Y_GE100;583;F;DEATHS;334.0;A
2014;ES61;Y_GE100;583;_T;DEATHS;411.0;A
2014;ES61;TOTAL;57731;M;DEATHS;34222.0;A
2014;ES61;TOTAL;57731;F;DEATHS;32100.0;A
2014;ES61;TOTAL;57731;_T;DEATHS;66322.0;A
2014;ES61;TOTAL;583;M;DEATHS;34222.0;A
2014;ES61;TOTAL;583;F;DEATHS;32100.0;A
2014;ES61;TOTAL;583;_T;DEATHS;66322.0;A
2014;ES611;Y_LT1;57731;M;DEATHS;12.0;A
2014;ES611;Y_LT1;57731;F;DEATHS;8.0;A
2014;ES611;Y_LT1;57731;_T;DEATHS;20.0;A
2014;ES611;Y_LT1;583;M;DEATHS;12.0;A
2014;ES611;Y_LT1;583;F;DEATHS;8.0;A
2014;ES611;Y_LT1;583;_T;DEATHS;20.0;A
2014;ES611;Y_LT15;57731;M;DEATHS;6.0;A
2014;ES611;Y_LT15;57731;F;DEATHS;6.0;A
2014;ES611;Y_LT15;57731;_T;DEATHS;12.0;A
2014;ES611;Y_LT15;583;M;DEATHS;6.0;A
2014;ES611;Y_LT15;583;F;DEATHS;6.0;A
2014;ES611;Y_LT15;583;_T;DEATHS;12.0;A
2014;ES611;Y15-29;57731;M;DEATHS;28.0;A
2014;ES611;Y15-29;57731;F;DEATHS;6.0;A
2014;ES611;Y15-29;57731;_T;DEATHS;34.0;A
2014;ES611;Y15-29;583;M;DEATHS;28.0;A
2014;ES611;Y15-29;583;F;DEATHS;6.0;A
2014;ES611;Y15-29;583;_T;DEATHS;34.0;A
2014;ES611;Y30-44;57731;M;DEATHS;44.0;A
2014;ES611;Y30-44;57731;F;DEATHS;12.0;A
2014;ES611;Y30-44;57731;_T;DEATHS;56.0;A
2014;ES611;Y30-44;583;M;DEATHS;44.0;A
2014;ES611;Y30-44;583;F;DEATHS;12.0;A
2014;ES611;Y30-44;583;_T;DEATHS;56.0;A
2014;ES611;Y45-64;57731;M;DEATHS;39.0;A
2014;ES611;Y45-64;57731;F;DEATHS;22.0;A
2014;ES611;Y45-64;57731;_T;DEATHS;61.0;A
2014;ES611;Y45-64;583;M;DEATHS;39.0;A
2014;ES611;Y45-64;583;F;DEATHS;22.0;A
2014;ES611;Y45-64;583;_T;DEATHS;61.0;A
2014;ES611;Y65-100;57731;M;DEATHS;73.0;A
2014;ES611;Y65-100;57731;F;DEATHS;32.0;A
2014;ES611;Y65-100;57731;_T;DEATHS;105.0;A
2014;ES611;Y65-100;583;M;DEATHS;73.0;A
2014;ES611;Y65-100;583;F;DEATHS;32.0;A
2014;ES611;Y65-100;583;_T;DEATHS;105.0;A
2014;ES611;Y50-54;57731;M;DEATHS;106.0;A
2014;ES611;Y50-54;57731;F;DEATHS;54.0;A
2014;ES611;Y50-54;57731;_T;DEATHS;160.0;A
2014;ES611;Y50-54;583;M;DEATHS;106.0;A
2014;ES611;Y50-54;583;F;DEATHS;54.0;A
2014;ES611;Y50-54;583;_T;DEATHS;160.0;A
2014;ES611;Y55-59;57731;M;DEATHS;161.0;A
2014;ES611;Y55-59;57731;F;DEATHS;47.0;A
2014;ES611;Y55-59;57731;_T;DEATHS;208.0;A
2014;ES611;Y55-59;583;M;DEATHS;161.0;A
2014;ES611;Y55-59;583;F;DEATHS;47.0;A
2014;ES611;Y55-59;583;_T;DEATHS;208.0;A
2014;ES611;Y60-64;57731;M;DEATHS;139.0;A
2014;ES611;Y60-64;57731;F;DEATHS;84.0;A
2014;ES611;Y60-64;57731;_T;DEATHS;223.0;A
2014;ES611;Y60-64;583;M;DEATHS;139.0;A
2014;ES611;Y60-64;583;F;DEATHS;84.0;A
2014;ES611;Y60-64;583;_T;DEATHS;223.0;A
2014;ES611;Y65-69;57731;M;DEATHS;240.0;A
2014;ES611;Y65-69;57731;F;DEATHS;103.0;A
2014;ES611;Y65-69;57731;_T;DEATHS;343.0;A
2014;ES611;Y65-69;583;M;DEATHS;240.0;A
2014;ES611;Y65-69;583;F;DEATHS;103.0;A
2014;ES611;Y65-69;583;_T;DEATHS;343.0;A
2014;ES611;Y70-74;57731;M;DEATHS;241.0;A
2014;ES611;Y70-74;57731;F;DEATHS;122.0;A
2014;ES611;Y70-74;57731;_T;DEATHS;363.0;A
2014;ES611;Y70-74;583;M;DEATHS;241.0;A
2014;ES611;Y70-74;583;F;DEATHS;122.0;A
2014;ES611;Y70-74;583;_T;DEATHS;363.0;A
2014;ES611;Y75-79;57731;M;DEATHS;375.0;A
2014;ES611;Y75-79;57731;F;DEATHS;205.0;A
2014;ES611;Y75-79;57731;_T;DEATHS;580.0;A
2014;ES611;Y75-79;583;M;DEATHS;375.0;A
2014;ES611;Y75-79;583;F;DEATHS;205.0;A
2014;ES611;Y75-79;583;_T;DEATHS;580.0;A
2014;ES611;Y80-84;57731;M;DEATHS;444.0;A
2014;ES611;Y80-84;57731;F;DEATHS;469.0;A
2014;ES611;Y80-84;57731;_T;DEATHS;913.0;A
2014;ES611;Y80-84;583;M;DEATHS;444.0;A
2014;ES611;Y80-84;583;F;DEATHS;469.0;A
2014;ES611;Y80-84;583;_T;DEATHS;913.0;A
2014;ES611;Y85-89;57731;M;DEATHS;397.0;A
2014;ES611;Y85-89;57731;F;DEATHS;485.0;A
2014;ES611;Y85-89;57731;_T;DEATHS;882.0;A
2014;ES611;Y85-89;583;M;DEATHS;397.0;A
2014;ES611;Y85-89;583;F;DEATHS;485.0;A
2014;ES611;Y85-89;583;_T;DEATHS;882.0;A
2014;ES611;Y90-94;57731;M;DEATHS;207.0;A
2014;ES611;Y90-94;57731;F;DEATHS;424.0;A
2014;ES611;Y90-94;57731;_T;DEATHS;631.0;A
2014;ES611;Y90-94;583;M;DEATHS;207.0;A
2014;ES611;Y90-94;583;F;DEATHS;424.0;A
2014;ES611;Y90-94;583;_T;DEATHS;631.0;A
2014;ES611;Y95-99;57731;M;DEATHS;33.0;A
2014;ES611;Y95-99;57731;F;DEATHS;109.0;A
2014;ES611;Y95-99;57731;_T;DEATHS;142.0;A
2014;ES611;Y95-99;583;M;DEATHS;33.0;A
2014;ES611;Y95-99;583;F;DEATHS;109.0;A
2014;ES611;Y95-99;583;_T;DEATHS;142.0;A
2014;ES611;Y_GE100;57731;M;DEATHS;6.0;A
2014;ES611;Y_GE100;57731;F;DEATHS;25.0;A
2014;ES611;Y_GE100;57731;_T;DEATHS;31.0;A
2014;ES611;Y_GE100;583;M;DEATHS;6.0;A
2014;ES611;Y_GE100;583;F;DEATHS;25.0;A
2014;ES611;Y_GE100;583;_T;DEATHS;31.0;A
2014;ES611;TOTAL;57731;M;DEATHS;2551.0;A
2014;ES611;TOTAL;57731;F;DEATHS;2213.0;A
2014;ES611;TOTAL;57731;_T;DEATHS;4764.0;A
2014;ES611;TOTAL;583;M;DEATHS;2551.0;A
2014;ES611;TOTAL;583;F;DEATHS;2213.0;A
2014;ES611;TOTAL;583;_T;DEATHS;4764.0;A
2014;ES612;Y_LT1;57731;M;DEATHS;14.0;A
2014;ES612;Y_LT1;57731;F;DEATHS;16.0;A
2014;ES612;Y_LT1;57731;_T;DEATHS;30.0;A
2014;ES612;Y_LT1;583;M;DEATHS;14.0;A
2014;ES612;Y_LT1;583;F;DEATHS;16.0;A
2014;ES612;Y_LT1;583;_T;DEATHS;30.0;A
2014;ES612;Y_LT15;57731;M;DEATHS;9.0;A
2014;ES612;Y_LT15;57731;F;DEATHS;3.0;A
2014;ES612;Y_LT15;57731;_T;DEATHS;12.0;A
