TERRITORIO;SECC_CNAE09;OBS_STATUS;TEMPORAL;MACROMAG_CPA;INDICATOR;OBS_VALUE;FREQ
ES617;273799;A;2011;273762;NR;999011.0;A
ES617;273799;A;2011;273765;NR;96.659887904;A
ES617;273799;A;2011;273768;NR;501397.0;A
ES617;273799;A;2011;273769;NR;-2079.0;A
ES617;273799;A;2011;273770;NR;499693.0;A
ES617;273799;A;2011;273771;NR;26462.0;A
ES617;273799;A;2011;273772;NR;18175.0;A
ES617;273799;A;2011;273773;NR;8287.0;A
ES617;273799;A;2012;273760;NR;1755285.0;A
ES617;273799;A;2012;273761;NR;787957.0;A
ES617;273799;A;2012;273762;NR;967328.0;A
ES617;273799;A;2012;273765;NR;95.377867825;A
ES617;273799;A;2012;273768;NR;444693.0;A
ES617;273799;A;2012;273769;NR;6405.0;A
ES617;273799;A;2012;273770;NR;516230.0;A
ES617;273799;A;2012;273771;NR;25440.0;A
ES617;273799;A;2012;273772;NR;16918.0;A
ES617;273799;A;2012;273773;NR;8522.0;A
ES617;273799;A;2013;273760;NR;1769786.0;A
ES617;273799;A;2013;273761;NR;810033.0;A
ES617;273799;A;2013;273762;NR;959753.0;A
ES617;273799;A;2013;273765;NR;94.846018955;A
ES617;273799;A;2013;273768;NR;434009.0;A
ES617;273799;A;2013;273769;NR;10313.0;A
ES617;273799;A;2013;273770;NR;515431.0;A
ES617;273799;A;2013;273771;NR;26320.0;A
ES617;273799;A;2013;273772;NR;16774.0;A
ES617;273799;A;2013;273773;NR;9546.0;A
ES617;273799;A;2014;273760;NR;2121236.0;A
ES617;273799;A;2014;273761;NR;1045226.0;A
ES617;273799;A;2014;273762;NR;1076010.0;A
ES617;273799;A;2014;273765;NR;108.330399118;A
ES617;273799;A;2014;273768;NR;449705.0;A
ES617;273799;A;2014;273769;NR;10284.0;A
ES617;273799;A;2014;273770;NR;616021.0;A
ES617;273799;A;2014;273771;NR;27005.0;A
ES617;273799;A;2014;273772;NR;17623.0;A
ES617;273799;A;2014;273773;NR;9382.0;A
ES617;273799;A;2015;273760;NR;2059458.0;A
ES617;273799;A;2015;273761;NR;1045081.0;A
ES617;273799;A;2015;273762;NR;1014377.0;A
ES617;273799;A;2015;273765;NR;100.0;A
ES617;273799;A;2015;273768;NR;486540.0;A
ES617;273799;A;2015;273769;NR;7611.0;A
ES617;273799;A;2015;273770;NR;520226.0;A
ES617;273799;A;2015;273771;NR;27525.0;A
ES617;273799;A;2015;273772;NR;18851.0;A
ES617;273799;A;2015;273773;NR;8674.0;A
ES617;273799;A;2016;273760;NR;2144550.0;A
ES617;273799;A;2016;273761;NR;1118107.0;A
ES617;273799;A;2016;273762;NR;1026443.0;A
ES617;273799;A;2016;273765;NR;102.948726911;A
ES617;273799;A;2016;273768;NR;523926.0;A
ES617;273799;A;2016;273769;NR;2020.0;A
ES617;273799;A;2016;273770;NR;500497.0;A
ES617;273799;A;2016;273771;NR;29935.0;A
ES617;273799;A;2016;273772;NR;20239.0;A
ES617;273799;A;2016;273773;NR;9696.0;A
ES617;273799;A;2017;273760;NR;2087867.0;A
ES617;273799;A;2017;273761;NR;1069379.0;A
ES617;273799;A;2017;273762;NR;1018488.0;A
ES617;273799;A;2017;273765;NR;102.13201425;A
ES617;273799;A;2017;273768;NR;551864.0;A
ES617;273799;A;2017;273769;NR;2435.0;A
ES617;273799;A;2017;273770;NR;464189.0;A
ES617;273799;A;2017;273771;NR;29620.0;A
ES617;273799;A;2017;273772;NR;19581.0;A
ES617;273799;A;2017;273773;NR;10039.0;A
ES617;273799;A;2018;273760;NR;2150284.0;A
ES617;273799;A;2018;273761;NR;1098952.0;A
ES617;273799;A;2018;273762;NR;1088356.0;A
ES617;273799;A;2018;273765;NR;107.304805045;A
ES617;273799;A;2018;273768;NR;595362.0;A
ES617;273799;A;2018;273769;NR;5546.0;A
ES617;273799;A;2018;273770;NR;487448.0;A
ES617;273799;A;2018;273771;NR;31706.0;A
ES617;273799;A;2018;273772;NR;21613.0;A
ES617;273799;A;2018;273773;NR;10093.0;A
ES617;273799;P;2019;273760;NR;2426673.0;A
ES617;273799;P;2019;273761;NR;1303950.0;A
ES617;273799;P;2019;273762;NR;1122723.0;A
ES617;273799;P;2019;273765;NR;110.688536629;A
ES617;273799;P;2019;273768;NR;676230.0;A
ES617;273799;P;2019;273769;NR;4942.0;A
ES617;273799;P;2019;273770;NR;441551.0;A
ES617;273799;P;2019;273771;NR;33986.0;A
ES617;273799;P;2019;273772;NR;23373.0;A
ES617;273799;P;2019;273773;NR;10613.0;A
ES617;273800;A;2008;273760;NR;1841271.0;A
ES617;273800;A;2008;273761;NR;856296.0;A
ES617;273800;A;2008;273762;NR;984975.0;A
ES617;273800;A;2008;273765;NR;90.190427792;A
ES617;273800;A;2008;273768;NR;675884.0;A
ES617;273800;A;2008;273769;NR;-8249.0;A
ES617;273800;A;2008;273770;NR;317340.0;A
ES617;273800;A;2008;273771;NR;39280.0;A
ES617;273800;A;2008;273772;NR;36343.0;A
ES617;273800;A;2008;273773;NR;2937.0;A
ES617;273800;A;2009;273760;NR;1821851.0;A
ES617;273800;A;2009;273761;NR;852343.0;A
ES617;273800;A;2009;273762;NR;969508.0;A
ES617;273800;A;2009;273765;NR;87.492276881;A
ES617;273800;A;2009;273768;NR;665776.0;A
ES617;273800;A;2009;273769;NR;-2086.0;A
ES617;273800;A;2009;273770;NR;305818.0;A
ES617;273800;A;2009;273771;NR;37730.0;A
ES617;273800;A;2009;273772;NR;34845.0;A
ES617;273800;A;2009;273773;NR;2885.0;A
ES617;273800;A;2010;273760;NR;2042533.0;A
ES617;273800;A;2010;273761;NR;1006858.0;A
ES617;273800;A;2010;273762;NR;1035675.0;A
ES617;273800;A;2010;273765;NR;94.737093316;A
ES617;273800;A;2010;273768;NR;693717.0;A
ES617;273800;A;2010;273769;NR;-4539.0;A
ES617;273800;A;2010;273770;NR;346497.0;A
ES617;273800;A;2010;273771;NR;37671.0;A
ES617;273800;A;2010;273772;NR;35082.0;A
ES617;273800;A;2010;273773;NR;2589.0;A
ES617;273800;A;2011;273760;NR;1763428.0;A
ES617;273800;A;2011;273761;NR;762751.0;A
ES617;273800;A;2011;273762;NR;1000677.0;A
ES617;273800;A;2011;273765;NR;89.639221286;A
ES617;273800;A;2011;273768;NR;659907.0;A
ES617;273800;A;2011;273769;NR;-7769.0;A
ES617;273800;A;2011;273770;NR;348539.0;A
ES617;273800;A;2011;273771;NR;37056.0;A
ES617;273800;A;2011;273772;NR;34783.0;A
ES617;273800;A;2011;273773;NR;2273.0;A
ES617;273800;A;2012;273760;NR;1661073.0;A
ES617;273800;A;2012;273761;NR;709622.0;A
ES617;273800;A;2012;273762;NR;951451.0;A
ES617;273800;A;2012;273765;NR;84.397052444;A
ES617;273800;A;2012;273768;NR;710043.0;A
ES617;273800;A;2012;273769;NR;18.0;A
ES617;273800;A;2012;273770;NR;241390.0;A
ES617;273800;A;2012;273771;NR;38432.0;A
ES617;273800;A;2012;273772;NR;35804.0;A
ES617;273800;A;2012;273773;NR;2628.0;A
ES617;273800;A;2013;273760;NR;1584182.0;A
ES617;273800;A;2013;273761;NR;694162.0;A
ES617;273800;A;2013;273762;NR;890020.0;A
ES617;273800;A;2013;273765;NR;78.53153975;A
ES617;273800;A;2013;273768;NR;681255.0;A
ES617;273800;A;2013;273769;NR;4734.0;A
ES617;273800;A;2013;273770;NR;204031.0;A
ES617;273800;A;2013;273771;NR;37128.0;A
ES617;273800;A;2013;273772;NR;34190.0;A
ES617;273800;A;2013;273773;NR;2938.0;A
ES617;273800;A;2014;273760;NR;1735823.0;A
ES617;273800;A;2014;273761;NR;765724.0;A
ES617;273800;A;2014;273762;NR;970099.0;A
ES617;273800;A;2014;273765;NR;86.19094065;A
ES617;273800;A;2014;273768;NR;744599.0;A
ES617;273800;A;2014;273769;NR;9621.0;A
ES617;273800;A;2014;273770;NR;215879.0;A
ES617;273800;A;2014;273771;NR;39603.0;A
ES617;273800;A;2014;273772;NR;36251.0;A
ES617;273800;A;2014;273773;NR;3352.0;A
ES617;273800;A;2015;273760;NR;2044854.0;A
ES617;273800;A;2015;273761;NR;911542.0;A
ES617;273800;A;2015;273762;NR;1133312.0;A
ES617;273800;A;2015;273765;NR;100.0;A
ES617;273800;A;2015;273768;NR;836687.0;A
ES617;273800;A;2015;273769;NR;7960.0;A
ES617;273800;A;2015;273770;NR;288665.0;A
ES617;273800;A;2015;273771;NR;43600.0;A
ES617;273800;A;2015;273772;NR;40101.0;A
ES617;273800;A;2015;273773;NR;3499.0;A
ES617;273800;A;2016;273760;NR;2161425.0;A
ES617;273800;A;2016;273761;NR;959113.0;A
ES617;273800;A;2016;273762;NR;1202312.0;A
ES617;273800;A;2016;273765;NR;106.994401926;A
ES617;273800;A;2016;273768;NR;788402.0;A
ES617;273800;A;2016;273769;NR;6026.0;A
ES617;273800;A;2016;273770;NR;407884.0;A
ES617;273800;A;2016;273771;NR;44221.0;A
ES617;273800;A;2016;273772;NR;40601.0;A
ES617;273800;A;2016;273773;NR;3620.0;A
ES617;273800;A;2017;273760;NR;2420385.0;A
ES617;273800;A;2017;273761;NR;1126858.0;A
ES617;273800;A;2017;273762;NR;1293527.0;A
ES617;273800;A;2017;273765;NR;113.410330666;A
ES617;273800;A;2017;273768;NR;903805.0;A
ES617;273800;A;2017;273769;NR;3616.0;A
ES617;273800;A;2017;273770;NR;386106.0;A
ES617;273800;A;2017;273771;NR;48713.0;A
ES617;273800;A;2017;273772;NR;44961.0;A
ES617;273800;A;2017;273773;NR;3752.0;A
ES617;273800;A;2018;273760;NR;2272137.0;A
ES617;273800;A;2018;273761;NR;1011839.0;A
ES617;273800;A;2018;273762;NR;1260298.0;A
ES617;273800;A;2018;273765;NR;110.18147195;A
ES617;273800;A;2018;273768;NR;886122.0;A
ES617;273800;A;2018;273769;NR;3609.0;A
ES617;273800;A;2018;273770;NR;370567.0;A
ES617;273800;A;2018;273771;NR;45734.0;A
ES617;273800;A;2018;273772;NR;42174.0;A
ES617;273800;A;2018;273773;NR;3560.0;A
ES617;273800;P;2019;273760;NR;2577134.0;A
ES617;273800;P;2019;273761;NR;1135030.0;A
ES617;273800;P;2019;273762;NR;1442104.0;A
ES617;273800;P;2019;273765;NR;125.508579418;A
ES617;273800;P;2019;273768;NR;1044537.0;A
ES617;273800;P;2019;273769;NR;-2434.0;A
ES617;273800;P;2019;273770;NR;400001.0;A
ES617;273800;P;2019;273771;NR;52703.0;A
ES617;273800;P;2019;273772;NR;48781.0;A
ES617;273800;P;2019;273773;NR;3922.0;A
ES617;273801;A;2008;273760;NR;6502697.0;A
ES617;273801;A;2008;273761;NR;1922609.0;A
ES617;273801;A;2008;273762;NR;4580088.0;A
ES617;273801;A;2008;273765;NR;90.89687027;A
ES617;273801;A;2008;273768;NR;3732434.0;A
ES617;273801;A;2008;273769;NR;-912.0;A
ES617;273801;A;2008;273770;NR;848566.0;A
ES617;273801;A;2008;273771;NR;107681.0;A
ES617;273801;A;2008;273772;NR;102791.0;A
ES617;273801;A;2008;273773;NR;4890.0;A
ES617;273801;A;2009;273760;NR;6823637.0;A
ES617;273801;A;2009;273761;NR;1981879.0;A
ES617;273801;A;2009;273762;NR;4841758.0;A
ES617;273801;A;2009;273765;NR;93.187407865;A
ES617;273801;A;2009;273768;NR;3940665.0;A
ES617;273801;A;2009;273769;NR;5578.0;A
ES617;273801;A;2009;273770;NR;895515.0;A
ES617;273801;A;2009;273771;NR;110530.0;A
ES617;273801;A;2009;273772;NR;105690.0;A
ES617;273801;A;2009;273773;NR;4840.0;A
ES617;273801;A;2010;273760;NR;6836340.0;A
ES617;273801;A;2010;273761;NR;1907373.0;A
ES617;273801;A;2010;273762;NR;4928967.0;A
ES617;273801;A;2010;273765;NR;96.319560693;A
ES617;273801;A;2010;273768;NR;3984861.0;A
ES617;273801;A;2010;273769;NR;15592.0;A
ES617;273801;A;2010;273770;NR;928514.0;A
ES617;273801;A;2010;273771;NR;113828.0;A
ES617;273801;A;2010;273772;NR;109146.0;A
ES617;273801;A;2010;273773;NR;4682.0;A
ES617;273801;A;2011;273760;NR;6919298.0;A
ES617;273801;A;2011;273761;NR;2002189.0;A
ES617;273801;A;2011;273762;NR;4917109.0;A
ES617;273801;A;2011;273765;NR;97.316497651;A
ES617;273801;A;2011;273768;NR;3926586.0;A
ES617;273801;A;2011;273769;NR;16072.0;A
ES617;273801;A;2011;273770;NR;974451.0;A
ES617;273801;A;2011;273771;NR;112216.0;A
ES617;273801;A;2011;273772;NR;107379.0;A
ES617;273801;A;2011;273773;NR;4837.0;A
ES617;273801;A;2012;273760;NR;7103486.0;A
ES617;273801;A;2012;273761;NR;2204583.0;A
ES617;273801;A;2012;273762;NR;4898903.0;A
ES617;273801;A;2012;273765;NR;99.386739045;A
ES617;273801;A;2012;273768;NR;3795172.0;A
ES617;273801;A;2012;273769;NR;19204.0;A
ES617;273801;A;2012;273770;NR;1084527.0;A
ES617;273801;A;2012;273771;NR;114295.0;A
ES617;273801;A;2012;273772;NR;109543.0;A
ES617;273801;A;2012;273773;NR;4752.0;A
ES617;273801;A;2013;273760;NR;6839504.0;A
ES617;273801;A;2013;273761;NR;2049410.0;A
ES617;273801;A;2013;273762;NR;4790094.0;A
ES617;273801;A;2013;273765;NR;97.093689009;A
ES617;273801;A;2013;273768;NR;3718459.0;A
ES617;273801;A;2013;273769;NR;25325.0;A
ES617;273801;A;2013;273770;NR;1046310.0;A
ES617;273801;A;2013;273771;NR;111631.0;A
ES617;273801;A;2013;273772;NR;106503.0;A
ES617;273801;A;2013;273773;NR;5128.0;A
ES617;273801;A;2014;273760;NR;6908600.0;A
ES617;273801;A;2014;273761;NR;2049861.0;A
ES617;273801;A;2014;273762;NR;4858739.0;A
ES617;273801;A;2014;273765;NR;97.908781974;A
ES617;273801;A;2014;273768;NR;3825865.0;A
ES617;273801;A;2014;273769;NR;26582.0;A
ES617;273801;A;2014;273770;NR;1006292.0;A
ES617;273801;A;2014;273771;NR;114932.0;A
ES617;273801;A;2014;273772;NR;109174.0;A
ES617;273801;A;2014;273773;NR;5758.0;A
ES617;273801;A;2015;273760;NR;7287646.0;A
ES617;273801;A;2015;273761;NR;2220913.0;A
ES617;273801;A;2015;273762;NR;5066733.0;A
ES617;273801;A;2015;273765;NR;100.0;A
ES617;273801;A;2015;273768;NR;4113915.0;A
ES617;273801;A;2015;273769;NR;15272.0;A
ES617;273801;A;2015;273770;NR;937546.0;A
ES617;273801;A;2015;273771;NR;122790.0;A
ES617;273801;A;2015;273772;NR;116873.0;A
ES617;273801;A;2015;273773;NR;5917.0;A
ES617;273801;A;2016;273760;NR;7539558.0;A
ES617;273801;A;2016;273761;NR;2351820.0;A
ES617;273801;A;2016;273762;NR;5187738.0;A
ES617;273801;A;2016;273765;NR;101.227007427;A
ES617;273801;A;2016;273768;NR;4112557.0;A
ES617;273801;A;2016;273769;NR;21742.0;A
ES617;273801;A;2016;273770;NR;1053439.0;A
ES617;273801;A;2016;273771;NR;121670.0;A
ES617;273801;A;2016;273772;NR;115067.0;A
ES617;273801;A;2016;273773;NR;6603.0;A
ES617;273801;A;2017;273760;NR;7709175.0;A
ES617;273801;A;2017;273761;NR;2401784.0;A
ES617;273801;A;2017;273762;NR;5307391.0;A
ES617;273801;A;2017;273765;NR;103.252596243;A
ES617;273801;A;2017;273768;NR;4145531.0;A
ES617;273801;A;2017;273769;NR;28053.0;A
ES617;273801;A;2017;273770;NR;1133807.0;A
ES617;273801;A;2017;273771;NR;121243.0;A
ES617;273801;A;2017;273772;NR;114323.0;A
ES617;273801;A;2017;273773;NR;6920.0;A
ES617;273801;A;2018;273760;NR;8319154.0;A
ES617;273801;A;2018;273761;NR;2725673.0;A
ES617;273801;A;2018;273762;NR;5593481.0;A
ES617;273801;A;2018;273765;NR;107.033560925;A
ES617;273801;A;2018;273768;NR;4431341.0;A
ES617;273801;A;2018;273769;NR;33478.0;A
ES617;273801;A;2018;273770;NR;1128662.0;A
ES617;273801;A;2018;273771;NR;132443.0;A
ES617;273801;A;2018;273772;NR;125083.0;A
ES617;273801;A;2018;273773;NR;7360.0;A
ES617;273801;P;2019;273760;NR;8589289.0;A
ES617;273801;P;2019;273761;NR;2800728.0;A
ES617;273801;P;2019;273762;NR;5788561.0;A
ES617;273801;P;2019;273765;NR;108.030490493;A
ES617;273801;P;2019;273768;NR;4548825.0;A
ES617;273801;P;2019;273769;NR;32765.0;A
ES617;273801;P;2019;273770;NR;1206971.0;A
ES617;273801;P;2019;273771;NR;131346.0;A
ES617;273801;P;2019;273772;NR;123480.0;A
ES617;273801;P;2019;273773;NR;7866.0;A
ES617;273802;A;2008;273760;NR;2396130.0;A
ES617;273802;A;2008;273761;NR;708003.0;A
ES617;273802;A;2008;273762;NR;1688127.0;A
ES617;273802;A;2008;273765;NR;85.905725977;A
ES617;273802;A;2008;273768;NR;1364928.0;A
ES617;273802;A;2008;273769;NR;-1049.0;A
ES617;273802;A;2008;273770;NR;324248.0;A
ES617;273802;A;2008;273771;NR;40531.0;A
ES617;273802;A;2008;273772;NR;40531.0;A
ES617;273802;A;2008;273773;NR;0.0;A
ES617;273802;A;2009;273760;NR;2517241.0;A
ES617;273802;A;2009;273761;NR;731590.0;A
ES617;273802;A;2009;273762;NR;1785651.0;A
ES617;273802;A;2009;273765;NR;88.764148648;A
ES617;273802;A;2009;273768;NR;1461136.0;A
ES617;273802;A;2009;273769;NR;2345.0;A
ES617;273802;A;2009;273770;NR;322170.0;A
ES617;273802;A;2009;273771;NR;42531.0;A
ES617;273802;A;2009;273772;NR;42531.0;A
ES617;273802;A;2009;273773;NR;0.0;A
ES617;273802;A;2010;273760;NR;2497065.0;A
ES617;273802;A;2010;273761;NR;651862.0;A
ES617;273802;A;2010;273762;NR;1845203.0;A
ES617;273802;A;2010;273765;NR;93.187357138;A
ES617;273802;A;2010;273768;NR;1518153.0;A
ES617;273802;A;2010;273769;NR;6447.0;A
ES617;273802;A;2010;273770;NR;320603.0;A
ES617;273802;A;2010;273771;NR;45109.0;A
ES617;273802;A;2010;273772;NR;45109.0;A
ES617;273802;A;2010;273773;NR;0.0;A
ES617;273802;A;2011;273760;NR;2583506.0;A
ES617;273802;A;2011;273761;NR;699173.0;A
ES617;273802;A;2011;273762;NR;1884333.0;A
ES617;273802;A;2011;273765;NR;96.857282807;A
ES617;273802;A;2011;273768;NR;1545101.0;A
ES617;273802;A;2011;273769;NR;6695.0;A
ES617;273802;A;2011;273770;NR;332537.0;A
ES617;273802;A;2011;273771;NR;45843.0;A
ES617;273802;A;2011;273772;NR;45843.0;A
ES617;273802;A;2011;273773;NR;0.0;A
ES617;273802;A;2012;273760;NR;2587113.0;A
ES617;273802;A;2012;273761;NR;766863.0;A
ES617;273802;A;2012;273762;NR;1820250.0;A
ES617;273802;A;2012;273765;NR;96.81548828;A
ES617;273802;A;2012;273768;NR;1452906.0;A
ES617;273802;A;2012;273769;NR;4409.0;A
ES617;273802;A;2012;273770;NR;362935.0;A
ES617;273802;A;2012;273771;NR;44262.0;A
ES617;273802;A;2012;273772;NR;44262.0;A
ES617;273802;A;2012;273773;NR;0.0;A
ES617;273802;A;2013;273760;NR;2476032.0;A
ES617;273802;A;2013;273761;NR;698972.0;A
ES617;273802;A;2013;273762;NR;1777060.0;A
ES617;273802;A;2013;273765;NR;94.820243473;A
ES617;273802;A;2013;273768;NR;1437047.0;A
ES617;273802;A;2013;273769;NR;5169.0;A
ES617;273802;A;2013;273770;NR;334844.0;A
ES617;273802;A;2013;273771;NR;41865.0;A
ES617;273802;A;2013;273772;NR;41865.0;A
ES617;273802;A;2013;273773;NR;0.0;A
ES617;273802;A;2014;273760;NR;2579963.0;A
ES617;273802;A;2014;273761;NR;763149.0;A
ES617;273802;A;2014;273762;NR;1816814.0;A
ES617;273802;A;2014;273765;NR;97.082637002;A
ES617;273802;A;2014;273768;NR;1470409.0;A
ES617;273802;A;2014;273769;NR;7194.0;A
ES617;273802;A;2014;273770;NR;339211.0;A
ES617;273802;A;2014;273771;NR;43542.0;A
ES617;273802;A;2014;273772;NR;43542.0;A
ES617;273802;A;2014;273773;NR;0.0;A
ES617;273802;A;2015;273760;NR;2656317.0;A
ES617;273802;A;2015;273761;NR;754807.0;A
ES617;273802;A;2015;273762;NR;1901510.0;A
ES617;273802;A;2015;273765;NR;100.0;A
ES617;273802;A;2015;273768;NR;1538006.0;A
ES617;273802;A;2015;273769;NR;6205.0;A
ES617;273802;A;2015;273770;NR;357299.0;A
ES617;273802;A;2015;273771;NR;44659.0;A
ES617;273802;A;2015;273772;NR;44659.0;A
ES617;273802;A;2015;273773;NR;0.0;A
ES617;273802;A;2016;273760;NR;2590386.0;A
ES617;273802;A;2016;273761;NR;732749.0;A
ES617;273802;A;2016;273762;NR;1857637.0;A
ES617;273802;A;2016;273765;NR;96.961318844;A
ES617;273802;A;2016;273768;NR;1485043.0;A
ES617;273802;A;2016;273769;NR;7159.0;A
ES617;273802;A;2016;273770;NR;365435.0;A
ES617;273802;A;2016;273771;NR;43084.0;A
ES617;273802;A;2016;273772;NR;43084.0;A
ES617;273802;A;2016;273773;NR;0.0;A
ES617;273802;A;2017;273760;NR;2595669.0;A
ES617;273802;A;2017;273761;NR;760508.0;A
ES617;273802;A;2017;273762;NR;1835161.0;A
ES617;273802;A;2017;273765;NR;95.472290145;A
ES617;273802;A;2017;273768;NR;1462251.0;A
ES617;273802;A;2017;273769;NR;7955.0;A
ES617;273802;A;2017;273770;NR;364955.0;A
ES617;273802;A;2017;273771;NR;44386.0;A
ES617;273802;A;2017;273772;NR;44386.0;A
ES617;273802;A;2017;273773;NR;0.0;A
ES617;273802;A;2018;273760;NR;2742977.0;A
ES617;273802;A;2018;273761;NR;802852.0;A
ES617;273802;A;2018;273762;NR;1940125.0;A
ES617;273802;A;2018;273765;NR;100.087609995;A
ES617;273802;A;2018;273768;NR;1549330.0;A
ES617;273802;A;2018;273769;NR;8453.0;A
ES617;273802;A;2018;273770;NR;382342.0;A
ES617;273802;A;2018;273771;NR;46483.0;A
ES617;273802;A;2018;273772;NR;46483.0;A
ES617;273802;A;2018;273773;NR;0.0;A
ES617;273802;P;2019;273760;NR;2864170.0;A
ES617;273802;P;2019;273761;NR;825428.0;A
ES617;273802;P;2019;273762;NR;2038742.0;A
ES617;273802;P;2019;273765;NR;102.447996654;A
ES617;273802;P;2019;273768;NR;1567275.0;A
ES617;273802;P;2019;273769;NR;7980.0;A
ES617;273802;P;2019;273770;NR;463487.0;A
ES617;273802;P;2019;273771;NR;45123.0;A
ES617;273802;P;2019;273772;NR;45123.0;A
ES617;273802;P;2019;273773;NR;0.0;A
ES617;273803;A;2008;273760;NR;1639020.0;A
ES617;273803;A;2008;273761;NR;282319.0;A
ES617;273803;A;2008;273762;NR;1356701.0;A
ES617;273803;A;2008;273765;NR;94.27190565;A
ES617;273803;A;2008;273768;NR;1179911.0;A
ES617;273803;A;2008;273769;NR;-847.0;A
ES617;273803;A;2008;273770;NR;177637.0;A
ES617;273803;A;2008;273771;NR;34253.0;A
ES617;273803;A;2008;273772;NR;32312.0;A
ES617;273803;A;2008;273773;NR;1941.0;A
ES617;273803;A;2009;273760;NR;1724678.0;A
ES617;273803;A;2009;273761;NR;318775.0;A
ES617;273803;A;2009;273762;NR;1405903.0;A
ES617;273803;A;2009;273765;NR;94.257748363;A
ES617;273803;A;2009;273768;NR;1209240.0;A
ES617;273803;A;2009;273769;NR;3220.0;A
ES617;273803;A;2009;273770;NR;193443.0;A
ES617;273803;A;2009;273771;NR;33493.0;A
ES617;273803;A;2009;273772;NR;31789.0;A
ES617;273803;A;2009;273773;NR;1704.0;A
ES617;273803;A;2010;273760;NR;1727841.0;A
ES617;273803;A;2010;273761;NR;336843.0;A
ES617;273803;A;2010;273762;NR;1390998.0;A
ES617;273803;A;2010;273765;NR;94.537884884;A
ES617;273803;A;2010;273768;NR;1184487.0;A
ES617;273803;A;2010;273769;NR;3310.0;A
ES617;273803;A;2010;273770;NR;203201.0;A
ES617;273803;A;2010;273771;NR;33460.0;A
ES617;273803;A;2010;273772;NR;31796.0;A
ES617;273803;A;2010;273773;NR;1664.0;A
ES617;273803;A;2011;273760;NR;1800346.0;A
ES617;273803;A;2011;273761;NR;360855.0;A
ES617;273803;A;2011;273762;NR;1439491.0;A
ES617;273803;A;2011;273765;NR;99.476141007;A
ES617;273803;A;2011;273768;NR;1163223.0;A
ES617;273803;A;2011;273769;NR;3645.0;A
ES617;273803;A;2011;273770;NR;272623.0;A
ES617;273803;A;2011;273771;NR;32577.0;A
ES617;273803;A;2011;273772;NR;31099.0;A
ES617;273803;A;2011;273773;NR;1478.0;A
ES617;273803;A;2012;273760;NR;1821039.0;A
ES617;273803;A;2012;273761;NR;379288.0;A
ES617;273803;A;2012;273762;NR;1441751.0;A
ES617;273803;A;2012;273765;NR;101.092809665;A
ES617;273803;A;2012;273768;NR;1134170.0;A
ES617;273803;A;2012;273769;NR;5822.0;A
ES617;273803;A;2012;273770;NR;301759.0;A
ES617;273803;A;2012;273771;NR;34678.0;A
ES617;273803;A;2012;273772;NR;32858.0;A
ES617;273803;A;2012;273773;NR;1820.0;A
ES617;273803;A;2013;273760;NR;1780196.0;A
ES617;273803;A;2013;273761;NR;355617.0;A
ES617;273803;A;2013;273762;NR;1424579.0;A
ES617;273803;A;2013;273765;NR;99.38185447;A
ES617;273803;A;2013;273768;NR;1129201.0;A
ES617;273803;A;2013;273769;NR;7936.0;A
ES617;273803;A;2013;273770;NR;287442.0;A
ES617;273803;A;2013;273771;NR;35478.0;A
ES617;273803;A;2013;273772;NR;33438.0;A
ES617;273803;A;2013;273773;NR;2040.0;A
ES617;273803;A;2014;273760;NR;1775021.0;A
ES617;273803;A;2014;273761;NR;319012.0;A
ES617;273803;A;2014;273762;NR;1456009.0;A
ES617;273803;A;2014;273765;NR;100.801777075;A
ES617;273803;A;2014;273768;NR;1169860.0;A
ES617;273803;A;2014;273769;NR;9274.0;A
ES617;273803;A;2014;273770;NR;276875.0;A
ES617;273803;A;2014;273771;NR;36766.0;A
ES617;273803;A;2014;273772;NR;34569.0;A
ES617;273803;A;2014;273773;NR;2197.0;A
ES617;273803;A;2015;273760;NR;1822446.0;A
ES617;273803;A;2015;273761;NR;341749.0;A
ES617;273803;A;2015;273762;NR;1480697.0;A
ES617;273803;A;2015;273765;NR;100.0;A
ES617;273803;A;2015;273768;NR;1292554.0;A
ES617;273803;A;2015;273769;NR;4002.0;A
ES617;273803;A;2015;273770;NR;184141.0;A
ES617;273803;A;2015;273771;NR;39242.0;A
ES617;273803;A;2015;273772;NR;37039.0;A
ES617;273803;A;2015;273773;NR;2203.0;A
ES617;273803;A;2016;273760;NR;1936120.0;A
ES617;273803;A;2016;273761;NR;376339.0;A
ES617;273803;A;2016;273762;NR;1559781.0;A
ES617;273803;A;2016;273765;NR;104.026997024;A
ES617;273803;A;2016;273768;NR;1320662.0;A
ES617;273803;A;2016;273769;NR;7110.0;A
ES617;273803;A;2016;273770;NR;232009.0;A
ES617;273803;A;2016;273771;NR;40882.0;A
ES617;273803;A;2016;273772;NR;38207.0;A
ES617;273803;A;2016;273773;NR;2675.0;A
ES617;273803;A;2017;273760;NR;2012736.0;A
ES617;273803;A;2017;273761;NR;375665.0;A
ES617;273803;A;2017;273762;NR;1637071.0;A
ES617;273803;A;2017;273765;NR;108.895625227;A
ES617;273803;A;2017;273768;NR;1340873.0;A
ES617;273803;A;2017;273769;NR;9644.0;A
ES617;273803;A;2017;273770;NR;286554.0;A
ES617;273803;A;2017;273771;NR;40509.0;A
ES617;273803;A;2017;273772;NR;37401.0;A
ES617;273803;A;2017;273773;NR;3108.0;A
ES617;273803;A;2018;273760;NR;2184119.0;A
