TIME_PERIOD;REF_AREA;SEXO;D_NACIONALIDAD_0;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;3.0;A
2021;2822;F;OTHER_SPAIN;;HAB;4.0;A
2021;2822;F;OTHER_SPAIN;Y40-44;HAB;15.0;A
2021;2822;F;OTHER_SPAIN;;HAB;3.0;A
2021;2822;F;OTHER_SPAIN;;HAB;5.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;4.0;A
2021;2822;F;OTHER_SPAIN;Y45-49;HAB;35.0;A
2021;2822;F;OTHER_SPAIN;Y45-49;HAB;9.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;;HAB;4.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;Y50-54;HAB;5.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;Y55-59;HAB;11.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;;HAB;7.0;A
2021;2822;F;OTHER_SPAIN;Y60-64;HAB;10.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;4.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;;HAB;3.0;A
2021;2822;F;OTHER_SPAIN;Y_GE50;HAB;7.0;A
2021;2822;F;OTHER_SPAIN;Y65-69;HAB;3.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;2.0;A
2021;2822;F;OTHER_SPAIN;Y70-74;HAB;3.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;Y75-79;HAB;1.0;A
2021;2822;F;OTHER_SPAIN;;HAB;1.0;A
2021;2823;_T;TOTAL;TOTAL;HAB;3267.0;A
2021;2823;_T;TOTAL;Y_LT15;HAB;452.0;A
2021;2823;_T;TOTAL;Y1-4;HAB;131.0;A
2021;2823;_T;TOTAL;;HAB;26.0;A
2021;2823;_T;TOTAL;;HAB;24.0;A
2021;2823;_T;TOTAL;;HAB;34.0;A
2021;2823;_T;TOTAL;;HAB;20.0;A
2021;2823;_T;TOTAL;;HAB;27.0;A
2021;2823;_T;TOTAL;Y5-9;HAB;169.0;A
2021;2823;_T;TOTAL;;HAB;40.0;A
2021;2823;_T;TOTAL;;HAB;30.0;A
2021;2823;_T;TOTAL;;HAB;30.0;A
2021;2823;_T;TOTAL;;HAB;39.0;A
2021;2823;_T;TOTAL;;HAB;30.0;A
2021;2823;_T;TOTAL;Y10-14;HAB;152.0;A
2021;2823;_T;TOTAL;;HAB;33.0;A
2021;2823;_T;TOTAL;;HAB;31.0;A
2021;2823;_T;TOTAL;;HAB;26.0;A
2021;2823;_T;TOTAL;;HAB;29.0;A
2021;2823;_T;TOTAL;;HAB;33.0;A
2021;2823;_T;TOTAL;Y15-19;HAB;548.0;A
2021;2823;_T;TOTAL;Y15-19;HAB;142.0;A
2021;2823;_T;TOTAL;;HAB;34.0;A
2021;2823;_T;TOTAL;;HAB;24.0;A
2021;2823;_T;TOTAL;;HAB;30.0;A
2021;2823;_T;TOTAL;;HAB;23.0;A
2021;2823;_T;TOTAL;;HAB;31.0;A
2021;2823;_T;TOTAL;Y20-24;HAB;185.0;A
2021;2823;_T;TOTAL;;HAB;29.0;A
2021;2823;_T;TOTAL;;HAB;42.0;A
2021;2823;_T;TOTAL;;HAB;40.0;A
2021;2823;_T;TOTAL;;HAB;35.0;A
2021;2823;_T;TOTAL;;HAB;39.0;A
2021;2823;_T;TOTAL;Y25-29;HAB;221.0;A
2021;2823;_T;TOTAL;;HAB;42.0;A
2021;2823;_T;TOTAL;;HAB;45.0;A
2021;2823;_T;TOTAL;;HAB;40.0;A
2021;2823;_T;TOTAL;;HAB;50.0;A
2021;2823;_T;TOTAL;;HAB;44.0;A
2021;2823;_T;TOTAL;Y40-44;HAB;637.0;A
2021;2823;_T;TOTAL;Y30-34;HAB;242.0;A
2021;2823;_T;TOTAL;;HAB;52.0;A
2021;2823;_T;TOTAL;;HAB;61.0;A
2021;2823;_T;TOTAL;;HAB;40.0;A
2021;2823;_T;TOTAL;;HAB;54.0;A
2021;2823;_T;TOTAL;;HAB;35.0;A
2021;2823;_T;TOTAL;Y35-39;HAB;217.0;A
2021;2823;_T;TOTAL;;HAB;52.0;A
2021;2823;_T;TOTAL;;HAB;39.0;A
2021;2823;_T;TOTAL;;HAB;49.0;A
2021;2823;_T;TOTAL;;HAB;43.0;A
2021;2823;_T;TOTAL;;HAB;34.0;A
2021;2823;_T;TOTAL;Y40-44;HAB;178.0;A
2021;2823;_T;TOTAL;;HAB;39.0;A
2021;2823;_T;TOTAL;;HAB;32.0;A
2021;2823;_T;TOTAL;;HAB;26.0;A
2021;2823;_T;TOTAL;;HAB;43.0;A
2021;2823;_T;TOTAL;;HAB;38.0;A
2021;2823;_T;TOTAL;Y45-49;HAB;1029.0;A
2021;2823;_T;TOTAL;Y45-49;HAB;191.0;A
2021;2823;_T;TOTAL;;HAB;36.0;A
2021;2823;_T;TOTAL;;HAB;32.0;A
2021;2823;_T;TOTAL;;HAB;38.0;A
2021;2823;_T;TOTAL;;HAB;45.0;A
2021;2823;_T;TOTAL;;HAB;40.0;A
2021;2823;_T;TOTAL;Y50-54;HAB;268.0;A
2021;2823;_T;TOTAL;;HAB;46.0;A
2021;2823;_T;TOTAL;;HAB;46.0;A
2021;2823;_T;TOTAL;;HAB;56.0;A
2021;2823;_T;TOTAL;;HAB;62.0;A
2021;2823;_T;TOTAL;;HAB;58.0;A
2021;2823;_T;TOTAL;Y55-59;HAB;315.0;A
2021;2823;_T;TOTAL;;HAB;64.0;A
2021;2823;_T;TOTAL;;HAB;57.0;A
2021;2823;_T;TOTAL;;HAB;74.0;A
2021;2823;_T;TOTAL;;HAB;60.0;A
2021;2823;_T;TOTAL;;HAB;60.0;A
2021;2823;_T;TOTAL;Y60-64;HAB;255.0;A
2021;2823;_T;TOTAL;;HAB;63.0;A
2021;2823;_T;TOTAL;;HAB;38.0;A
2021;2823;_T;TOTAL;;HAB;58.0;A
2021;2823;_T;TOTAL;;HAB;52.0;A
2021;2823;_T;TOTAL;;HAB;44.0;A
2021;2823;_T;TOTAL;Y_GE50;HAB;601.0;A
2021;2823;_T;TOTAL;Y65-69;HAB;158.0;A
2021;2823;_T;TOTAL;;HAB;37.0;A
2021;2823;_T;TOTAL;;HAB;35.0;A
2021;2823;_T;TOTAL;;HAB;35.0;A
2021;2823;_T;TOTAL;;HAB;30.0;A
2021;2823;_T;TOTAL;;HAB;21.0;A
2021;2823;_T;TOTAL;Y70-74;HAB;115.0;A
2021;2823;_T;TOTAL;;HAB;23.0;A
2021;2823;_T;TOTAL;;HAB;24.0;A
2021;2823;_T;TOTAL;;HAB;29.0;A
2021;2823;_T;TOTAL;;HAB;22.0;A
2021;2823;_T;TOTAL;;HAB;17.0;A
2021;2823;_T;TOTAL;Y75-79;HAB;100.0;A
2021;2823;_T;TOTAL;;HAB;23.0;A
2021;2823;_T;TOTAL;;HAB;21.0;A
2021;2823;_T;TOTAL;;HAB;19.0;A
2021;2823;_T;TOTAL;;HAB;21.0;A
2021;2823;_T;TOTAL;;HAB;16.0;A
2021;2823;_T;TOTAL;Y80-84;HAB;96.0;A
2021;2823;_T;TOTAL;;HAB;16.0;A
2021;2823;_T;TOTAL;;HAB;8.0;A
2021;2823;_T;TOTAL;;HAB;17.0;A
2021;2823;_T;TOTAL;;HAB;29.0;A
2021;2823;_T;TOTAL;;HAB;26.0;A
2021;2823;_T;TOTAL;;HAB;86.0;A
2021;2823;_T;TOTAL;;HAB;29.0;A
2021;2823;_T;TOTAL;;HAB;17.0;A
2021;2823;_T;TOTAL;;HAB;7.0;A
2021;2823;_T;TOTAL;;HAB;15.0;A
2021;2823;_T;TOTAL;;HAB;18.0;A
2021;2823;_T;TOTAL;;HAB;43.0;A
2021;2823;_T;TOTAL;;HAB;11.0;A
2021;2823;_T;TOTAL;;HAB;9.0;A
2021;2823;_T;TOTAL;;HAB;13.0;A
2021;2823;_T;TOTAL;;HAB;7.0;A
2021;2823;_T;TOTAL;;HAB;3.0;A
2021;2823;_T;TOTAL;Y95-99;HAB;1.0;A
2021;2823;_T;TOTAL;;HAB;1.0;A
2021;2823;_T;TOTAL;Y_GE100;HAB;2.0;A
2021;2823;_T;TOTAL;;HAB;1.0;A
2021;2823;_T;TOTAL;;HAB;1.0;A
2021;2823;_T;ES;TOTAL;HAB;3203.0;A
2021;2823;_T;ES;Y_LT15;HAB;443.0;A
2021;2823;_T;ES;Y1-4;HAB;127.0;A
2021;2823;_T;ES;;HAB;26.0;A
2021;2823;_T;ES;;HAB;24.0;A
2021;2823;_T;ES;;HAB;34.0;A
2021;2823;_T;ES;;HAB;20.0;A
2021;2823;_T;ES;;HAB;23.0;A
2021;2823;_T;ES;Y5-9;HAB;166.0;A
2021;2823;_T;ES;;HAB;38.0;A
2021;2823;_T;ES;;HAB;30.0;A
2021;2823;_T;ES;;HAB;29.0;A
2021;2823;_T;ES;;HAB;39.0;A
2021;2823;_T;ES;;HAB;30.0;A
2021;2823;_T;ES;Y10-14;HAB;150.0;A
2021;2823;_T;ES;;HAB;32.0;A
2021;2823;_T;ES;;HAB;30.0;A
2021;2823;_T;ES;;HAB;26.0;A
2021;2823;_T;ES;;HAB;29.0;A
2021;2823;_T;ES;;HAB;33.0;A
2021;2823;_T;ES;Y15-19;HAB;533.0;A
2021;2823;_T;ES;Y15-19;HAB;139.0;A
2021;2823;_T;ES;;HAB;33.0;A
2021;2823;_T;ES;;HAB;24.0;A
2021;2823;_T;ES;;HAB;29.0;A
2021;2823;_T;ES;;HAB;23.0;A
2021;2823;_T;ES;;HAB;30.0;A
2021;2823;_T;ES;Y20-24;HAB;180.0;A
2021;2823;_T;ES;;HAB;28.0;A
2021;2823;_T;ES;;HAB;40.0;A
2021;2823;_T;ES;;HAB;40.0;A
2021;2823;_T;ES;;HAB;34.0;A
2021;2823;_T;ES;;HAB;38.0;A
2021;2823;_T;ES;Y25-29;HAB;214.0;A
2021;2823;_T;ES;;HAB;42.0;A
2021;2823;_T;ES;;HAB;45.0;A
2021;2823;_T;ES;;HAB;39.0;A
2021;2823;_T;ES;;HAB;46.0;A
2021;2823;_T;ES;;HAB;42.0;A
2021;2823;_T;ES;Y40-44;HAB;611.0;A
2021;2823;_T;ES;Y30-34;HAB;233.0;A
2021;2823;_T;ES;;HAB;51.0;A
2021;2823;_T;ES;;HAB;60.0;A
2021;2823;_T;ES;;HAB;35.0;A
2021;2823;_T;ES;;HAB;52.0;A
2021;2823;_T;ES;;HAB;35.0;A
2021;2823;_T;ES;Y35-39;HAB;206.0;A
2021;2823;_T;ES;;HAB;48.0;A
2021;2823;_T;ES;;HAB;37.0;A
2021;2823;_T;ES;;HAB;47.0;A
2021;2823;_T;ES;;HAB;41.0;A
2021;2823;_T;ES;;HAB;33.0;A
2021;2823;_T;ES;Y40-44;HAB;172.0;A
2021;2823;_T;ES;;HAB;38.0;A
2021;2823;_T;ES;;HAB;29.0;A
2021;2823;_T;ES;;HAB;26.0;A
