TEMPORAL;SEXO;CNAE09;EDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2017;M;7889;TOTAL;ES61;OCUPADOS;41.2850675;M
2017;M;277250;Y15-29;ES61;OCUPADOS;1.434805;M
2017;M;277250;Y30-44;ES61;OCUPADOS;13.14252;M
2017;M;277250;Y45-64;ES61;OCUPADOS;16.2543475;M
2017;M;277250;TOTAL;ES61;OCUPADOS;30.8316725;M
2017;M;277251;Y15-29;ES61;OCUPADOS;1.0169275;M
2017;M;277251;Y30-44;ES61;OCUPADOS;4.44679;M
2017;M;277251;Y45-64;ES61;OCUPADOS;2.51111;M
2017;M;277251;TOTAL;ES61;OCUPADOS;7.9748275;M
2017;M;8032;Y15-29;ES61;OCUPADOS;17.534985;M
2017;M;8032;Y30-44;ES61;OCUPADOS;61.9429375;M
2017;M;8032;Y45-64;ES61;OCUPADOS;53.452255;M
2017;M;8032;Y65-100;ES61;OCUPADOS;2.1395925;M
2017;M;8032;TOTAL;ES61;OCUPADOS;135.06977;M
2017;M;8256;Y15-29;ES61;OCUPADOS;24.0296;M
2017;M;8256;Y30-44;ES61;OCUPADOS;110.877115;M
2017;M;8256;Y45-64;ES61;OCUPADOS;160.42954;M
2017;M;8256;Y65-100;ES61;OCUPADOS;3.800125;M
2017;M;8256;TOTAL;ES61;OCUPADOS;299.13638;M
2017;M;8346;Y15-29;ES61;OCUPADOS;12.60946;M
2017;M;8346;Y30-44;ES61;OCUPADOS;37.480665;M
2017;M;8346;Y45-64;ES61;OCUPADOS;26.1336375;M
2017;M;8346;Y65-100;ES61;OCUPADOS;1.22401;M
2017;M;8346;TOTAL;ES61;OCUPADOS;77.4477725;M
2017;M;6949;Y15-29;ES61;OCUPADOS;226.27516;M
2017;M;6949;Y30-44;ES61;OCUPADOS;714.470505;M
2017;M;6949;Y45-64;ES61;OCUPADOS;720.7208825;M
2017;M;6949;Y65-100;ES61;OCUPADOS;15.3378975;M
2017;M;6949;TOTAL;ES61;OCUPADOS;1676.804445;M
2017;F;6981;Y15-29;ES61;OCUPADOS;10.081725;M
2017;F;6981;Y30-44;ES61;OCUPADOS;31.2739525;M
2017;F;6981;Y45-64;ES61;OCUPADOS;24.76347;M
2017;F;6981;Y65-100;ES61;OCUPADOS;0.95375;M
2017;F;6981;TOTAL;ES61;OCUPADOS;67.0728975;M
2017;F;7058;Y15-29;ES61;OCUPADOS;0.85574;M
2017;F;7058;Y30-44;ES61;OCUPADOS;2.963235;M
2017;F;7058;Y45-64;ES61;OCUPADOS;2.1464375;M
2017;F;7058;TOTAL;ES61;OCUPADOS;5.9654125;M
2017;F;277249;Y15-29;ES61;OCUPADOS;9.2641325;M
2017;F;277249;Y30-44;ES61;OCUPADOS;24.013035;M
2017;F;277249;Y45-64;ES61;OCUPADOS;17.3435675;M
2017;F;277249;Y65-100;ES61;OCUPADOS;0.17101;M
2017;F;277249;TOTAL;ES61;OCUPADOS;50.791745;M
2017;F;7663;Y15-29;ES61;OCUPADOS;1.45358;M
2017;F;7663;Y30-44;ES61;OCUPADOS;4.458725;M
2017;F;7663;Y45-64;ES61;OCUPADOS;2.09349;M
2017;F;7663;Y65-100;ES61;OCUPADOS;0.057985;M
2017;F;7663;TOTAL;ES61;OCUPADOS;8.06378;M
2017;F;7716;Y15-29;ES61;OCUPADOS;87.719545;M
2017;F;7716;Y30-44;ES61;OCUPADOS;189.574315;M
2017;F;7716;Y45-64;ES61;OCUPADOS;119.771745;M
2017;F;7716;Y65-100;ES61;OCUPADOS;3.9521225;M
2017;F;7716;TOTAL;ES61;OCUPADOS;401.0177275;M
2017;F;7889;Y15-29;ES61;OCUPADOS;2.761835;M
2017;F;7889;Y30-44;ES61;OCUPADOS;14.1554975;M
2017;F;7889;Y45-64;ES61;OCUPADOS;3.420455;M
2017;F;7889;TOTAL;ES61;OCUPADOS;20.3377875;M
2017;F;277250;Y15-29;ES61;OCUPADOS;2.37379;M
2017;F;277250;Y30-44;ES61;OCUPADOS;15.6254475;M
2017;F;277250;Y45-64;ES61;OCUPADOS;8.107795;M
2017;F;277250;Y65-100;ES61;OCUPADOS;0.1055625;M
2017;F;277250;TOTAL;ES61;OCUPADOS;26.212595;M
2017;F;277251;Y15-29;ES61;OCUPADOS;0.47101;M
2017;F;277251;Y30-44;ES61;OCUPADOS;3.911035;M
2017;F;277251;Y45-64;ES61;OCUPADOS;3.8402525;M
2017;F;277251;Y65-100;ES61;OCUPADOS;0.24439;M
2017;F;277251;TOTAL;ES61;OCUPADOS;8.4666875;M
2017;F;8032;Y15-29;ES61;OCUPADOS;17.62412;M
2017;F;8032;Y30-44;ES61;OCUPADOS;61.3875925;M
2017;F;8032;Y45-64;ES61;OCUPADOS;53.6526925;M
2017;F;8032;Y65-100;ES61;OCUPADOS;0.4949025;M
2017;F;8032;TOTAL;ES61;OCUPADOS;133.1593075;M
2017;F;8256;Y15-29;ES61;OCUPADOS;38.0094325;M
2017;F;8256;Y30-44;ES61;OCUPADOS;152.40706;M
2017;F;8256;Y45-64;ES61;OCUPADOS;209.547465;M
2017;F;8256;Y65-100;ES61;OCUPADOS;1.8808475;M
2017;F;8256;TOTAL;ES61;OCUPADOS;401.844805;M
2017;F;8346;Y15-29;ES61;OCUPADOS;20.177565;M
2017;F;8346;Y30-44;ES61;OCUPADOS;69.720045;M
2017;F;8346;Y45-64;ES61;OCUPADOS;57.262545;M
2017;F;8346;Y65-100;ES61;OCUPADOS;1.6651825;M
2017;F;8346;TOTAL;ES61;OCUPADOS;148.8253375;M
2017;F;6949;Y15-29;ES61;OCUPADOS;190.792475;M
2017;F;6949;Y30-44;ES61;OCUPADOS;569.48994;M
2017;F;6949;Y45-64;ES61;OCUPADOS;501.949915;M
2017;F;6949;Y65-100;ES61;OCUPADOS;9.5257525;M
2017;F;6949;TOTAL;ES61;OCUPADOS;1271.7580825;M
2017;_T;6981;Y15-29;ES61;OCUPADOS;43.971525;M
2017;_T;6981;Y30-44;ES61;OCUPADOS;107.1338425;M
2017;_T;6981;Y45-64;ES61;OCUPADOS;109.632805;M
2017;_T;6981;Y65-100;ES61;OCUPADOS;2.4079675;M
2017;_T;6981;TOTAL;ES61;OCUPADOS;263.14614;M
2017;_T;7058;Y15-29;ES61;OCUPADOS;2.93603;M
2017;_T;7058;Y30-44;ES61;OCUPADOS;15.481375;M
2017;_T;7058;Y45-64;ES61;OCUPADOS;20.2514225;M
2017;_T;7058;TOTAL;ES61;OCUPADOS;38.6688275;M
2017;_T;277249;Y15-29;ES61;OCUPADOS;28.541405;M
2017;_T;277249;Y30-44;ES61;OCUPADOS;102.9039025;M
2017;_T;277249;Y45-64;ES61;OCUPADOS;91.380855;M
2017;_T;277249;Y65-100;ES61;OCUPADOS;2.48668;M
2017;_T;277249;TOTAL;ES61;OCUPADOS;225.3128425;M
2017;_T;7663;Y15-29;ES61;OCUPADOS;15.1205325;M
2017;_T;7663;Y30-44;ES61;OCUPADOS;78.0738175;M
2017;_T;7663;Y45-64;ES61;OCUPADOS;69.4250775;M
2017;_T;7663;Y65-100;ES61;OCUPADOS;1.094595;M
2017;_T;7663;TOTAL;ES61;OCUPADOS;163.7140225;M
2017;_T;7716;Y15-29;ES61;OCUPADOS;180.8096825;M
2017;_T;7716;Y30-44;ES61;OCUPADOS;410.108695;M
2017;_T;7716;Y45-64;ES61;OCUPADOS;328.8905125;M
2017;_T;7716;Y65-100;ES61;OCUPADOS;7.319795;M
2017;_T;7716;TOTAL;ES61;OCUPADOS;927.128685;M
2017;_T;7889;Y15-29;ES61;OCUPADOS;10.406765;M
2017;_T;7889;Y30-44;ES61;OCUPADOS;39.317605;M
2017;_T;7889;Y45-64;ES61;OCUPADOS;11.898485;M
2017;_T;7889;TOTAL;ES61;OCUPADOS;61.622855;M
2017;_T;277250;Y15-29;ES61;OCUPADOS;3.808595;M
2017;_T;277250;Y30-44;ES61;OCUPADOS;28.7679675;M
2017;_T;277250;Y45-64;ES61;OCUPADOS;24.3621425;M
2017;_T;277250;Y65-100;ES61;OCUPADOS;0.1055625;M
2017;_T;277250;TOTAL;ES61;OCUPADOS;57.0442675;M
2017;_T;277251;Y15-29;ES61;OCUPADOS;1.4879375;M
2017;_T;277251;Y30-44;ES61;OCUPADOS;8.357825;M
2017;_T;277251;Y45-64;ES61;OCUPADOS;6.3513625;M
2017;_T;277251;Y65-100;ES61;OCUPADOS;0.24439;M
2017;_T;277251;TOTAL;ES61;OCUPADOS;16.441515;M
2017;_T;8032;Y15-29;ES61;OCUPADOS;35.159105;M
2017;_T;8032;Y30-44;ES61;OCUPADOS;123.33053;M
2017;_T;8032;Y45-64;ES61;OCUPADOS;107.1049475;M
2017;_T;8032;Y65-100;ES61;OCUPADOS;2.634495;M
2017;_T;8032;TOTAL;ES61;OCUPADOS;268.2290775;M
2017;_T;8256;Y15-29;ES61;OCUPADOS;62.0390325;M
2017;_T;8256;Y30-44;ES61;OCUPADOS;263.284175;M
2017;_T;8256;Y45-64;ES61;OCUPADOS;369.977005;M
2017;_T;8256;Y65-100;ES61;OCUPADOS;5.6809725;M
2017;_T;8256;TOTAL;ES61;OCUPADOS;700.981185;M
2017;_T;8346;Y15-29;ES61;OCUPADOS;32.787025;M
2017;_T;8346;Y30-44;ES61;OCUPADOS;107.20071;M
2017;_T;8346;Y45-64;ES61;OCUPADOS;83.3961825;M
2017;_T;8346;Y65-100;ES61;OCUPADOS;2.8891925;M
2017;_T;8346;TOTAL;ES61;OCUPADOS;226.27311;M
2017;_T;6949;Y15-29;ES61;OCUPADOS;417.067635;M
2017;_T;6949;Y30-44;ES61;OCUPADOS;1283.960445;M
2017;_T;6949;Y45-64;ES61;OCUPADOS;1222.6707975;M
2017;_T;6949;Y65-100;ES61;OCUPADOS;24.86365;M
2017;_T;6949;TOTAL;ES61;OCUPADOS;2948.5625275;M
2018;M;6981;Y15-29;ES61;OCUPADOS;31.37406;M
2018;M;6981;Y30-44;ES61;OCUPADOS;77.461465;M
2018;M;6981;Y45-64;ES61;OCUPADOS;73.6226475;M
2018;M;6981;Y65-100;ES61;OCUPADOS;2.305925;M
2018;M;6981;TOTAL;ES61;OCUPADOS;184.7640975;M
2018;M;7058;Y15-29;ES61;OCUPADOS;1.99956;M
2018;M;7058;Y30-44;ES61;OCUPADOS;12.018435;M
2018;M;7058;Y45-64;ES61;OCUPADOS;16.5226775;M
2018;M;7058;TOTAL;ES61;OCUPADOS;30.5406725;M
2018;M;277249;Y15-29;ES61;OCUPADOS;23.628595;M
2018;M;277249;Y30-44;ES61;OCUPADOS;85.8763575;M
2018;M;277249;Y45-64;ES61;OCUPADOS;80.4945875;M
2018;M;277249;Y65-100;ES61;OCUPADOS;0.8876975;M
2018;M;277249;TOTAL;ES61;OCUPADOS;190.8872375;M
2018;M;7663;Y15-29;ES61;OCUPADOS;16.6142675;M
2018;M;7663;Y30-44;ES61;OCUPADOS;82.6346375;M
2018;M;7663;Y45-64;ES61;OCUPADOS;85.60557;M
2018;M;7663;Y65-100;ES61;OCUPADOS;0.17084;M
2018;M;7663;TOTAL;ES61;OCUPADOS;185.025315;M
2018;M;7716;Y15-29;ES61;OCUPADOS;93.8089975;M
2018;M;7716;Y30-44;ES61;OCUPADOS;223.2658775;M
2018;M;7716;Y45-64;ES61;OCUPADOS;209.10371;M
2018;M;7716;Y65-100;ES61;OCUPADOS;3.47039;M
2018;M;7716;TOTAL;ES61;OCUPADOS;529.648975;M
2018;M;7889;Y15-29;ES61;OCUPADOS;9.22045;M
2018;M;7889;Y30-44;ES61;OCUPADOS;25.82555;M
2018;M;7889;Y45-64;ES61;OCUPADOS;12.8346275;M
2018;M;7889;Y65-100;ES61;OCUPADOS;0.11441;M
2018;M;7889;TOTAL;ES61;OCUPADOS;47.9950375;M
2018;M;277250;Y15-29;ES61;OCUPADOS;0.80482;M
2018;M;277250;Y30-44;ES61;OCUPADOS;10.7649;M
2018;M;277250;Y45-64;ES61;OCUPADOS;15.412275;M
2018;M;277250;TOTAL;ES61;OCUPADOS;26.981995;M
2018;M;277251;Y15-29;ES61;OCUPADOS;1.079195;M
2018;M;277251;Y30-44;ES61;OCUPADOS;5.9739575;M
2018;M;277251;Y45-64;ES61;OCUPADOS;2.21746;M
2018;M;277251;Y65-100;ES61;OCUPADOS;0.0415375;M
2018;M;277251;TOTAL;ES61;OCUPADOS;9.31215;M
2018;M;8032;Y15-29;ES61;OCUPADOS;16.8956725;M
2018;M;8032;Y30-44;ES61;OCUPADOS;59.3278175;M
2018;M;8032;Y45-64;ES61;OCUPADOS;61.8320025;M
2018;M;8032;Y65-100;ES61;OCUPADOS;1.30828;M
2018;M;8032;TOTAL;ES61;OCUPADOS;139.3637725;M
2018;M;8256;Y15-29;ES61;OCUPADOS;22.5256675;M
2018;M;8256;Y30-44;ES61;OCUPADOS;120.4792175;M
2018;M;8256;Y45-64;ES61;OCUPADOS;174.56751;M
2018;M;8256;Y65-100;ES61;OCUPADOS;4.1169225;M
2018;M;8256;TOTAL;ES61;OCUPADOS;321.6893175;M
2018;M;8346;Y15-29;ES61;OCUPADOS;11.2608025;M
2018;M;8346;Y30-44;ES61;OCUPADOS;30.863115;M
2018;M;8346;Y45-64;ES61;OCUPADOS;28.1687275;M
2018;M;8346;Y65-100;ES61;OCUPADOS;1.20845;M
2018;M;8346;TOTAL;ES61;OCUPADOS;71.501095;M
2018;M;6949;Y15-29;ES61;OCUPADOS;229.2120875;M
2018;M;6949;Y30-44;ES61;OCUPADOS;734.49133;M
2018;M;6949;Y45-64;ES61;OCUPADOS;760.381795;M
2018;M;6949;Y65-100;ES61;OCUPADOS;13.6244525;M
2018;M;6949;TOTAL;ES61;OCUPADOS;1737.709665;M
2018;F;6981;Y15-29;ES61;OCUPADOS;8.3481275;M
2018;F;6981;Y30-44;ES61;OCUPADOS;32.789445;M
2018;F;6981;Y45-64;ES61;OCUPADOS;24.535885;M
2018;F;6981;Y65-100;ES61;OCUPADOS;0.47732;M
2018;F;6981;TOTAL;ES61;OCUPADOS;66.1507775;M
2018;F;7058;Y15-29;ES61;OCUPADOS;1.1305;M
2018;F;7058;Y30-44;ES61;OCUPADOS;2.36486;M
2018;F;7058;Y45-64;ES61;OCUPADOS;1.3954225;M
2018;F;7058;TOTAL;ES61;OCUPADOS;4.8907825;M
2018;F;277249;Y15-29;ES61;OCUPADOS;9.752205;M
2018;F;277249;Y30-44;ES61;OCUPADOS;25.62922;M
2018;F;277249;Y45-64;ES61;OCUPADOS;16.4640175;M
2018;F;277249;Y65-100;ES61;OCUPADOS;0.09043;M
2018;F;277249;TOTAL;ES61;OCUPADOS;51.9358725;M
2018;F;7663;Y15-29;ES61;OCUPADOS;1.554945;M
2018;F;7663;Y30-44;ES61;OCUPADOS;5.3617275;M
2018;F;7663;Y45-64;ES61;OCUPADOS;1.755245;M
2018;F;7663;TOTAL;ES61;OCUPADOS;8.6719175;M
2018;F;7716;Y15-29;ES61;OCUPADOS;87.9644175;M
2018;F;7716;Y30-44;ES61;OCUPADOS;190.43734;M
2018;F;7716;Y45-64;ES61;OCUPADOS;128.8899425;M
2018;F;7716;Y65-100;ES61;OCUPADOS;3.60574;M
2018;F;7716;TOTAL;ES61;OCUPADOS;410.89744;M
2018;F;7889;Y15-29;ES61;OCUPADOS;3.017515;M
2018;F;7889;Y30-44;ES61;OCUPADOS;5.953355;M
2018;F;7889;Y45-64;ES61;OCUPADOS;4.5331925;M
2018;F;7889;TOTAL;ES61;OCUPADOS;13.5040625;M
2018;F;277250;Y15-29;ES61;OCUPADOS;2.58942;M
2018;F;277250;Y30-44;ES61;OCUPADOS;15.8938575;M
2018;F;277250;Y45-64;ES61;OCUPADOS;8.4215775;M
2018;F;277250;TOTAL;ES61;OCUPADOS;26.904855;M
2018;F;277251;Y15-29;ES61;OCUPADOS;1.58143;M
2018;F;277251;Y30-44;ES61;OCUPADOS;6.9842375;M
2018;F;277251;Y45-64;ES61;OCUPADOS;3.4460375;M
2018;F;277251;Y65-100;ES61;OCUPADOS;0.464815;M
2018;F;277251;TOTAL;ES61;OCUPADOS;12.47652;M
2018;F;8032;Y15-29;ES61;OCUPADOS;18.2640425;M
2018;F;8032;Y30-44;ES61;OCUPADOS;61.7322375;M
2018;F;8032;Y45-64;ES61;OCUPADOS;60.7801325;M
2018;F;8032;Y65-100;ES61;OCUPADOS;0.782385;M
2018;F;8032;TOTAL;ES61;OCUPADOS;141.5587975;M
2018;F;8256;Y15-29;ES61;OCUPADOS;38.622255;M
2018;F;8256;Y30-44;ES61;OCUPADOS;151.7888925;M
2018;F;8256;Y45-64;ES61;OCUPADOS;211.309495;M
2018;F;8256;Y65-100;ES61;OCUPADOS;1.9284575;M
2018;F;8256;TOTAL;ES61;OCUPADOS;403.6491;M
2018;F;8346;Y15-29;ES61;OCUPADOS;21.2089425;M
2018;F;8346;Y30-44;ES61;OCUPADOS;63.0400375;M
2018;F;8346;Y45-64;ES61;OCUPADOS;66.26929;M
2018;F;8346;Y65-100;ES61;OCUPADOS;1.9104075;M
2018;F;8346;TOTAL;ES61;OCUPADOS;152.4286775;M
2018;F;6949;Y15-29;ES61;OCUPADOS;194.0338;M
2018;F;6949;Y30-44;ES61;OCUPADOS;561.97521;M
2018;F;6949;Y45-64;ES61;OCUPADOS;527.8002375;M
2018;F;6949;Y65-100;ES61;OCUPADOS;9.259555;M
2018;F;6949;TOTAL;ES61;OCUPADOS;1293.0688025;M
2018;_T;6981;Y15-29;ES61;OCUPADOS;39.7221875;M
2018;_T;6981;Y30-44;ES61;OCUPADOS;110.25091;M
2018;_T;6981;Y45-64;ES61;OCUPADOS;98.1585325;M
2018;_T;6981;Y65-100;ES61;OCUPADOS;2.783245;M
2018;_T;6981;TOTAL;ES61;OCUPADOS;250.914875;M
2018;_T;7058;Y15-29;ES61;OCUPADOS;3.13006;M
2018;_T;7058;Y30-44;ES61;OCUPADOS;14.383295;M
2018;_T;7058;Y45-64;ES61;OCUPADOS;17.9181;M
2018;_T;7058;TOTAL;ES61;OCUPADOS;35.431455;M
2018;_T;277249;Y15-29;ES61;OCUPADOS;33.3808;M
2018;_T;277249;Y30-44;ES61;OCUPADOS;111.5055775;M
2018;_T;277249;Y45-64;ES61;OCUPADOS;96.958605;M
2018;_T;277249;Y65-100;ES61;OCUPADOS;0.9781275;M
2018;_T;277249;TOTAL;ES61;OCUPADOS;242.82311;M
2018;_T;7663;Y15-29;ES61;OCUPADOS;18.1692125;M
2018;_T;7663;Y30-44;ES61;OCUPADOS;87.996365;M
2018;_T;7663;Y45-64;ES61;OCUPADOS;87.360815;M
2018;_T;7663;Y65-100;ES61;OCUPADOS;0.17084;M
2018;_T;7663;TOTAL;ES61;OCUPADOS;193.6972325;M
2018;_T;7716;Y15-29;ES61;OCUPADOS;181.773415;M
2018;_T;7716;Y30-44;ES61;OCUPADOS;413.7032175;M
2018;_T;7716;Y45-64;ES61;OCUPADOS;337.9936525;M
2018;_T;7716;Y65-100;ES61;OCUPADOS;7.07613;M
2018;_T;7716;TOTAL;ES61;OCUPADOS;940.546415;M
2018;_T;7889;Y15-29;ES61;OCUPADOS;12.237965;M
2018;_T;7889;Y30-44;ES61;OCUPADOS;31.778905;M
2018;_T;7889;Y45-64;ES61;OCUPADOS;17.36782;M
2018;_T;7889;Y65-100;ES61;OCUPADOS;0.11441;M
2018;_T;7889;TOTAL;ES61;OCUPADOS;61.4991;M
2018;_T;277250;Y15-29;ES61;OCUPADOS;3.39424;M
2018;_T;277250;Y30-44;ES61;OCUPADOS;26.6587575;M
2018;_T;277250;Y45-64;ES61;OCUPADOS;23.8338525;M
2018;_T;277250;TOTAL;ES61;OCUPADOS;53.88685;M
2018;_T;277251;Y15-29;ES61;OCUPADOS;2.660625;M
2018;_T;277251;Y30-44;ES61;OCUPADOS;12.958195;M
2018;_T;277251;Y45-64;ES61;OCUPADOS;5.6634975;M
2018;_T;277251;Y65-100;ES61;OCUPADOS;0.5063525;M
2018;_T;277251;TOTAL;ES61;OCUPADOS;21.78867;M
2018;_T;8032;Y15-29;ES61;OCUPADOS;35.159715;M
2018;_T;8032;Y30-44;ES61;OCUPADOS;121.060055;M
2018;_T;8032;Y45-64;ES61;OCUPADOS;122.612135;M
2018;_T;8032;Y65-100;ES61;OCUPADOS;2.090665;M
2018;_T;8032;TOTAL;ES61;OCUPADOS;280.92257;M
2018;_T;8256;Y15-29;ES61;OCUPADOS;61.1479225;M
2018;_T;8256;Y30-44;ES61;OCUPADOS;272.26811;M
2018;_T;8256;Y45-64;ES61;OCUPADOS;385.877005;M
2018;_T;8256;Y65-100;ES61;OCUPADOS;6.04538;M
2018;_T;8256;TOTAL;ES61;OCUPADOS;725.3384175;M
2018;_T;8346;Y15-29;ES61;OCUPADOS;32.469745;M
2018;_T;8346;Y30-44;ES61;OCUPADOS;93.9031525;M
2018;_T;8346;Y45-64;ES61;OCUPADOS;94.4380175;M
2018;_T;8346;Y65-100;ES61;OCUPADOS;3.1188575;M
2018;_T;8346;TOTAL;ES61;OCUPADOS;223.9297725;M
2018;_T;6949;Y15-29;ES61;OCUPADOS;423.2458875;M
2018;_T;6949;Y30-44;ES61;OCUPADOS;1296.46654;M
2018;_T;6949;Y45-64;ES61;OCUPADOS;1288.1820325;M
2018;_T;6949;Y65-100;ES61;OCUPADOS;22.8840075;M
2018;_T;6949;TOTAL;ES61;OCUPADOS;3030.7784675;M
2019;M;6981;Y15-29;ES61;OCUPADOS;26.2120075;M
2019;M;6981;Y30-44;ES61;OCUPADOS;83.4268275;M
2019;M;6981;Y45-64;ES61;OCUPADOS;77.9698675;M
2019;M;6981;Y65-100;ES61;OCUPADOS;3.2463325;M
2019;M;6981;TOTAL;ES61;OCUPADOS;190.855035;M
2019;M;7058;Y15-29;ES61;OCUPADOS;2.3928375;M
2019;M;7058;Y30-44;ES61;OCUPADOS;11.2189875;M
2019;M;7058;Y45-64;ES61;OCUPADOS;19.7553;M
2019;M;7058;TOTAL;ES61;OCUPADOS;33.367125;M
2019;M;277249;Y15-29;ES61;OCUPADOS;26.076265;M
2019;M;277249;Y30-44;ES61;OCUPADOS;89.4449625;M
2019;M;277249;Y45-64;ES61;OCUPADOS;83.9319175;M
2019;M;277249;Y65-100;ES61;OCUPADOS;0.5288175;M
2019;M;277249;TOTAL;ES61;OCUPADOS;199.9819625;M
2019;M;7663;Y15-29;ES61;OCUPADOS;20.2656;M
2019;M;7663;Y30-44;ES61;OCUPADOS;84.9820625;M
2019;M;7663;Y45-64;ES61;OCUPADOS;88.939235;M
2019;M;7663;Y65-100;ES61;OCUPADOS;0.8168875;M
2019;M;7663;TOTAL;ES61;OCUPADOS;195.003785;M
2019;M;7716;Y15-29;ES61;OCUPADOS;96.1204525;M
2019;M;7716;Y30-44;ES61;OCUPADOS;224.8657825;M
2019;M;7716;Y45-64;ES61;OCUPADOS;223.5228525;M
2019;M;7716;Y65-100;ES61;OCUPADOS;4.830365;M
2019;M;7716;TOTAL;ES61;OCUPADOS;549.3394525;M
2019;M;7889;Y15-29;ES61;OCUPADOS;7.950555;M
2019;M;7889;Y30-44;ES61;OCUPADOS;23.91084;M
2019;M;7889;Y45-64;ES61;OCUPADOS;14.3290375;M
2019;M;7889;Y65-100;ES61;OCUPADOS;0.1742175;M
2019;M;7889;TOTAL;ES61;OCUPADOS;46.36465;M
2019;M;277250;Y15-29;ES61;OCUPADOS;1.311825;M
2019;M;277250;Y30-44;ES61;OCUPADOS;8.3994325;M
2019;M;277250;Y45-64;ES61;OCUPADOS;14.1163675;M
2019;M;277250;Y65-100;ES61;OCUPADOS;0.38121;M
2019;M;277250;TOTAL;ES61;OCUPADOS;24.208835;M
2019;M;277251;Y15-29;ES61;OCUPADOS;0.907805;M
2019;M;277251;Y30-44;ES61;OCUPADOS;4.2568025;M
2019;M;277251;Y45-64;ES61;OCUPADOS;4.0488325;M
2019;M;277251;TOTAL;ES61;OCUPADOS;9.21344;M
2019;M;8032;Y15-29;ES61;OCUPADOS;15.345075;M
2019;M;8032;Y30-44;ES61;OCUPADOS;66.872325;M
2019;M;8032;Y45-64;ES61;OCUPADOS;73.625405;M
2019;M;8032;Y65-100;ES61;OCUPADOS;2.0676775;M
2019;M;8032;TOTAL;ES61;OCUPADOS;157.9104825;M
2019;M;8256;Y15-29;ES61;OCUPADOS;26.238815;M
2019;M;8256;Y30-44;ES61;OCUPADOS;107.518125;M
2019;M;8256;Y45-64;ES61;OCUPADOS;166.255085;M
2019;M;8256;Y65-100;ES61;OCUPADOS;4.3932075;M
2019;M;8256;TOTAL;ES61;OCUPADOS;304.4052325;M
2019;M;8346;Y15-29;ES61;OCUPADOS;13.9339275;M
2019;M;8346;Y30-44;ES61;OCUPADOS;25.621395;M
2019;M;8346;Y45-64;ES61;OCUPADOS;25.8243025;M
2019;M;8346;Y65-100;ES61;OCUPADOS;1.00348;M
2019;M;8346;TOTAL;ES61;OCUPADOS;66.383105;M
2019;M;6949;Y15-29;ES61;OCUPADOS;236.755165;M
2019;M;6949;Y30-44;ES61;OCUPADOS;730.5175425;M
2019;M;6949;Y45-64;ES61;OCUPADOS;792.3182025;M
2019;M;6949;Y65-100;ES61;OCUPADOS;17.442195;M
2019;M;6949;TOTAL;ES61;OCUPADOS;1777.033105;M
2019;F;6981;Y15-29;ES61;OCUPADOS;7.37135;M
2019;F;6981;Y30-44;ES61;OCUPADOS;30.716855;M
2019;F;6981;Y45-64;ES61;OCUPADOS;25.4858825;M
2019;F;6981;Y65-100;ES61;OCUPADOS;0.955185;M
2019;F;6981;TOTAL;ES61;OCUPADOS;64.5292725;M
2019;F;7058;Y15-29;ES61;OCUPADOS;1.2520775;M
2019;F;7058;Y30-44;ES61;OCUPADOS;3.59913;M
2019;F;7058;Y45-64;ES61;OCUPADOS;1.51718;M
2019;F;7058;Y65-100;ES61;OCUPADOS;0.3112175;M
2019;F;7058;TOTAL;ES61;OCUPADOS;6.679605;M
2019;F;277249;Y15-29;ES61;OCUPADOS;8.303995;M
2019;F;277249;Y30-44;ES61;OCUPADOS;26.58027;M
2019;F;277249;Y45-64;ES61;OCUPADOS;18.39623;M
2019;F;277249;Y65-100;ES61;OCUPADOS;0.49523;M
2019;F;277249;TOTAL;ES61;OCUPADOS;53.775725;M
2019;F;7663;Y15-29;ES61;OCUPADOS;1.7271025;M
2019;F;7663;Y30-44;ES61;OCUPADOS;5.720245;M
2019;F;7663;Y45-64;ES61;OCUPADOS;4.0195225;M
2019;F;7663;Y65-100;ES61;OCUPADOS;0.1380375;M
2019;F;7663;TOTAL;ES61;OCUPADOS;11.6049075;M
2019;F;7716;Y15-29;ES61;OCUPADOS;89.678805;M
2019;F;7716;Y30-44;ES61;OCUPADOS;195.545935;M
2019;F;7716;Y45-64;ES61;OCUPADOS;146.587805;M
2019;F;7716;Y65-100;ES61;OCUPADOS;2.7485375;M
2019;F;7716;TOTAL;ES61;OCUPADOS;434.5610825;M
2019;F;7889;Y15-29;ES61;OCUPADOS;4.2104275;M
2019;F;7889;Y30-44;ES61;OCUPADOS;4.73225;M
2019;F;7889;Y45-64;ES61;OCUPADOS;3.3686175;M
2019;F;7889;TOTAL;ES61;OCUPADOS;12.311295;M
2019;F;277250;Y15-29;ES61;OCUPADOS;3.5398975;M
2019;F;277250;Y30-44;ES61;OCUPADOS;11.7710725;M
2019;F;277250;Y45-64;ES61;OCUPADOS;9.5157375;M
2019;F;277250;TOTAL;ES61;OCUPADOS;24.8267075;M
2019;F;277251;Y15-29;ES61;OCUPADOS;2.0633975;M
2019;F;277251;Y30-44;ES61;OCUPADOS;6.78318;M
2019;F;277251;Y45-64;ES61;OCUPADOS;3.6355125;M
2019;F;277251;Y65-100;ES61;OCUPADOS;0.131785;M
2019;F;277251;TOTAL;ES61;OCUPADOS;12.613875;M
