TEMPORAL;SEXO;TERRITORIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2011;M;ES618;Y55-59;TASA_DE_EMPLEO;45.436532397086005;M
2011;M;ES61;TOTAL;TASA_DE_EMPLEO;47.752655328417845;M
2011;M;ES61;Y15-29;TASA_DE_EMPLEO;56.44828645126631;M
2011;M;ES61;Y55-59;TASA_DE_EMPLEO;45.24864418452612;M
2011;F;ES611;TOTAL;TASA_DE_EMPLEO;37.11597566802725;M
2011;F;ES611;Y15-29;TASA_DE_EMPLEO;44.317471549146646;M
2011;F;ES611;Y55-59;TASA_DE_EMPLEO;32.85805503738268;M
2011;F;ES612;TOTAL;TASA_DE_EMPLEO;31.989237435217078;M
2011;F;ES612;Y15-29;TASA_DE_EMPLEO;38.81770320741539;M
2011;F;ES612;Y55-59;TASA_DE_EMPLEO;19.148657663069915;M
2011;F;ES613;TOTAL;TASA_DE_EMPLEO;33.26470217779642;M
2011;F;ES613;Y15-29;TASA_DE_EMPLEO;43.095852864622636;M
2011;F;ES613;Y55-59;TASA_DE_EMPLEO;29.3555811750772;M
2011;F;ES614;TOTAL;TASA_DE_EMPLEO;33.94590943527114;M
2011;F;ES614;Y15-29;TASA_DE_EMPLEO;43.18763734362229;M
2011;F;ES614;Y55-59;TASA_DE_EMPLEO;28.835130524259036;M
2011;F;ES615;TOTAL;TASA_DE_EMPLEO;34.67963706972991;M
2011;F;ES615;Y15-29;TASA_DE_EMPLEO;42.91885527140135;M
2011;F;ES615;Y55-59;TASA_DE_EMPLEO;19.62533430848732;M
2011;F;ES616;TOTAL;TASA_DE_EMPLEO;29.406828567059208;M
2011;F;ES616;Y15-29;TASA_DE_EMPLEO;37.99598942349569;M
2011;F;ES616;Y55-59;TASA_DE_EMPLEO;25.067447322646906;M
2011;F;ES617;TOTAL;TASA_DE_EMPLEO;35.57243454305921;M
2011;F;ES617;Y15-29;TASA_DE_EMPLEO;43.970052322290535;M
2011;F;ES617;Y55-59;TASA_DE_EMPLEO;25.976530110690504;M
2011;F;ES618;TOTAL;TASA_DE_EMPLEO;36.48300563636862;M
2011;F;ES618;Y15-29;TASA_DE_EMPLEO;45.24830573170222;M
2011;F;ES618;Y55-59;TASA_DE_EMPLEO;26.92314920192685;M
2011;F;ES61;TOTAL;TASA_DE_EMPLEO;34.424933469354826;M
2011;F;ES61;Y15-29;TASA_DE_EMPLEO;42.82870641699934;M
2011;F;ES61;Y55-59;TASA_DE_EMPLEO;25.722522520615698;M
2011;_T;ES611;TOTAL;TASA_DE_EMPLEO;42.89778927761384;M
2011;_T;ES611;Y15-29;TASA_DE_EMPLEO;50.4225382644638;M
2011;_T;ES611;Y55-59;TASA_DE_EMPLEO;39.79140919606104;M
2011;_T;ES612;TOTAL;TASA_DE_EMPLEO;38.77787773119603;M
2011;_T;ES612;Y15-29;TASA_DE_EMPLEO;46.13149976943205;M
2011;_T;ES612;Y55-59;TASA_DE_EMPLEO;31.8146636741041;M
2011;_T;ES613;TOTAL;TASA_DE_EMPLEO;40.03542822440032;M
2011;_T;ES613;Y15-29;TASA_DE_EMPLEO;50.31284696714111;M
2011;_T;ES613;Y55-59;TASA_DE_EMPLEO;39.22739344837296;M
2011;_T;ES614;TOTAL;TASA_DE_EMPLEO;40.15868702898736;M
2011;_T;ES614;Y15-29;TASA_DE_EMPLEO;49.73259710321794;M
2011;_T;ES614;Y55-59;TASA_DE_EMPLEO;37.85796197828516;M
2011;_T;ES615;TOTAL;TASA_DE_EMPLEO;41.073993988552154;M
2011;_T;ES615;Y15-29;TASA_DE_EMPLEO;49.8517026453021;M
2011;_T;ES615;Y55-59;TASA_DE_EMPLEO;28.680619766507377;M
2011;_T;ES616;TOTAL;TASA_DE_EMPLEO;38.75805395464783;M
2011;_T;ES616;Y15-29;TASA_DE_EMPLEO;48.595061395267905;M
2011;_T;ES616;Y55-59;TASA_DE_EMPLEO;36.236579683074545;M
2011;_T;ES617;TOTAL;TASA_DE_EMPLEO;40.647164797138934;M
2011;_T;ES617;Y15-29;TASA_DE_EMPLEO;49.03011273027303;M
2011;_T;ES617;Y55-59;TASA_DE_EMPLEO;34.08925256419618;M
2011;_T;ES618;TOTAL;TASA_DE_EMPLEO;43.52274785256379;M
2011;_T;ES618;Y15-29;TASA_DE_EMPLEO;52.374795065207245;M
2011;_T;ES618;Y55-59;TASA_DE_EMPLEO;36.1076591190049;M
2011;_T;ES61;TOTAL;TASA_DE_EMPLEO;40.97409310608113;M
2011;_T;ES61;Y15-29;TASA_DE_EMPLEO;49.69837040338787;M
2011;_T;ES61;Y55-59;TASA_DE_EMPLEO;35.29671469328141;M
2012;M;ES611;TOTAL;TASA_DE_EMPLEO;45.84893858063727;M
2012;M;ES611;Y15-29;TASA_DE_EMPLEO;53.4694492700997;M
2012;M;ES611;Y55-59;TASA_DE_EMPLEO;43.6409228388549;M
2012;M;ES612;TOTAL;TASA_DE_EMPLEO;42.89706713925464;M
2012;M;ES612;Y15-29;TASA_DE_EMPLEO;50.178104298247185;M
2012;M;ES612;Y55-59;TASA_DE_EMPLEO;39.53410247334189;M
2012;M;ES613;TOTAL;TASA_DE_EMPLEO;44.71634838808784;M
2012;M;ES613;Y15-29;TASA_DE_EMPLEO;54.42797515673292;M
2012;M;ES613;Y55-59;TASA_DE_EMPLEO;45.79060646625325;M
2012;M;ES614;TOTAL;TASA_DE_EMPLEO;41.997616453272876;M
2012;M;ES614;Y15-29;TASA_DE_EMPLEO;50.33150372438093;M
2012;M;ES614;Y55-59;TASA_DE_EMPLEO;47.10962268053418;M
2012;M;ES615;TOTAL;TASA_DE_EMPLEO;44.10546756342031;M
2012;M;ES615;Y15-29;TASA_DE_EMPLEO;51.46354298251706;M
2012;M;ES615;Y55-59;TASA_DE_EMPLEO;37.417629141985046;M
2012;M;ES616;TOTAL;TASA_DE_EMPLEO;42.20450415039145;M
2012;M;ES616;Y15-29;TASA_DE_EMPLEO;51.31686144915004;M
2012;M;ES616;Y55-59;TASA_DE_EMPLEO;39.2159931222747;M
2012;M;ES617;TOTAL;TASA_DE_EMPLEO;42.063042054251575;M
2012;M;ES617;Y15-29;TASA_DE_EMPLEO;50.948696764587474;M
2012;M;ES617;Y55-59;TASA_DE_EMPLEO;42.90197426373245;M
2012;M;ES618;TOTAL;TASA_DE_EMPLEO;47.24239400688003;M
2012;M;ES618;Y15-29;TASA_DE_EMPLEO;55.514610474108615;M
2012;M;ES618;Y55-59;TASA_DE_EMPLEO;41.77257974501983;M
2012;M;ES61;TOTAL;TASA_DE_EMPLEO;44.06109524518772;M
2012;M;ES61;Y15-29;TASA_DE_EMPLEO;52.41308277194477;M
2012;M;ES61;Y55-59;TASA_DE_EMPLEO;42.238598682197875;M
2012;F;ES611;TOTAL;TASA_DE_EMPLEO;37.1053154514169;M
2012;F;ES611;Y15-29;TASA_DE_EMPLEO;44.73252850170912;M
2012;F;ES611;Y55-59;TASA_DE_EMPLEO;26.188573502345232;M
2012;F;ES612;TOTAL;TASA_DE_EMPLEO;30.90015963675439;M
2012;F;ES612;Y15-29;TASA_DE_EMPLEO;37.34326485079649;M
2012;F;ES612;Y55-59;TASA_DE_EMPLEO;16.69635903294932;M
2012;F;ES613;TOTAL;TASA_DE_EMPLEO;31.127757762299606;M
2012;F;ES613;Y15-29;TASA_DE_EMPLEO;40.144810719009286;M
2012;F;ES613;Y55-59;TASA_DE_EMPLEO;31.57350994730735;M
2012;F;ES614;TOTAL;TASA_DE_EMPLEO;32.73018073508746;M
2012;F;ES614;Y15-29;TASA_DE_EMPLEO;41.498313765048636;M
2012;F;ES614;Y55-59;TASA_DE_EMPLEO;30.45345668830841;M
2012;F;ES615;TOTAL;TASA_DE_EMPLEO;35.01308740953115;M
2012;F;ES615;Y15-29;TASA_DE_EMPLEO;43.35928583138055;M
2012;F;ES615;Y55-59;TASA_DE_EMPLEO;22.582253775035348;M
2012;F;ES616;TOTAL;TASA_DE_EMPLEO;27.903305193053185;M
2012;F;ES616;Y15-29;TASA_DE_EMPLEO;36.71325446707326;M
2012;F;ES616;Y55-59;TASA_DE_EMPLEO;19.967471044563556;M
2012;F;ES617;TOTAL;TASA_DE_EMPLEO;36.08457028019914;M
2012;F;ES617;Y15-29;TASA_DE_EMPLEO;44.89656260703639;M
2012;F;ES617;Y55-59;TASA_DE_EMPLEO;27.058871139626532;M
2012;F;ES618;TOTAL;TASA_DE_EMPLEO;35.226433279623556;M
2012;F;ES618;Y15-29;TASA_DE_EMPLEO;44.34283499166505;M
2012;F;ES618;Y55-59;TASA_DE_EMPLEO;28.967214795033254;M
2012;F;ES61;TOTAL;TASA_DE_EMPLEO;33.636986308189556;M
2012;F;ES61;Y15-29;TASA_DE_EMPLEO;42.07753817080768;M
2012;F;ES61;Y55-59;TASA_DE_EMPLEO;25.77031785428951;M
2012;_T;ES611;TOTAL;TASA_DE_EMPLEO;41.528909295866576;M
2012;_T;ES611;Y15-29;TASA_DE_EMPLEO;49.235620678275275;M
2012;_T;ES611;Y55-59;TASA_DE_EMPLEO;34.882309777956586;M
2012;_T;ES612;TOTAL;TASA_DE_EMPLEO;36.82146374022465;M
2012;_T;ES612;Y15-29;TASA_DE_EMPLEO;43.79768490457257;M
2012;_T;ES612;Y55-59;TASA_DE_EMPLEO;27.701004718220883;M
2012;_T;ES613;TOTAL;TASA_DE_EMPLEO;37.7331906279737;M
2012;_T;ES613;Y15-29;TASA_DE_EMPLEO;47.324271225716544;M
2012;_T;ES613;Y55-59;TASA_DE_EMPLEO;38.669195796289024;M
2012;_T;ES614;TOTAL;TASA_DE_EMPLEO;37.29046367387714;M
2012;_T;ES614;Y15-29;TASA_DE_EMPLEO;45.963833640527966;M
2012;_T;ES614;Y55-59;TASA_DE_EMPLEO;38.25444975806672;M
2012;_T;ES615;TOTAL;TASA_DE_EMPLEO;39.47765407086053;M
2012;_T;ES615;Y15-29;TASA_DE_EMPLEO;47.455142789259064;M
2012;_T;ES615;Y55-59;TASA_DE_EMPLEO;30.271448516340556;M
2012;_T;ES616;TOTAL;TASA_DE_EMPLEO;35.004628842147355;M
2012;_T;ES616;Y15-29;TASA_DE_EMPLEO;44.26111913380716;M
2012;_T;ES616;Y55-59;TASA_DE_EMPLEO;30.03417312061772;M
2012;_T;ES617;TOTAL;TASA_DE_EMPLEO;39.01022526482646;M
2012;_T;ES617;Y15-29;TASA_DE_EMPLEO;47.89481513444179;M
2012;_T;ES617;Y55-59;TASA_DE_EMPLEO;34.51868474768508;M
2012;_T;ES618;TOTAL;TASA_DE_EMPLEO;41.05426108038747;M
2012;_T;ES618;Y15-29;TASA_DE_EMPLEO;49.953417889358434;M
2012;_T;ES618;Y55-59;TASA_DE_EMPLEO;35.36869699937244;M
2012;_T;ES61;TOTAL;TASA_DE_EMPLEO;38.75526748861182;M
2012;_T;ES61;Y15-29;TASA_DE_EMPLEO;47.28527765431384;M
2012;_T;ES61;Y55-59;TASA_DE_EMPLEO;33.84931891638245;M
2013;M;ES611;TOTAL;TASA_DE_EMPLEO;47.08392127296322;M
2013;M;ES611;Y15-29;TASA_DE_EMPLEO;54.87086121686994;M
2013;M;ES611;Y55-59;TASA_DE_EMPLEO;38.73489798691225;M
2013;M;ES612;TOTAL;TASA_DE_EMPLEO;40.97785788923851;M
2013;M;ES612;Y15-29;TASA_DE_EMPLEO;48.43741413523433;M
2013;M;ES612;Y55-59;TASA_DE_EMPLEO;39.73480599161307;M
2013;M;ES613;TOTAL;TASA_DE_EMPLEO;44.67825292342849;M
2013;M;ES613;Y15-29;TASA_DE_EMPLEO;53.647629221541735;M
2013;M;ES613;Y55-59;TASA_DE_EMPLEO;47.38658521788831;M
2013;M;ES614;TOTAL;TASA_DE_EMPLEO;41.331261778382064;M
2013;M;ES614;Y15-29;TASA_DE_EMPLEO;49.93753857986847;M
2013;M;ES614;Y55-59;TASA_DE_EMPLEO;43.287013450309836;M
2013;M;ES615;TOTAL;TASA_DE_EMPLEO;44.106652008824355;M
2013;M;ES615;Y15-29;TASA_DE_EMPLEO;52.834755941905165;M
2013;M;ES615;Y55-59;TASA_DE_EMPLEO;36.52132468788915;M
2013;M;ES616;TOTAL;TASA_DE_EMPLEO;40.7626628472088;M
2013;M;ES616;Y15-29;TASA_DE_EMPLEO;49.250409906425915;M
2013;M;ES616;Y55-59;TASA_DE_EMPLEO;38.951997740933294;M
2013;M;ES617;TOTAL;TASA_DE_EMPLEO;40.7452298921748;M
2013;M;ES617;Y15-29;TASA_DE_EMPLEO;49.48951958833469;M
2013;M;ES617;Y55-59;TASA_DE_EMPLEO;40.27230703358079;M
2013;M;ES618;TOTAL;TASA_DE_EMPLEO;44.60194783985805;M
2013;M;ES618;Y15-29;TASA_DE_EMPLEO;52.739280017738324;M
2013;M;ES618;Y55-59;TASA_DE_EMPLEO;43.30284121420555;M
2013;M;ES61;TOTAL;TASA_DE_EMPLEO;42.83391781853599;M
2013;M;ES61;Y15-29;TASA_DE_EMPLEO;51.166783792704685;M
2013;M;ES61;Y55-59;TASA_DE_EMPLEO;41.47008745128526;M
2013;F;ES611;TOTAL;TASA_DE_EMPLEO;34.673933568865266;M
2013;F;ES611;Y15-29;TASA_DE_EMPLEO;42.39406380088911;M
2013;F;ES611;Y55-59;TASA_DE_EMPLEO;25.227528307798035;M
2013;F;ES612;TOTAL;TASA_DE_EMPLEO;28.2911624590492;M
2013;F;ES612;Y15-29;TASA_DE_EMPLEO;34.523022482250965;M
2013;F;ES612;Y55-59;TASA_DE_EMPLEO;19.147594113302556;M
2013;F;ES613;TOTAL;TASA_DE_EMPLEO;30.585994045599485;M
2013;F;ES613;Y15-29;TASA_DE_EMPLEO;39.41608668489994;M
2013;F;ES613;Y55-59;TASA_DE_EMPLEO;28.341230319020276;M
2013;F;ES614;TOTAL;TASA_DE_EMPLEO;32.80061933997468;M
2013;F;ES614;Y15-29;TASA_DE_EMPLEO;41.9752607725579;M
2013;F;ES614;Y55-59;TASA_DE_EMPLEO;31.931101701010217;M
2013;F;ES615;TOTAL;TASA_DE_EMPLEO;32.59418344951376;M
2013;F;ES615;Y15-29;TASA_DE_EMPLEO;40.545297296254;M
2013;F;ES615;Y55-59;TASA_DE_EMPLEO;24.081626630553366;M
2013;F;ES616;TOTAL;TASA_DE_EMPLEO;27.527917898673703;M
2013;F;ES616;Y15-29;TASA_DE_EMPLEO;35.56487854012079;M
2013;F;ES616;Y55-59;TASA_DE_EMPLEO;20.87652921458168;M
2013;F;ES617;TOTAL;TASA_DE_EMPLEO;34.786361739792206;M
2013;F;ES617;Y15-29;TASA_DE_EMPLEO;43.4494442421685;M
2013;F;ES617;Y55-59;TASA_DE_EMPLEO;30.03073491419242;M
2013;F;ES618;TOTAL;TASA_DE_EMPLEO;34.298937462311166;M
2013;F;ES618;Y15-29;TASA_DE_EMPLEO;43.35946915727696;M
2013;F;ES618;Y55-59;TASA_DE_EMPLEO;27.07986093436518;M
2013;F;ES61;TOTAL;TASA_DE_EMPLEO;32.37575982328511;M
2013;F;ES61;Y15-29;TASA_DE_EMPLEO;40.665604646612984;M
2013;F;ES61;Y55-59;TASA_DE_EMPLEO;26.342923982761146;M
2013;_T;ES611;TOTAL;TASA_DE_EMPLEO;40.928450363685826;M
2013;_T;ES611;Y15-29;TASA_DE_EMPLEO;48.83982929324867;M
2013;_T;ES611;Y55-59;TASA_DE_EMPLEO;31.92300275794244;M
2013;_T;ES612;TOTAL;TASA_DE_EMPLEO;34.548971433701674;M
2013;_T;ES612;Y15-29;TASA_DE_EMPLEO;41.51119244112263;M
2013;_T;ES612;Y55-59;TASA_DE_EMPLEO;29.36017567657554;M
2013;_T;ES613;TOTAL;TASA_DE_EMPLEO;37.43532275221671;M
2013;_T;ES613;Y15-29;TASA_DE_EMPLEO;46.59819797584889;M
2013;_T;ES613;Y55-59;TASA_DE_EMPLEO;37.766854971065925;M
2013;_T;ES614;TOTAL;TASA_DE_EMPLEO;36.99518371398771;M
2013;_T;ES614;Y15-29;TASA_DE_EMPLEO;46.00321233818451;M
2013;_T;ES614;Y55-59;TASA_DE_EMPLEO;37.497163416368316;M
2013;_T;ES615;TOTAL;TASA_DE_EMPLEO;38.249080783607184;M
2013;_T;ES615;Y15-29;TASA_DE_EMPLEO;46.70335155397408;M
2013;_T;ES615;Y55-59;TASA_DE_EMPLEO;30.4717199010427;M
2013;_T;ES616;TOTAL;TASA_DE_EMPLEO;34.06897176974776;M
2013;_T;ES616;Y15-29;TASA_DE_EMPLEO;42.568493761656754;M
2013;_T;ES616;Y55-59;TASA_DE_EMPLEO;30.178182663545712;M
2013;_T;ES617;TOTAL;TASA_DE_EMPLEO;37.6998695638234;M
2013;_T;ES617;Y15-29;TASA_DE_EMPLEO;46.44756485718705;M
2013;_T;ES617;Y55-59;TASA_DE_EMPLEO;34.71155343202849;M
2013;_T;ES618;TOTAL;TASA_DE_EMPLEO;39.29199061012573;M
2013;_T;ES618;Y15-29;TASA_DE_EMPLEO;48.05341258753796;M
2013;_T;ES618;Y55-59;TASA_DE_EMPLEO;35.178368192928374;M
2013;_T;ES61;TOTAL;TASA_DE_EMPLEO;37.50448313878172;M
2013;_T;ES61;Y15-29;TASA_DE_EMPLEO;45.949745462534175;M
2013;_T;ES61;Y55-59;TASA_DE_EMPLEO;33.768913695524155;M
2014;M;ES611;TOTAL;TASA_DE_EMPLEO;48.1634782337956;M
2014;M;ES611;Y15-29;TASA_DE_EMPLEO;56.399929701704984;M
2014;M;ES611;Y55-59;TASA_DE_EMPLEO;36.587018430509325;M
2014;M;ES612;TOTAL;TASA_DE_EMPLEO;38.84553439584799;M
2014;M;ES612;Y15-29;TASA_DE_EMPLEO;46.64064954336499;M
2014;M;ES612;Y55-59;TASA_DE_EMPLEO;43.86204926882403;M
2014;M;ES613;TOTAL;TASA_DE_EMPLEO;45.0662182668846;M
2014;M;ES613;Y15-29;TASA_DE_EMPLEO;54.170001902913654;M
2014;M;ES613;Y55-59;TASA_DE_EMPLEO;50.07283728443741;M
2014;M;ES614;TOTAL;TASA_DE_EMPLEO;43.91615955838131;M
2014;M;ES614;Y15-29;TASA_DE_EMPLEO;53.597348340969674;M
2014;M;ES614;Y55-59;TASA_DE_EMPLEO;49.5228315030565;M
2014;M;ES615;TOTAL;TASA_DE_EMPLEO;46.459066156177066;M
2014;M;ES615;Y15-29;TASA_DE_EMPLEO;56.15251940325672;M
2014;M;ES615;Y55-59;TASA_DE_EMPLEO;42.367648817446764;M
2014;M;ES616;TOTAL;TASA_DE_EMPLEO;44.63653253530844;M
2014;M;ES616;Y15-29;TASA_DE_EMPLEO;54.14065089460504;M
2014;M;ES616;Y55-59;TASA_DE_EMPLEO;43.00594200955496;M
2014;M;ES617;TOTAL;TASA_DE_EMPLEO;44.76003812206273;M
2014;M;ES617;Y15-29;TASA_DE_EMPLEO;53.35696778007048;M
2014;M;ES617;Y55-59;TASA_DE_EMPLEO;35.89109079647256;M
2014;M;ES618;TOTAL;TASA_DE_EMPLEO;45.31257059337598;M
2014;M;ES618;Y15-29;TASA_DE_EMPLEO;53.76793954818795;M
2014;M;ES618;Y55-59;TASA_DE_EMPLEO;44.77811844650555;M
2014;M;ES61;TOTAL;TASA_DE_EMPLEO;44.32104702629811;M
2014;M;ES61;Y15-29;TASA_DE_EMPLEO;53.04629044702235;M
2014;M;ES61;Y55-59;TASA_DE_EMPLEO;42.88429621266951;M
2014;F;ES611;TOTAL;TASA_DE_EMPLEO;33.695961280194766;M
2014;F;ES611;Y15-29;TASA_DE_EMPLEO;40.863857725692334;M
2014;F;ES611;Y55-59;TASA_DE_EMPLEO;21.55271874477872;M
2014;F;ES612;TOTAL;TASA_DE_EMPLEO;28.158473819970375;M
2014;F;ES612;Y15-29;TASA_DE_EMPLEO;34.91669061647029;M
2014;F;ES612;Y55-59;TASA_DE_EMPLEO;20.424906666396883;M
2014;F;ES613;TOTAL;TASA_DE_EMPLEO;30.70395116002183;M
2014;F;ES613;Y15-29;TASA_DE_EMPLEO;39.75204720309125;M
2014;F;ES613;Y55-59;TASA_DE_EMPLEO;26.15847342453271;M
2014;F;ES614;TOTAL;TASA_DE_EMPLEO;31.747842264974835;M
2014;F;ES614;Y15-29;TASA_DE_EMPLEO;40.93070547712855;M
2014;F;ES614;Y55-59;TASA_DE_EMPLEO;33.700670020412055;M
2014;F;ES615;TOTAL;TASA_DE_EMPLEO;32.749850709629364;M
2014;F;ES615;Y15-29;TASA_DE_EMPLEO;40.62286376450286;M
2014;F;ES615;Y55-59;TASA_DE_EMPLEO;22.991051650804163;M
2014;F;ES616;TOTAL;TASA_DE_EMPLEO;28.38213944060141;M
2014;F;ES616;Y15-29;TASA_DE_EMPLEO;37.01824094781127;M
2014;F;ES616;Y55-59;TASA_DE_EMPLEO;24.974135859959077;M
2014;F;ES617;TOTAL;TASA_DE_EMPLEO;35.91366455315295;M
2014;F;ES617;Y15-29;TASA_DE_EMPLEO;44.92311074646768;M
2014;F;ES617;Y55-59;TASA_DE_EMPLEO;30.857177024025656;M
2014;F;ES618;TOTAL;TASA_DE_EMPLEO;35.055324798561585;M
2014;F;ES618;Y15-29;TASA_DE_EMPLEO;44.30656268953122;M
2014;F;ES618;Y55-59;TASA_DE_EMPLEO;29.012629068812736;M
2014;F;ES61;TOTAL;TASA_DE_EMPLEO;32.652049696808454;M
2014;F;ES61;Y15-29;TASA_DE_EMPLEO;41.169849266224475;M
2014;F;ES61;Y55-59;TASA_DE_EMPLEO;27.09101868381274;M
2014;_T;ES611;TOTAL;TASA_DE_EMPLEO;40.96557867069486;M
2014;_T;ES611;Y15-29;TASA_DE_EMPLEO;48.80589498662857;M
2014;_T;ES611;Y55-59;TASA_DE_EMPLEO;29.40771966261579;M
2014;_T;ES612;TOTAL;TASA_DE_EMPLEO;33.42902792400009;M
2014;_T;ES612;Y15-29;TASA_DE_EMPLEO;40.81979836477505;M
2014;_T;ES612;Y55-59;TASA_DE_EMPLEO;32.239669363321916;M
2014;_T;ES613;TOTAL;TASA_DE_EMPLEO;37.68404769987328;M
2014;_T;ES613;Y15-29;TASA_DE_EMPLEO;47.024090685652375;M
2014;_T;ES613;Y55-59;TASA_DE_EMPLEO;38.12984045664204;M
2014;_T;ES614;TOTAL;TASA_DE_EMPLEO;37.728486177206335;M
2014;_T;ES614;Y15-29;TASA_DE_EMPLEO;47.333287894225876;M
2014;_T;ES614;Y55-59;TASA_DE_EMPLEO;41.30121662051711;M
2014;_T;ES615;TOTAL;TASA_DE_EMPLEO;39.474690339610724;M
2014;_T;ES615;Y15-29;TASA_DE_EMPLEO;48.35303458079828;M
2014;_T;ES615;Y55-59;TASA_DE_EMPLEO;32.46844673313994;M
2014;_T;ES616;TOTAL;TASA_DE_EMPLEO;36.40209938530473;M
2014;_T;ES616;Y15-29;TASA_DE_EMPLEO;45.76042318762721;M
2014;_T;ES616;Y55-59;TASA_DE_EMPLEO;34.217913619599535;M
2014;_T;ES617;TOTAL;TASA_DE_EMPLEO;40.23634737846496;M
2014;_T;ES617;Y15-29;TASA_DE_EMPLEO;49.12984727166096;M
2014;_T;ES617;Y55-59;TASA_DE_EMPLEO;33.247087568647075;M
2014;_T;ES618;TOTAL;TASA_DE_EMPLEO;40.023309583006096;M
2014;_T;ES618;Y15-29;TASA_DE_EMPLEO;49.031548682230344;M
2014;_T;ES618;Y55-59;TASA_DE_EMPLEO;36.57889354992299;M
2014;_T;ES61;TOTAL;TASA_DE_EMPLEO;38.369920882284205;M
2014;_T;ES61;Y15-29;TASA_DE_EMPLEO;47.140957861862205;M
2014;_T;ES61;Y55-59;TASA_DE_EMPLEO;34.85210752949076;M
2015;M;ES611;TOTAL;TASA_DE_EMPLEO;49.63168928806013;M
2015;M;ES611;Y15-29;TASA_DE_EMPLEO;58.07009798037619;M
2015;M;ES611;Y55-59;TASA_DE_EMPLEO;39.59439580530898;M
2015;M;ES612;TOTAL;TASA_DE_EMPLEO;41.69863598235472;M
2015;M;ES612;Y15-29;TASA_DE_EMPLEO;49.65071390827232;M
2015;M;ES612;Y55-59;TASA_DE_EMPLEO;43.44825659472637;M
2015;M;ES613;TOTAL;TASA_DE_EMPLEO;46.86704605613302;M
2015;M;ES613;Y15-29;TASA_DE_EMPLEO;57.324092868322396;M
2015;M;ES613;Y55-59;TASA_DE_EMPLEO;52.14994925447392;M
2015;M;ES614;TOTAL;TASA_DE_EMPLEO;47.51835013317312;M
2015;M;ES614;Y15-29;TASA_DE_EMPLEO;57.296013918900066;M
2015;M;ES614;Y55-59;TASA_DE_EMPLEO;46.921795144527984;M
2015;M;ES615;TOTAL;TASA_DE_EMPLEO;47.35287979357229;M
2015;M;ES615;Y15-29;TASA_DE_EMPLEO;57.576189153826775;M
2015;M;ES615;Y55-59;TASA_DE_EMPLEO;42.80852243406845;M
2015;M;ES616;TOTAL;TASA_DE_EMPLEO;43.17537776122964;M
2015;M;ES616;Y15-29;TASA_DE_EMPLEO;52.70980477555287;M
2015;M;ES616;Y55-59;TASA_DE_EMPLEO;45.0079708201357;M
2015;M;ES617;TOTAL;TASA_DE_EMPLEO;47.51903564258885;M
2015;M;ES617;Y15-29;TASA_DE_EMPLEO;57.9202964342125;M
2015;M;ES617;Y55-59;TASA_DE_EMPLEO;47.00492379693833;M
2015;M;ES618;TOTAL;TASA_DE_EMPLEO;47.6899778369345;M
2015;M;ES618;Y15-29;TASA_DE_EMPLEO;56.64274338746586;M
2015;M;ES618;Y55-59;TASA_DE_EMPLEO;47.51074727228703;M
2015;M;ES61;TOTAL;TASA_DE_EMPLEO;46.452755680897404;M
2015;M;ES61;Y15-29;TASA_DE_EMPLEO;55.84442381732389;M
2015;M;ES61;Y55-59;TASA_DE_EMPLEO;45.98916461271737;M
2015;F;ES611;TOTAL;TASA_DE_EMPLEO;36.20943054907969;M
2015;F;ES611;Y15-29;TASA_DE_EMPLEO;43.39601099919014;M
2015;F;ES611;Y55-59;TASA_DE_EMPLEO;28.051911077827885;M
2015;F;ES612;TOTAL;TASA_DE_EMPLEO;29.502163531862063;M
2015;F;ES612;Y15-29;TASA_DE_EMPLEO;36.63961495175842;M
2015;F;ES612;Y55-59;TASA_DE_EMPLEO;19.965130030891842;M
2015;F;ES613;TOTAL;TASA_DE_EMPLEO;33.10741819198984;M
2015;F;ES613;Y15-29;TASA_DE_EMPLEO;43.371313334559716;M
2015;F;ES613;Y55-59;TASA_DE_EMPLEO;32.679224900515564;M
2015;F;ES614;TOTAL;TASA_DE_EMPLEO;33.43564664541285;M
2015;F;ES614;Y15-29;TASA_DE_EMPLEO;43.412882432447645;M
2015;F;ES614;Y55-59;TASA_DE_EMPLEO;34.56923241814635;M
2015;F;ES615;TOTAL;TASA_DE_EMPLEO;33.835598317909835;M
2015;F;ES615;Y15-29;TASA_DE_EMPLEO;42.368697561262046;M
2015;F;ES615;Y55-59;TASA_DE_EMPLEO;23.22959556378862;M
2015;F;ES616;TOTAL;TASA_DE_EMPLEO;29.783300487752452;M
2015;F;ES616;Y15-29;TASA_DE_EMPLEO;38.9850953861666;M
2015;F;ES616;Y55-59;TASA_DE_EMPLEO;28.560825484287676;M
2015;F;ES617;TOTAL;TASA_DE_EMPLEO;37.40408774243987;M
2015;F;ES617;Y15-29;TASA_DE_EMPLEO;46.67032286155351;M
2015;F;ES617;Y55-59;TASA_DE_EMPLEO;36.11857084351519;M
2015;F;ES618;TOTAL;TASA_DE_EMPLEO;36.40040252065085;M
2015;F;ES618;Y15-29;TASA_DE_EMPLEO;45.9726770433531;M
2015;F;ES618;Y55-59;TASA_DE_EMPLEO;32.360934766360344;M
2015;F;ES61;TOTAL;TASA_DE_EMPLEO;34.251600617471965;M
2015;F;ES61;Y15-29;TASA_DE_EMPLEO;43.227441903091226;M
2015;F;ES61;Y55-59;TASA_DE_EMPLEO;30.236963761897112;M
